UID,Name,Position,Drb/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29236744,Ellis Taylor,"D (L), WB/M/AM (RL)",2.25,10,13,12,11,10,11,10,7,7,10,6,10,7,6,15,12,5,10,7,11,11,13,11,12,12,10,10,9,6,11,1,6,7,8,3,12,3,1,1,2,2,3,3,3,2,2,3,- -  -,
2002095922,Ethan Leek,"M/AM (R), ST (C)",2.78,12,8,6,12,5,10,9,5,9,7,2,6,3,4,9,10,12,4,2,13,6,9,3,7,9,4,5,2,4,4,3,2,5,3,1,10,4,2,3,4,3,4,3,1,3,1,3,- -  -,
2002082899,Robert Saunders,M/AM (R),2.56,12,13,12,3,11,12,4,3,11,8,4,6,3,6,4,14,8,10,3,5,4,5,11,10,6,4,10,4,3,3,1,1,9,3,1,13,2,2,3,1,1,1,3,3,4,1,1,- -  -,
28099479,Denver Hume,D/WB (L),2.12,13,13,12,10,11,13,14,10,9,12,12,10,11,11,11,9,6,11,11,12,9,13,9,10,12,8,10,8,8,9,8,9,11,6,10,12,3,1,2,1,1,2,2,2,2,3,1,- -  -,Wnt
29190832,Nicky Wheeler,WB/M/AM (RL),2.25,7,4,4,6,7,5,4,6,7,7,8,9,7,8,3,6,7,12,6,16,6,9,10,11,4,4,10,11,7,9,8,6,9,12,6,11,3,1,2,3,1,1,1,3,2,2,1,- -  -,
2000057859,Lewis Johnson,"AM (R), ST (C)",0.98,13,9,11,11,11,14,13,8,8,7,9,7,7,7,11,13,5,8,5,8,6,10,9,6,7,4,9,4,5,5,8,4,8,5,5,9,1,1,2,1,3,1,3,1,2,1,1,- -  -,
95036329,Luke Wanadio,M/AM (RL),2.17,10,6,9,9,10,9,8,4,8,7,9,6,4,5,12,9,5,11,4,10,5,8,10,8,10,4,9,7,6,4,6,4,9,9,3,11,3,2,3,1,2,2,3,2,3,1,3,- -  -,
2000053103,Tommy Hill,"M (RC), AM (RL)",2.40,13,12,6,6,5,10,6,2,6,5,4,7,1,8,6,10,11,5,4,6,6,9,4,6,12,5,5,3,4,5,2,3,6,2,4,9,2,2,1,3,2,3,3,2,1,2,1,- -  -,
2000107891,Zack Clarke,ST (C),1.18,13,7,7,13,14,14,11,8,8,9,10,6,6,7,8,11,6,6,8,9,11,10,7,4,8,6,6,3,10,9,2,3,6,8,4,7,3,2,3,2,3,1,4,2,1,4,3,- -  -,
2000190410,Todd Pearson,D (C),1.03,11,10,4,10,14,12,2,7,10,4,6,5,9,12,4,5,5,1,12,2,1,3,1,1,2,1,1,1,8,1,1,13,1,1,12,2,4,3,3,3,3,1,2,1,3,1,2,- -  -,
2000123642,Rio Kyerematen,"WB (R), M (C)",1.66,10,11,13,6,14,9,10,8,15,9,5,13,7,13,11,6,7,12,4,12,9,13,6,3,9,7,14,5,6,10,4,8,13,2,11,9,3,3,3,1,2,2,2,1,2,1,3,- -  -,Frt
2002082890,Matt Porter,D/WB/AM (R),2.55,14,9,13,9,15,10,10,6,12,8,6,8,7,14,8,10,7,11,5,15,9,10,3,4,8,4,6,6,8,3,2,4,5,3,3,10,3,1,3,1,2,2,1,1,2,3,3,- -  -,
2000110286,David Kawa,"M (R), AM (RL), ST (C)",1.63,9,9,9,9,8,10,9,8,11,7,5,7,3,6,13,5,8,8,4,7,7,6,3,8,10,6,8,5,6,6,2,5,12,3,3,8,1,2,3,3,3,2,1,2,2,3,1,- -  -,
2000049995,Tom Davies,D/WB (L),2.43,11,12,13,11,11,12,9,10,7,10,9,11,10,10,16,10,12,9,10,11,8,11,7,12,9,8,11,3,9,6,5,10,9,6,9,10,3,1,3,1,3,1,1,2,1,3,3,- -  -,
2000173664,Ethan Hull,M/AM (R),3.16,14,15,9,3,12,15,11,5,15,10,7,9,5,8,8,13,4,9,5,6,8,7,7,11,12,7,13,5,5,2,5,3,11,4,6,8,3,4,2,3,3,1,2,3,1,1,1,- -  -,
29218614,Jacob Wakeling,ST (C),1.12,15,14,12,7,15,15,14,9,5,13,10,13,5,9,11,11,7,12,5,11,10,12,9,12,12,13,13,7,9,10,3,5,11,10,4,11,3,2,2,3,1,4,3,3,1,2,3,- -  -,Wnt
2000120906,Cameron Pooni,M/AM (RL),2.46,11,10,8,6,12,8,3,3,9,8,6,9,3,7,14,12,9,9,2,6,6,7,8,11,11,5,11,3,1,5,5,2,7,4,4,8,1,1,1,1,3,3,2,2,2,1,1,- -  -,
2000230882,Lynden Ferguson,M/AM (R),2.24,13,15,13,8,13,14,4,4,14,7,3,6,3,5,7,12,5,11,2,3,5,5,3,6,9,3,5,3,2,3,1,1,3,1,2,9,1,1,1,3,3,3,3,2,3,3,1,- -  -,
29235460,Marlee Francois,"WB (L), AM (RL)",2.37,12,14,9,1,14,14,8,7,12,6,7,7,5,10,15,15,13,8,5,5,6,11,8,12,12,7,12,5,5,5,4,4,6,2,1,13,2,3,2,1,3,1,3,4,1,2,3,- -  -,
2000027336,Harry Leeson,"D (RC), WB (R)",1.54,10,10,9,9,17,14,12,7,9,8,10,9,11,14,5,6,11,5,12,7,7,7,3,7,4,4,9,1,11,3,7,14,3,4,8,9,2,3,2,2,3,3,1,2,1,2,1,- -  -,
2002083775,Joe Radford,D/WB (L),1.98,11,10,8,5,13,8,13,7,15,6,5,5,4,10,12,6,14,5,7,9,4,13,2,6,3,1,6,1,2,1,3,4,6,1,4,10,4,2,3,3,1,2,3,2,1,2,1,- -  -,
29233210,Sean Roughan,"D (LC), WB (L)",1.17,13,12,12,10,12,13,15,13,12,10,12,11,12,12,13,7,13,13,14,11,12,13,11,13,11,5,12,9,11,5,10,12,12,7,12,12,2,3,3,1,2,1,3,1,1,2,3,- -  -,Wnt
28116056,Lewis Gordon,D/WB (L),2.01,15,12,10,7,13,14,12,10,11,12,12,10,13,10,16,11,8,10,12,11,12,13,7,11,10,5,11,5,9,9,10,11,11,5,11,11,1,3,1,1,1,2,2,2,4,3,3,- -  -,
2000125979,Oliver Cooper,"M (RC), AM (R), ST (C)",2.64,12,13,11,11,16,12,13,8,11,5,6,4,1,8,14,12,7,7,2,4,2,10,3,7,7,4,5,3,1,2,3,2,7,1,2,6,3,3,2,2,3,2,2,2,2,3,2,- -  -,
29154411,David Sesay,"D/WB (RL), M (R)",1.87,12,11,7,11,14,12,14,7,10,9,12,11,9,9,10,7,5,9,8,10,8,13,4,9,8,5,8,4,10,5,11,9,8,6,11,9,1,3,1,2,2,3,3,1,3,1,1,- -  -,Lst
29240148,Richard Chin,"D/WB (RL), DM",1.21,12,10,9,8,14,12,12,9,13,7,4,6,10,12,7,6,12,7,7,7,9,9,6,10,4,5,10,4,7,7,3,9,8,1,11,7,2,4,1,2,2,3,1,3,1,3,2,- -  -,
292380021,Ethan Ingram,D/WB/M (R),1.92,12,12,9,5,13,9,8,7,6,6,9,9,11,12,12,7,9,7,8,14,10,12,7,9,9,3,11,7,6,6,4,9,9,12,13,9,2,3,2,3,3,3,2,1,2,1,1,- -  -,
2002083637,Luis Pickard,"D (RC), WB (R)",2.00,10,13,16,9,10,12,17,9,14,9,6,8,12,16,12,5,3,4,13,7,5,9,4,9,6,3,9,5,5,5,7,9,11,4,11,9,3,1,3,1,1,3,2,1,4,1,1,- -  -,
2000201115,Archie Kirton,M/AM (R),1.96,12,13,14,8,14,12,5,3,11,7,3,7,4,9,8,14,4,7,3,5,5,6,10,5,11,3,11,2,2,4,3,3,5,5,3,13,3,1,3,2,2,2,3,3,2,2,3,- -  -,
18052043,Jordan Botaka,"D (R), WB/M/AM (RL)",1.73,12,12,10,7,10,12,8,7,7,11,12,12,7,11,11,17,12,12,3,11,7,10,5,10,10,7,12,11,5,9,4,2,11,14,2,14,2,1,3,1,1,4,1,3,1,1,3,- -  -,
2000226333,Blaise Uwandji,"M (R), AM (RL), ST (C)",1.04,15,14,10,5,9,13,6,5,9,7,2,5,3,7,5,13,10,7,2,5,5,6,4,10,12,5,12,4,5,4,4,2,8,3,1,11,1,4,2,2,1,3,3,3,3,1,2,- -  -,
2000050617,Adam Brooks,M/AM (RL),2.50,12,12,5,1,11,12,7,6,14,5,2,7,3,6,8,6,9,6,2,5,4,5,3,3,10,3,5,4,3,3,5,3,4,4,1,7,3,1,3,3,1,3,2,1,2,1,1,- -  -,
2000058114,George Walker,"D/WB (R), M/AM (RL)",0.96,10,10,5,12,9,12,7,4,9,5,6,4,5,10,6,12,11,3,7,4,6,5,4,6,8,4,9,1,4,1,3,1,7,1,5,8,4,1,3,2,1,2,1,1,4,1,1,- -  -,
67199621,Luis Pérez,D/WB (R),2.74,14,13,13,8,13,15,15,12,13,13,15,11,14,12,14,11,10,13,13,13,9,16,6,11,10,6,14,4,5,6,12,14,11,7,13,12,2,2,2,2,2,2,4,3,1,3,2,- -  -,
2000141136,Jay Simpson,"AM (R), ST (C)",2.85,13,4,3,11,11,5,6,2,15,11,4,13,2,10,14,8,5,14,2,2,2,3,2,1,7,14,6,2,6,2,1,3,3,3,1,9,2,2,2,4,1,3,4,2,1,1,1,- -  -,
2000052463,Joe Haley,AM (R),2.36,12,10,4,6,12,11,7,4,8,5,6,4,4,6,12,6,9,5,3,6,5,5,6,9,9,4,9,5,1,2,1,3,10,2,3,5,2,1,3,3,1,3,1,1,3,2,3,- -  -,
29236206,Ethan Hill,"WB (R), DM, M (C)",1.26,8,9,10,11,16,10,11,12,15,12,7,3,9,11,13,4,13,5,12,13,4,12,5,1,3,4,9,6,3,5,5,12,5,3,13,5,3,1,1,1,1,3,3,2,3,3,2,- -  -,
2002080687,Josué Malval,M/AM (R),2.39,16,14,9,5,13,12,12,6,9,8,15,7,3,9,7,12,8,9,3,13,8,12,8,15,11,11,10,4,4,5,2,2,11,9,3,14,2,1,2,2,1,2,1,1,4,3,2,- -  -,
98041554,Kevin Rüegg,D/WB (R),2.44,15,15,15,7,15,15,14,12,10,13,13,14,13,13,12,9,12,13,13,13,10,15,7,10,11,6,13,8,8,9,12,12,12,9,14,14,3,1,1,2,3,2,1,2,1,3,4,- -  -,
2002080675,Luigi Maréval,"WB (R), DM, M (LC)",1.90,8,12,16,14,8,12,15,12,12,12,12,11,12,12,6,3,6,11,11,17,10,17,7,12,10,7,12,7,6,9,6,12,11,9,8,13,2,2,1,3,1,1,1,2,1,1,1,- -  -,
29158753,Alex Brown,D/WB (L),0.93,11,10,9,5,12,8,10,3,10,9,8,6,9,9,11,3,5,4,10,10,7,10,5,6,5,4,5,4,6,4,8,10,8,6,10,8,3,4,1,2,3,3,4,3,2,3,1,- -  -,
2002080688,Franck Matip,"D (RL), M/AM (R)",2.32,15,13,12,12,12,13,11,8,8,9,15,9,9,9,10,12,5,14,9,16,9,14,6,11,11,5,9,5,9,9,7,6,8,4,8,13,1,2,2,3,3,3,2,1,2,1,2,- -  -,Int
2000201099,Deago Nelson,D/WB (R),2.82,16,16,12,9,13,15,12,11,10,9,9,7,9,14,15,10,5,6,6,8,6,7,5,9,8,1,12,2,8,5,6,4,8,3,8,8,2,4,3,3,2,1,3,3,3,1,3,- -  -,Wnt
2000177040,James Moorby,D/WB (L),1.53,11,12,7,12,14,11,12,7,14,6,7,2,8,8,6,8,13,6,6,5,3,6,5,6,3,3,8,1,5,1,3,5,5,1,9,5,1,1,1,3,3,2,1,1,2,3,1,- -  -,
2002082586,James Gannon,"DM, M (C)",1.07,5,7,4,7,14,8,9,12,11,11,16,6,9,5,4,2,8,4,8,10,9,11,4,4,2,3,7,3,3,4,6,7,12,5,8,10,1,3,1,3,3,1,2,3,3,1,3,- -  -,
2000044893,Ben Franklin,M (C),2.59,9,7,3,3,11,9,9,3,8,6,5,8,3,12,5,4,9,5,3,5,10,9,3,1,5,4,10,4,3,6,1,4,12,2,3,13,3,2,3,3,1,3,3,3,3,2,2,- -  -,
2002103325,David Rios,D/AM (R),2.91,14,15,11,5,11,14,15,8,16,6,11,5,9,9,3,4,14,7,8,7,7,10,3,10,7,1,9,1,7,6,5,9,6,5,5,12,1,1,2,3,3,1,1,3,3,2,1,- -  -,
2000216426,Joel Vincent,D/M/AM (R),1.07,14,16,8,7,8,14,5,6,9,4,8,8,6,5,12,6,4,6,2,6,5,8,3,9,11,3,7,1,3,4,2,1,8,3,6,7,1,3,2,2,2,2,3,3,1,1,1,- -  -,
28109894,George Tanner,"D/WB (RL), M/AM (R)",2.66,13,13,8,11,15,13,14,11,15,11,11,11,11,10,14,11,7,10,12,13,11,15,5,12,12,6,12,6,6,4,6,11,11,3,13,11,3,4,1,3,2,2,1,4,1,1,1,- -  -,
2000135380,Nana Owusu-Gyimah,D/WB (R),2.62,11,9,9,8,9,9,11,11,8,11,5,8,10,11,10,8,9,6,11,8,9,8,6,6,10,6,11,5,8,6,6,10,10,5,10,11,3,2,1,1,3,2,3,2,1,1,4,- -  -,
2002080984,Alex Robertson,"D (RC), M/AM (R)",1.43,16,17,14,10,10,14,13,9,10,9,11,8,7,9,13,5,14,11,7,10,9,8,8,13,10,4,11,12,5,4,6,4,9,6,5,14,3,1,1,2,3,3,1,1,2,1,2,- -  -,
2000023987,Simone Iob,D/WB (R),2.14,15,11,8,12,12,13,13,10,12,8,8,8,13,11,15,6,11,7,9,8,8,8,5,11,7,6,11,3,7,6,8,5,8,1,11,8,1,1,3,3,1,2,1,1,3,2,2,- -  -,
2002095454,Matthew Crossley,"M/AM (R), ST (C)",1.73,12,11,6,6,8,11,7,7,14,6,5,2,2,7,13,12,10,9,1,9,4,10,5,7,6,3,6,7,6,1,1,1,7,4,3,11,3,2,1,3,3,3,3,3,3,1,2,- -  -,
2002083634,McCauley Mowatt,WB/M/AM (R),2.45,12,7,6,8,14,8,7,4,14,5,6,6,4,4,11,6,8,6,3,10,6,7,4,7,11,1,8,4,4,1,1,1,4,4,2,11,1,1,1,1,2,2,3,2,1,1,2,- -  -,
2000223887,Dan-Lewis Bamana,ST (C),1.14,14,5,3,6,14,6,7,3,10,9,4,9,1,8,15,11,3,12,2,1,3,2,2,3,12,14,12,1,12,4,2,1,2,6,1,8,2,3,1,3,3,2,3,1,2,2,2,- -  -,
2002083355,Jere Helminen,D/WB (R),2.11,13,12,14,3,12,11,11,8,15,6,9,6,8,9,16,8,7,9,6,9,5,8,2,8,8,5,9,3,3,3,3,5,8,4,10,11,1,3,3,1,2,3,1,1,1,1,2,- -  -,
2002095976,Chris Lamb,ST (C),1.58,5,5,10,10,16,6,14,14,9,9,9,5,3,6,14,9,6,4,2,15,4,14,3,4,5,4,5,4,11,4,2,3,5,7,4,8,2,2,2,2,3,3,1,3,2,3,3,- -  -,
28099969,Brandon Adams,"AM (R), ST (C)",1.10,8,11,8,6,7,7,10,9,6,5,7,5,3,6,16,9,11,11,4,5,4,7,4,4,10,4,6,5,6,7,1,3,4,1,3,5,2,3,3,1,1,1,2,3,1,1,2,- -  -,
2002084030,Erol Şen,D/WB (L),1.17,9,12,11,7,8,10,13,8,17,6,6,4,7,8,15,6,5,6,5,15,6,13,4,6,3,1,6,1,2,2,2,3,5,3,8,10,3,1,2,3,2,1,1,2,3,3,1,- -  -,
2002083658,Dean Martin,ST (C),1.90,10,6,7,6,11,5,10,8,13,6,6,8,2,6,15,13,10,10,2,8,6,11,7,5,11,14,10,6,4,6,3,1,5,10,1,12,3,1,2,3,1,1,2,2,1,2,3,- -  -,
2000124243,Luis Lacey,D/WB (L),1.57,14,10,9,10,15,12,12,7,15,11,7,7,14,12,10,6,12,3,8,7,7,7,4,11,5,1,5,1,6,3,7,9,7,3,12,6,2,1,1,1,2,1,1,4,3,3,3,- -  -,
2000138015,Jamie-Jay Burgess,D/WB/M (R),2.28,15,12,7,7,10,11,6,3,8,5,6,6,6,7,11,5,12,3,4,6,7,6,3,5,5,1,4,1,1,2,4,6,5,2,9,4,3,1,3,3,1,2,1,1,1,1,1,- -  -,
2000048987,Nehemiah Richard-Noel,ST (C),1.21,14,9,3,6,12,11,5,6,11,9,6,11,1,9,9,9,8,8,1,3,4,3,3,4,11,13,9,2,9,2,1,2,4,6,1,8,2,3,3,2,2,2,1,1,2,3,2,- -  -,
2002080664,Babacar Biaye,"WB (R), DM, M (RC)",2.82,14,12,8,5,13,11,14,8,10,9,9,7,9,10,7,5,10,9,9,11,7,13,6,9,8,5,10,10,6,7,7,10,8,5,14,9,2,2,1,2,3,1,2,1,3,1,1,- -  -,
2000106867,Brad Smith-Howes,D/WB/M (R),1.47,9,8,8,4,6,14,8,3,3,9,3,9,10,8,5,3,5,4,8,10,6,3,11,8,6,2,3,11,5,1,8,7,9,2,13,1,1,3,3,3,3,2,2,1,3,3,1,- -  -,
2002083849,Jordan Cliff,"D (RLC), DM, M/AM (R)",1.35,12,10,4,7,12,10,9,7,13,6,2,6,7,8,10,9,8,4,4,14,5,9,4,5,4,2,5,3,4,2,4,5,6,1,6,9,2,1,3,2,3,2,2,2,2,1,4,- -  -,
