UID,Name,Position,Pens Saved Ratio,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
13177205,Ibrahima Daouda Baleri,GK,17%,12,8,7,12,13,13,6,6,5,8,10,5,12,11,9,2,12,3,13,7,2,6,3,2,2,3,4,4,1,2,1,1,9,2,3,4,13,8,9,8,13,13,9,15,13,8,9,13,13,8,10,13,12,12,12,13,15,- -  -,
13177203,Ahmed Abdalla,GK,25%,11,6,7,10,17,12,6,6,5,12,12,7,13,8,17,2,3,2,11,7,7,6,1,2,1,2,2,5,1,3,1,2,10,3,2,5,13,9,11,5,10,13,11,5,14,15,10,13,19,2,13,6,8,10,8,9,17,- -  -,
13175657,Charles Folly,GK,14%,12,15,9,12,13,10,8,7,6,11,13,9,10,14,8,3,3,2,12,4,8,8,3,1,2,3,6,6,1,1,1,3,11,4,3,8,14,14,8,11,11,13,10,13,8,9,10,13,15,4,14,11,6,9,12,11,15,- -  -,
13173467,Souleymane Diallo,GK,20%,9,14,8,12,13,10,7,6,13,8,15,6,9,13,12,1,12,1,11,8,7,7,3,2,1,2,1,8,1,2,2,1,9,3,3,2,13,9,9,5,8,13,10,8,12,10,6,13,11,1,10,14,15,11,10,14,11,- -  -,
13167875,Wilfried Kouyo,GK,25%,10,7,7,15,13,6,5,7,7,9,9,5,10,14,12,1,6,3,10,7,7,7,4,2,3,1,1,7,1,2,2,3,12,3,1,5,14,9,8,5,11,13,10,9,13,14,12,10,18,2,6,11,12,11,10,11,16,- -  -,
13165852,Kalambayi Katembwe,GK,40%,7,6,7,17,17,10,3,6,13,10,11,9,11,15,5,2,12,3,8,9,8,8,4,2,1,2,3,6,1,1,3,1,9,2,3,8,15,10,13,5,11,13,13,11,8,5,6,11,19,8,6,15,10,10,11,12,20,- -  -,
13162026,Elvis Samolah,GK,33%,8,8,7,5,16,8,3,4,5,7,12,5,6,13,8,2,11,3,7,7,6,6,3,3,3,3,2,5,1,2,2,3,13,1,1,5,6,8,6,5,13,13,10,12,10,8,7,12,12,8,13,15,7,11,11,12,12,- -  -,
13160970,Robert Odongkara,GK,25%,11,7,9,9,14,8,7,7,5,10,15,7,14,14,13,1,10,1,9,7,8,8,4,1,3,2,4,5,1,3,2,3,12,3,1,6,11,7,7,5,14,14,11,10,13,5,10,10,11,6,9,6,5,9,10,11,18,- -  -,
13148057,Mangani Banda,GK,33%,11,8,8,6,9,11,2,7,7,12,10,8,13,10,10,2,3,1,13,8,5,7,3,3,1,1,7,8,1,2,2,2,8,3,1,2,9,7,10,5,14,10,10,11,14,8,9,10,13,4,7,14,10,11,8,11,11,- -  -,
13145642,Élber,GK,20%,7,8,9,7,14,8,5,6,5,10,11,8,13,14,16,2,13,1,12,5,9,8,3,3,2,1,7,6,1,2,1,3,14,2,2,3,10,9,8,5,14,14,10,14,14,5,9,10,13,6,8,3,14,11,11,13,10,- -  -,Ctr
13145147,Jean-Paul Lesperance,GK,17%,9,13,5,13,11,7,4,5,8,8,8,5,5,12,6,2,9,2,5,2,4,4,3,3,3,2,1,2,1,2,3,1,4,2,1,3,12,8,8,12,12,11,7,7,11,7,4,11,14,4,8,7,10,11,10,12,18,- -  -,Ama
13136671,El Hadje Danté,GK,50%,10,15,8,13,12,8,3,6,13,9,13,8,8,13,4,1,9,3,10,8,7,7,3,3,3,3,3,5,1,1,1,2,13,4,3,1,13,8,8,5,13,8,10,8,13,10,12,11,11,8,7,8,14,9,14,14,12,- -  -,
13136614,Adeyinka Adewale,GK,50%,11,14,10,14,15,12,2,6,12,9,14,10,9,14,16,1,10,3,13,9,9,7,4,2,3,2,1,6,1,2,1,2,8,2,3,6,13,11,11,5,13,14,13,6,13,7,12,11,20,8,10,11,7,10,8,14,17,- -  -,
13134163,Cyrille Ondoa,GK,33%,10,7,2,7,16,8,3,4,11,9,10,5,9,12,17,3,8,1,7,7,6,6,4,3,2,3,1,6,1,2,2,3,7,1,2,2,12,5,8,15,14,13,9,8,11,14,8,10,16,4,9,10,5,10,9,10,14,- -  -,
13129937,Haschou Kerrido,GK,25%,10,15,7,5,10,11,6,1,9,10,15,6,10,14,8,1,14,2,7,7,7,6,1,3,2,3,1,4,1,1,1,2,8,2,2,3,11,7,9,7,13,11,4,7,14,7,13,10,10,1,12,6,10,11,10,11,20,- -  -,
13129583,Neblú,GK,20%,12,10,9,9,6,11,8,6,7,12,14,9,11,14,5,1,5,1,14,9,8,8,2,2,1,1,4,7,1,3,1,2,12,3,1,7,13,10,14,10,12,10,10,10,11,11,9,12,20,8,9,9,6,12,10,13,12,- -  -,Ctr
13117597,Lutunu Doulé,GK,17%,11,5,4,12,8,8,5,5,12,7,13,7,8,9,4,3,6,1,13,4,6,6,4,3,3,2,5,7,1,2,3,1,12,1,3,5,13,13,9,5,13,13,11,11,8,5,10,13,10,8,5,5,5,13,11,12,18,- -  -,
13117508,Ian Ah Kong,GK,20%,9,11,5,14,15,11,4,7,14,7,12,5,10,11,11,2,3,2,7,5,4,4,1,3,2,1,1,2,1,3,3,1,7,1,3,1,12,3,7,5,12,11,6,6,12,9,5,11,12,4,8,6,5,11,11,9,18,- -  -,Ama
13115341,Ulrich N'Dri,GK,33%,9,15,8,12,11,10,4,7,15,8,15,5,13,13,17,3,13,1,8,8,4,7,2,1,2,1,7,5,1,2,3,3,9,1,2,3,13,8,12,13,13,8,11,5,13,10,10,9,12,8,10,8,10,10,11,13,16,- -  -,
13114820,Moctor Chaibou Oumarou,GK,20%,8,10,7,7,9,8,6,3,10,11,9,7,13,13,5,2,9,1,13,7,6,6,1,3,2,2,1,5,1,3,1,2,8,1,2,4,12,5,7,5,12,10,6,5,13,5,7,10,18,1,5,10,6,12,10,10,10,- -  -,
13114693,Makram Bediri,GK,50%,5,16,10,7,12,8,4,5,8,10,10,10,13,15,4,2,8,3,9,6,9,9,4,2,1,2,8,7,2,2,1,3,7,3,3,6,11,13,9,5,8,14,12,8,11,8,10,10,6,4,10,14,7,10,5,14,14,- -  -,
13105164,Kévin Jean-Louis,GK,33%,9,7,6,11,12,10,5,4,12,7,14,6,8,10,15,3,5,2,9,5,5,5,2,1,1,1,1,7,1,1,2,2,5,1,1,2,13,8,8,5,13,9,7,12,6,8,7,11,11,5,7,1,5,10,12,9,15,- -  -,
13100663,Éric Jean-Luc Ndayishimiye,GK,40%,10,13,8,13,12,6,5,5,12,11,15,9,9,11,12,2,13,1,10,9,8,8,1,2,3,3,1,5,1,3,1,1,10,3,1,2,9,11,13,5,14,11,9,11,11,9,11,11,13,4,6,8,6,10,10,10,19,- -  -,
12094804,Adnane Bawa,GK,40%,6,4,2,13,15,3,1,5,13,1,8,2,10,11,2,1,11,3,6,2,1,1,2,1,1,3,1,1,1,1,3,3,9,1,2,1,9,4,1,5,8,9,6,9,11,11,6,12,7,7,9,15,8,9,12,7,20,- -  -,
12094797,Victorien Wonégou,GK,13%,10,8,1,13,12,9,4,3,10,6,11,3,10,9,11,2,5,2,8,5,4,4,2,1,1,1,1,3,1,3,3,2,8,3,1,1,13,9,4,5,11,6,6,5,12,12,7,12,9,8,8,8,8,13,8,10,13,- -  -,
12094229,Mazamésso Kagbatawouli,GK,20%,11,10,8,10,7,14,1,5,13,10,15,5,10,14,17,2,3,2,12,8,7,6,3,2,1,2,2,8,1,3,2,3,8,2,3,6,8,8,7,5,9,14,6,6,14,6,8,10,9,3,5,2,12,13,11,8,17,- -  -,
12093496,Edwin Mukolwe,GK,25%,13,5,8,9,5,12,4,8,5,10,8,7,8,9,10,2,14,1,11,7,6,6,2,1,3,1,1,5,1,1,2,2,8,2,1,1,13,10,7,5,13,7,9,9,13,7,7,10,12,6,7,13,8,9,12,12,16,- -  -,
12093092,Bixente Otieno,GK,38%,13,12,8,2,10,8,3,3,8,9,11,7,10,14,12,2,11,2,13,8,7,7,1,1,2,3,1,5,1,3,3,2,8,2,1,2,7,8,7,5,14,10,8,5,14,12,10,11,10,8,15,8,14,12,12,11,13,- -  -,
12092943,Brahima Sanou,GK,33%,7,12,2,16,15,11,3,5,5,6,13,7,5,12,15,3,8,1,5,6,5,6,4,3,2,3,2,6,1,2,2,2,10,3,1,1,12,12,8,5,12,8,8,14,13,6,11,11,7,4,11,4,9,11,14,11,14,- -  -,
12092847,Mangoné Diouf,GK,33%,9,14,9,12,14,6,5,7,8,7,12,8,14,13,16,2,11,2,13,8,7,7,5,2,3,3,3,8,1,1,2,1,9,3,2,3,9,8,10,5,10,10,11,9,12,13,8,9,13,6,10,14,10,13,14,10,19,- -  -,
12091353,Saïbou Pessinaba,GK,25%,12,9,8,13,12,14,2,5,5,10,12,8,10,14,16,3,2,1,11,5,7,5,5,3,1,1,4,6,1,1,1,2,11,3,3,1,11,10,8,5,12,9,8,5,14,9,10,12,12,8,7,1,12,13,11,10,20,- -  -,
12088853,Moussa Traoré,GK,50%,11,14,8,10,13,12,3,5,8,9,14,9,10,13,5,1,2,3,8,6,7,5,3,1,2,3,3,6,1,1,3,3,7,2,2,4,13,7,13,5,13,12,9,5,12,14,9,10,10,3,7,8,12,12,10,11,18,- -  -,
12088813,Daniel Sagnon,GK,56%,10,13,6,11,15,7,4,6,11,7,11,6,9,10,10,3,12,2,11,8,7,7,1,2,3,1,6,4,1,3,1,2,5,2,3,5,10,10,7,5,14,13,10,14,6,5,9,12,20,8,6,1,7,12,9,12,10,- -  -,
12086203,Kevin Otieno,GK,25%,8,7,7,10,16,11,6,7,6,8,11,8,11,9,12,3,10,2,13,4,5,7,3,2,2,1,4,6,1,1,2,2,10,1,3,2,13,12,7,5,13,13,9,14,14,6,6,11,12,5,13,7,5,12,10,11,15,- -  -,
12080074,Cheikh N'Doye,GK,33%,14,10,9,8,14,12,7,6,5,8,12,9,10,14,11,3,11,3,13,9,8,8,3,3,2,3,1,7,1,1,3,3,10,4,2,5,13,10,9,5,14,9,9,5,14,7,9,11,14,3,6,4,9,12,11,12,10,- -  -,
12062899,Oussama Litim,GK,25%,13,15,9,14,12,12,4,7,9,12,15,9,12,10,9,1,13,1,14,5,8,8,3,1,2,2,5,7,1,1,2,2,14,3,3,8,14,14,12,5,14,11,12,12,7,12,8,11,12,3,9,9,7,11,4,11,19,- -  -,
12041137,Gennesh,GK,33%,9,13,14,16,13,12,12,11,12,10,11,14,8,6,9,4,6,7,13,4,4,12,2,3,3,1,8,2,13,2,3,2,9,3,1,5,17,14,14,18,13,15,14,6,16,15,12,7,9,5,5,15,11,14,12,2,9,- -  -,
12020345,Amer Amer,GK,40%,6,8,10,12,9,7,10,5,9,15,9,11,10,16,8,2,13,3,14,10,11,10,4,1,3,2,3,6,2,1,1,2,12,1,2,8,16,9,14,5,11,14,15,7,11,6,12,13,12,8,6,14,8,10,10,11,18,- -  -,
12020128,Mohamed El Shenawy,GK,33%,12,11,11,17,15,9,11,13,11,8,14,12,12,10,16,2,17,2,14,10,2,11,1,3,1,1,10,2,5,2,1,1,10,3,2,9,16,11,10,12,13,14,13,17,18,12,16,13,15,6,3,17,7,13,16,16,10,- -  -,
12018118,Laré Diarra,GK,29%,10,11,9,14,13,11,7,7,8,12,11,9,8,14,8,1,6,1,10,9,8,8,5,3,3,3,2,8,1,1,3,1,10,2,1,5,14,14,7,8,11,12,7,11,13,14,9,10,16,4,14,17,7,12,10,12,19,- -  -,
12012026,Aimé Ndizeye,GK,17%,8,16,8,4,13,10,1,4,6,5,12,8,12,13,15,3,2,3,7,7,6,3,3,1,2,1,3,5,1,1,2,1,9,3,1,1,7,10,6,5,13,10,9,9,12,5,7,11,12,2,14,12,8,10,13,9,15,- -  -,
12011995,Atef Dkhili,GK,50%,7,8,15,12,12,8,10,12,11,12,15,10,12,10,10,2,13,3,11,11,6,10,2,3,2,1,5,4,1,2,2,2,5,3,2,8,11,13,12,3,12,9,13,10,15,8,9,12,13,4,7,15,11,12,9,11,18,- -  -,
12005213,El Hany Soliman,GK,17%,13,13,6,11,10,12,14,10,8,13,15,14,8,14,11,4,12,2,12,9,5,11,3,1,2,3,8,4,6,3,1,3,6,4,1,4,9,15,7,14,7,12,12,10,14,16,10,6,8,10,2,14,7,14,14,13,15,- -  -,
11027253,Mario Dajsinani,GK,25%,13,11,7,14,15,13,1,4,8,10,15,7,11,13,15,1,11,3,6,7,6,5,2,1,2,1,3,4,1,3,2,1,9,3,3,2,10,13,11,5,13,13,8,6,13,7,9,10,11,2,15,11,11,12,10,11,14,- -  -,
11025623,Edmir Sali,GK,25%,14,7,8,16,11,9,4,8,6,11,15,5,9,8,12,1,14,3,13,8,8,7,4,2,2,3,3,6,1,2,3,2,10,1,2,2,14,7,7,5,14,8,9,6,14,7,8,10,20,3,7,8,14,13,8,12,7,- -  -,
11001202,Dashamir Xhika,GK,33%,11,9,11,13,11,8,7,12,11,12,11,8,12,14,13,1,12,2,14,6,7,10,3,2,3,2,3,6,1,3,3,3,9,2,3,5,12,11,12,10,11,10,8,11,10,14,10,12,14,6,14,14,5,12,6,13,12,- -  -,
11000463,Alban Hoxha,GK,33%,8,11,8,13,10,14,8,9,12,10,11,8,11,10,14,2,10,3,13,12,10,10,5,3,3,5,6,7,2,3,9,5,12,4,7,7,11,11,12,8,13,10,10,10,13,12,12,10,13,9,11,10,8,10,10,10,9,- -  -,
8827797,Nicolás Vikonis,GK,14%,9,13,12,12,13,11,12,12,14,13,13,12,13,13,12,8,16,12,12,12,10,12,6,1,5,3,10,8,3,1,13,3,11,5,9,12,13,13,14,5,12,12,12,9,12,12,13,11,17,11,6,12,5,14,10,13,14,- -  -,Opt
8718372,Manuel Neuer,GK,25%,11,12,13,17,19,10,12,15,13,16,15,20,15,15,18,12,18,13,16,13,15,16,2,6,12,7,12,8,11,7,12,9,15,13,11,12,15,16,14,18,14,18,16,8,16,20,18,16,17,12,4,19,8,18,12,6,18,- -  -,
8625967,Mohamed Zemmamouche,GK,67%,10,11,12,13,12,10,11,10,11,13,13,8,10,8,7,9,8,2,12,14,10,14,4,1,1,2,6,7,2,3,2,1,16,6,3,5,13,12,12,6,12,11,12,13,15,11,12,9,12,8,4,10,5,11,10,12,12,- -  -,
8401198,Kostadin Zahov,GK,33%,10,9,10,10,14,8,9,9,15,12,11,9,10,15,12,8,9,2,10,10,9,9,1,1,3,3,6,4,1,1,3,11,8,3,11,7,11,13,12,9,11,13,10,11,12,11,10,14,12,5,8,8,9,12,13,7,12,- -  -,
8189704,Anthony Moris,GK,50%,13,13,14,12,12,12,14,9,10,10,12,9,12,11,14,3,6,8,10,12,8,12,3,3,2,3,14,7,11,2,1,1,15,12,3,11,11,11,10,10,13,14,13,12,15,12,11,14,16,1,6,9,13,11,9,14,11,- -  -,
8161348,Ruud Boffin,GK,20%,10,14,9,16,15,10,12,14,9,13,8,14,12,8,12,11,12,3,11,13,10,12,5,3,1,3,13,9,9,1,3,1,13,2,3,12,14,12,15,15,13,14,14,14,13,17,14,10,11,5,5,12,5,12,14,14,14,- -  -,
8072530,David Yurchenko,GK,33%,9,10,9,11,7,9,9,10,11,9,13,11,11,10,3,2,13,2,9,12,8,9,4,3,1,3,6,6,2,1,1,1,8,5,2,8,9,12,10,13,11,9,10,14,14,13,11,6,14,11,7,11,5,8,11,11,10,- -  -,
7990531,Michele Nardi,GK,50%,9,9,10,12,12,9,7,8,11,11,11,12,11,11,14,7,14,9,11,10,8,11,5,3,1,3,10,8,6,3,10,1,12,2,1,10,9,14,14,9,11,12,12,7,14,12,12,12,16,4,8,12,2,12,12,11,11,- -  -,
7586987,Jan Koprivec,GK,20%,6,13,12,15,16,7,9,10,15,13,14,9,11,9,13,6,14,3,13,14,5,11,4,1,3,1,11,6,7,3,2,2,7,2,2,9,12,11,12,17,12,9,15,13,14,13,11,12,16,4,10,14,5,12,13,13,11,- -  -,
7582392,Samir Handanovič,GK,33%,8,13,13,16,18,8,12,13,10,14,15,13,12,14,15,6,16,4,14,16,6,12,5,1,1,2,9,7,8,3,1,3,7,2,2,7,13,15,17,5,15,11,16,14,18,13,11,19,14,3,7,17,4,20,17,15,19,- -  -,
7560127,Dušan Kuciak,GK,20%,6,10,13,16,13,7,5,12,8,13,14,12,13,11,16,6,11,5,13,13,4,14,6,3,2,1,9,9,7,2,3,1,7,3,2,7,14,14,14,9,15,8,14,10,15,14,12,12,16,2,6,12,2,15,6,13,6,- -  -,
7506718,Nikolay Mihaylov,GK,33%,8,8,10,16,10,7,8,12,6,13,8,12,12,11,11,6,13,5,14,13,8,10,1,2,1,2,9,6,10,2,3,3,9,9,3,7,14,13,13,7,14,11,11,8,11,14,9,11,11,14,7,11,12,10,15,11,15,- -  -,Inj
6701938,Diego López,GK,33%,7,9,10,16,15,8,10,12,6,13,15,14,14,14,13,5,13,2,13,8,7,8,1,1,1,1,7,1,7,1,7,1,9,2,1,8,15,13,12,10,13,14,12,9,11,15,11,14,16,14,8,14,9,16,14,3,13,- -  -,Opt
5790455,Nemanja Belić,GK,33%,8,12,10,14,14,8,9,11,14,12,11,11,12,12,11,7,13,10,12,11,8,10,3,9,7,3,9,6,8,6,9,7,8,10,8,7,12,11,12,4,12,10,13,11,12,8,11,12,11,7,9,10,9,8,12,10,12,- -  -,
5788753,Bojan Šaranov,GK,67%,7,10,12,14,14,8,8,11,14,10,12,10,11,11,12,7,15,1,12,13,10,13,4,5,6,5,7,9,2,10,10,7,7,7,11,7,12,12,13,6,13,13,15,13,12,6,13,12,13,3,8,16,9,15,14,14,12,- -  -,
5781387,Nemanja Jorgić,GK,33%,10,10,10,13,13,9,10,5,13,11,11,11,11,12,12,7,11,10,10,11,8,12,4,9,7,4,9,6,8,6,9,7,6,11,9,7,11,11,12,5,13,11,14,13,12,9,12,12,13,8,7,10,9,13,11,9,12,- -  -,
5750067,Bojan Zogović,GK,14%,10,11,9,12,13,9,8,11,12,10,10,10,10,11,13,6,10,9,12,12,7,10,3,7,5,3,8,6,4,6,9,7,3,10,11,8,12,13,13,9,13,12,12,11,12,9,13,11,12,8,9,11,7,10,10,11,13,- -  -,
5685634,Lee Langeveldt,GK,25%,10,14,10,8,13,11,10,8,9,14,13,6,10,16,6,2,9,2,14,11,7,10,5,3,2,3,9,6,2,1,2,3,11,3,3,6,3,4,10,10,9,11,12,17,15,12,14,5,13,3,9,11,11,12,13,13,12,- -  -,
5666492,Guillermo Ochoa,GK,33%,12,15,8,12,12,11,11,13,7,15,14,17,15,11,16,7,15,5,13,14,9,8,4,1,2,2,11,7,10,1,10,7,11,10,13,9,10,12,12,15,13,13,16,15,16,7,11,16,14,12,7,16,7,17,18,3,14,- -  -,
5665467,Jonathan Orozco,GK,67%,11,13,13,12,13,12,16,11,13,14,16,13,13,12,14,1,13,13,15,14,13,14,7,2,1,1,7,9,2,1,2,8,12,4,8,12,15,13,10,13,13,15,12,10,12,10,11,13,14,8,12,15,8,15,15,13,11,- -  -,Opt
5280192,Antony Silva,GK,50%,9,12,14,15,12,7,12,14,13,12,14,7,9,10,14,8,13,10,14,13,10,13,6,1,1,1,10,8,2,2,12,1,9,1,3,9,15,13,13,9,14,14,14,16,14,8,15,15,16,15,8,11,8,12,10,14,7,- -  -,Opt
5123184,Trevor Carson,GK,33%,8,12,13,12,7,8,6,11,10,7,10,15,11,10,16,3,14,2,12,14,3,14,4,3,2,2,11,6,8,1,2,2,13,1,2,11,11,12,12,6,13,13,12,5,13,12,12,11,14,10,6,15,13,16,10,15,10,- -  -,
5119142,Joe Hart,GK,33%,13,12,13,17,13,7,13,14,14,11,13,10,12,10,14,4,15,2,13,15,8,15,1,1,8,1,8,1,5,1,1,2,11,13,3,5,14,14,15,17,14,11,14,13,15,10,14,13,17,5,4,12,7,16,14,2,12,- -  -,
1411758,Gian Maria Rossi,GK,25%,10,10,13,11,13,9,10,10,8,12,12,11,10,11,13,5,8,7,11,11,4,9,5,2,1,1,10,10,8,2,2,3,8,2,2,8,10,11,10,9,12,11,13,11,12,10,10,14,12,6,5,11,5,11,12,11,12,- -  -,
1408812,Alex Valentini,GK,17%,5,11,11,12,14,5,10,10,10,11,11,12,11,12,13,4,11,7,12,8,5,13,1,1,4,1,8,1,7,1,6,4,8,1,3,8,11,11,11,5,13,12,12,11,11,8,11,12,11,7,8,8,5,14,14,2,12,- -  -,
1044421,Alireza Haghighi,GK,67%,6,6,13,15,12,7,6,12,10,12,15,9,12,10,10,2,13,3,13,11,10,10,2,1,3,3,8,6,1,3,2,2,14,3,3,10,13,9,13,13,13,13,12,12,13,8,15,12,11,10,13,15,11,12,12,12,12,- -  -,
964419,Nahuel Guzmán,GK,33%,10,12,14,14,16,10,10,15,13,15,14,14,15,13,16,7,13,8,14,13,10,12,4,3,7,4,13,3,7,10,10,11,12,10,13,12,14,14,11,18,12,15,15,5,14,14,14,13,15,12,6,15,6,14,18,4,11,- -  -,Inj
919964,Benoît Costil,GK,20%,12,13,13,13,15,12,13,14,8,13,12,13,12,12,15,7,14,2,13,13,10,10,6,2,2,1,12,8,2,1,2,1,11,3,1,9,12,12,14,8,11,14,14,12,14,12,13,15,14,8,8,14,5,14,14,3,15,- -  -,Opt
859596,Tim Krul,GK,25%,11,13,14,17,13,8,13,9,11,12,14,14,12,12,14,2,14,1,15,10,5,12,1,2,3,2,8,3,5,3,3,3,9,4,1,8,14,14,15,8,14,13,15,12,15,15,12,11,13,3,6,13,13,16,2,13,11,- -  -,Set
727969,Beto,GK,67%,7,7,7,11,16,6,7,10,16,12,16,12,12,14,14,11,16,6,15,11,10,12,4,3,3,1,12,8,3,3,2,1,14,1,2,12,8,11,15,11,15,13,14,12,9,10,11,15,13,8,15,14,15,17,12,12,9,- -  -,
718036,Bartosz Białkowski,GK,25%,7,12,10,16,13,8,10,13,10,12,14,8,11,12,13,11,10,3,14,10,8,11,6,2,1,2,7,7,7,1,1,2,8,1,1,10,15,12,12,9,13,10,11,11,17,13,12,13,14,8,8,14,6,14,12,12,14,- -  -,Set
470772,Serkan Kırıntılı,GK,43%,11,11,11,13,16,10,9,9,6,14,13,10,12,11,11,5,12,1,12,11,8,12,4,1,2,2,6,7,9,2,2,2,11,3,3,10,10,11,12,12,12,10,14,13,12,15,10,11,9,9,12,12,5,13,10,12,10,- -  -,
149057,Henry Bonello,GK,20%,6,10,9,13,12,9,9,11,5,9,10,6,12,12,13,2,10,3,10,10,3,9,3,1,1,3,5,5,3,2,3,3,5,1,2,5,13,12,12,5,12,7,13,10,11,6,9,12,14,6,9,13,5,12,11,12,14,- -  -,
