UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000163419,Will Procter,"DM, M (C)",0.66,14,13,10,15,7,13,11,10,15,9,5,4,8,12,13,6,8,3,7,6,4,10,3,2,2,3,13,4,1,6,4,8,14,3,12,7,1,2,1,3,2,2,2,2,1,2,1,- -  -,
57051925,Mihai Bordeianu,"DM, M (C)",0.73,8,9,11,9,11,6,7,8,14,13,14,12,13,13,11,12,11,13,13,12,10,14,11,12,8,8,11,11,11,11,9,13,12,8,13,13,1,3,2,2,2,1,1,3,1,2,2,- -  -,Wnt
2000102838,Jack Lewis,"DM, M (C)",0.42,13,10,12,2,12,13,9,5,12,6,4,7,2,15,8,7,4,7,6,7,14,11,7,3,4,5,14,6,5,7,1,11,9,4,9,12,3,3,3,2,3,1,3,3,4,2,2,- -  -,
15020308,Kenny Dougall,"DM, M (C)",1.54,10,13,10,11,15,10,11,10,15,11,14,11,13,10,15,6,13,9,11,14,11,15,12,8,9,7,11,11,12,10,3,12,11,10,14,11,2,2,3,3,2,1,1,3,2,3,1,- -  -,
2000216707,Cameron Sullivan,"DM, M (C)",1.75,12,7,6,12,12,9,12,10,10,9,6,7,3,13,8,7,9,6,3,6,13,12,4,1,3,5,10,4,4,13,3,5,12,3,10,11,1,2,2,2,2,2,1,2,2,1,2,- -  -,
2000192297,Jayden Luker,"DM, M (C)",1.15,10,12,10,14,13,13,11,9,10,7,4,6,8,13,10,7,4,7,5,8,8,13,4,5,7,2,10,5,5,7,2,9,14,2,10,9,3,3,2,3,3,2,1,1,3,2,1,- -  -,
67175052,Thomas Partey,"DM, M (C)",0.73,7,10,10,14,12,11,12,11,13,15,14,15,14,15,13,11,12,13,14,16,15,15,8,10,11,10,14,9,13,13,10,12,16,8,14,14,2,1,1,1,2,3,1,2,3,3,2,- -  -,
29228249,Marley Miranda,"DM, M (C)",1.69,13,12,12,7,12,13,15,10,14,12,13,10,11,10,15,6,9,9,12,11,11,15,7,6,10,5,11,8,6,8,1,11,12,7,12,11,2,3,2,2,4,1,2,2,3,1,1,- -  -,Wnt
2000123320,Freddy Jeffreys,"DM, M (C)",1.02,10,9,9,4,13,11,13,13,14,12,8,8,6,9,10,7,10,5,8,5,10,10,7,3,9,4,11,7,3,8,1,7,12,4,12,10,2,1,1,2,3,1,3,3,2,1,2,- -  -,
86033170,Junior Moreno,"DM, M (C)",1.36,12,11,12,7,14,11,13,12,11,14,11,12,13,13,12,8,13,10,12,16,14,12,8,8,8,4,13,13,7,11,7,12,14,7,13,15,1,1,2,3,1,1,1,2,2,2,2,- -  -,Wnt
37060618,Tom van de Looi,"DM, M (C)",0.85,12,12,13,11,14,12,14,11,12,13,11,13,13,13,5,9,9,13,14,13,12,14,10,8,11,7,14,10,10,10,8,11,13,8,9,13,2,1,2,2,3,2,2,1,3,1,3,- -  -,
2000140634,Dylan Helliwell,"DM, M (C)",0.83,14,12,9,10,9,9,9,8,8,7,7,13,3,13,9,6,6,4,4,5,6,10,4,4,6,2,12,5,4,7,1,4,13,2,10,13,1,1,2,2,1,2,2,4,1,3,3,- -  -,
13162731,Peter Etebo,"DM, M (C)",0.55,14,14,16,8,15,14,15,14,11,12,12,12,14,12,13,11,7,11,13,15,10,15,6,9,13,9,12,11,7,11,5,12,11,9,13,12,1,3,3,1,3,3,2,1,2,3,1,- -  -,Inj
28011776,Jonjo Shelvey,"DM, M (C)",1.37,5,4,8,10,13,7,10,7,15,12,15,14,12,13,11,13,14,12,11,10,17,12,11,11,9,9,12,13,7,13,5,8,16,12,11,14,2,4,1,3,3,3,3,4,3,3,2,- -  -,
85075621,Abdoulaye Touré,"DM, M (C)",0.90,12,13,13,14,16,13,13,16,13,13,13,13,13,12,16,11,11,12,13,14,11,14,4,7,11,10,10,10,11,11,5,13,12,13,14,11,1,1,2,3,1,2,2,2,3,1,1,- -  -,
2000134435,Bradley Ibrahim,"DM, M (C)",0.41,16,9,12,11,12,15,12,13,15,12,10,11,10,16,12,7,13,11,7,11,10,10,6,6,9,9,10,4,10,10,4,12,10,9,8,13,3,1,4,3,1,4,3,3,1,3,2,- -  -,
28111386,Tom Scully,"DM, M (C)",1.07,5,6,5,12,10,6,10,10,11,10,11,9,9,9,13,6,12,4,8,10,10,10,10,4,7,3,8,9,7,13,4,8,11,6,10,10,3,3,1,3,2,3,1,2,1,3,3,- -  -,
2000202090,Izac Khan,"DM, M (C)",1.87,9,11,10,15,8,9,13,10,15,10,10,5,8,10,12,6,5,5,5,13,8,12,6,3,2,4,7,5,2,6,3,10,8,4,14,6,2,3,1,3,2,3,1,1,3,3,3,- -  -,
2000087400,Dário Essugo,"DM, M (C)",0.91,15,12,16,13,16,14,14,16,11,15,11,13,13,15,13,13,10,10,14,13,13,12,8,5,12,6,13,6,9,12,8,12,14,8,12,14,3,1,2,4,3,2,3,3,1,2,3,- -  -,
2000020305,Charlie Munro,"DM, M (C)",0.89,7,6,7,6,11,7,8,9,11,7,8,7,8,7,12,4,6,5,11,12,11,10,8,5,7,4,9,9,5,5,4,6,10,4,9,9,3,2,1,1,1,3,4,2,3,2,3,- -  -,
2002081114,Clive Hall,"DM, M (LC)",0.71,10,14,14,11,13,13,15,13,14,12,7,8,11,10,8,6,12,8,11,12,11,16,7,5,8,5,10,9,6,6,8,13,8,6,10,11,1,3,2,2,3,3,1,4,1,3,3,- -  -,Loa
2000210133,Zane Albarus,"DM, M (C)",1.49,13,12,9,14,11,11,10,10,11,6,7,7,5,12,12,6,12,4,9,7,6,12,4,3,5,3,13,5,7,9,3,8,13,2,9,11,1,3,2,1,2,3,3,1,1,1,3,- -  -,Loa
2002083135,Barney Leslie,"DM, M (C)",1.60,5,5,10,11,9,6,15,8,8,11,7,8,6,7,12,3,3,4,7,8,5,9,5,4,4,4,5,6,4,5,5,6,6,5,6,7,1,2,3,3,4,2,1,1,2,1,3,- -  -,
29135532,Jamie Spencer,"DM, M (C)",1.39,11,8,7,9,8,11,11,9,16,7,12,6,9,8,12,11,12,6,10,12,7,10,12,6,6,6,7,12,6,11,5,11,10,15,12,8,4,2,2,3,2,3,1,3,3,1,1,- -  -,
2000106507,Charlie Davis,"DM, M (C)",1.29,13,9,9,10,16,12,8,9,13,5,5,8,9,14,11,6,12,4,6,4,11,10,3,3,4,1,10,3,4,5,1,4,13,1,10,11,1,3,2,2,1,1,3,1,3,3,2,- -  -,
2000118114,Sahid Nallo,"DM, M (C), AM (L)",0.96,10,6,7,10,11,8,7,4,11,4,6,6,4,12,14,5,10,5,6,8,9,10,4,2,5,4,11,5,5,10,3,6,9,2,11,11,3,1,3,1,2,3,4,2,2,3,2,- -  -,
2000142295,Kieran Murray,DM,0.96,10,4,4,4,8,7,9,8,11,12,6,3,6,14,10,5,5,3,11,7,7,12,5,2,3,2,7,5,5,4,3,7,6,1,11,7,1,1,3,3,2,2,1,1,1,2,1,- -  -,
2000140636,Tom Iorpenda,"DM, M (C)",0.96,9,7,9,5,16,8,13,10,5,9,9,9,6,10,10,7,12,9,8,8,13,14,7,4,9,8,15,7,8,10,4,8,12,4,11,15,1,2,3,3,2,2,2,2,3,3,1,- -  -,
2002081122,Dan Bremner,"DM, M (C), AM (L)",0.70,9,11,14,13,14,11,15,12,19,9,13,7,10,9,11,13,10,7,11,10,8,11,5,3,5,8,8,9,9,7,5,10,12,5,14,12,1,2,1,1,2,1,4,3,1,1,3,- -  -,
2002095111,Ben Reynolds,"WB (R), DM, M (C)",0.51,12,12,15,10,17,12,15,11,16,10,17,6,9,9,12,8,4,10,11,11,6,12,6,7,7,5,10,8,6,7,4,10,10,4,10,12,3,3,2,3,2,3,1,1,3,3,1,- -  -,Int
33066648,Paul Akouokou,"DM, M (C)",1.37,14,13,13,13,15,14,15,14,14,14,13,11,14,13,13,12,11,9,13,13,11,14,6,6,8,5,10,7,12,9,10,12,10,10,15,11,2,1,1,3,3,3,3,3,2,3,2,- -  -,
28127272,Nelson Khumbeni,"DM, M (C)",0.95,10,11,10,9,11,10,14,9,11,10,12,9,9,8,12,4,11,9,11,12,11,11,6,5,6,5,7,6,6,8,5,11,11,5,11,7,1,3,3,1,1,3,4,2,2,1,3,- -  -,
49056191,Johann Lepenant,"DM, M (C)",0.92,13,13,12,7,14,12,14,10,12,12,12,10,13,12,18,12,9,12,14,12,12,15,10,11,6,10,13,10,8,12,4,11,13,9,12,14,1,2,2,3,3,1,1,3,3,4,4,- -  -,
2002082903,Kevin Higginson,"DM, M (C)",0.99,6,7,10,7,8,8,7,6,7,9,7,6,6,11,14,4,7,5,5,10,6,8,5,4,6,3,7,9,7,4,2,4,10,7,5,12,1,3,1,3,1,1,2,3,2,3,3,- -  -,
2002083230,Kirkland Lewis,"DM, M (C)",0.53,8,6,14,8,14,6,7,6,15,6,16,8,8,11,5,6,14,4,8,11,11,8,4,4,7,3,10,6,6,4,4,6,12,6,9,12,3,3,3,3,3,3,1,2,3,2,1,- -  -,
2002082893,David Keegan,"DM, M (C)",0.80,11,10,17,6,13,11,13,9,11,11,18,15,9,13,13,9,5,7,9,12,11,14,7,5,7,5,11,5,5,6,7,9,13,3,8,12,2,2,2,3,2,1,2,1,1,1,1,- -  -,
2000108042,Charlie Staniland,"DM, M (RC)",1.31,12,13,9,2,16,12,12,7,12,7,8,8,9,12,15,7,9,5,8,8,12,12,2,5,7,3,9,2,5,6,3,7,7,4,12,11,3,2,2,2,2,1,1,3,3,3,1,- -  -,
2002082162,Fergus Hope,"DM, M (C)",0.58,12,14,13,4,15,12,15,14,16,10,14,9,12,11,16,5,8,6,10,16,11,13,2,2,5,4,11,3,4,6,4,10,6,5,12,12,1,2,3,1,2,3,3,3,2,3,3,- -  -,
43036651,Pedro Obiang,"DM, M (C)",1.43,8,6,12,10,13,7,13,11,13,14,12,14,14,13,16,10,12,11,15,15,13,14,6,7,8,7,14,7,9,9,8,13,14,9,14,15,2,1,3,1,1,3,2,2,1,3,2,- -  -,
2000222072,Leo Black,"DM, M (C)",0.96,11,13,12,18,10,11,10,10,9,10,4,10,6,13,13,6,11,5,10,8,8,12,6,4,5,1,14,5,6,5,3,7,13,1,12,13,1,1,1,1,2,4,2,3,2,1,3,- -  -,
2000230881,Toby Crawford,"DM, M (C)",0.91,5,7,4,7,11,8,8,10,11,8,16,8,9,6,10,4,10,4,9,10,5,11,5,3,4,4,7,6,5,5,4,6,7,6,8,7,4,1,2,1,3,1,1,1,3,3,3,- -  -,
2000199109,Harry Coker,"DM, M (C)",1.18,7,4,5,8,13,8,14,10,13,11,10,6,16,8,16,7,10,3,8,13,8,8,6,4,5,4,6,7,6,7,2,8,10,7,7,10,2,3,1,3,2,2,2,2,2,2,3,- -  -,Inj
2000103896,Gabriel Piorkowski,"DM, M (C)",1.74,13,12,2,11,15,12,3,3,9,4,5,4,2,12,16,5,13,4,3,5,8,8,5,3,3,4,8,5,4,3,1,6,11,6,11,11,2,3,3,3,3,2,3,3,4,3,1,- -  -,
2000117799,Charlie Towning,"DM, M (RC)",1.16,12,11,6,6,4,12,5,6,12,6,2,5,9,8,9,3,11,4,7,8,7,10,6,4,4,3,7,5,3,3,3,6,4,6,8,5,3,2,1,2,2,3,1,2,1,2,1,- -  -,
2000124287,Jack Hinshelwood,"DM, M (C)",0.90,13,8,13,11,14,13,12,13,15,9,14,10,14,10,12,5,13,9,12,11,12,15,9,9,6,7,8,7,10,9,7,14,7,6,12,7,3,3,1,3,3,1,2,3,2,3,3,- -  -,
29159021,Luke Russe,"DM, M (C)",1.02,8,9,7,4,8,8,9,7,13,10,9,4,12,5,19,3,9,3,8,12,8,16,5,4,4,3,5,5,4,3,5,8,5,4,10,5,3,3,1,2,2,2,2,1,1,3,1,- -  -,
2002094723,Artem Ivanov,"DM, M (C)",0.66,8,8,9,13,5,6,8,8,12,10,9,11,5,11,11,3,2,5,8,7,7,12,6,7,6,6,10,2,4,7,2,7,10,3,8,14,4,1,2,2,2,3,4,2,3,3,1,- -  -,Yth
2000161372,Anton Dworzak,"DM, M (C)",1.29,6,8,7,10,15,8,11,13,11,6,4,5,8,11,6,6,10,3,8,7,10,12,4,4,6,4,8,5,5,7,1,8,9,1,13,10,1,1,2,2,1,2,1,1,1,1,3,- -  -,
2000123627,George Abbott,"DM, M (C)",0.66,11,9,12,6,14,12,13,13,15,10,8,7,13,15,16,6,12,7,12,13,6,13,3,3,5,5,11,4,4,6,4,10,7,1,11,10,3,1,2,1,1,3,3,2,1,1,1,- -  -,
2002080765,Dominik Buttenschön,"DM, M (C)",1.82,7,11,8,12,9,7,9,8,12,9,10,5,6,7,6,4,7,6,7,11,7,14,4,5,4,4,7,7,5,5,3,6,4,6,12,8,4,2,3,2,1,2,2,2,3,1,3,- -  -,
2000200707,Nathan Mercer,"DM, M (LC)",1.26,8,11,7,3,15,10,8,9,11,7,5,3,6,10,5,5,11,3,5,5,4,10,2,1,2,1,8,3,1,8,1,5,9,1,10,6,2,2,3,3,2,1,4,2,2,3,2,- -  -,
2000205314,Ronny Wakelin,"DM, M (C)",2.90,4,7,10,9,15,6,4,4,12,7,5,11,4,14,7,6,10,4,7,9,12,6,6,3,6,3,13,5,6,4,1,7,9,5,8,8,3,3,3,1,1,3,3,1,2,3,3,- -  -,
2000214765,Ben Haddoch,"DM, M (C)",0.66,8,8,16,9,17,9,8,6,12,11,6,15,5,12,7,7,12,8,10,12,8,8,6,4,5,4,15,6,6,5,4,5,9,6,3,14,2,1,2,2,3,1,3,2,2,1,1,- -  -,
2002080661,Mathieu Gil,"DM, M (C)",1.13,12,12,16,3,10,11,15,12,6,13,17,10,10,14,16,7,2,9,8,10,11,15,6,6,11,8,12,4,7,13,4,10,13,9,10,16,2,1,3,1,3,1,1,3,4,2,3,- -  -,Int
29225909,Fabio Sole,"DM, M (C)",1.31,11,11,9,11,9,11,13,11,11,10,8,6,11,8,16,4,8,6,12,11,6,12,6,4,4,4,6,6,6,4,5,13,7,8,11,6,1,3,3,2,1,3,3,4,3,3,3,- -  -,
54003776,Ariel Borysiuk,"DM, M (C)",1.15,8,9,8,8,13,9,12,7,12,12,12,11,11,10,13,9,11,10,12,12,7,13,9,10,4,4,12,4,8,12,4,11,13,12,12,11,3,1,2,3,3,2,2,1,4,3,2,- -  -,Wnt
2002083114,Tyler Clarke,"DM, M (C)",0.87,6,5,15,7,13,5,5,3,8,11,9,13,6,12,9,4,6,7,10,13,10,8,5,4,7,3,12,7,3,5,3,4,9,5,4,9,3,1,3,1,4,2,1,3,1,3,1,- -  -,
67111494,Íñigo Eguaras,"DM, M (C)",0.48,4,6,6,10,9,3,6,3,9,14,11,17,11,14,14,13,13,7,15,14,16,10,10,9,7,7,16,9,9,11,3,11,16,10,11,15,1,1,2,1,3,2,2,2,3,2,3,- -  -,Inj
2002102700,Frantisek Jacko,"DM, M (C)",0.37,8,7,6,9,13,6,9,6,8,11,7,7,9,14,3,6,9,3,6,9,13,13,7,4,5,4,9,7,2,10,5,6,9,5,6,13,2,3,2,3,2,3,3,4,3,3,3,- -  -,
5112316,Josh Falkingham,"DM, M (C)",1.19,4,4,3,7,13,4,4,4,18,13,15,12,15,11,18,9,18,11,13,14,11,16,7,7,5,7,10,8,3,7,3,8,13,6,12,11,4,2,3,3,2,2,3,3,1,2,3,- -  -,
2002095207,Ricky Barnett,"DM, M (C)",0.77,8,9,11,4,12,8,10,7,11,13,14,15,6,13,13,8,6,5,11,10,12,12,7,4,7,5,15,7,3,6,3,7,13,4,9,13,2,1,1,2,3,3,3,3,2,2,3,- -  -,Loa
2002083787,Ryan Clarke,"DM, M (C), AM (R)",1.00,8,9,8,13,8,10,11,6,12,9,7,6,5,6,11,7,6,5,6,7,9,5,5,6,7,2,11,3,3,3,2,3,7,4,3,7,1,2,2,2,2,1,1,3,3,2,4,- -  -,
