UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29005706,Josh Coulson,D (C),0.48,4,3,5,10,5,3,3,8,10,11,15,10,10,11,15,5,17,5,10,13,5,9,3,4,1,4,8,5,11,4,5,9,7,4,9,7,1,3,1,2,1,2,2,3,1,3,1,- -  -,
2000159627,Sam German,D (C),4.11,7,8,8,15,8,9,4,7,12,5,7,5,8,6,9,5,9,3,7,5,3,6,4,1,1,1,4,5,7,1,1,9,2,1,9,3,2,1,3,3,4,3,2,2,2,2,3,- -  -,
2000200705,Leyton Holden,D (C),3.80,9,12,7,12,13,12,6,11,13,5,8,1,12,7,8,5,10,1,8,1,2,3,1,1,1,1,2,1,8,1,1,9,3,1,8,2,2,2,3,3,3,1,3,1,1,2,1,- -  -,
2002083170,Seanan Heatley,D (C),4.24,6,6,6,15,13,6,9,10,8,5,17,7,9,6,14,3,15,3,10,3,1,5,5,4,6,1,5,4,5,2,5,9,4,3,10,6,2,1,3,1,2,2,2,1,4,3,3,- -  -,
29210000,Matty Williams,D (C),2.12,9,8,9,12,11,10,10,10,7,10,8,13,9,8,4,5,9,9,14,12,10,12,3,2,5,6,8,7,13,3,7,12,8,5,13,10,3,3,2,2,3,1,3,2,2,1,3,- -  -,
2000027054,Sebastian Kristensen,D (C),0.00,6,9,6,13,9,9,8,8,8,8,8,5,11,13,4,5,11,3,13,5,4,5,4,2,1,1,5,5,10,2,6,13,5,3,12,1,1,1,4,1,2,4,4,3,1,1,3,- -  -,
2002114108,Tomáš Černý,D/M (C),3.95,8,8,11,14,7,8,8,7,10,7,10,8,8,8,12,3,14,8,8,15,7,10,5,3,3,5,7,4,7,3,4,8,8,6,9,11,2,1,1,1,3,2,3,3,1,1,3,- -  -,
2000138337,Patrick Droney,D (C),4.59,6,7,6,16,8,7,4,7,15,7,3,6,5,7,13,5,11,3,6,5,2,6,4,1,1,4,4,3,5,2,2,7,5,1,10,1,3,2,2,2,3,3,2,2,3,2,3,- -  -,
2000120183,Aidan Skiverton,"D (C), ST (C)",3.91,9,6,4,9,13,7,6,7,13,4,7,3,8,11,6,5,1,3,9,3,1,3,1,1,4,5,7,2,9,1,1,6,3,2,11,2,1,4,3,3,3,1,3,2,3,3,3,- -  -,
2002115054,Federico Acosta,D (C),2.81,8,12,14,12,15,9,8,7,12,7,15,8,8,9,18,2,14,3,14,10,8,9,2,5,6,4,10,1,6,4,6,7,10,5,12,14,2,2,1,2,1,3,3,3,2,3,2,- -  -,
62097738,Igor Vujačić,D (C),3.55,10,12,12,16,14,12,13,15,16,14,14,12,13,9,15,9,13,8,12,10,8,15,5,9,7,6,12,8,15,11,8,13,11,11,13,9,3,3,3,1,3,1,4,3,1,2,3,- -  -,
2002094810,Rafinha,D (C),4.71,7,3,8,14,15,5,10,11,11,9,12,8,8,10,5,6,4,2,9,6,5,8,3,1,4,2,5,5,8,4,4,8,5,6,11,5,2,3,1,2,2,2,2,1,1,4,2,- -  -,
2002096042,Ian Fitzgerald,D (C),3.66,6,6,7,11,11,8,10,8,8,11,18,9,6,10,15,3,13,1,6,9,4,12,5,4,4,2,8,4,5,3,3,10,7,4,8,6,1,3,1,3,1,3,3,3,2,2,4,- -  -,
2002108962,Sezer Tosun,D (C),3.70,8,11,12,13,9,10,7,7,7,5,10,8,11,8,11,7,4,1,5,4,5,8,5,2,4,3,4,2,4,3,4,8,5,2,13,9,2,4,3,1,3,2,2,1,2,1,2,- -  -,Yth
2000219819,Josh Woodliffe,D (C),3.39,7,11,5,9,10,8,5,7,9,5,7,4,6,9,12,4,4,2,9,4,2,4,2,3,3,2,4,4,9,2,3,12,4,3,7,2,4,1,1,1,3,1,2,2,3,3,1,- -  -,
2002083659,Scott McKellar,D (C),3.24,9,10,9,10,11,10,12,14,18,11,10,9,12,10,12,5,8,5,9,5,4,6,5,4,6,4,7,2,9,3,5,10,7,6,14,9,1,4,1,1,2,3,1,3,1,4,1,- -  -,
2002083918,Perri Englefield,D/M (C),0.47,5,4,10,9,12,7,8,3,7,4,9,5,8,13,10,6,3,3,12,5,10,7,4,3,5,1,10,7,3,4,2,8,7,4,5,10,3,2,3,2,1,4,3,2,3,3,2,- -  -,
2002084173,Sam Jones,D (C),0.00,4,6,4,15,12,6,8,6,5,6,7,5,7,5,11,4,7,1,8,9,4,11,4,3,4,3,4,3,3,3,4,8,5,5,7,3,2,2,4,1,2,2,2,2,1,3,1,- -  -,
2002083900,Huw Jones,D (C),0.00,8,8,11,12,15,10,9,12,19,8,7,5,12,7,10,3,5,4,11,6,3,10,5,4,6,4,7,5,6,3,7,8,6,5,12,9,3,1,2,2,1,2,3,1,1,1,4,- -  -,
2000125974,Louie Lancaster,D (C),3.20,7,6,4,14,9,6,3,8,10,6,6,4,4,11,6,4,4,1,8,2,1,3,2,1,1,1,3,2,5,1,2,11,3,1,6,2,1,1,3,1,4,3,3,1,2,1,2,- -  -,
2002115043,Leandro Romero,D (C),2.59,9,14,14,10,6,10,10,8,3,10,19,7,10,9,13,1,12,3,9,10,5,11,2,5,7,1,8,1,10,4,6,9,8,5,13,13,3,1,3,2,2,2,3,2,1,3,3,- -  -,
2002095802,Max Dyson,D (C),1.81,11,11,15,14,7,9,11,13,10,8,16,8,9,11,9,6,9,3,10,10,5,12,1,1,4,3,6,3,11,3,5,9,7,2,9,7,3,2,1,1,1,2,1,2,2,1,1,- -  -,
2000135235,Jacob Anderson,D (C),4.10,10,12,7,12,12,12,4,12,10,1,1,1,5,6,6,6,6,1,12,2,2,2,1,1,1,1,2,1,9,1,1,12,2,1,9,2,2,2,3,3,2,1,2,3,1,3,3,- -  -,
2002094480,Stefan Kochilov,"D (C), ST (C)",3.85,7,9,14,12,17,9,10,7,17,8,11,8,9,11,9,12,11,7,8,4,7,7,5,3,3,8,7,10,9,4,4,9,8,8,13,9,2,1,1,3,3,2,1,2,3,1,2,- -  -,
2000223247,Sam Joce,D (C),2.71,7,3,4,12,12,3,7,8,14,5,6,3,9,12,1,4,3,1,13,2,1,3,1,1,1,1,3,1,8,1,1,10,3,1,12,2,1,1,1,2,2,4,3,2,2,2,3,- -  -,
2002094602,Mark Levingston,D (C),4.74,6,5,11,14,12,6,8,8,12,7,10,5,10,5,10,2,8,3,9,14,4,9,3,4,5,1,4,3,7,5,5,9,6,6,8,8,3,2,3,1,3,3,3,3,3,1,1,- -  -,
2002084146,Gavin Beattie,D (C),0.00,6,9,5,15,7,10,7,5,17,5,6,3,7,5,14,5,4,4,8,6,4,7,3,3,4,2,5,3,6,3,3,5,5,6,8,4,3,4,1,2,2,1,1,3,3,3,1,- -  -,
2000141124,Tom Spencer,D (C),3.77,10,8,4,8,10,10,5,4,9,3,5,1,4,8,4,4,7,2,11,2,1,3,1,2,1,1,1,1,5,2,2,10,3,2,6,2,3,2,2,4,2,1,2,3,2,3,3,- -  -,
17003954,Nikita Naumov,D (C),0.00,4,4,9,13,10,4,9,6,13,12,14,9,11,11,13,9,13,6,10,11,12,11,5,6,1,8,10,8,12,4,8,11,10,5,11,7,1,1,3,3,1,3,2,2,1,1,3,- -  -,Ret
2000181489,Taylor Edwards,D (C),3.99,9,6,4,10,11,5,2,5,8,4,4,3,8,10,10,4,10,2,11,3,1,3,1,1,2,1,2,2,7,1,2,10,3,2,5,1,4,3,2,3,2,2,3,1,3,1,2,- -  -,
2000109150,Bobby Attree,D (C),3.44,5,7,5,13,14,8,3,6,8,7,7,5,5,12,12,5,5,1,12,4,1,4,2,1,1,2,4,1,6,1,1,11,2,1,9,3,3,2,1,2,2,2,3,4,1,1,3,- -  -,
2002080919,Philip Savage,D/M (C),0.00,8,11,7,13,10,8,6,5,16,6,7,5,10,7,6,5,14,5,9,7,5,7,4,4,6,3,8,6,8,5,6,11,7,6,16,8,2,3,2,3,2,2,3,3,3,2,2,- -  -,
2002083623,Atef Fezzan,D (C),0.00,5,4,11,13,14,5,10,6,13,6,10,6,9,7,2,2,13,3,9,7,5,5,4,4,6,3,6,3,7,4,6,7,7,5,10,7,2,3,1,1,3,2,3,3,2,3,3,- -  -,
2002090666,Tsai Chin-hsiang,D (C),0.00,5,8,5,14,7,9,6,4,11,6,8,4,7,6,3,4,7,3,7,7,3,6,4,3,5,4,5,4,6,3,5,8,6,5,12,5,3,1,3,1,2,1,1,2,1,2,2,- -  -,Yth
2002102377,Matthew Rowe,D (C),5.00,8,7,14,13,16,7,10,6,13,8,5,6,8,8,12,2,15,2,6,16,3,11,2,4,2,5,5,5,5,5,4,9,6,4,11,10,3,1,3,2,1,1,4,3,1,2,2,- -  -,
2002090332,Williot Ek,D (C),1.42,8,8,14,14,6,8,9,7,6,5,9,6,6,5,8,4,6,4,12,7,6,7,5,3,5,3,5,3,8,4,5,9,8,4,14,8,1,3,2,2,1,1,2,3,2,2,1,- -  -,
2002100051,Ger Stevens,D (C),3.30,9,8,8,13,17,7,12,9,12,8,7,7,7,7,9,4,14,4,8,16,6,12,2,2,6,3,6,4,7,3,4,8,7,4,11,5,1,2,3,4,2,1,3,3,3,3,2,- -  -,
2002090687,Jonathon William,D (C),0.00,6,6,4,17,12,6,10,9,14,6,9,6,6,7,9,4,14,4,8,7,6,6,7,4,5,3,7,3,7,3,3,7,6,6,9,11,2,2,3,1,1,3,2,2,1,1,3,- -  -,Int
2002109625,Josip Bogojević,D (C),0.00,11,10,7,11,8,10,5,6,9,9,10,11,7,9,13,4,13,6,5,6,8,7,3,4,6,5,7,6,8,3,6,5,7,8,7,11,2,3,3,1,1,2,1,2,3,2,1,- -  -,
2002083741,George Thorne,D (C),0.00,7,7,11,12,11,8,9,7,10,5,8,6,6,7,10,4,5,2,8,10,5,6,4,3,6,3,5,3,6,3,4,9,8,3,12,5,2,1,1,3,1,3,2,1,3,1,3,- -  -,
2002083712,Mathews Chingandu,D (C),0.12,6,6,9,13,11,7,6,8,11,7,8,5,6,5,4,7,9,4,8,6,7,10,3,2,4,4,5,1,10,3,4,9,5,4,10,9,3,3,3,2,2,1,2,1,2,1,1,- -  -,
2002094677,Evan Tyrrell,D (C),0.95,7,6,11,12,13,8,8,6,14,9,6,6,8,9,16,4,13,4,8,7,4,7,4,4,4,3,8,4,5,3,3,6,6,5,10,11,2,3,4,2,1,1,2,1,2,3,2,- -  -,
2002109616,Danijel Degoricija,D (C),0.00,5,6,4,12,12,6,11,8,15,5,12,8,6,7,4,3,9,4,8,17,3,15,4,3,5,3,7,5,8,2,6,7,6,4,10,9,3,2,3,2,1,1,2,2,3,3,3,- -  -,
2002083771,Jack Jones,D/M (C),0.00,4,4,4,13,13,5,9,7,7,7,14,5,7,5,3,5,7,3,8,9,3,11,2,3,3,3,4,4,5,4,4,6,6,4,7,5,2,2,2,3,1,3,3,2,1,2,1,- -  -,
2002082982,Jordan Broad,"D/M (C), ST (C)",0.27,7,5,8,10,12,6,7,4,11,5,8,6,6,13,11,13,5,7,5,8,10,6,2,3,5,4,11,2,3,4,1,4,8,4,6,9,2,2,2,1,3,1,1,2,2,1,1,- -  -,
2002080906,Ruari Myler,D (C),3.40,5,5,11,12,18,8,11,10,14,6,16,5,9,5,5,5,11,4,12,8,6,11,2,4,6,1,8,4,7,2,6,8,9,6,10,12,3,2,2,2,1,3,3,4,3,3,1,- -  -,
2002109961,Fethi Meddah,D/M (C),0.00,8,6,5,15,16,8,10,8,12,6,11,8,10,8,10,2,12,6,7,6,8,9,2,3,4,4,11,5,7,4,3,9,8,5,8,8,2,1,2,3,2,2,3,1,3,3,2,- -  -,Int
52022261,Jimmy Callacher,D (C),0.00,4,5,3,15,17,4,5,6,14,10,16,8,12,7,7,5,14,5,11,15,8,12,5,3,2,5,8,10,13,5,5,11,7,6,11,7,2,1,1,2,1,2,2,2,3,2,1,- -  -,Ret
2002090753,Volodymyr Vlasenko,D/M (C),0.00,6,6,7,14,13,8,10,6,13,6,10,9,6,7,19,4,12,3,7,16,5,12,3,3,3,4,5,7,7,4,5,8,8,11,8,5,2,2,3,1,4,2,4,2,3,2,2,- -  -,
2002083109,Graham Kelly,D (C),0.00,7,7,8,13,10,7,9,10,9,8,5,7,8,8,11,6,9,4,12,5,5,4,4,4,3,3,4,1,6,2,3,9,7,4,10,8,4,1,4,4,1,3,2,1,2,2,3,- -  -,
2002084110,John Shaw,D (C),0.00,3,4,7,14,14,4,10,4,10,4,9,4,6,4,2,3,9,4,7,12,2,14,3,2,4,3,5,4,4,4,4,7,5,3,12,5,3,3,2,2,1,1,1,2,4,1,4,- -  -,
2002080908,Kyle Johnson,D (C),0.00,6,6,10,13,8,6,5,7,7,4,19,4,8,4,5,2,2,1,6,5,3,8,5,4,3,3,7,2,6,3,5,9,6,3,7,11,1,1,2,4,1,2,1,1,3,2,2,- -  -,
2002084057,Phil Thompson,D (C),0.00,9,12,9,9,10,10,4,1,14,5,16,1,3,6,14,5,9,1,9,5,1,7,1,1,2,1,4,1,8,1,1,8,5,1,8,1,1,2,2,1,3,1,3,3,2,3,1,- -  -,
2002084149,Darran Brown,D (C),-,3,4,7,13,14,4,6,3,5,5,16,4,6,4,5,2,10,3,9,4,3,9,3,2,3,3,6,4,5,4,3,9,5,4,6,4,4,1,2,3,3,2,1,3,1,3,3,- -  -,
