UID,Name,Position,Conv %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
2000157164,Daniel Norris,"M/AM (L), ST (C)",10%,13,14,7,8,14,14,8,5,14,8,6,11,5,9,9,5,10,7,5,6,7,7,5,7,10,8,10,5,7,6,1,2,5,6,3,6,2,1,2,3,2,3,3,3,2,3,3,11,9,7,9,3,5,10,11,9,11,- -  -,
2000050624,Kian Monks,ST (C),6%,10,10,3,2,7,10,8,4,5,9,5,11,3,10,4,9,8,13,2,2,5,4,2,1,8,13,7,3,12,2,3,1,2,6,1,8,3,4,2,1,1,1,3,2,4,1,1,9,8,7,5,1,11,12,7,8,10,- -  -,
28088523,Mohamed Eisa,ST (C),6%,13,13,12,11,12,13,12,8,8,12,9,14,10,10,18,11,6,14,7,9,7,8,5,8,11,15,12,8,10,10,4,5,11,11,4,13,2,3,2,3,3,4,1,1,1,3,3,11,12,6,5,10,10,8,9,11,14,- -  -,
28127283,Jayden Smith,"AM (L), ST (C)",15%,14,10,7,5,7,13,12,7,7,10,5,5,7,12,11,12,10,10,6,8,7,9,6,7,9,14,9,6,11,4,3,5,9,5,5,12,3,1,3,1,2,3,1,3,2,2,3,10,17,7,9,14,10,13,10,9,12,- -  -,
63029733,Samuel Kalu,"AM (RL), ST (C)",6%,16,13,12,6,13,15,13,10,8,10,13,13,8,10,10,15,4,13,4,7,10,8,13,14,15,12,12,12,6,11,5,6,12,12,5,14,2,2,1,3,3,1,2,2,2,2,1,17,9,13,10,12,14,7,12,14,18,- -  -,
28123259,Brandon Pierrick,AM (R),24%,14,11,13,11,13,14,11,12,5,8,6,11,9,10,15,10,5,11,8,9,11,9,11,11,12,10,10,10,11,10,4,6,11,12,5,11,2,3,1,3,2,3,2,2,1,2,1,12,9,1,6,8,8,11,10,10,11,- -  -,
2000051481,Adetayo Adedoja,ST (C),12%,7,6,6,5,14,9,11,7,11,11,2,12,2,12,11,10,9,6,3,5,5,6,4,5,7,11,7,5,7,5,1,3,7,5,4,7,3,2,4,1,2,2,2,3,1,3,1,13,14,1,12,10,9,12,11,9,11,- -  -,
29055572,Tom Eaves,ST (C),10%,10,9,13,16,13,10,12,17,15,10,13,9,11,10,14,8,7,12,8,16,10,17,4,9,9,11,9,6,16,9,5,9,10,10,9,10,3,1,3,3,4,2,3,2,3,2,2,14,9,4,10,11,9,15,9,9,7,- -  -,
28109945,Michael Obafemi,ST (C),9%,17,15,14,6,14,16,14,11,12,12,11,12,11,12,12,12,8,14,6,11,9,15,7,7,12,13,10,7,8,10,7,5,9,11,7,12,3,3,2,3,1,3,2,4,3,3,2,12,8,16,5,11,14,7,8,9,8,- -  -,
29191224,Jack Vale,"AM (L), ST (C)",14%,14,12,12,12,12,12,13,12,11,10,11,12,10,11,12,9,8,13,8,11,12,14,7,8,12,13,12,7,10,12,7,7,13,12,7,12,3,3,3,1,1,2,3,3,3,3,2,11,10,4,4,12,9,14,9,12,12,- -  -,
29144078,Devante Rodney,"AM (RL), ST (C)",13%,13,11,11,13,10,14,13,13,12,9,8,9,6,8,10,10,6,7,3,12,8,11,6,8,10,11,8,6,7,10,2,5,6,10,4,10,2,3,2,3,2,1,2,1,1,1,1,9,10,4,5,10,12,14,14,9,13,- -  -,Lst
29006437,John Akinde,ST (C),22%,11,8,8,14,10,10,10,15,15,11,18,11,9,10,7,7,7,11,9,13,7,11,5,8,9,11,11,5,12,7,6,4,11,15,5,9,3,2,1,4,2,2,2,1,2,1,2,10,10,4,6,10,9,13,15,8,11,- -  -,
29217857,Tyreece Simpson,ST (C),31%,12,11,8,14,15,14,13,16,9,9,13,11,10,9,8,9,9,11,8,14,12,8,5,7,9,13,8,5,12,10,6,6,10,10,6,9,3,4,2,3,3,2,1,3,1,1,2,12,11,7,7,7,7,10,10,8,7,- -  -,
5130321,Lukas Jutkiewicz,ST (C),14%,9,7,15,16,13,9,12,15,17,12,14,11,12,12,15,7,13,11,9,15,10,15,7,10,9,11,11,7,17,10,9,5,12,15,7,10,1,1,1,2,1,3,1,1,4,4,3,15,13,6,11,10,5,16,13,11,10,- -  -,
5113246,David McGoldrick,"M/AM (C), ST (C)",5%,7,11,14,12,12,9,8,12,6,12,11,11,13,13,14,13,10,13,11,13,13,15,8,10,12,12,14,9,11,13,6,9,12,12,8,14,2,2,1,2,2,2,3,3,3,3,3,13,13,6,5,10,15,14,13,12,17,- -  -,
29126485,Kayden Jackson,"AM (RL), ST (C)",10%,16,12,10,8,11,17,12,10,8,9,5,10,8,11,13,11,7,12,4,12,10,13,6,11,11,12,8,8,8,9,5,4,8,10,4,8,4,2,3,2,2,2,2,3,4,4,3,14,13,6,3,11,8,15,11,9,12,- -  -,
28122948,TQ Addy,"AM (RLC), ST (C)",25%,12,10,8,7,12,12,5,4,11,8,7,6,6,9,18,10,4,10,5,6,6,7,5,8,10,11,8,5,7,7,3,5,7,3,3,10,1,2,3,3,2,3,2,2,2,1,3,10,9,6,13,2,6,14,10,8,18,- -  -,
2000127533,Ben Speake,ST (C),16%,12,11,4,8,15,12,7,7,8,6,4,7,2,5,6,7,11,11,3,4,1,2,4,1,13,13,10,2,8,3,1,2,5,5,1,7,3,2,3,3,3,2,1,2,3,2,3,11,17,8,7,10,10,11,11,9,18,- -  -,
52090358,Promise Omochere,"AM (RL), ST (C)",6%,14,12,12,13,13,13,12,13,11,8,9,10,9,9,10,12,4,12,8,9,10,10,6,9,12,11,11,7,11,9,5,6,10,9,7,10,1,2,2,3,3,1,3,1,2,3,4,13,13,5,5,9,4,10,11,12,12,- -  -,
28066613,Cauley Woodrow,"AM (C), ST (C)",11%,12,12,13,11,15,12,14,10,10,13,10,14,12,13,12,10,11,13,9,12,12,11,12,9,11,13,12,12,13,12,7,7,11,14,7,13,1,2,3,1,3,4,2,2,3,1,3,12,13,7,6,12,8,14,10,14,11,- -  -,
39007034,Jóhann Berg Guðmundsson,"M (RL), AM (RLC)",13%,12,11,13,13,15,13,13,11,12,13,10,14,11,11,14,13,5,12,11,15,14,15,12,13,12,11,12,14,10,13,5,7,13,14,7,12,2,1,2,2,2,2,2,2,3,2,4,16,12,4,4,14,13,16,14,11,13,- -  -,Set
29160427,Callum Lang,"AM (RL), ST (C)",17%,13,11,13,10,9,14,12,11,14,11,11,13,11,10,15,14,9,13,7,10,8,15,5,9,13,13,12,8,12,9,2,6,11,7,9,12,3,2,2,3,2,3,3,1,1,1,2,12,12,6,9,13,11,12,10,14,11,- -  -,Wnt
67086280,Rodrigo,"AM (RLC), ST (C)",21%,15,15,13,11,14,14,13,10,13,13,14,13,8,12,13,14,11,15,4,13,13,12,10,12,13,11,15,12,7,12,3,5,12,13,6,15,2,1,4,3,4,3,2,2,2,3,3,14,10,6,10,14,7,15,13,14,8,- -  -,Set
85140175,Yoane Wissa,"M/AM (L), ST (C)",5%,15,14,12,8,14,15,14,12,10,13,10,12,12,12,13,13,7,14,8,13,13,14,9,12,13,13,12,11,8,10,6,6,13,13,6,13,2,2,1,4,1,2,1,1,3,3,3,13,13,6,8,12,7,14,15,13,14,- -  -,Inj
29040676,Vadaine Oliver,ST (C),24%,8,8,13,17,11,9,12,15,14,11,13,11,12,11,11,6,11,12,10,16,8,16,4,5,7,11,10,4,15,6,6,6,10,9,9,9,2,3,2,2,1,3,2,3,2,4,2,9,12,2,11,11,4,11,7,6,3,- -  -,
28010491,Danny Welbeck,"AM (RL), ST (C)",14%,14,13,12,14,15,14,14,13,11,12,9,12,13,13,14,14,4,15,8,15,12,16,5,8,12,14,13,4,13,9,3,6,11,10,6,14,2,2,2,1,1,2,1,1,1,2,3,15,13,4,5,12,16,15,11,12,15,- -  -,Inj
29120252,Josh Umerah,ST (C),8%,13,12,11,12,10,11,14,14,7,10,10,7,10,8,2,8,7,10,7,11,8,12,4,4,10,13,11,5,11,7,5,4,10,10,6,10,1,2,3,2,3,2,1,3,3,1,2,10,10,7,6,8,10,12,11,6,12,- -  -,Req
39007683,Jón Daði Böðvarsson,"AM (RL), ST (C)",17%,11,10,13,12,10,11,13,13,9,10,9,12,11,12,15,10,10,12,9,13,10,12,5,9,10,12,12,5,12,8,6,7,12,11,7,13,3,1,4,3,1,2,2,1,3,1,3,14,12,9,6,13,5,13,13,13,13,- -  -,Wnt
29236409,Lee Seok-Jae,"AM (LC), ST (C)",14%,12,12,4,4,13,12,4,2,9,7,5,6,3,6,14,7,10,6,4,3,3,5,3,2,8,9,10,3,8,4,1,2,9,2,3,6,1,1,2,1,2,3,3,1,1,1,2,13,17,2,13,6,11,9,12,8,10,- -  -,
2000108946,Bailey-Tye Cadamarteri,ST (C),33%,9,10,10,13,12,9,12,12,5,13,5,12,9,13,13,11,10,10,10,9,5,7,5,7,9,13,13,9,11,12,6,5,9,7,2,7,3,2,3,3,2,3,3,2,1,2,1,9,7,3,10,13,14,10,11,10,15,- -  -,Loa
92092175,Josh Sargent,"AM (RL), ST (C)",12%,13,13,13,14,15,12,15,13,15,10,14,12,10,12,15,10,12,16,7,15,10,16,5,7,10,13,13,8,14,9,3,6,10,14,6,10,1,3,1,3,3,2,1,3,1,2,2,18,12,6,5,13,5,14,13,10,16,- -  -,
29175561,Sam Dalby,"AM (C), ST (C)",40%,11,9,13,14,10,11,14,12,3,10,11,13,8,10,10,8,4,9,4,13,10,10,2,4,8,12,11,6,10,6,2,3,10,8,3,11,4,3,1,3,3,2,3,1,1,1,3,10,11,3,2,8,4,10,12,7,12,- -  -,Loa
28116646,Jake Scrimshaw,ST (C),19%,12,10,10,8,12,12,16,11,14,12,10,10,10,10,13,5,7,10,9,10,9,16,3,5,10,10,10,3,9,9,3,4,10,12,4,11,2,3,1,1,3,2,2,3,2,2,2,12,12,5,4,10,5,10,12,10,13,- -  -,Wnt
61095872,Darren Watson,"M/AM (R), ST (C)",11%,14,12,6,7,13,13,8,10,13,9,8,7,8,10,14,11,3,13,4,11,10,9,4,8,10,14,8,6,7,7,8,7,11,2,9,12,2,2,3,1,3,3,1,2,3,1,1,13,11,6,5,3,7,13,13,11,12,- -  -,
89054235,Mike Fondop,ST (C),19%,8,10,10,14,12,11,12,16,13,9,10,10,8,8,8,12,7,8,4,12,8,13,4,6,10,10,10,8,12,10,5,5,9,10,6,9,3,2,4,2,1,2,1,1,1,1,2,9,11,3,11,6,8,10,11,9,16,- -  -,
2000089618,Mamadou Jallow,"M (L), AM (LC)",19%,14,10,3,2,6,14,6,3,7,6,4,5,8,5,13,8,5,11,5,7,5,8,3,6,8,9,9,4,2,5,6,3,9,2,6,7,3,2,2,3,4,1,3,3,1,3,3,8,10,8,7,7,7,13,12,11,17,- -  -,
29182334,Mwiya Malumo,"AM (RL), ST (C)",20%,13,10,5,4,13,12,3,11,7,3,3,4,5,9,8,8,12,9,3,4,5,6,4,9,11,7,13,4,5,1,1,4,9,2,1,8,3,2,1,1,1,1,2,1,4,2,2,14,19,5,12,8,7,13,10,12,17,- -  -,
29141889,Mallik Wilks,"AM (RL), ST (C)",13%,14,14,11,12,12,14,12,13,12,11,11,11,9,9,11,12,7,11,6,8,9,8,6,11,12,11,11,6,10,10,6,5,9,11,6,11,2,3,2,1,2,2,1,1,2,1,2,10,9,10,6,11,5,10,8,11,12,- -  -,Ask
2000037318,Matthew Reed,ST (C),15%,10,8,16,9,9,11,12,5,15,8,8,10,11,9,4,6,1,9,6,16,6,11,5,6,10,8,9,7,8,9,4,7,8,4,2,7,2,2,1,1,1,2,2,1,3,3,2,14,9,6,8,8,7,11,12,6,19,- -  -,
29070907,Marcus Carver,ST (C),8%,9,8,10,10,8,10,12,10,2,11,10,10,7,10,9,11,9,12,8,14,8,14,8,6,9,9,10,5,12,8,5,3,7,10,3,9,3,3,1,2,2,1,1,3,1,1,2,12,11,5,10,9,8,13,13,11,14,- -  -,
2000022070,Quaine Bartley,ST (C),13%,9,7,11,14,11,9,12,16,14,12,13,13,10,9,12,11,8,12,9,13,8,13,9,7,7,10,10,9,9,7,4,6,7,8,6,13,1,1,2,1,1,2,2,1,1,1,1,13,4,6,5,4,6,15,11,4,15,- -  -,
29087053,Billy Waters,"AM (RL), ST (C)",38%,12,12,9,7,13,10,11,8,10,10,9,9,10,9,14,14,5,13,4,11,9,14,7,8,9,13,10,8,8,8,5,4,9,7,6,11,4,3,1,1,1,1,1,3,3,2,1,14,11,4,6,11,5,14,10,13,12,- -  -,Lst
29060069,John Marquis,"AM (C), ST (C)",17%,11,11,13,13,13,11,15,12,14,10,14,11,11,10,15,10,10,12,8,14,8,15,4,8,8,10,10,9,12,10,5,6,10,13,11,11,1,2,3,3,1,2,3,2,2,2,1,13,11,8,10,15,7,15,9,11,6,- -  -,
29162833,Ody Alfa,"M (R), AM (RL), ST (C)",3%,13,16,10,10,9,12,7,10,11,7,6,10,10,13,7,12,1,12,6,9,10,11,6,9,12,7,11,7,4,8,8,8,13,6,9,10,3,2,3,1,3,2,1,2,3,1,2,11,12,1,12,4,6,12,11,14,16,- -  -,
28018706,Josh Magennis,ST (C),13%,11,10,13,15,17,11,15,17,15,11,13,11,11,11,11,6,11,10,10,13,9,14,5,9,8,13,8,9,15,12,14,7,9,11,9,9,1,3,2,3,3,2,1,2,1,1,3,8,10,7,9,9,7,14,15,15,5,- -  -,
29122259,Tyler Walker,ST (C),15%,13,13,11,11,13,12,12,11,10,14,8,12,10,11,11,11,8,13,6,11,12,10,5,9,11,12,11,6,10,10,5,6,11,13,5,12,2,3,3,1,2,3,3,3,1,3,2,14,11,6,5,11,4,11,14,13,11,- -  -,Wnt
2000063720,Tom Blackwell,"AM (R), ST (C)",5%,12,11,9,9,10,11,12,7,4,6,7,8,7,9,11,8,6,8,7,10,7,11,6,8,6,7,8,5,6,7,2,2,6,9,3,9,1,3,3,3,4,1,3,2,3,1,2,14,9,3,3,10,4,13,13,12,12,- -  -,
19242476,Carlos Vinícius,ST (C),23%,12,11,14,15,16,14,14,17,12,14,13,16,14,14,14,12,10,12,8,13,14,12,10,12,12,14,14,11,8,12,2,7,11,15,8,15,1,1,1,2,1,3,3,3,3,2,1,14,14,11,10,16,8,15,14,10,13,- -  -,
61082161,Connor McBride,"AM (L), ST (C)",25%,13,12,12,10,11,13,12,11,9,11,9,9,10,10,14,9,8,8,7,12,7,14,6,7,10,11,9,11,9,10,5,6,7,11,6,9,2,1,2,3,1,1,2,3,2,2,2,14,9,12,12,9,5,9,4,10,4,- -  -,
29148344,George Miller,"AM (R), ST (C)",14%,10,12,10,12,13,11,14,15,13,9,14,9,9,9,14,10,6,9,10,12,9,16,4,8,11,12,11,6,7,9,3,6,9,14,8,9,3,3,3,1,3,1,3,2,1,3,2,10,11,5,7,10,4,12,10,11,14,- -  -,
5100547,Danny Hylton,ST (C),12%,6,8,13,13,17,6,11,9,17,12,16,13,13,13,16,12,12,14,9,15,12,16,3,7,10,13,12,6,14,8,5,10,8,14,9,10,3,3,3,2,1,1,1,2,3,1,2,9,15,14,17,14,15,6,6,14,7,- -  -,Wnt
2000056353,Tom Bloxham,ST (C),17%,11,12,12,14,13,12,12,13,9,11,12,11,11,11,11,7,7,12,3,12,10,11,3,8,11,11,11,3,12,7,5,5,11,11,7,11,2,3,2,2,2,2,2,3,2,2,1,11,11,6,10,7,3,10,10,7,9,- -  -,Wnt
2000018468,Ozziel Herrera,"AM (R), ST (C)",17%,14,14,11,9,14,14,13,8,5,8,7,11,9,8,8,8,6,11,8,8,10,10,8,10,10,9,14,6,10,10,5,3,9,9,8,9,4,2,1,3,2,1,3,1,2,4,2,12,11,1,10,12,7,11,10,11,17,- -  -,Loa
28029910,Sammy Ameobi,"M (L), AM (RLC)",6%,13,13,11,13,13,13,13,10,5,12,9,12,9,12,12,15,7,15,7,12,14,9,9,13,13,11,14,9,8,12,4,4,12,11,4,15,2,1,1,1,1,3,1,2,3,1,3,8,12,4,4,9,8,15,13,16,15,- -  -,Wnt
52085699,Georgie Kelly,ST (C),8%,12,11,14,14,13,12,12,14,13,11,15,13,12,12,14,12,5,12,5,12,10,13,6,9,9,13,13,6,13,9,5,7,12,14,6,10,3,3,1,3,4,4,2,2,2,2,2,14,13,6,10,13,7,16,15,8,8,- -  -,Wnt
2000081553,Josh Parker,ST (C),14%,8,7,6,7,8,8,10,8,6,8,8,9,8,8,9,6,7,8,5,9,7,8,3,5,7,11,7,5,8,9,2,3,7,7,4,9,2,3,1,2,1,4,3,3,1,2,2,9,11,3,4,8,3,12,10,5,10,- -  -,
61077455,Louis Appéré,"AM (L), ST (C)",17%,10,10,10,14,13,10,10,13,7,10,10,12,10,10,8,8,8,12,8,15,10,15,5,8,10,10,10,5,13,13,5,8,10,10,8,10,2,3,1,1,2,2,3,2,3,3,2,10,11,5,8,12,8,13,10,13,10,- -  -,Wnt
89038587,Kieffer Moore,ST (C),18%,11,8,14,17,16,12,13,15,14,13,14,13,12,12,16,11,11,14,11,14,11,14,7,10,10,13,13,8,15,12,9,10,11,14,8,12,2,1,2,1,3,1,1,1,2,2,3,15,14,4,13,14,8,13,13,14,14,- -  -,
31042028,Josh Davison,"AM (RL), ST (C)",13%,13,11,14,12,9,12,14,11,12,12,13,9,8,10,10,8,5,11,7,12,10,16,6,7,10,9,10,6,10,7,3,5,9,8,7,10,3,1,1,1,3,3,1,2,1,2,3,11,11,5,3,4,15,10,11,13,13,- -  -,
29063289,Scott Hogan,"AM (C), ST (C)",12%,13,14,14,10,12,13,14,10,13,13,13,9,10,9,17,12,8,13,6,12,11,14,7,10,12,13,12,8,13,11,4,5,12,13,6,12,1,3,1,2,2,2,4,3,2,2,3,16,9,5,7,11,12,15,12,12,12,- -  -,
222724,Joe Gelhardt,"AM (LC), ST (C)",10%,14,13,14,6,12,13,13,13,15,13,15,14,10,12,14,17,4,13,4,12,13,13,8,10,14,13,12,10,7,12,3,3,12,10,4,15,1,3,1,1,2,2,3,3,2,2,3,14,10,6,14,9,6,14,9,12,11,- -  -,
2000017562,Lewis Whitham,"AM (RL), ST (C)",22%,14,12,7,8,10,9,4,4,8,8,7,8,5,3,18,8,1,10,5,6,6,8,6,8,12,7,12,5,8,6,5,4,7,5,1,8,2,1,1,2,2,3,1,4,1,3,2,11,16,8,5,15,6,10,12,11,11,- -  -,
29194059,George Alexander,ST (C),18%,12,10,10,10,14,13,13,7,15,10,12,10,10,10,12,7,9,12,5,11,10,15,5,9,11,10,9,7,8,5,3,3,7,12,5,11,1,2,3,1,3,2,2,1,2,3,3,13,12,4,10,6,5,12,11,5,9,- -  -,Wnt
13158264,Patson Daka,"AM (RL), ST (C)",14%,16,15,13,12,13,17,13,13,5,13,13,14,13,13,16,11,9,13,11,14,12,15,6,8,10,16,14,7,9,11,6,8,12,9,8,13,1,3,1,1,2,2,1,3,2,3,1,14,12,6,5,11,6,13,12,7,15,- -  -,
13129752,Benjamin Tetteh,"AM (RL), ST (C)",17%,13,13,14,15,11,13,12,15,16,11,13,12,10,9,12,11,6,11,7,8,11,10,6,10,12,13,10,9,13,11,5,8,10,9,7,11,2,2,2,3,1,1,2,3,1,3,2,9,14,12,15,10,15,11,7,8,8,- -  -,Lst
29087687,Dwight Gayle,"AM (C), ST (C)",16%,12,13,11,9,10,11,12,10,12,16,9,13,12,13,13,11,8,14,5,11,11,12,10,12,10,14,12,14,12,13,11,3,11,13,4,13,3,2,3,1,1,1,2,1,2,2,1,13,13,3,13,13,11,10,8,6,13,- -  -,Unh
61095870,Archie Meekison,"M (C), AM (RLC), ST (C)",25%,9,9,11,5,13,10,8,7,7,12,10,10,9,13,10,14,7,12,9,9,11,9,9,9,12,11,11,9,4,11,9,5,10,10,4,13,3,3,4,1,3,3,1,2,3,3,3,10,13,7,9,11,7,11,11,7,17,- -  -,
2000025989,Freddie Draper,ST (C),20%,12,10,12,12,12,11,12,12,12,12,12,12,11,12,13,7,8,10,8,9,10,12,4,9,11,12,10,10,10,7,4,6,9,10,6,12,3,3,2,2,3,3,1,3,2,3,2,12,10,5,4,11,4,13,11,7,11,- -  -,Wnt
55002038,Diego Costa,"AM (C), ST (C)",15%,11,11,11,14,9,12,10,15,19,13,19,14,12,15,19,15,12,16,6,16,13,17,11,12,11,14,14,11,15,11,7,5,12,15,9,13,1,1,2,2,2,1,1,2,3,1,2,17,12,13,18,16,14,14,5,14,3,- -  -,Set
29192697,Louis Collins,"AM (RC), ST (C)",14%,10,12,12,6,13,11,9,12,7,8,6,7,6,13,9,12,11,8,5,6,6,3,6,8,12,8,10,2,10,4,7,4,7,3,1,8,1,2,1,1,2,2,3,4,3,2,2,11,10,5,13,12,14,12,13,10,14,- -  -,
2000063863,Joe Grey,"AM (RL), ST (C)",33%,13,13,10,5,10,12,9,7,5,8,9,8,10,10,11,8,4,9,9,8,10,10,4,9,10,11,12,3,8,6,2,7,9,6,3,10,1,1,1,3,2,2,1,2,3,1,2,10,8,1,3,4,6,13,12,9,20,- -  -,
29233078,Bartosz Cybulski,ST (C),20%,9,10,9,16,13,12,13,11,7,12,11,12,9,10,9,9,8,12,7,14,7,12,3,7,9,10,8,5,13,6,4,5,9,9,7,9,1,2,1,1,2,3,1,3,3,2,2,12,14,5,7,8,10,13,13,8,15,- -  -,
85086702,Anthony Martial,"AM (L), ST (C)",7%,15,16,16,9,15,16,16,13,5,13,10,15,11,13,8,17,6,13,5,14,9,10,5,8,16,15,16,8,11,12,2,5,14,15,4,16,1,3,4,4,1,3,3,3,1,1,1,14,10,12,8,13,13,8,11,11,12,- -  -,Lst
28121652,Benni Smales-Braithwaite,"AM (C), ST (C)",21%,15,8,9,14,15,14,10,8,9,9,8,9,10,7,4,9,10,8,10,10,9,10,9,9,7,9,8,9,8,9,8,9,7,6,8,8,2,3,2,3,2,4,3,3,2,3,2,12,11,4,15,6,12,11,9,10,14,- -  -,Loa
2000207720,Victor Arong,ST (C),20%,14,11,8,4,14,11,9,5,10,4,2,8,2,6,6,11,10,10,5,6,4,8,6,4,14,13,10,5,13,5,1,1,6,3,1,11,3,2,1,4,2,3,3,3,3,1,1,11,9,6,11,9,5,10,10,9,18,- -  -,
28109689,Rhian Brewster,"AM (RL), ST (C)",21%,14,15,15,10,12,14,13,9,15,14,15,13,10,12,16,14,6,13,7,10,13,9,7,10,12,16,12,14,10,12,7,8,11,13,8,15,3,2,3,1,3,2,3,3,3,2,4,16,9,15,15,13,12,14,6,10,8,- -  -,
5130916,Sam Baldock,"AM (C), ST (C)",3%,11,11,11,7,12,11,11,9,9,11,12,12,12,10,16,8,14,13,9,15,10,16,7,10,10,13,11,8,11,12,5,5,11,15,6,12,1,2,3,3,1,2,4,1,2,1,1,9,12,4,4,11,18,17,14,11,14,- -  -,
29085571,Jamal Lowe,"AM (RL), ST (C)",8%,13,12,15,11,17,14,15,13,10,12,9,12,9,11,12,15,6,11,8,11,11,14,8,11,14,12,12,7,8,12,5,7,11,8,6,13,3,1,2,1,2,1,3,3,4,2,2,12,14,2,3,13,2,14,9,13,9,- -  -,Inj
29091532,Sam Gallagher,"AM (RL), ST (C)",17%,13,13,11,15,14,14,15,15,8,12,10,11,12,10,12,7,7,11,10,15,11,15,7,11,12,12,9,7,13,11,7,7,9,10,8,11,3,3,1,3,2,3,1,3,3,1,2,14,12,5,7,10,7,15,14,13,14,- -  -,Wnt
28122040,Sam Greenwood,"M (C), AM (RLC), ST (C)",17%,14,12,10,10,13,13,13,8,12,11,11,12,11,9,13,13,8,13,9,13,10,12,11,9,11,14,12,14,10,10,3,6,12,13,7,12,2,2,3,4,3,2,3,3,1,3,3,12,12,6,7,9,5,12,11,14,11,- -  -,
2000015388,Eden Bailey,ST (C),20%,10,8,10,9,11,11,13,12,10,12,10,8,6,9,15,12,8,10,5,9,8,14,5,7,9,10,9,5,8,8,5,4,6,8,7,9,3,2,3,1,4,2,2,1,3,2,3,10,10,2,5,10,7,7,10,10,17,- -  -,
2000056358,Louis Lloyd,ST (C),38%,11,10,9,8,8,10,10,10,9,11,10,8,9,10,16,9,10,9,11,10,10,11,5,9,10,10,10,5,8,9,4,7,10,11,8,11,1,2,2,3,3,2,3,3,1,3,1,11,11,7,7,4,7,10,11,8,15,- -  -,
2000008118,Matthew Lusty,ST (C),33%,12,13,6,5,10,13,14,5,7,8,7,9,7,9,15,6,7,14,6,6,7,8,6,5,11,11,10,6,13,4,1,4,8,6,2,8,2,1,2,2,1,2,1,3,1,3,3,8,8,6,15,2,13,12,10,8,15,- -  -,
29244939,Danu Kinsella-Bishop,ST (C),19%,11,11,12,9,12,11,12,11,5,8,11,9,10,8,13,11,5,11,7,12,8,11,5,9,11,7,10,5,9,7,5,5,9,5,5,8,3,3,1,2,1,3,3,2,2,3,1,8,7,5,5,8,6,12,15,11,11,- -  -,
29163836,Ephron Mason-Clark,"M (R), AM (RL), ST (C)",29%,14,12,9,8,11,14,11,9,11,8,8,9,8,8,1,12,5,9,5,4,9,11,4,9,12,9,10,7,6,6,2,3,8,8,4,10,2,3,3,2,3,4,2,1,1,3,2,12,11,8,5,8,7,11,13,9,12,- -  -,Loa
29045199,Billy Bodin,"M (RL), AM (RLC), ST (C)",13%,10,12,11,9,9,9,9,10,5,11,6,11,9,10,11,14,11,12,6,10,11,8,13,12,11,12,12,14,8,12,5,5,10,11,4,12,1,2,1,2,3,3,2,2,2,3,2,15,13,3,7,11,16,11,12,13,12,- -  -,
300030,Charlie Brown,ST (C),24%,14,11,9,8,12,14,14,8,8,11,6,10,12,10,12,8,7,11,8,15,9,15,6,7,10,12,8,5,8,6,2,4,8,4,5,9,4,3,3,2,2,1,2,1,1,1,2,13,8,3,5,5,4,11,12,4,12,- -  -,
91157307,Deniz Undav,"AM (RLC), ST (C)",11%,13,12,16,11,9,13,13,15,10,11,16,13,11,9,15,10,6,13,12,12,12,11,7,9,13,17,13,8,14,9,4,5,10,11,7,12,3,3,2,3,1,2,2,3,2,3,1,14,15,14,10,10,10,8,7,13,10,- -  -,Set
2000130160,Daniel Kanu,ST (C),11%,11,11,4,16,13,12,4,9,14,9,7,7,8,12,5,11,5,14,6,7,5,9,6,4,10,10,15,7,14,4,5,4,8,2,3,9,3,2,2,2,3,3,2,3,1,3,2,11,9,5,5,4,5,11,11,8,16,- -  -,Loa
29146042,Colby Bishop,ST (C),10%,11,10,11,11,12,11,12,13,8,12,13,12,11,11,12,10,11,13,6,14,11,15,5,10,10,14,11,9,13,10,5,5,11,11,5,11,3,1,1,2,1,2,1,2,4,3,3,12,13,7,8,10,5,11,12,5,13,- -  -,
28110649,Reo Griffiths,ST (C),10%,11,9,12,11,11,11,10,15,10,9,13,10,9,10,12,8,7,11,8,10,8,20,5,5,11,13,12,7,11,7,5,6,10,11,6,11,1,3,2,2,3,1,3,3,2,2,1,12,10,13,5,8,10,13,11,8,16,- -  -,
29198448,Danel Sinani,"M (L), AM (RLC)",17%,14,13,13,8,10,13,11,11,6,12,8,13,10,11,13,15,11,12,6,11,13,12,14,13,14,13,11,13,5,12,9,5,13,11,7,15,1,1,3,1,1,3,2,1,2,2,2,12,10,5,2,12,4,14,13,8,14,- -  -,Wnt
2000207760,Gbemi Arubi,"AM (R), ST (C)",17%,16,10,4,12,15,11,8,6,11,10,6,8,6,9,16,6,5,11,5,7,6,9,7,9,10,10,12,7,9,8,1,4,10,2,3,9,2,3,3,4,3,2,4,3,3,3,2,13,14,1,9,3,10,9,10,9,16,- -  -,
