UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
28106520,Kane Wilson,D/WB (R),0.92,13,10,10,12,13,14,12,12,9,10,7,12,11,11,12,15,8,12,11,12,11,12,11,13,15,10,12,6,7,8,10,8,11,4,10,11,1,2,2,1,2,1,3,3,1,2,3,- -  -,
49047581,Rayan Aït-Nouri,D/WB (L),1.29,15,14,13,12,12,15,14,13,11,14,14,13,14,14,15,15,8,15,15,12,13,13,11,14,15,9,15,7,12,11,10,13,14,8,14,15,2,1,3,3,2,1,2,3,2,3,4,- -  -,Wnt
28124575,Dion Rankine,"D (R), WB (RL), M/AM (R)",0.47,17,12,7,4,10,15,11,6,10,10,8,7,13,9,13,11,14,6,8,7,9,9,7,8,10,5,6,8,5,4,8,6,7,4,6,7,3,3,3,2,1,2,2,3,2,1,2,- -  -,Inj
48036809,Romain Perraud,D/WB (L),1.31,14,16,15,7,15,15,15,11,14,14,14,13,15,14,15,12,9,15,13,14,13,16,10,15,11,8,13,13,8,16,8,12,13,10,12,14,2,1,1,3,2,3,2,3,3,1,1,- -  -,Wnt
43339195,Andrea Cambiaso,"D/WB (RL), M (RLC)",1.15,15,15,11,12,13,15,13,10,11,11,12,9,11,8,15,11,6,12,8,11,10,14,3,13,13,8,11,3,7,9,11,9,12,4,12,12,3,3,2,3,1,1,3,4,2,2,3,- -  -,
28087690,Nathan Mavila,D/WB (L),1.33,13,13,8,7,13,12,12,8,8,11,8,6,9,10,11,5,5,7,11,10,9,10,5,6,7,4,9,6,7,6,7,9,9,17,11,9,3,2,1,3,2,2,3,3,2,2,2,- -  -,Opt
26032554,Minas Antoniou,D/WB/M (R),1.14,12,13,12,9,13,12,13,7,9,12,12,11,11,12,14,14,5,11,11,12,8,11,11,11,11,9,11,5,9,6,4,12,11,8,11,13,3,1,1,3,2,3,2,2,2,2,2,- -  -,
55061773,Wilson Manafá,"D/WB (RL), M/AM (R)",0.82,16,14,12,8,11,15,15,12,14,12,12,9,13,11,15,13,7,12,11,12,10,15,6,10,11,6,13,5,7,6,12,9,12,7,11,12,2,1,3,2,1,2,1,1,2,1,3,- -  -,
2000101648,Keegan Green,D/WB/M/AM (RL),1.03,12,10,8,6,13,13,12,8,7,11,9,9,11,10,8,12,7,7,10,7,6,8,6,9,8,6,8,7,6,5,8,9,8,5,8,8,1,3,2,1,3,2,3,2,3,2,1,- -  -,
61058566,Calum Waters,D/WB (L),0.82,9,11,10,5,11,11,12,5,8,10,8,8,8,6,12,3,5,5,8,12,11,11,5,9,8,3,8,3,5,3,10,9,7,4,9,10,1,2,1,1,3,2,3,2,1,2,3,- -  -,
90087670,Taylor Allen,D/WB/M/AM (L),0.92,13,9,10,13,9,12,11,10,12,10,9,12,9,10,15,12,6,10,10,12,9,13,3,11,10,10,9,6,11,8,3,9,9,9,9,10,2,2,2,1,2,1,3,1,1,1,3,- -  -,
28105657,Owen Gallacher,D/WB/M/AM (L),0.86,11,12,11,8,12,10,12,8,11,10,10,7,12,8,10,8,9,8,11,10,9,12,6,7,9,5,11,5,9,7,6,11,9,3,9,11,2,1,2,3,3,2,1,2,3,2,3,- -  -,
88024471,Liberato Cacace,D/WB (L),1.33,15,14,14,12,16,15,14,13,7,13,10,11,15,11,14,12,6,12,13,13,12,13,5,13,12,7,15,5,9,12,12,13,12,4,12,14,3,3,1,1,2,3,2,2,2,4,1,- -  -,
37060600,Ferdi Kadıoğlu,"D/WB (RL), M (C), AM (L)",1.14,15,14,13,8,12,12,15,11,11,13,12,13,12,11,13,12,8,13,12,12,14,12,11,12,14,12,13,8,8,12,15,12,13,10,12,15,2,2,2,3,2,1,3,1,1,2,1,- -  -,
95078288,Jesús Vázquez,D/WB/M (L),1.30,15,13,14,12,13,15,14,14,11,13,13,12,14,13,14,12,9,13,14,12,12,14,11,14,12,8,10,10,9,9,12,12,11,6,13,12,1,1,3,3,1,2,2,1,3,3,1,- -  -,
2000013543,Prince Aning,D/WB/M (L),1.14,15,13,12,9,14,14,13,12,9,12,11,9,11,12,13,14,9,13,13,11,11,11,7,12,13,7,13,7,7,12,7,10,12,5,12,13,3,3,1,2,2,2,3,2,3,3,2,- -  -,
2002081002,Josh Frederickson,D/AM (L),0.51,12,10,11,2,10,8,11,4,12,4,3,4,4,9,9,4,8,5,3,10,4,14,6,8,5,2,6,4,1,4,3,4,5,4,4,9,3,2,2,3,3,2,3,3,1,3,3,- -  -,
72051619,Joe Scally,D/WB (RL),1.00,14,12,12,11,17,15,14,11,14,11,14,10,14,12,16,12,6,12,12,14,11,15,4,11,12,5,11,3,8,6,11,12,12,5,12,11,1,3,3,1,1,1,1,1,2,1,2,- -  -,
18060678,Thomas Foket,D/WB/M (R),1.44,12,12,12,8,15,13,14,11,8,12,14,13,14,13,14,10,8,10,14,15,10,14,11,14,10,8,12,9,8,9,8,12,11,8,12,12,3,2,2,2,1,1,1,4,2,1,3,- -  -,Inj
28106864,Brooks Lennon,"D/WB/M (R), AM (RL)",0.67,13,13,12,8,13,14,15,8,11,10,11,8,12,9,12,9,10,10,11,13,9,16,11,11,11,6,12,7,5,7,7,11,11,8,10,12,2,1,1,1,4,4,1,1,2,3,1,- -  -,Wnt
29186946,Remeao Hutton,"D/WB (RL), M (R)",0.92,13,11,11,9,13,12,11,9,8,10,12,9,10,9,11,8,10,8,10,12,7,12,8,10,10,6,10,4,8,8,12,9,8,5,9,10,3,4,1,2,2,4,2,3,3,3,3,- -  -,
85140284,Fodé Ballo-Touré,D/WB/M (L),1.27,15,16,13,11,16,16,16,13,14,12,14,12,13,13,12,8,8,14,13,14,10,13,8,13,11,4,11,5,10,7,14,12,12,6,13,11,3,3,4,1,1,2,1,2,1,2,3,- -  -,
29140755,Hayden Coulson,D/WB/M (L),1.08,15,14,10,7,9,14,13,8,12,12,11,11,11,12,13,12,7,12,11,13,10,12,9,12,13,12,11,12,9,12,12,12,12,5,12,14,2,2,2,1,1,2,3,1,2,2,2,- -  -,
2002083530,Will Johnston,D/WB/AM (R),1.21,13,13,15,7,13,13,14,10,11,9,10,11,9,12,10,8,9,11,8,17,13,14,5,9,7,1,8,2,7,4,8,7,9,5,5,12,1,2,3,2,2,3,3,2,1,1,2,- -  -,Wnt
2002081418,Miguel Cordeiro,D/AM (L),0.91,14,17,14,8,12,14,15,12,8,10,14,7,10,10,15,11,7,8,6,11,7,15,4,9,9,8,10,3,9,9,6,8,7,5,5,12,3,2,3,3,1,1,2,1,1,4,2,- -  -,
28115828,Ethan Laird,D/WB (RL),1.06,16,15,15,9,15,15,14,9,12,12,12,16,8,12,12,12,6,11,10,11,10,9,5,12,14,9,13,3,8,5,6,11,11,3,13,13,2,2,3,2,3,1,1,1,2,1,2,- -  -,
52040978,John Mountney,D/WB/M/AM (R),1.99,11,9,12,13,15,11,11,14,13,10,14,10,10,10,15,11,5,10,11,15,9,15,11,11,8,8,11,7,12,9,6,7,12,11,8,12,2,3,1,3,2,3,1,4,2,1,1,- -  -,
43049523,Gaetano Letizia,D/WB (RL),0.79,11,10,10,9,16,11,9,8,14,13,12,12,12,13,15,8,12,14,12,12,15,12,6,16,10,12,14,8,11,8,11,11,12,6,12,13,3,2,1,3,3,2,3,1,1,3,3,- -  -,
28000468,Joe Martin,D (L),0.97,4,7,9,10,10,4,5,4,6,11,9,8,11,11,15,4,6,8,13,14,10,9,13,11,2,6,9,14,10,8,8,11,10,9,10,11,1,3,2,3,2,2,1,2,1,2,1,- -  -,
16283629,Amar Dedić,D/WB (RL),1.05,16,14,14,11,14,16,13,15,9,14,12,13,14,13,16,7,7,13,15,12,11,14,7,11,12,8,14,7,11,10,12,14,13,8,13,12,1,3,3,2,4,1,1,2,1,1,1,- -  -,Wnt
67141802,Javi Manquillo,"D (RL), WB (R)",1.32,13,13,9,11,12,15,15,12,13,13,13,12,15,13,16,11,9,13,14,15,9,15,5,12,10,5,12,7,11,8,12,13,11,8,14,12,1,1,2,1,2,1,1,3,3,2,3,- -  -,
67245235,Fran García,D/WB/M/AM (L),0.81,16,15,17,5,16,15,15,12,14,15,15,14,16,12,14,13,14,14,14,15,14,16,11,14,14,8,11,12,6,12,15,12,13,7,12,13,3,2,2,3,2,3,3,3,1,3,4,- -  -,
29156396,Josh Tymon,D/WB (L),1.03,14,14,13,7,13,14,12,12,11,14,14,12,13,13,14,13,7,13,13,14,13,16,11,14,14,8,14,9,11,10,14,14,14,7,11,12,1,4,2,3,1,1,2,3,1,1,3,- -  -,
45095522,Sei Muroya,"D (RL), WB (R)",0.91,13,12,11,6,15,16,13,9,13,12,13,12,12,12,13,12,6,12,12,12,10,13,3,11,11,8,11,3,5,7,15,10,12,5,11,13,2,1,1,2,2,4,2,3,1,1,2,- -  -,
2000134444,Elian Quesada-Thorn,D/WB/M/AM (L),0.97,15,14,11,12,12,12,16,10,13,10,8,6,11,12,6,14,3,11,10,8,10,11,8,13,12,6,11,6,9,5,8,8,14,3,8,10,1,3,3,2,3,1,3,3,3,2,2,- -  -,
37041773,Robin Gosens,D/WB/M (L),1.25,15,12,14,14,13,15,13,13,13,15,13,14,15,13,16,10,10,17,12,15,12,14,11,15,10,15,14,6,16,13,8,12,14,7,16,16,3,1,3,2,2,3,3,3,2,2,2,- -  -,Wnt
28086122,Jack Stacey,"D (RL), WB (R)",1.85,15,14,11,11,18,15,17,12,8,12,11,12,12,13,14,10,9,12,12,12,11,15,11,11,12,9,12,8,7,11,8,12,10,10,13,11,1,3,2,1,3,3,3,1,3,1,2,- -  -,Wnt
52098181,James Furlong,D/WB (L),0.83,13,10,12,10,8,12,10,8,10,11,11,11,10,13,14,7,13,9,12,15,6,14,9,10,10,8,12,7,11,10,9,12,12,6,13,9,1,1,1,2,3,1,3,3,3,3,1,- -  -,Opt
2002094614,Stephen Davidson,"D (RL), WB (R)",1.67,14,15,16,11,15,12,13,11,10,8,16,6,9,11,16,11,13,8,10,12,9,12,5,9,5,4,9,3,7,6,9,10,9,6,9,12,2,3,2,3,3,2,2,2,2,3,1,- -  -,
2002080846,Tom Howard,D/WB/M (L),1.02,16,17,12,9,15,16,17,13,13,13,7,9,13,15,20,11,5,12,9,14,10,15,2,11,9,5,11,2,8,5,5,10,10,7,13,15,2,2,4,1,2,3,3,2,2,2,3,- -  -,Inj
12078989,Amadou Danté,D/WB/M (L),1.14,15,14,13,9,13,16,14,13,8,14,12,11,14,12,15,8,9,14,16,12,12,13,6,9,11,8,12,6,8,8,8,12,11,6,12,12,1,3,2,1,3,1,1,1,4,1,2,- -  -,
29186420,Niall Huggins,"D/M (RL), AM (R)",0.93,12,12,11,6,13,13,12,6,8,9,11,10,10,8,14,12,6,11,11,11,8,11,4,9,11,10,9,4,6,7,6,9,8,9,10,10,1,1,2,3,4,2,2,1,1,3,2,- -  -,
55061470,Nélson Semedo,D/WB/M (R),1.34,16,16,14,7,16,14,13,12,13,14,14,10,12,11,15,14,6,15,12,14,12,15,7,12,13,8,15,7,6,9,10,10,12,8,13,15,3,3,1,2,3,1,2,3,2,2,1,- -  -,Trn
48031025,Faitout Maouassa,D/WB (L),0.98,15,15,13,5,14,14,13,12,12,12,13,11,14,13,12,14,8,12,13,13,13,12,12,14,14,11,13,12,5,13,8,13,12,10,13,14,3,1,1,2,3,3,2,1,3,2,2,- -  -,
36090959,Giorgos Kyriakopoulos,D/WB/M/AM (L),0.97,15,14,14,10,14,15,14,13,14,12,15,10,13,13,15,12,10,13,12,13,12,14,12,12,12,9,14,10,7,9,12,11,14,7,13,14,3,3,3,2,2,2,1,1,3,3,1,- -  -,
2000144023,Joe Ryder,"D/WB/M/AM (L), ST (C)",1.10,13,14,12,10,12,14,11,8,9,5,4,3,4,5,13,9,8,7,4,6,7,7,5,10,8,5,7,3,3,5,5,2,7,2,2,7,3,1,1,3,2,1,1,3,2,3,1,- -  -,
53161610,Marcus Holmgren Pedersen,"D/WB (RL), AM (R)",0.40,17,15,9,12,16,17,15,9,14,13,14,10,11,11,15,13,8,11,13,14,11,14,10,14,12,8,12,10,8,9,11,12,13,7,13,14,1,1,1,3,3,2,1,3,2,4,1,- -  -,
27129532,Alexander Bah,"D/WB/M (R), AM (RL), ST (C)",0.96,15,14,10,10,14,14,13,11,15,12,15,8,13,12,14,14,5,12,10,10,12,14,9,11,12,7,11,6,10,6,9,11,10,9,11,13,4,2,3,2,1,3,1,1,1,4,2,- -  -,
2002080701,Gautier Molina,D/WB (L),0.95,14,13,17,12,13,15,15,13,8,13,8,10,13,13,16,7,9,10,13,16,9,15,5,12,13,4,12,3,9,6,8,11,11,9,9,15,2,2,1,3,2,3,1,3,3,2,2,- -  -,
2000191789,Francis Gyimah,D/WB/M/AM (L),0.91,13,15,8,10,12,14,14,8,15,10,7,9,9,9,16,7,11,5,9,9,5,14,5,8,6,2,9,4,7,2,7,6,7,2,9,10,1,2,3,1,2,2,3,1,3,2,3,- -  -,
29225905,Ethan Bristow,D/WB (L),1.22,14,13,12,12,15,14,14,11,7,10,8,11,12,9,14,4,6,13,11,13,5,14,8,8,7,6,12,7,10,7,11,9,11,8,10,8,1,1,1,2,3,1,3,1,1,1,2,- -  -,
28052366,Jordan Obita,D/WB/M/AM (L),1.02,10,12,13,11,15,12,9,9,12,11,9,10,11,11,13,13,13,12,10,13,9,15,13,13,9,9,12,10,11,10,13,11,11,13,10,12,2,1,3,1,2,2,3,1,1,3,1,- -  -,
16067510,Valentino Lazaro,D/WB/M/AM (R),1.28,14,14,11,8,13,13,11,9,13,11,8,11,9,10,10,15,7,12,9,10,11,13,12,13,12,8,14,12,8,10,8,9,12,9,11,15,2,3,3,3,1,3,3,3,3,2,3,- -  -,
37075182,Derry John Murkin,D/WB/M/AM (L),1.90,12,10,13,9,14,13,10,12,7,13,11,11,12,11,11,12,8,12,8,13,11,11,10,11,11,12,11,12,11,10,4,7,11,7,7,12,3,1,2,3,3,2,2,3,1,3,3,- -  -,
43161628,Fabio Depaoli,D/WB/M/AM (R),1.24,13,15,13,5,14,14,14,10,14,12,10,10,15,12,15,13,10,11,12,12,11,14,9,13,9,6,12,7,8,9,13,10,12,8,12,13,1,1,1,3,1,3,2,2,1,3,3,- -  -,
2002082640,Tishan Francis,D/WB/M/AM (R),0.75,14,14,10,10,11,14,15,11,13,10,17,4,8,14,14,11,8,11,7,16,9,13,6,10,12,3,12,9,8,4,1,5,10,3,10,14,1,2,4,2,2,3,1,2,3,2,4,- -  -,
67199408,Álvaro Odriozola,D/WB (R),0.76,15,15,12,8,15,15,12,12,12,13,15,12,13,13,12,11,9,12,14,15,11,15,10,13,12,8,13,7,8,10,13,12,15,8,13,14,3,2,2,1,2,1,3,3,1,1,1,- -  -,Lst
29139113,George Cox,D/WB (L),0.81,13,12,13,8,13,12,12,9,9,12,9,11,13,13,14,13,10,10,12,14,12,14,11,11,9,6,10,12,8,12,8,12,12,5,12,11,1,2,1,2,1,3,2,3,1,1,3,- -  -,Opt
81061479,Gadail Irving,D/WB/M/AM (L),0.30,13,10,9,13,14,13,10,9,12,10,12,8,11,9,2,8,9,8,11,10,9,10,6,6,8,5,8,9,8,9,9,8,8,8,9,9,1,3,1,3,1,3,2,2,1,2,3,- -  -,
16336974,Ziad El Sheiwi,D/WB (L),0.94,18,15,10,12,13,17,15,11,10,13,10,8,10,15,6,7,7,12,13,12,11,13,3,11,9,5,9,1,7,5,6,9,8,4,10,11,1,2,3,2,4,3,2,1,1,3,4,- -  -,
2000123643,Jahziah Linton,D/WB/M/AM (L),0.92,14,13,10,3,15,12,15,5,7,10,9,6,9,12,13,9,13,8,9,12,8,11,3,9,7,2,9,1,6,3,5,7,9,2,11,10,2,1,4,1,3,1,2,1,3,2,3,- -  -,
29125265,Antonee Robinson,D/WB (L),1.58,17,14,13,12,14,17,15,13,13,12,14,12,13,11,12,11,9,13,13,14,13,16,3,11,12,7,12,7,9,7,4,12,13,8,13,13,4,4,1,2,1,3,3,2,1,2,3,- -  -,
29169513,Josh Key,D/WB/M/AM (R),0.90,12,13,12,10,13,14,13,9,7,9,9,9,11,10,14,11,8,9,9,11,10,13,8,10,9,7,11,8,9,9,11,9,10,8,8,11,3,3,2,2,1,3,1,3,1,3,3,- -  -,
42078163,Or Dadya,D/WB (R),0.56,14,13,9,12,14,14,12,12,11,12,13,9,11,10,14,10,7,14,12,14,9,16,8,14,9,7,12,5,10,5,11,10,12,8,12,12,2,2,1,1,2,3,2,2,2,1,1,- -  -,
89063173,Jay Benn,D/WB (R),1.04,14,13,12,10,14,14,14,10,13,10,11,8,11,11,14,12,11,11,10,10,10,13,8,11,12,6,9,5,9,7,10,8,9,5,9,12,1,2,3,3,1,1,2,1,1,1,1,- -  -,Wnt
29217988,Avan Jones,D (R),1.02,10,10,5,7,10,13,11,9,11,10,9,6,12,14,19,9,14,7,7,7,7,8,4,10,5,1,11,3,6,5,8,10,8,2,13,8,1,3,3,2,2,1,4,2,2,3,2,- -  -,
83244144,Costinha,D/WB (R),1.21,15,13,13,10,16,15,14,13,10,13,14,13,13,12,14,9,10,13,13,14,11,14,9,13,13,8,13,7,9,9,12,12,11,7,15,12,1,3,3,3,3,1,1,3,2,2,2,- -  -,
43083239,Filippo Costa,D/WB/M (L),1.08,14,14,10,6,13,13,12,11,14,13,11,12,12,11,12,9,12,8,12,12,12,12,10,11,10,5,12,7,8,7,12,11,12,4,12,12,1,4,3,1,1,3,2,3,1,3,1,- -  -,Opt
2000140830,Taylor Anderson,D (RL),1.07,10,6,10,12,13,10,10,10,15,7,8,6,12,12,5,6,10,5,9,8,6,8,5,9,3,2,9,3,6,1,6,8,7,3,11,7,4,1,1,2,2,3,2,1,1,1,3,- -  -,
29156211,Archie Davies,D/WB (R),1.11,12,12,11,11,12,11,12,10,7,10,10,8,10,8,13,9,6,8,9,11,8,13,9,10,9,7,9,10,9,8,6,8,9,3,10,10,1,1,2,2,3,2,2,3,2,2,3,- -  -,Lst
28115520,Mason O'Malley,D/WB/AM (L),0.98,12,10,8,8,11,13,11,9,9,10,10,11,13,9,7,10,6,6,12,13,9,12,15,12,8,6,9,13,10,6,5,9,10,4,12,8,3,2,2,3,2,3,1,2,4,3,1,- -  -,
29156101,Ben Williams,D/WB (L),0.99,14,12,12,12,13,14,13,11,13,12,13,11,11,10,13,5,8,11,12,13,8,15,7,10,10,6,8,7,11,6,10,11,8,6,13,8,4,1,2,2,2,3,1,2,1,1,1,- -  -,Inj
2000022056,Ben Mason,D/WB (R),1.08,12,7,8,7,11,13,10,6,12,10,7,9,9,7,9,12,12,9,9,12,6,10,6,9,9,7,7,2,8,7,4,8,7,4,8,10,2,3,2,3,3,3,2,3,4,1,2,- -  -,
49034905,Colin Dagba,"D (RL), WB (R)",1.49,15,14,10,4,13,15,14,10,10,12,8,13,15,13,12,12,8,13,13,14,9,13,9,13,12,6,13,6,9,8,7,11,13,10,11,14,4,2,2,4,3,3,1,2,1,3,2,- -  -,
43424738,Riccardo Calafiori,D/WB (L),1.01,12,10,14,12,12,12,12,12,14,11,11,14,13,11,15,13,7,11,13,12,12,13,6,14,12,8,14,6,10,12,10,12,12,6,11,13,3,3,3,2,3,3,1,3,2,1,1,- -  -,Inj
29083643,Declan John,D/WB (L),1.18,11,11,11,7,11,10,11,7,9,10,10,10,9,10,9,7,12,11,12,14,12,12,8,12,6,6,12,8,9,7,9,11,10,6,12,13,1,2,2,3,1,3,2,3,2,4,3,- -  -,Trn
19162830,Alex Telles,D/WB/M (L),1.36,11,10,12,12,14,12,11,7,15,12,17,13,13,12,14,14,14,12,9,13,12,10,16,16,11,11,14,15,9,13,11,11,12,17,12,14,1,2,1,2,1,2,4,3,2,3,3,- -  -,
72049936,George Bello,D/WB (L),1.03,15,15,11,7,16,15,15,12,12,12,11,9,14,12,16,10,9,12,12,13,10,15,8,12,14,8,13,7,8,9,10,12,12,6,13,13,3,3,4,3,3,3,2,2,2,3,1,- -  -,
91175809,Kai Wagner,D/WB/M (L),1.30,14,14,11,10,11,13,13,12,13,10,10,11,12,13,14,7,10,13,13,13,12,13,11,14,12,6,12,8,11,5,12,12,12,10,13,12,2,3,1,3,1,3,3,4,3,1,1,- -  -,
29106785,Amari'i Bell,D/WB (L),1.29,16,12,11,13,15,15,14,11,7,10,7,8,12,12,13,11,8,10,12,13,9,15,10,11,11,6,10,6,11,6,9,12,11,8,12,10,2,1,3,3,3,2,1,1,1,1,1,- -  -,
93024775,Ludwig Augustinsson,D/WB/M (L),1.27,12,13,13,9,16,13,13,12,10,14,10,14,14,14,15,8,8,12,13,15,11,14,15,16,9,7,12,14,7,12,10,12,13,10,14,13,2,1,1,2,1,3,2,1,3,2,3,- -  -,
16045726,Marvin Potzmann,"D (RL), WB/M (L)",1.46,12,9,11,12,13,13,11,11,9,12,12,10,12,12,13,8,10,10,12,13,8,12,7,12,9,6,13,3,9,8,8,10,11,7,12,12,2,2,3,3,1,3,2,1,3,3,1,- -  -,
67211095,Pol Lirola,"D (R), WB (RL), M (R)",1.23,16,15,13,10,13,15,13,11,12,12,12,12,13,12,13,12,9,12,11,11,12,12,7,14,12,5,13,10,9,9,10,11,13,8,12,14,2,3,2,3,3,1,1,1,1,2,3,- -  -,
29116245,Aaron McGowan,"D (RL), WB (R)",0.95,10,9,10,10,16,12,12,11,13,12,12,12,13,12,12,5,13,11,12,15,10,15,8,8,9,5,8,8,10,8,12,11,9,5,12,10,3,3,1,2,1,3,3,1,1,1,3,- -  -,
2002061682,Jermaine Howells,D (R),1.38,8,7,8,13,13,7,10,10,11,8,10,7,5,13,5,7,3,5,10,11,6,10,8,7,6,4,8,5,7,10,6,7,9,6,9,7,3,3,2,1,2,1,3,1,3,1,1,- -  -,
28106283,Bryce Hosannah,"D (R), WB (RL)",0.91,14,14,12,6,11,15,12,7,14,11,12,8,8,8,12,15,5,12,11,11,10,11,3,10,11,4,12,3,6,4,8,9,8,4,11,11,2,1,3,3,2,3,3,3,2,3,1,- -  -,Wnt
67212046,Alfonso Pedraza,D/WB/M/AM (L),0.77,15,13,13,10,15,16,14,12,16,14,12,10,15,13,13,12,9,14,13,13,10,14,11,15,10,11,13,9,11,11,12,12,12,11,12,13,2,1,1,3,3,1,1,3,1,2,1,- -  -,
29232903,Nesta Guinness-Walker,D/WB/M (L),1.01,14,12,12,8,12,12,12,9,8,10,8,10,10,11,14,11,5,12,10,13,9,13,6,10,12,7,12,7,6,6,17,11,11,5,9,11,1,2,1,4,2,1,2,1,4,3,3,- -  -,
61074608,Greg Taylor,D/WB (L),1.00,14,13,13,7,14,13,15,12,14,11,14,12,13,12,15,4,10,11,14,13,14,16,4,13,12,3,11,6,12,10,8,13,14,8,13,12,3,1,1,1,2,2,1,2,3,1,1,- -  -,
43124199,Lorenzo Dickmann,"D/WB/M (R), AM (L)",0.90,12,13,11,8,13,12,13,12,11,13,11,10,12,12,13,11,11,11,13,10,11,12,10,12,10,7,11,8,8,8,12,10,12,8,11,12,2,1,3,2,3,2,1,2,1,1,1,- -  -,
28106875,Nick Tsaroulla,D/WB/M/AM (L),0.98,14,12,10,6,12,12,10,7,10,11,8,10,9,10,14,13,9,12,11,11,8,13,8,12,11,7,11,6,7,6,4,9,11,7,10,12,2,2,3,1,1,4,2,1,3,3,3,- -  -,
93033202,Leonard Zuta,"D (RL), WB (L)",1.33,10,9,11,11,16,11,13,11,13,13,13,11,13,13,13,8,8,11,12,13,10,16,11,13,7,5,13,12,10,9,9,12,13,6,13,12,1,3,1,1,4,2,2,3,3,1,2,- -  -,
16014123,Stefan Lainer,"D (RL), WB (R)",2.00,12,11,11,8,17,12,15,9,16,12,16,11,14,12,16,10,12,12,13,16,11,17,4,11,9,7,12,6,11,7,14,13,12,10,12,12,2,2,2,2,3,1,2,4,2,3,3,- -  -,Inj
59128775,Nikoloz Mali,D (R),0.50,12,11,5,10,13,12,10,10,13,11,9,10,13,15,12,5,14,9,12,10,7,10,8,12,7,5,9,6,9,7,7,15,10,4,15,8,3,1,2,3,1,2,2,1,3,1,1,- -  -,Inj
2000111329,Jai Semenyo,D (R),1.00,12,12,6,11,9,12,12,9,10,11,11,8,11,10,12,10,13,7,9,14,9,11,6,10,10,5,10,3,9,9,6,11,8,6,11,11,3,3,1,2,3,2,2,2,1,3,3,- -  -,
19383257,Yan Couto,D/WB/M/AM (R),1.34,13,15,15,5,14,14,14,12,10,14,11,14,14,14,13,13,10,15,11,14,14,13,12,14,15,10,14,8,10,10,13,12,14,5,10,14,3,3,1,1,3,1,3,2,3,2,1,- -  -,Ask
43082118,Nicola Murru,D/WB (L),1.06,14,14,13,7,15,13,14,11,15,13,15,12,13,13,10,4,7,12,14,13,9,13,7,12,10,2,12,5,8,5,11,12,12,5,12,11,3,1,3,3,2,2,3,2,4,3,2,- -  -,Opt
2000135415,Joshua Bailey,D/WB (L),1.22,9,11,10,9,13,10,10,11,7,8,6,7,10,8,11,10,8,9,10,8,9,9,9,10,8,2,9,3,8,3,9,9,10,3,10,9,1,1,3,3,3,3,3,2,1,2,2,- -  -,Inj
98017001,Ezgjan Alioski,"D/WB (L), M/AM (RL)",1.36,13,13,11,6,19,13,17,9,18,11,17,9,12,11,17,17,5,13,12,13,12,19,11,11,11,10,14,12,10,12,3,10,11,13,12,13,3,2,2,2,3,2,1,1,2,2,3,- -  -,
19287778,Iago,D/WB (L),1.30,15,16,12,12,14,15,13,11,12,14,11,12,12,14,14,13,11,13,12,14,12,12,13,13,11,11,15,11,7,10,10,10,14,10,11,13,3,1,2,2,1,3,2,2,1,1,2,- -  -,
29235858,Billy Batch,D/WB (L),0.83,8,5,6,3,5,8,11,2,8,10,8,4,10,14,4,5,13,3,8,8,8,7,6,6,5,1,7,3,6,3,6,10,10,4,14,7,1,3,2,2,3,3,4,4,3,4,2,- -  -,
29110273,Danny Greenslade,D/WB (L),0.96,11,11,10,10,12,10,11,8,8,7,7,7,6,7,12,7,8,6,7,10,7,12,8,7,7,3,7,8,10,8,10,6,7,8,7,10,4,3,2,3,2,2,3,1,1,2,1,- -  -,
29199240,Johl Powell,D/M (R),1.43,13,10,14,8,15,12,9,5,5,7,8,4,10,12,10,6,9,9,8,12,7,12,6,9,11,1,10,6,7,1,6,8,8,1,7,13,1,3,2,2,4,3,2,2,2,2,1,- -  -,
37039836,Djavan Anderson,D/WB/M/AM (R),1.38,14,15,10,10,14,14,11,9,11,12,11,12,12,12,12,9,9,12,10,12,7,12,5,12,9,6,11,5,7,5,5,10,13,6,11,12,2,1,3,2,2,1,2,1,1,3,2,- -  -,
37065767,Sergiño Dest,D/WB (RL),0.45,15,17,12,6,13,15,12,10,11,13,13,12,14,13,16,16,12,16,13,13,14,14,8,14,14,7,14,7,9,10,14,12,13,9,13,14,2,1,2,2,1,3,3,3,1,3,3,- -  -,
52014865,Stuart Dallas,"D (RL), WB (R), M (RLC), AM (RL)",1.26,9,7,11,11,20,9,13,4,10,13,12,12,14,12,17,12,12,13,12,17,11,19,12,14,10,12,13,9,8,13,5,12,12,10,12,11,1,2,3,4,2,1,2,2,3,3,3,- -  -,
51068104,Alan Mozo,D/WB (R),1.14,14,15,10,7,14,15,15,11,13,16,15,12,13,10,5,10,14,13,13,12,10,12,12,14,12,11,11,5,8,9,8,13,13,6,13,12,3,2,3,2,1,3,3,2,2,1,4,- -  -,Opt
