UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29179387,Ewan Henderson,"M (C), AM (RLC)",1.81,11,11,11,13,17,12,10,8,11,12,9,11,10,16,9,12,7,15,11,14,14,13,9,10,12,9,13,11,9,10,3,11,11,6,8,13,3,2,1,2,1,2,2,3,3,1,1,- -  -,
62154498,David Tijanić,M/AM (C),2.84,12,13,9,7,12,12,11,11,12,13,10,13,12,12,12,15,12,13,8,13,15,13,12,9,13,10,14,13,6,13,4,5,14,8,6,15,2,1,2,1,2,2,3,3,1,3,2,- -  -,
43029904,Luca Tremolada,"M (C), AM (RLC)",2.84,10,9,8,7,17,10,10,5,8,12,12,12,10,12,12,16,8,11,8,11,13,10,11,11,10,10,14,16,8,14,2,4,14,10,7,15,1,1,1,1,1,1,1,1,1,1,1,- -  -,
29156207,Danny Mandroiu,"M (LC), AM (RLC)",2.82,13,13,13,9,12,13,11,11,11,9,6,13,9,12,11,14,8,11,8,12,13,9,10,11,12,11,12,7,9,13,7,7,14,11,8,14,2,4,2,1,3,2,3,3,1,1,3,- -  -,Inj
2000068513,Robert Wagner,M/AM (RLC),2.96,13,13,13,13,16,13,15,14,15,13,12,10,13,12,12,9,12,10,10,12,14,15,8,11,13,9,13,8,9,12,11,8,14,8,10,13,2,3,3,3,3,1,3,1,3,2,3,- -  -,
13158211,Kelechi Nwakali,M/AM (C),1.03,13,14,13,11,14,13,13,12,12,11,9,13,9,12,6,16,6,12,10,12,16,10,12,12,13,11,16,14,10,12,8,4,16,11,3,15,3,2,2,1,2,1,1,3,2,3,1,- -  -,
78079444,Nicolás de la Cruz,"M (RLC), AM (LC)",3.62,14,15,9,7,13,14,13,5,11,12,8,11,12,13,13,16,8,13,9,13,14,16,14,12,13,12,14,13,5,15,6,5,14,12,9,14,3,3,4,2,2,3,3,4,1,2,3,- -  -,Inj
2002095452,Isaac Tabone,"M (C), AM (RC)",2.52,14,12,14,9,12,12,10,8,13,7,5,7,1,6,10,13,14,7,2,3,7,4,8,6,11,7,8,8,6,5,2,3,11,7,5,14,1,4,3,1,3,1,1,3,1,3,3,- -  -,
2002095276,Jeredy Cronie,AM (LC),2.15,11,13,15,3,14,13,11,7,7,9,7,8,6,11,5,15,10,11,3,10,13,14,10,8,9,9,12,12,10,10,3,4,12,6,4,13,3,2,2,1,1,1,3,1,3,1,2,- -  -,Yth
2000198336,Archie Coulter,M/AM (C),0.07,12,11,6,4,12,12,11,3,15,6,3,10,4,11,8,15,4,8,1,6,13,11,3,3,6,6,11,1,3,5,1,3,6,1,1,7,1,1,2,3,1,3,2,3,1,3,3,- -  -,
22035923,Todor Nedelev,M/AM (RC),0.38,9,10,9,6,10,8,8,5,8,12,8,12,11,13,12,16,10,12,7,11,18,11,17,16,11,12,13,16,3,13,5,4,17,13,5,14,1,2,4,3,2,2,1,3,2,2,4,- -  -,
72040331,Jonathan Osorio,M/AM (RLC),3.30,9,10,12,6,13,10,9,6,11,13,12,12,11,13,15,13,12,13,10,13,14,14,10,11,11,11,14,9,7,10,3,11,14,7,10,14,2,1,4,3,2,1,2,3,2,3,1,- -  -,Wnt
83111513,Nuno Moreira,M/AM (RLC),0.00,13,15,14,6,13,12,12,10,11,12,10,13,10,13,12,14,8,13,9,11,13,13,14,14,15,10,14,12,5,12,3,6,14,10,8,16,3,3,2,3,2,3,1,3,3,2,3,- -  -,Opt
2000087605,Will Alves,"WB (R), M/AM (C)",2.89,16,15,12,10,16,15,13,9,10,12,9,12,8,12,12,17,6,11,7,10,16,11,10,11,14,9,12,12,10,11,3,9,13,4,6,15,1,4,2,2,2,2,2,3,4,2,2,- -  -,Loa
27119215,Magnus Mattsson,M/AM (LC),2.48,14,13,10,6,12,12,12,7,8,13,9,13,12,13,15,14,8,13,4,14,13,14,13,13,13,12,14,13,7,12,5,4,13,14,2,14,1,1,1,2,2,2,3,3,1,3,1,- -  -,
43044189,Marcello Falzerano,M/AM (RLC),1.64,9,10,7,7,14,9,7,6,13,12,11,11,13,10,13,15,10,13,9,13,12,10,7,11,7,10,12,9,6,8,4,5,14,11,8,12,4,2,3,1,1,1,2,3,3,3,1,- -  -,Ret
28086152,Greg Olley,"M (RLC), AM (C)",2.79,11,12,9,7,12,12,12,7,6,9,7,14,10,12,14,11,14,12,7,9,12,13,9,10,11,11,9,16,6,9,2,8,11,7,6,10,3,2,2,1,3,1,2,3,2,1,1,- -  -,
61058564,Liam Henderson,M/AM (C),3.97,12,11,12,11,16,12,15,12,14,13,14,13,13,14,15,12,11,14,10,14,13,15,11,11,9,9,14,12,7,13,4,9,15,9,11,14,2,3,1,1,3,3,4,1,3,3,1,- -  -,Inj
29084521,Jack Payne,M/AM (RLC),2.11,11,13,8,4,10,8,10,6,7,11,6,12,8,10,10,13,7,12,6,11,12,10,7,9,10,9,12,7,5,10,3,5,13,11,5,11,3,4,1,2,1,3,3,3,3,1,4,- -  -,
67199430,Daniel Ndi,"M (C), AM (LC)",0.20,11,10,9,5,11,10,9,9,12,8,15,8,6,8,8,12,12,11,9,10,8,12,5,8,9,8,10,5,6,8,5,5,10,8,7,13,3,3,3,3,3,3,1,2,3,2,3,- -  -,
29194708,Jon Benton,M/AM (LC),1.62,10,10,8,8,15,10,10,11,15,12,8,9,10,7,13,7,11,9,6,10,9,14,5,9,11,8,9,8,5,12,4,6,10,3,4,7,1,4,2,3,3,3,2,2,2,3,2,- -  -,
29084520,Mitch Pinnock,"M (RL), AM (RLC)",1.69,12,9,10,11,10,11,11,11,8,10,8,12,10,8,10,13,5,10,8,8,10,8,15,13,11,14,13,15,10,15,15,6,12,10,6,13,1,3,3,3,2,1,1,1,3,1,3,- -  -,Inj
80026303,Dylan Flores,M/AM (C),2.46,12,12,10,6,13,12,10,11,11,13,12,13,11,12,12,14,8,14,8,10,13,12,12,9,12,13,13,9,7,10,5,4,13,14,4,12,1,3,1,1,1,1,2,3,3,3,1,- -  -,
18051194,Hans Vanaken,M/AM (C),3.58,8,13,9,13,15,6,11,11,14,12,13,17,13,16,12,14,14,16,11,13,17,14,12,10,10,13,14,12,14,12,7,7,17,13,7,13,2,2,2,1,1,2,2,3,2,4,3,- -  -,
81028545,Cory Hylton,M/AM (RC),0.00,12,10,9,10,14,12,10,12,9,11,9,10,10,11,12,14,5,11,9,11,12,11,11,8,9,9,12,10,9,10,1,7,12,8,9,11,3,1,2,2,1,2,2,1,1,1,2,- -  -,
91182849,Lazar Samardžić,M/AM (C),3.48,14,14,15,13,12,12,13,13,10,14,8,15,12,14,15,15,10,14,9,12,15,11,12,12,16,11,15,10,7,14,5,6,15,11,6,15,3,3,3,3,4,2,2,1,2,3,4,- -  -,
28104123,Yan Dhanda,"M (LC), AM (RLC)",2.21,13,15,16,7,9,12,11,9,9,12,6,17,9,11,10,12,5,13,6,10,14,10,11,10,14,14,14,11,5,13,4,4,14,12,5,14,3,4,1,3,2,2,2,3,2,3,4,- -  -,Inj
91105243,Vincenzo Grifo,M/AM (RLC),2.09,9,11,9,8,12,9,10,7,11,12,8,15,10,14,11,17,13,13,7,14,17,13,17,15,10,12,16,17,5,15,7,6,14,13,6,15,2,3,4,2,4,2,2,1,2,2,3,- -  -,
217909,Kyle Turner,M/AM (RC),2.83,10,11,9,6,9,11,11,5,8,10,11,13,10,11,14,10,9,11,8,10,12,12,10,10,13,11,10,7,7,10,3,7,12,8,7,13,4,3,1,3,3,3,2,2,1,2,3,- -  -,Opt
28115833,Dion McGhee,"D (L), M/AM (RC)",2.96,12,12,7,3,14,12,8,4,4,9,5,9,8,11,13,13,6,9,6,14,12,14,14,10,5,7,11,12,2,6,4,5,12,9,7,13,4,1,1,1,2,1,2,2,1,2,1,- -  -,
2002083851,Jack Wakefield,"D (L), M (LC), AM (RLC)",2.84,15,13,11,11,13,13,7,9,8,7,15,8,3,8,12,14,10,8,2,11,12,6,4,7,9,6,9,6,5,5,1,2,12,3,3,13,1,2,1,2,2,3,3,2,3,2,3,- -  -,
57151131,Olimpiu Moruţan,M/AM (RC),2.48,13,15,12,4,12,13,11,8,9,12,12,14,10,12,15,17,9,13,8,12,14,14,11,12,16,11,14,13,8,13,8,7,13,11,8,16,3,1,1,1,3,2,3,1,1,2,3,- -  -,
61042686,Lewis Milne,M/AM (C),0.51,10,11,5,7,15,9,11,9,3,10,4,11,10,9,13,12,5,12,5,12,14,11,11,9,9,9,11,10,7,9,5,4,12,9,7,13,3,2,3,2,1,2,1,3,3,1,1,- -  -,
67276375,Aimar,"M (C), AM (RLC)",3.45,14,15,11,5,11,14,13,11,6,11,11,16,12,14,14,16,11,12,11,12,15,12,11,13,15,11,15,10,7,11,3,7,15,14,8,16,1,2,3,1,1,2,2,2,1,3,4,- -  -,
13208269,Afsha,M/AM (C),3.11,14,13,11,5,12,12,11,7,12,14,9,14,9,15,18,13,14,13,12,11,16,16,10,11,14,12,16,10,7,13,8,9,17,13,9,16,2,3,2,3,3,3,1,4,1,3,1,- -  -,
2002083614,Mel Andrews,"M (RC), AM (C)",2.57,9,9,7,9,12,9,8,8,13,9,5,11,5,10,15,9,3,7,5,15,11,10,5,6,6,5,12,7,5,6,2,3,11,6,5,10,1,1,3,1,3,1,1,3,3,1,2,- -  -,
29192672,Ronan Darcy,M/AM (C),3.05,14,14,11,9,12,12,12,13,9,13,10,12,11,11,11,13,11,13,6,10,12,12,8,9,13,8,12,11,9,13,5,6,13,7,7,13,3,3,2,3,3,1,4,2,3,2,1,- -  -,
2000112614,Kitt Nelson,"M (RL), AM (RLC)",1.91,11,12,10,13,13,12,9,7,5,12,3,12,6,12,12,13,13,8,6,8,11,12,6,12,15,9,13,6,8,3,6,4,12,6,4,11,2,2,3,3,1,2,3,1,1,1,1,- -  -,
29161337,Jason McClelland,"M (L), AM (LC)",2.89,11,10,11,8,12,11,10,8,5,7,8,10,10,10,13,13,6,11,8,12,11,10,12,10,11,8,12,9,8,10,6,3,11,12,5,11,1,3,3,3,3,2,3,2,2,3,1,- -  -,
29134904,Jordan Shipley,M/AM (LC),2.71,11,11,9,14,15,11,12,11,11,12,12,11,11,12,13,9,10,12,10,16,13,15,14,14,12,11,12,13,9,14,7,10,11,11,12,15,1,3,3,1,2,2,2,3,3,2,2,- -  -,
71110357,Yehor Yarmoliuk,M/AM (C),3.55,13,14,14,13,15,14,15,11,8,12,6,12,12,14,15,13,8,16,12,12,15,18,9,11,13,14,12,7,12,12,10,11,14,8,12,14,2,1,2,3,3,2,1,3,1,2,3,- -  -,
2000047230,Charles Sagoe,"M (RL), AM (RLC)",2.17,14,12,9,9,14,12,10,9,6,7,6,9,5,10,13,13,3,12,7,10,11,10,8,14,12,10,12,8,7,9,5,5,13,2,8,9,3,2,4,2,1,1,2,1,1,3,2,- -  -,
2002075045,Seremaia Singh,M/AM (LC),2.15,9,12,10,14,11,9,10,10,20,13,7,12,4,16,11,14,11,14,4,15,12,10,9,7,12,5,12,9,8,11,6,5,13,5,4,16,2,1,3,4,1,3,3,1,3,1,1,- -  -,Inj
29162667,Marcus Tavernier,"WB (RL), M/AM (RLC)",2.92,14,12,13,9,10,13,13,10,10,11,11,11,10,11,12,12,10,14,9,13,10,14,11,11,13,10,13,11,6,10,5,10,12,10,9,13,2,2,1,1,1,2,1,1,3,1,3,- -  -,Wnt
90083942,Zak Brunt,M/AM (C),2.55,12,12,10,7,9,12,8,9,14,13,9,11,9,9,18,13,4,9,6,10,13,10,8,8,12,10,9,10,5,10,4,5,12,11,5,13,1,1,1,1,2,3,1,3,2,3,2,- -  -,Wnt
2002083228,Stuart King,AM (RLC),1.74,14,14,14,11,6,13,13,9,8,11,8,8,7,11,12,17,2,11,4,10,6,13,6,9,9,10,11,9,7,5,5,9,8,6,4,10,2,3,1,2,2,1,3,3,2,2,4,- -  -,Loa
28108046,Domingos Quina,"M (C), AM (RLC)",1.24,13,14,12,5,14,14,13,7,12,15,8,15,9,13,12,16,9,13,6,11,13,7,11,12,13,11,13,10,8,11,4,6,14,7,10,13,1,2,2,4,2,3,4,1,1,1,2,- -  -,
2002100104,Edgars Treimanis,AM (LC),0.00,8,6,6,8,11,6,7,7,6,9,8,7,4,7,3,16,3,9,5,17,10,11,5,6,6,7,12,5,7,8,3,4,7,5,4,8,2,1,2,1,1,3,1,2,2,1,1,- -  -,
28126240,Alex Robertson,M/AM (C),2.30,13,13,9,7,9,10,5,7,13,12,8,6,6,14,13,10,6,15,5,9,12,9,4,4,11,8,14,5,7,7,2,7,11,2,6,12,3,3,3,3,2,2,4,2,3,1,2,- -  -,
19354888,Reinier,M/AM (C),3.01,14,14,14,14,16,13,14,14,10,14,12,14,13,13,13,17,11,14,11,13,15,13,10,12,16,12,16,13,13,13,4,8,16,9,7,16,3,1,1,3,3,1,1,1,2,1,2,- -  -,
70099193,Doğukan Sinik,M/AM (RLC),1.61,14,13,13,7,13,14,11,12,14,11,11,12,10,12,13,14,7,12,11,11,12,15,12,12,12,9,13,9,8,11,4,8,11,9,9,13,2,3,1,3,2,1,3,2,3,3,1,- -  -,
2002090685,Ian Brown,AM (RLC),0.00,6,8,13,7,10,7,6,6,6,9,5,8,7,11,11,12,8,12,5,14,14,9,6,6,5,10,10,8,4,6,4,4,10,6,5,12,2,2,2,4,2,1,3,2,2,2,3,- -  -,Loa
2002081649,Sol Rosimus,AM (LC),1.99,10,14,14,5,10,12,11,10,9,10,6,13,6,14,14,15,8,12,6,9,12,12,5,7,11,8,12,5,7,8,3,4,10,6,4,15,2,1,3,3,2,3,1,3,1,2,3,- -  -,
2002107556,Romar Ganter,"M (C), AM (RC)",0.00,4,5,8,10,11,4,7,6,10,6,6,7,5,8,5,9,12,6,4,15,10,9,4,6,7,6,9,7,4,5,2,4,8,4,6,9,2,3,3,2,2,2,1,3,2,1,4,- -  -,
57163610,Catalin Cîrjan,M/AM (RC),1.86,13,13,12,10,13,14,11,9,7,11,10,12,11,14,12,14,5,12,4,12,14,13,7,11,13,11,12,9,5,10,4,4,14,15,3,13,2,2,2,1,2,1,2,4,1,2,2,- -  -,Ask
29139765,Connor Ronan,"M (C), AM (RC)",2.07,14,12,12,9,12,13,12,9,10,15,10,13,12,12,13,13,8,13,10,13,13,14,12,12,14,12,13,14,8,13,5,8,15,12,6,15,3,2,3,2,1,2,2,2,1,2,1,- -  -,Wnt
29193606,Anis Mehmeti,"M (LC), AM (RC)",2.07,12,12,12,9,11,12,10,9,8,12,9,13,10,11,11,15,6,12,11,11,13,12,13,11,13,11,14,11,10,13,3,7,14,6,10,14,3,1,2,1,3,2,1,1,3,2,4,- -  -,
28109144,Oliver Cooper,"M (C), AM (LC)",1.52,15,12,11,7,10,12,9,7,15,10,14,8,11,10,15,12,5,11,9,13,8,13,6,7,11,7,11,4,4,8,3,6,9,7,8,10,3,1,3,1,2,2,1,3,3,3,3,- -  -,
28106490,Joe Powell,"M (C), AM (LC)",2.66,12,13,12,8,13,12,13,12,9,12,10,12,12,12,12,12,9,10,5,11,13,11,12,11,14,12,14,13,8,12,6,5,13,12,6,13,2,4,2,1,1,3,1,2,3,4,2,- -  -,
96088503,Sebastian Szymański,"M (C), AM (RLC)",2.94,14,16,12,6,13,14,15,9,13,15,14,14,12,14,17,15,14,16,12,15,12,16,15,12,13,9,12,13,6,14,6,11,13,13,10,15,3,3,1,3,4,3,3,3,3,3,3,- -  -,
67175152,Jorge Félix,"M (C), AM (RLC)",0.19,8,7,5,6,11,9,8,7,7,13,11,12,12,12,15,13,10,14,10,12,12,12,11,10,9,11,15,12,10,8,3,7,13,12,7,14,3,2,3,3,1,1,3,3,1,3,3,- -  -,
96129140,Mateusz Bogusz,M/AM (C),2.67,13,13,14,8,15,13,14,12,13,13,14,15,12,13,13,14,8,15,9,13,15,13,12,11,13,11,14,10,9,13,6,8,14,11,10,14,2,3,2,1,2,2,2,3,3,2,2,- -  -,
29233759,Alfie Hughes,"M (C), AM (LC)",1.97,10,11,11,8,14,11,8,6,10,11,5,14,4,10,9,12,5,13,3,11,14,11,8,5,10,3,8,7,4,4,9,4,11,5,4,10,1,1,3,4,2,1,4,2,3,1,3,- -  -,
29159636,Joe Rowley,"M (C), AM (LC)",1.92,11,12,10,9,13,11,11,7,7,13,9,12,11,11,12,9,7,12,7,10,10,10,9,9,10,8,11,10,10,7,3,7,12,10,7,11,3,3,4,2,2,3,3,3,1,3,4,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
