Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Harry Forster,WB/M/AM (RL),7.00,7.00,11.0,6.0,2.0,9.0,12.0,7.0,6.0,11.0,1.0,1.0,2.0,7.0,3.0,10.0,12.0,3.0,16.0,13.0,7.0,9.0,4.0,8.0,1.0,3.0,5.0,2.0,9.0,10.0,8.0,7.0,2.0,11.0,16.0,7.0,10.0,9.0,11.0,9.0,2.0,2.0,9.0,10.0,8.0,10.0,11.0,4.0,- -  -,,12.0
Jordan Stevens,"M (RC), AM (RLC)",6.99,6.99,11.0,10.0,3.0,11.0,11.0,6.0,6.0,13.0,3.0,1.0,1.0,6.0,5.0,8.0,13.0,2.0,10.0,13.0,6.0,4.0,7.0,4.0,2.0,6.0,5.0,4.0,6.0,13.0,11.0,8.0,1.0,11.0,13.0,7.0,10.0,9.0,9.0,9.0,3.0,3.0,8.0,11.0,10.0,12.0,10.0,3.0,- -  -,,13.0
Daniel Bruce,"M (R), AM (RC)",6.99,6.99,13.0,10.0,3.0,10.0,11.0,7.0,6.0,11.0,1.0,3.0,3.0,6.0,9.0,9.0,15.0,2.0,10.0,9.0,5.0,2.0,5.0,6.0,3.0,3.0,3.0,1.0,8.0,11.0,9.0,8.0,3.0,9.0,14.0,9.0,10.0,9.0,8.0,9.0,1.0,2.0,7.0,10.0,10.0,11.0,6.0,3.0,- -  -,Wnt,14.0
Courtney Senior,"M (R), AM (RL)",6.99,6.99,9.0,8.0,1.0,9.0,9.0,4.0,6.0,9.0,3.0,3.0,2.0,8.0,6.0,9.0,13.0,2.0,10.0,10.0,3.0,4.0,8.0,6.0,1.0,6.0,8.0,3.0,6.0,16.0,9.0,8.0,2.0,13.0,9.0,7.0,8.0,9.0,7.0,12.0,2.0,3.0,8.0,11.0,9.0,8.0,7.0,2.0,- -  -,Inj,14.0
Ranel Young,"AM (RLC), ST (C)",6.99,6.99,7.0,3.0,2.0,8.0,6.0,4.0,5.0,10.0,3.0,1.0,1.0,5.0,3.0,8.0,15.0,4.0,10.0,13.0,1.0,3.0,6.0,8.0,3.0,5.0,4.0,2.0,6.0,15.0,11.0,3.0,2.0,12.0,14.0,8.0,11.0,6.0,3.0,5.0,1.0,2.0,1.0,10.0,3.0,13.0,9.0,2.0,- -  -,Inj,16.0
Joe Gibson,"D (RL), WB/M (R), AM (RL)",6.99,6.99,8.0,9.0,1.0,10.0,10.0,4.0,7.0,9.0,3.0,1.0,1.0,6.0,9.0,9.0,13.0,3.0,8.0,10.0,5.0,3.0,10.0,10.0,1.0,3.0,3.0,1.0,5.0,13.0,8.0,10.0,1.0,13.0,14.0,9.0,10.0,9.0,8.0,7.0,1.0,3.0,10.0,13.0,9.0,14.0,9.0,1.0,- -  -,,12.0
Harvey Saunders,"AM (RL), ST (C)",6.99,6.99,15.0,9.0,1.0,11.0,9.0,5.0,6.0,11.0,1.0,2.0,1.0,6.0,10.0,10.0,15.0,1.0,11.0,12.0,6.0,5.0,8.0,5.0,2.0,8.0,11.0,3.0,6.0,11.0,9.0,11.0,1.0,10.0,13.0,8.0,6.0,7.0,7.0,11.0,3.0,4.0,7.0,10.0,10.0,11.0,9.0,3.0,- -  -,,15.0
Aaron Nemane,D/WB/M/AM (R),6.99,6.99,12.0,7.0,3.0,10.0,8.0,4.0,10.0,9.0,2.0,1.0,2.0,7.0,7.0,9.0,15.0,2.0,12.0,10.0,4.0,4.0,8.0,5.0,3.0,6.0,4.0,1.0,7.0,8.0,8.0,10.0,2.0,12.0,8.0,8.0,9.0,8.0,8.0,10.0,2.0,2.0,6.0,11.0,9.0,12.0,10.0,3.0,- -  -,,13.0
Jack Endacott,D/WB/M/AM (L),6.98,6.98,12.0,8.0,1.0,11.0,12.0,6.0,11.0,14.0,2.0,1.0,2.0,6.0,6.0,9.0,14.0,3.0,10.0,13.0,7.0,8.0,6.0,6.0,2.0,7.0,8.0,2.0,7.0,9.0,9.0,5.0,1.0,12.0,16.0,9.0,12.0,6.0,8.0,9.0,1.0,3.0,8.0,12.0,10.0,13.0,9.0,3.0,- -  -,,13.0
Junior Hoilett,WB/M/AM (RL),6.98,6.98,13.0,10.0,1.0,13.0,13.0,8.0,9.0,6.0,3.0,3.0,1.0,9.0,11.0,11.0,5.0,2.0,11.0,12.0,10.0,5.0,14.0,8.0,1.0,7.0,8.0,2.0,12.0,11.0,11.0,10.0,1.0,8.0,10.0,8.0,11.0,14.0,8.0,9.0,1.0,2.0,9.0,11.0,9.0,9.0,8.0,3.0,- -  -,,7.0
Kian Le Fondre,"M (L), AM (RL)",6.98,6.98,11.0,10.0,3.0,10.0,9.0,4.0,11.0,13.0,1.0,2.0,2.0,9.0,5.0,9.0,11.0,2.0,10.0,11.0,5.0,6.0,8.0,8.0,3.0,9.0,6.0,1.0,8.0,8.0,10.0,6.0,3.0,12.0,13.0,10.0,11.0,8.0,8.0,11.0,3.0,2.0,8.0,11.0,11.0,12.0,9.0,2.0,- -  -,,13.0
Sam Durrant,"M (R), AM (RC)",6.97,6.97,7.0,10.0,1.0,11.0,7.0,3.0,9.0,10.0,1.0,3.0,3.0,4.0,6.0,7.0,14.0,3.0,9.0,12.0,2.0,3.0,5.0,8.0,1.0,11.0,3.0,1.0,9.0,12.0,8.0,5.0,3.0,13.0,8.0,7.0,7.0,7.0,3.0,8.0,2.0,2.0,7.0,13.0,6.0,12.0,3.0,2.0,- -  -,Ask,14.0
Michael Spellman,"M (L), AM (RL), ST (C)",6.97,6.97,8.0,8.0,1.0,10.0,4.0,3.0,6.0,12.0,2.0,2.0,2.0,3.0,6.0,9.0,12.0,2.0,10.0,10.0,2.0,3.0,11.0,8.0,2.0,8.0,4.0,3.0,9.0,10.0,12.0,8.0,3.0,13.0,5.0,7.0,12.0,8.0,7.0,7.0,1.0,1.0,5.0,9.0,9.0,11.0,9.0,1.0,- -  -,,11.0
Josh Hawkes,M/AM (RLC),6.97,6.97,12.0,11.0,3.0,12.0,10.0,6.0,10.0,13.0,2.0,1.0,2.0,7.0,11.0,11.0,12.0,1.0,12.0,13.0,6.0,3.0,9.0,6.0,2.0,7.0,7.0,3.0,8.0,13.0,11.0,10.0,1.0,11.0,14.0,10.0,11.0,10.0,9.0,12.0,3.0,4.0,5.0,10.0,10.0,14.0,4.0,3.0,- -  -,,12.0
Aaron Lennon,"M (RC), AM (RL)",6.96,6.96,11.0,10.0,3.0,15.0,16.0,7.0,6.0,6.0,1.0,3.0,1.0,11.0,8.0,13.0,8.0,1.0,14.0,10.0,5.0,7.0,6.0,4.0,2.0,7.0,7.0,1.0,7.0,8.0,12.0,8.0,3.0,7.0,11.0,11.0,11.0,7.0,10.0,11.0,1.0,2.0,9.0,10.0,14.0,9.0,5.0,1.0,- -  -,Ret,7.0
Johnny Emerson,AM (L),6.96,6.96,12.0,10.0,1.0,10.0,6.0,5.0,8.0,13.0,3.0,2.0,2.0,5.0,6.0,8.0,12.0,3.0,9.0,13.0,4.0,4.0,5.0,3.0,2.0,8.0,2.0,2.0,5.0,10.0,8.0,8.0,2.0,15.0,9.0,12.0,10.0,6.0,6.0,4.0,3.0,3.0,7.0,10.0,6.0,13.0,9.0,2.0,- -  -,,14.0
Muhammadu Faal,"AM (RL), ST (C)",6.95,6.95,11.0,6.0,2.0,9.0,6.0,2.0,11.0,11.0,2.0,2.0,2.0,5.0,8.0,8.0,14.0,3.0,7.0,11.0,2.0,1.0,7.0,2.0,3.0,15.0,5.0,1.0,4.0,15.0,11.0,11.0,3.0,11.0,7.0,4.0,6.0,1.0,3.0,10.0,3.0,2.0,8.0,12.0,4.0,15.0,7.0,1.0,- -  -,,14.0
Saikou Janneh,"AM (RL), ST (C)",6.94,6.94,11.0,12.0,1.0,11.0,9.0,7.0,11.0,12.0,3.0,1.0,2.0,6.0,4.0,10.0,14.0,2.0,11.0,12.0,8.0,5.0,8.0,8.0,2.0,12.0,8.0,3.0,9.0,14.0,10.0,13.0,1.0,10.0,14.0,12.0,10.0,7.0,10.0,11.0,2.0,3.0,8.0,11.0,12.0,12.0,9.0,3.0,- -  -,Wnt,15.0
Joel Tabiner,"M (RC), AM (R)",6.94,6.94,13.0,10.0,3.0,10.0,14.0,8.0,9.0,15.0,1.0,1.0,1.0,10.0,9.0,11.0,11.0,4.0,9.0,15.0,8.0,3.0,10.0,6.0,2.0,13.0,8.0,1.0,8.0,10.0,11.0,7.0,1.0,9.0,13.0,12.0,10.0,9.0,12.0,9.0,1.0,1.0,9.0,12.0,8.0,10.0,15.0,3.0,- -  -,,10.0
Kimarni Smith,"AM (RL), ST (C)",6.94,6.94,10.0,7.0,2.0,11.0,11.0,6.0,9.0,7.0,3.0,2.0,2.0,7.0,7.0,9.0,14.0,1.0,10.0,12.0,6.0,8.0,9.0,11.0,2.0,12.0,8.0,3.0,10.0,10.0,9.0,9.0,2.0,10.0,12.0,7.0,9.0,10.0,7.0,8.0,3.0,3.0,12.0,7.0,8.0,12.0,6.0,3.0,- -  -,,13.0
Malachi Napa,"M (RL), AM (RLC)",6.94,6.94,13.0,6.0,1.0,10.0,7.0,3.0,8.0,11.0,3.0,2.0,1.0,4.0,5.0,6.0,12.0,3.0,9.0,11.0,3.0,2.0,5.0,3.0,1.0,5.0,4.0,1.0,5.0,14.0,9.0,5.0,3.0,11.0,14.0,5.0,6.0,4.0,6.0,8.0,2.0,2.0,6.0,7.0,9.0,11.0,4.0,3.0,- -  -,,12.0
D'Margio Wright-Phillips,"M/AM (R), ST (C)",6.94,6.94,10.0,7.0,3.0,9.0,9.0,5.0,8.0,13.0,3.0,1.0,1.0,9.0,12.0,8.0,12.0,2.0,12.0,11.0,5.0,4.0,6.0,11.0,2.0,10.0,7.0,2.0,1.0,11.0,7.0,10.0,1.0,11.0,13.0,7.0,12.0,7.0,10.0,7.0,1.0,1.0,8.0,12.0,9.0,13.0,2.0,3.0,- -  -,,17.0
Ashley Nathaniel-George,M/AM (RL),6.93,6.93,12.0,8.0,3.0,9.0,9.0,4.0,7.0,8.0,3.0,3.0,1.0,5.0,8.0,9.0,13.0,1.0,8.0,11.0,5.0,2.0,11.0,6.0,1.0,7.0,7.0,2.0,8.0,16.0,9.0,10.0,1.0,11.0,9.0,8.0,10.0,5.0,5.0,7.0,1.0,3.0,9.0,12.0,8.0,13.0,6.0,3.0,- -  -,,13.0
Ollie Crankshaw,"M/AM (RL), ST (C)",6.92,6.92,11.0,9.0,3.0,9.0,7.0,5.0,8.0,12.0,4.0,1.0,2.0,5.0,8.0,9.0,13.0,1.0,11.0,13.0,4.0,1.0,7.0,4.0,1.0,9.0,6.0,1.0,7.0,16.0,9.0,10.0,1.0,12.0,13.0,7.0,9.0,7.0,8.0,9.0,3.0,4.0,8.0,10.0,10.0,13.0,9.0,1.0,- -  -,,14.0
Will Bapaga,"AM (LC), ST (C)",6.92,6.92,9.0,12.0,3.0,10.0,8.0,7.0,9.0,6.0,2.0,3.0,2.0,7.0,4.0,10.0,14.0,3.0,15.0,6.0,4.0,5.0,6.0,3.0,1.0,5.0,8.0,1.0,6.0,14.0,11.0,10.0,1.0,12.0,8.0,13.0,9.0,6.0,5.0,7.0,2.0,1.0,9.0,10.0,10.0,13.0,14.0,2.0,- -  -,,16.0
Ellis Taylor,"D (L), WB/M/AM (RL)",6.92,6.92,13.0,12.0,3.0,11.0,11.0,3.0,7.0,10.0,2.0,2.0,3.0,7.0,9.0,7.0,11.0,3.0,10.0,10.0,6.0,2.0,11.0,5.0,3.0,11.0,7.0,2.0,9.0,12.0,11.0,10.0,2.0,12.0,15.0,7.0,13.0,11.0,7.0,11.0,1.0,1.0,6.0,12.0,9.0,13.0,7.0,3.0,- -  -,,11.0
Conor McAleny,"M (L), AM (LC), ST (C)",6.92,6.92,15.0,10.0,1.0,12.0,10.0,5.0,4.0,9.0,1.0,3.0,1.0,6.0,13.0,11.0,9.0,2.0,11.0,9.0,5.0,3.0,11.0,7.0,1.0,7.0,7.0,1.0,9.0,13.0,12.0,11.0,2.0,11.0,12.0,8.0,9.0,8.0,7.0,10.0,1.0,3.0,7.0,11.0,10.0,9.0,8.0,1.0,- -  -,Wnt,11.0
Ryan Barnett,"M (RC), AM (R)",6.91,6.91,12.0,11.0,3.0,11.0,10.0,9.0,10.0,11.0,1.0,2.0,2.0,8.0,3.0,11.0,13.0,3.0,11.0,12.0,9.0,3.0,9.0,5.0,1.0,9.0,9.0,1.0,8.0,10.0,10.0,10.0,1.0,10.0,11.0,10.0,12.0,7.0,8.0,11.0,2.0,1.0,11.0,13.0,10.0,11.0,7.0,2.0,- -  -,,11.0
Shilow Tracey,"M/AM (RL), ST (C)",6.91,6.91,14.0,7.0,1.0,11.0,12.0,7.0,13.0,11.0,1.0,2.0,1.0,7.0,9.0,12.0,13.0,1.0,10.0,14.0,4.0,10.0,8.0,7.0,2.0,8.0,8.0,3.0,8.0,10.0,9.0,9.0,2.0,11.0,14.0,8.0,10.0,8.0,8.0,6.0,1.0,3.0,12.0,11.0,9.0,13.0,8.0,1.0,- -  -,,13.0
Jacob Beaumont-Clark,M/AM (R),6.90,6.90,8.0,11.0,3.0,13.0,8.0,3.0,6.0,6.0,2.0,3.0,1.0,3.0,4.0,7.0,14.0,3.0,7.0,12.0,4.0,3.0,12.0,4.0,1.0,7.0,4.0,3.0,5.0,11.0,12.0,8.0,3.0,12.0,14.0,11.0,8.0,5.0,1.0,8.0,3.0,2.0,7.0,15.0,7.0,15.0,9.0,3.0,- -  -,,15.0
Ralph Nkomba,"AM (RL), ST (C)",6.90,6.90,9.0,9.0,2.0,11.0,9.0,1.0,9.0,11.0,3.0,4.0,1.0,4.0,4.0,7.0,12.0,2.0,8.0,13.0,2.0,6.0,4.0,11.0,3.0,7.0,7.0,3.0,6.0,9.0,7.0,7.0,3.0,7.0,5.0,8.0,7.0,7.0,7.0,10.0,2.0,1.0,8.0,9.0,10.0,11.0,8.0,3.0,- -  -,U18,11.0
L'Varn Brandy,AM (R),6.90,6.90,14.0,10.0,3.0,12.0,8.0,8.0,5.0,9.0,3.0,2.0,1.0,7.0,3.0,9.0,10.0,1.0,11.0,12.0,6.0,7.0,8.0,14.0,2.0,7.0,6.0,3.0,7.0,10.0,10.0,9.0,3.0,14.0,13.0,13.0,11.0,6.0,8.0,9.0,2.0,1.0,5.0,8.0,11.0,8.0,8.0,3.0,- -  -,,10.0
Dominic Hutchinson,"WB/M/AM (RL), ST (C)",6.90,6.90,9.0,8.0,3.0,9.0,10.0,7.0,9.0,10.0,1.0,4.0,1.0,7.0,6.0,7.0,13.0,4.0,8.0,12.0,4.0,5.0,11.0,5.0,2.0,7.0,6.0,3.0,6.0,11.0,8.0,8.0,2.0,9.0,16.0,8.0,8.0,7.0,7.0,7.0,1.0,3.0,7.0,8.0,6.0,11.0,11.0,1.0,- -  -,Unh,13.0
Nathan Broadhead,"AM (RLC), ST (C)",6.90,6.90,11.0,10.0,2.0,13.0,10.0,3.0,8.0,11.0,1.0,1.0,1.0,7.0,10.0,8.0,14.0,2.0,14.0,11.0,5.0,3.0,10.0,7.0,3.0,9.0,10.0,1.0,10.0,13.0,10.0,14.0,1.0,11.0,7.0,11.0,7.0,4.0,11.0,12.0,1.0,2.0,3.0,11.0,10.0,11.0,11.0,4.0,- -  -,,13.0
Aidan Barlow,"M/AM (RLC), ST (C)",6.90,6.90,10.0,12.0,1.0,11.0,7.0,4.0,7.0,13.0,3.0,1.0,1.0,5.0,11.0,12.0,12.0,2.0,11.0,12.0,4.0,3.0,8.0,7.0,2.0,7.0,5.0,3.0,9.0,13.0,13.0,9.0,2.0,11.0,14.0,7.0,10.0,11.0,8.0,10.0,4.0,2.0,10.0,8.0,10.0,14.0,9.0,4.0,- -  -,Wnt,11.0
Seb Ferdinand,M/AM (RLC),6.90,6.90,10.0,13.0,2.0,14.0,12.0,9.0,10.0,10.0,1.0,1.0,3.0,3.0,4.0,13.0,12.0,1.0,8.0,16.0,7.0,7.0,9.0,7.0,1.0,12.0,6.0,2.0,7.0,12.0,11.0,9.0,1.0,15.0,7.0,11.0,12.0,8.0,8.0,9.0,2.0,1.0,4.0,11.0,11.0,13.0,6.0,1.0,- -  -,,11.0
Yassine Touré,"AM (RLC), ST (C)",6.90,6.90,8.0,10.0,2.0,9.0,5.0,4.0,5.0,14.0,2.0,1.0,1.0,3.0,4.0,8.0,13.0,1.0,12.0,13.0,1.0,5.0,4.0,1.0,2.0,5.0,6.0,2.0,4.0,10.0,12.0,6.0,1.0,13.0,9.0,8.0,11.0,4.0,4.0,10.0,3.0,1.0,7.0,8.0,6.0,14.0,12.0,1.0,- -  -,,13.0
Jeremie Mukendi,"AM (RLC), ST (C)",6.89,6.89,8.0,7.0,1.0,8.0,7.0,5.0,10.0,9.0,3.0,1.0,2.0,5.0,7.0,7.0,16.0,3.0,9.0,12.0,4.0,8.0,6.0,3.0,2.0,9.0,6.0,2.0,5.0,7.0,8.0,8.0,3.0,7.0,11.0,8.0,6.0,7.0,8.0,6.0,2.0,1.0,7.0,10.0,6.0,11.0,7.0,2.0,- -  -,Inj,15.0
Alvaro Ruiz Rente,M/AM (R),6.89,6.89,13.0,7.0,2.0,13.0,7.0,6.0,8.0,11.0,2.0,2.0,1.0,1.0,3.0,12.0,14.0,1.0,12.0,13.0,3.0,6.0,2.0,1.0,2.0,5.0,8.0,3.0,6.0,16.0,14.0,12.0,2.0,12.0,17.0,12.0,12.0,8.0,6.0,7.0,1.0,3.0,8.0,10.0,8.0,14.0,13.0,1.0,- -  -,,14.0
Jon Taylor,"M (R), AM (RLC)",6.89,6.89,14.0,12.0,1.0,12.0,12.0,8.0,6.0,10.0,2.0,2.0,2.0,10.0,10.0,11.0,10.0,2.0,13.0,11.0,6.0,7.0,10.0,10.0,3.0,8.0,7.0,2.0,9.0,12.0,11.0,11.0,2.0,12.0,13.0,10.0,11.0,10.0,10.0,12.0,1.0,2.0,9.0,12.0,11.0,11.0,11.0,3.0,- -  -,,12.0
Joe Rankin-Costello,"D (RL), WB (R), DM, M (RLC), AM (RL)",6.89,6.89,12.0,10.0,3.0,10.0,12.0,7.0,9.0,10.0,3.0,1.0,2.0,9.0,10.0,11.0,10.0,1.0,12.0,14.0,8.0,7.0,9.0,8.0,3.0,11.0,7.0,2.0,7.0,9.0,11.0,9.0,2.0,10.0,15.0,9.0,10.0,9.0,8.0,10.0,3.0,3.0,10.0,11.0,9.0,12.0,11.0,1.0,- -  -,Inj,11.0
Érico Sousa,M/AM (RL),6.89,6.89,10.0,11.0,2.0,12.0,10.0,6.0,8.0,8.0,1.0,2.0,1.0,4.0,8.0,11.0,13.0,1.0,10.0,10.0,5.0,6.0,9.0,6.0,2.0,5.0,5.0,1.0,7.0,13.0,10.0,8.0,1.0,12.0,11.0,6.0,7.0,8.0,5.0,9.0,3.0,2.0,9.0,8.0,9.0,13.0,8.0,2.0,- -  -,,12.0
Danny Rowe,M/AM (RLC),6.89,6.89,10.0,11.0,3.0,11.0,8.0,7.0,9.0,9.0,3.0,1.0,1.0,7.0,5.0,12.0,10.0,3.0,11.0,10.0,6.0,4.0,12.0,5.0,3.0,8.0,7.0,1.0,11.0,11.0,11.0,9.0,3.0,10.0,14.0,12.0,11.0,12.0,7.0,10.0,3.0,2.0,9.0,11.0,10.0,10.0,8.0,2.0,- -  -,,10.0
Omari Patrick,"M (L), AM (RL), ST (C)",6.88,6.88,11.0,8.0,2.0,9.0,11.0,5.0,13.0,12.0,2.0,3.0,1.0,6.0,6.0,8.0,14.0,2.0,8.0,12.0,4.0,3.0,11.0,4.0,2.0,11.0,7.0,1.0,7.0,13.0,8.0,9.0,3.0,11.0,8.0,7.0,7.0,3.0,10.0,12.0,4.0,3.0,9.0,9.0,8.0,12.0,9.0,1.0,- -  -,Ask,14.0
Gianni Crichlow,"M (L), AM (RL)",6.88,6.88,8.0,7.0,1.0,11.0,11.0,4.0,7.0,12.0,1.0,2.0,2.0,5.0,8.0,7.0,13.0,3.0,10.0,10.0,3.0,4.0,6.0,5.0,1.0,9.0,6.0,1.0,4.0,12.0,9.0,7.0,3.0,12.0,15.0,8.0,9.0,7.0,7.0,7.0,3.0,1.0,6.0,9.0,7.0,14.0,6.0,3.0,- -  -,Unh,13.0
Rayhaan Tulloch,"M/AM (RL), ST (C)",6.87,6.87,7.0,9.0,1.0,10.0,7.0,4.0,6.0,9.0,4.0,3.0,2.0,4.0,3.0,6.0,15.0,3.0,9.0,12.0,4.0,5.0,7.0,6.0,2.0,8.0,6.0,3.0,9.0,17.0,10.0,9.0,3.0,12.0,14.0,8.0,8.0,7.0,8.0,9.0,2.0,2.0,6.0,8.0,8.0,12.0,12.0,2.0,- -  -,,16.0
James Plant,"M (L), AM (RL), ST (C)",6.87,6.87,11.0,7.0,2.0,11.0,9.0,3.0,10.0,12.0,1.0,3.0,3.0,4.0,5.0,9.0,13.0,3.0,10.0,10.0,4.0,3.0,9.0,6.0,3.0,5.0,6.0,1.0,6.0,11.0,9.0,8.0,1.0,10.0,11.0,11.0,9.0,4.0,6.0,10.0,1.0,2.0,7.0,10.0,11.0,10.0,9.0,3.0,- -  -,,14.0
Jesurun Uchegbulam,"AM (RL), ST (C)",6.87,6.87,12.0,7.0,2.0,10.0,7.0,4.0,10.0,13.0,1.0,1.0,1.0,3.0,5.0,8.0,14.0,1.0,9.0,9.0,4.0,1.0,7.0,2.0,2.0,6.0,5.0,2.0,3.0,11.0,9.0,7.0,1.0,11.0,12.0,8.0,9.0,6.0,6.0,7.0,2.0,2.0,3.0,10.0,8.0,12.0,6.0,1.0,- -  -,Ask,14.0
Samuel Amoah,"M/AM (L), ST (C)",6.87,6.87,8.0,8.0,2.0,14.0,10.0,5.0,7.0,8.0,3.0,4.0,3.0,5.0,7.0,7.0,13.0,2.0,12.0,6.0,3.0,4.0,8.0,13.0,1.0,3.0,12.0,2.0,6.0,13.0,9.0,15.0,4.0,9.0,12.0,8.0,8.0,10.0,5.0,11.0,2.0,3.0,8.0,9.0,7.0,11.0,17.0,2.0,- -  -,,13.0
J.J. Donnelly,"M (R), AM (RL), ST (C)",6.87,6.87,8.0,8.0,3.0,7.0,7.0,6.0,11.0,3.0,1.0,3.0,1.0,6.0,4.0,7.0,13.0,3.0,13.0,7.0,4.0,5.0,9.0,9.0,3.0,11.0,8.0,3.0,6.0,7.0,11.0,8.0,3.0,11.0,16.0,9.0,9.0,6.0,7.0,10.0,3.0,1.0,8.0,9.0,10.0,13.0,11.0,1.0,- -  -,,14.0
Gwion Edwards,"WB/M (R), AM (RL)",6.87,6.87,15.0,8.0,3.0,11.0,12.0,8.0,7.0,10.0,2.0,2.0,1.0,11.0,8.0,12.0,11.0,3.0,12.0,13.0,6.0,4.0,11.0,9.0,2.0,7.0,8.0,2.0,9.0,11.0,10.0,12.0,1.0,11.0,12.0,10.0,12.0,10.0,9.0,10.0,3.0,1.0,9.0,10.0,10.0,11.0,7.0,3.0,- -  -,Wnt,12.0
Randell Williams,WB/M/AM (RL),6.86,6.86,8.0,8.0,2.0,11.0,9.0,5.0,5.0,8.0,2.0,1.0,3.0,6.0,6.0,8.0,13.0,2.0,10.0,7.0,6.0,11.0,4.0,5.0,2.0,9.0,4.0,2.0,10.0,14.0,8.0,6.0,1.0,13.0,10.0,8.0,9.0,11.0,6.0,8.0,3.0,2.0,7.0,9.0,7.0,11.0,6.0,2.0,- -  -,,13.0
Luke Molyneux,"M/AM (RL), ST (C)",6.86,6.86,10.0,10.0,1.0,11.0,8.0,6.0,7.0,9.0,2.0,2.0,1.0,10.0,8.0,10.0,11.0,2.0,12.0,12.0,6.0,3.0,12.0,9.0,2.0,9.0,6.0,1.0,8.0,13.0,11.0,12.0,1.0,13.0,3.0,12.0,11.0,9.0,9.0,12.0,3.0,2.0,8.0,13.0,10.0,12.0,7.0,4.0,- -  -,Frt,12.0
Arthur Gnahoua,"M (RL), AM (RLC), ST (C)",6.86,6.86,10.0,9.0,1.0,9.0,9.0,7.0,10.0,10.0,1.0,1.0,2.0,10.0,2.0,9.0,11.0,3.0,9.0,10.0,3.0,4.0,10.0,6.0,1.0,11.0,8.0,3.0,6.0,13.0,9.0,9.0,1.0,9.0,11.0,8.0,11.0,9.0,6.0,8.0,3.0,2.0,7.0,11.0,5.0,12.0,6.0,1.0,- -  -,Trn,11.0
Callum Powell,"M (L), AM (RLC), ST (C)",6.85,6.85,9.0,10.0,1.0,12.0,2.0,7.0,12.0,9.0,2.0,3.0,2.0,8.0,12.0,7.0,13.0,1.0,11.0,11.0,5.0,2.0,7.0,6.0,3.0,4.0,5.0,2.0,8.0,12.0,9.0,11.0,2.0,12.0,16.0,5.0,6.0,4.0,7.0,11.0,4.0,3.0,8.0,8.0,8.0,12.0,5.0,2.0,- -  -,Lst,13.0
Jimiel Chikukwa,"AM (R), ST (C)",6.85,6.85,7.0,6.0,1.0,10.0,7.0,1.0,5.0,11.0,2.0,1.0,2.0,5.0,6.0,6.0,12.0,2.0,10.0,13.0,1.0,2.0,4.0,14.0,3.0,4.0,2.0,4.0,1.0,14.0,8.0,6.0,4.0,11.0,13.0,6.0,8.0,1.0,3.0,7.0,4.0,2.0,5.0,11.0,9.0,16.0,6.0,2.0,- -  -,,15.0
Mitchell Henry,AM (RL),6.85,6.85,10.0,9.0,1.0,8.0,8.0,3.0,10.0,14.0,2.0,3.0,1.0,9.0,5.0,6.0,14.0,1.0,7.0,10.0,3.0,3.0,7.0,8.0,2.0,6.0,6.0,2.0,5.0,8.0,7.0,7.0,3.0,7.0,13.0,7.0,9.0,6.0,10.0,8.0,3.0,3.0,9.0,12.0,10.0,11.0,8.0,3.0,- -  -,,13.0
Noah Preston-Watkins,AM (RL),6.85,6.85,10.0,3.0,3.0,10.0,5.0,1.0,6.0,8.0,2.0,3.0,3.0,2.0,1.0,9.0,13.0,2.0,6.0,11.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,10.0,12.0,8.0,3.0,9.0,13.0,5.0,10.0,5.0,3.0,8.0,4.0,1.0,5.0,7.0,9.0,13.0,5.0,1.0,- -  -,,15.0
Gerald Sithole,"AM (RL), ST (C)",6.85,6.85,13.0,8.0,3.0,10.0,13.0,8.0,8.0,14.0,3.0,1.0,1.0,9.0,8.0,9.0,13.0,3.0,9.0,15.0,7.0,3.0,9.0,5.0,1.0,8.0,6.0,2.0,5.0,7.0,9.0,9.0,1.0,8.0,12.0,8.0,7.0,4.0,7.0,9.0,3.0,1.0,8.0,11.0,9.0,9.0,7.0,2.0,- -  -,,12.0
Caleb Chukwuemeka,"AM (RL), ST (C)",6.85,6.85,11.0,9.0,1.0,11.0,7.0,1.0,12.0,14.0,3.0,2.0,2.0,5.0,1.0,12.0,13.0,4.0,12.0,8.0,6.0,3.0,6.0,3.0,2.0,11.0,8.0,2.0,6.0,13.0,13.0,13.0,2.0,12.0,10.0,11.0,5.0,6.0,7.0,13.0,4.0,2.0,4.0,11.0,7.0,13.0,10.0,3.0,- -  -,Inj,14.0
Charles Vernam,"M (L), AM (RLC), ST (C)",6.85,6.85,11.0,11.0,2.0,11.0,11.0,6.0,9.0,10.0,3.0,3.0,1.0,6.0,9.0,9.0,13.0,3.0,11.0,11.0,7.0,5.0,8.0,6.0,2.0,4.0,6.0,1.0,3.0,14.0,10.0,10.0,2.0,12.0,13.0,10.0,10.0,8.0,8.0,11.0,3.0,1.0,11.0,9.0,10.0,12.0,9.0,1.0,- -  -,,14.0
