Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Tom Conlon,"DM, M/AM (C)",6.88,6.88,14.0,13.0,3.0,13.0,13.0,10.0,9.0,13.0,1.0,3.0,1.0,11.0,8.0,11.0,9.0,2.0,12.0,12.0,8.0,6.0,13.0,14.0,3.0,7.0,6.0,1.0,13.0,12.0,12.0,11.0,1.0,10.0,14.0,12.0,9.0,12.0,11.0,12.0,3.0,2.0,8.0,12.0,12.0,10.0,11.0,3.0,- -  -,Ask,10.0
Callum Camps,"DM, M/AM (C)",6.88,6.88,10.0,13.0,3.0,12.0,10.0,8.0,9.0,10.0,2.0,3.0,2.0,9.0,8.0,13.0,11.0,3.0,11.0,11.0,6.0,3.0,11.0,10.0,3.0,7.0,7.0,3.0,11.0,12.0,11.0,9.0,2.0,10.0,12.0,11.0,9.0,10.0,10.0,13.0,1.0,2.0,10.0,13.0,11.0,11.0,12.0,2.0,- -  -,,10.0
George Byers,"DM, M/AM (C)",6.88,6.88,11.0,13.0,2.0,12.0,13.0,10.0,13.0,9.0,3.0,1.0,1.0,8.0,14.0,12.0,10.0,2.0,12.0,8.0,6.0,5.0,13.0,11.0,1.0,10.0,12.0,1.0,13.0,15.0,13.0,12.0,2.0,11.0,13.0,11.0,12.0,13.0,10.0,14.0,3.0,3.0,13.0,14.0,13.0,12.0,12.0,2.0,- -  -,,10.0
Mark Shelton,"DM, M (C)",6.88,6.88,11.0,10.0,3.0,12.0,12.0,10.0,11.0,12.0,3.0,2.0,3.0,9.0,6.0,12.0,10.0,2.0,11.0,11.0,8.0,8.0,11.0,8.0,1.0,10.0,8.0,2.0,9.0,7.0,10.0,8.0,3.0,9.0,14.0,9.0,10.0,9.0,9.0,10.0,3.0,1.0,9.0,12.0,11.0,11.0,9.0,3.0,- -  -,,10.0
Tom Pugh,"D (R), DM, M (C)",6.87,6.87,14.0,9.0,2.0,9.0,15.0,13.0,12.0,12.0,3.0,3.0,2.0,11.0,6.0,12.0,9.0,2.0,10.0,13.0,12.0,8.0,9.0,8.0,2.0,7.0,10.0,2.0,7.0,8.0,11.0,7.0,3.0,9.0,14.0,8.0,9.0,8.0,11.0,8.0,1.0,1.0,13.0,9.0,9.0,9.0,12.0,3.0,- -  -,Frt,9.0
Hiram Boateng,"DM, M (C)",6.87,6.87,13.0,15.0,3.0,12.0,14.0,12.0,14.0,14.0,2.0,3.0,3.0,11.0,8.0,14.0,12.0,2.0,11.0,11.0,9.0,7.0,11.0,10.0,3.0,11.0,9.0,3.0,8.0,10.0,10.0,10.0,1.0,11.0,14.0,10.0,8.0,7.0,10.0,12.0,2.0,2.0,12.0,11.0,10.0,11.0,11.0,3.0,- -  -,,8.0
Jayden Davis,"M (RC), AM (RLC)",6.87,6.87,12.0,10.0,1.0,9.0,9.0,9.0,10.0,9.0,2.0,1.0,3.0,8.0,3.0,10.0,9.0,3.0,10.0,13.0,8.0,1.0,8.0,10.0,3.0,8.0,7.0,1.0,10.0,9.0,8.0,8.0,2.0,9.0,12.0,8.0,11.0,10.0,8.0,9.0,2.0,3.0,10.0,10.0,10.0,10.0,9.0,1.0,- -  -,Wnt,11.0
Alex Pattison,"DM, M/AM (C)",6.87,6.87,15.0,8.0,3.0,12.0,14.0,9.0,11.0,13.0,2.0,2.0,2.0,11.0,12.0,9.0,11.0,2.0,11.0,14.0,9.0,3.0,11.0,10.0,2.0,8.0,7.0,3.0,6.0,8.0,9.0,9.0,2.0,9.0,15.0,9.0,7.0,8.0,12.0,10.0,1.0,1.0,13.0,7.0,12.0,12.0,9.0,3.0,- -  -,,11.0
Caden Kelly,M/AM (C),6.86,6.86,11.0,15.0,2.0,12.0,10.0,5.0,8.0,10.0,3.0,1.0,3.0,8.0,8.0,13.0,9.0,2.0,12.0,11.0,1.0,1.0,7.0,10.0,1.0,11.0,6.0,1.0,8.0,14.0,10.0,6.0,3.0,13.0,12.0,8.0,9.0,10.0,7.0,13.0,2.0,3.0,4.0,13.0,9.0,13.0,5.0,2.0,- -  -,,11.0
Lewis Hilton,"DM, M (C)",6.86,6.86,14.0,14.0,2.0,10.0,13.0,6.0,8.0,13.0,3.0,2.0,1.0,12.0,4.0,13.0,10.0,2.0,10.0,12.0,5.0,6.0,11.0,10.0,2.0,7.0,6.0,3.0,12.0,10.0,10.0,8.0,3.0,8.0,10.0,11.0,9.0,12.0,12.0,12.0,3.0,1.0,9.0,10.0,12.0,11.0,6.0,3.0,- -  -,,12.0
Cameron James,"D (RC), WB (R), DM, M (C)",6.86,6.86,10.0,7.0,1.0,7.0,11.0,11.0,10.0,12.0,1.0,3.0,1.0,10.0,3.0,10.0,11.0,2.0,2.0,15.0,10.0,6.0,2.0,10.0,3.0,13.0,9.0,2.0,3.0,3.0,8.0,3.0,2.0,6.0,15.0,9.0,7.0,2.0,10.0,9.0,3.0,3.0,11.0,9.0,10.0,9.0,8.0,3.0,- -  -,,10.0
Ciaran Gilligan,"DM, M (C)",6.86,6.86,12.0,11.0,3.0,10.0,12.0,10.0,12.0,14.0,3.0,2.0,2.0,11.0,8.0,12.0,9.0,1.0,12.0,12.0,11.0,5.0,8.0,7.0,2.0,5.0,8.0,3.0,6.0,10.0,12.0,7.0,3.0,10.0,11.0,10.0,9.0,8.0,11.0,12.0,3.0,2.0,12.0,11.0,12.0,10.0,11.0,3.0,- -  -,Wnt,10.0
Sadou Diallo,"DM, M (C)",6.86,6.86,12.0,12.0,1.0,12.0,12.0,7.0,12.0,13.0,1.0,2.0,3.0,10.0,6.0,12.0,11.0,2.0,8.0,11.0,7.0,5.0,10.0,8.0,1.0,12.0,10.0,1.0,6.0,11.0,12.0,8.0,1.0,11.0,12.0,10.0,9.0,4.0,10.0,11.0,1.0,2.0,11.0,9.0,12.0,11.0,12.0,4.0,- -  -,Wnt,12.0
Matty Wolfe,"DM, M (C)",6.86,6.86,12.0,11.0,2.0,12.0,12.0,10.0,12.0,12.0,4.0,2.0,2.0,10.0,10.0,12.0,12.0,1.0,11.0,14.0,8.0,4.0,8.0,8.0,1.0,13.0,8.0,2.0,7.0,7.0,10.0,7.0,1.0,10.0,12.0,10.0,8.0,8.0,9.0,13.0,3.0,3.0,12.0,11.0,11.0,11.0,13.0,2.0,- -  -,,11.0
Owen Bailey,"D (C), DM, M (C)",6.85,6.85,17.0,14.0,3.0,10.0,14.0,11.0,6.0,14.0,3.0,3.0,2.0,13.0,4.0,11.0,10.0,2.0,12.0,16.0,10.0,3.0,3.0,12.0,3.0,9.0,8.0,3.0,4.0,8.0,10.0,7.0,1.0,6.0,14.0,9.0,4.0,3.0,17.0,13.0,1.0,3.0,13.0,12.0,11.0,8.0,8.0,3.0,- -  -,Wnt,9.0
Dom Jefferies,"DM, M (RC)",6.85,6.85,10.0,10.0,1.0,10.0,8.0,9.0,11.0,12.0,1.0,1.0,3.0,9.0,8.0,11.0,11.0,2.0,10.0,12.0,9.0,10.0,8.0,10.0,2.0,9.0,9.0,2.0,7.0,9.0,11.0,9.0,1.0,11.0,14.0,10.0,10.0,8.0,11.0,10.0,3.0,2.0,10.0,11.0,10.0,11.0,10.0,2.0,- -  -,Inj,11.0
Reece McAlear,M (C),6.84,6.84,13.0,13.0,1.0,13.0,13.0,8.0,11.0,13.0,1.0,1.0,2.0,10.0,8.0,13.0,10.0,1.0,12.0,13.0,8.0,4.0,11.0,10.0,1.0,9.0,7.0,2.0,10.0,4.0,13.0,7.0,2.0,8.0,13.0,13.0,9.0,10.0,9.0,13.0,1.0,2.0,11.0,12.0,12.0,10.0,8.0,2.0,- -  -,,9.0
Tom Lapslie,"DM, M (C)",6.84,6.84,16.0,8.0,1.0,8.0,14.0,12.0,8.0,16.0,2.0,1.0,1.0,12.0,8.0,7.0,11.0,3.0,9.0,13.0,12.0,5.0,5.0,14.0,2.0,5.0,7.0,3.0,4.0,4.0,9.0,7.0,2.0,7.0,19.0,10.0,6.0,6.0,12.0,9.0,2.0,1.0,15.0,9.0,12.0,10.0,14.0,1.0,- -  -,,10.0
James Vennings,"DM, M (C)",6.84,6.84,11.0,9.0,2.0,11.0,10.0,9.0,11.0,13.0,3.0,1.0,2.0,12.0,5.0,11.0,12.0,3.0,10.0,10.0,9.0,3.0,12.0,10.0,4.0,10.0,6.0,1.0,6.0,8.0,11.0,7.0,2.0,10.0,11.0,10.0,7.0,7.0,8.0,13.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,3.0,- -  -,,8.0
Tom White,"DM, M (C)",6.84,6.84,16.0,11.0,1.0,10.0,12.0,11.0,11.0,15.0,3.0,1.0,2.0,12.0,6.0,9.0,13.0,1.0,11.0,16.0,10.0,3.0,7.0,10.0,1.0,10.0,8.0,1.0,8.0,12.0,9.0,7.0,2.0,8.0,18.0,12.0,7.0,8.0,11.0,10.0,2.0,2.0,13.0,10.0,10.0,12.0,13.0,1.0,- -  -,,12.0
Cavaghn Miley,"DM, M (C)",6.84,6.84,14.0,11.0,3.0,10.0,13.0,11.0,11.0,14.0,1.0,3.0,1.0,12.0,4.0,12.0,8.0,3.0,9.0,11.0,11.0,8.0,6.0,12.0,3.0,8.0,9.0,1.0,6.0,6.0,9.0,5.0,3.0,6.0,9.0,11.0,7.0,6.0,10.0,9.0,3.0,2.0,13.0,9.0,11.0,9.0,13.0,2.0,- -  -,,8.0
Jake Forster-Caskey,"DM, M (C)",6.84,6.84,13.0,12.0,2.0,10.0,12.0,9.0,10.0,10.0,2.0,2.0,3.0,10.0,10.0,10.0,7.0,2.0,13.0,5.0,8.0,6.0,11.0,11.0,2.0,9.0,9.0,2.0,11.0,9.0,10.0,8.0,3.0,9.0,13.0,10.0,11.0,9.0,9.0,9.0,2.0,2.0,10.0,11.0,11.0,8.0,13.0,1.0,- -  -,,9.0
Jack Spong,"DM, M (C), AM (LC)",6.84,6.84,12.0,11.0,4.0,11.0,13.0,9.0,6.0,13.0,1.0,3.0,2.0,7.0,5.0,12.0,11.0,3.0,8.0,16.0,6.0,3.0,7.0,6.0,3.0,5.0,9.0,2.0,10.0,7.0,12.0,7.0,1.0,8.0,11.0,8.0,7.0,7.0,10.0,12.0,2.0,2.0,4.0,14.0,8.0,14.0,8.0,1.0,- -  -,,12.0
Harry Beautyman,"DM, M (RC)",6.84,6.84,16.0,10.0,3.0,12.0,16.0,10.0,6.0,11.0,2.0,1.0,3.0,8.0,11.0,11.0,7.0,1.0,12.0,12.0,8.0,5.0,10.0,13.0,2.0,9.0,8.0,1.0,10.0,12.0,11.0,10.0,2.0,10.0,15.0,9.0,10.0,10.0,10.0,8.0,2.0,3.0,15.0,8.0,11.0,8.0,12.0,2.0,- -  -,,8.0
Matty Longstaff,"DM, M/AM (C)",6.84,6.84,12.0,11.0,3.0,11.0,14.0,9.0,10.0,13.0,1.0,3.0,4.0,9.0,13.0,12.0,9.0,1.0,11.0,15.0,9.0,2.0,13.0,11.0,4.0,5.0,8.0,4.0,9.0,6.0,12.0,9.0,1.0,10.0,8.0,12.0,9.0,9.0,12.0,11.0,1.0,4.0,9.0,11.0,8.0,9.0,11.0,1.0,- -  -,,11.0
Elliott Whitehouse,"DM, M (C)",6.84,6.84,15.0,9.0,1.0,8.0,11.0,12.0,12.0,11.0,1.0,1.0,2.0,10.0,12.0,10.0,11.0,1.0,10.0,14.0,9.0,1.0,7.0,11.0,1.0,7.0,8.0,2.0,8.0,4.0,9.0,12.0,3.0,8.0,15.0,9.0,9.0,7.0,11.0,10.0,1.0,3.0,13.0,10.0,12.0,9.0,14.0,1.0,- -  -,Lst,8.0
Ryan Hanson,"DM, M (C)",6.84,6.84,12.0,9.0,2.0,9.0,12.0,11.0,12.0,14.0,2.0,1.0,1.0,11.0,3.0,11.0,12.0,1.0,7.0,11.0,12.0,6.0,5.0,13.0,1.0,11.0,11.0,4.0,5.0,5.0,10.0,5.0,3.0,7.0,14.0,10.0,5.0,5.0,11.0,10.0,3.0,3.0,11.0,10.0,11.0,8.0,9.0,3.0,- -  -,,12.0
Paul Digby,"D (C), DM, M (C)",6.84,6.84,13.0,9.0,1.0,13.0,14.0,13.0,13.0,12.0,2.0,2.0,2.0,10.0,7.0,13.0,10.0,2.0,9.0,14.0,10.0,13.0,7.0,11.0,1.0,14.0,14.0,1.0,7.0,8.0,10.0,5.0,3.0,10.0,14.0,9.0,7.0,7.0,11.0,12.0,3.0,3.0,9.0,11.0,9.0,10.0,11.0,1.0,- -  -,,9.0
Alex Woodyard,"DM, M (C)",6.84,6.84,17.0,12.0,2.0,10.0,14.0,13.0,11.0,15.0,4.0,3.0,2.0,11.0,11.0,11.0,10.0,1.0,12.0,16.0,12.0,4.0,5.0,17.0,3.0,7.0,9.0,2.0,7.0,10.0,13.0,5.0,1.0,10.0,16.0,11.0,9.0,5.0,11.0,12.0,4.0,2.0,14.0,13.0,11.0,10.0,16.0,3.0,- -  -,,8.0
George Maris,"DM, M/AM (C)",6.84,6.84,14.0,12.0,1.0,12.0,14.0,12.0,8.0,12.0,1.0,3.0,3.0,11.0,8.0,13.0,11.0,1.0,11.0,11.0,9.0,5.0,11.0,5.0,2.0,9.0,9.0,2.0,11.0,10.0,12.0,10.0,3.0,10.0,13.0,10.0,10.0,12.0,12.0,11.0,1.0,2.0,11.0,11.0,12.0,10.0,11.0,2.0,- -  -,Req,12.0
Thomas O'Connor,"D (C), DM, M (C)",6.84,6.84,14.0,9.0,3.0,11.0,13.0,12.0,11.0,13.0,1.0,2.0,1.0,12.0,4.0,11.0,11.0,3.0,10.0,14.0,12.0,8.0,11.0,10.0,3.0,10.0,9.0,1.0,11.0,7.0,11.0,9.0,1.0,8.0,11.0,10.0,14.0,14.0,10.0,11.0,4.0,1.0,11.0,11.0,11.0,11.0,13.0,3.0,- -  -,,12.0
Marcus Sablier,M/AM (C),6.83,6.83,12.0,12.0,3.0,8.0,14.0,5.0,12.0,15.0,1.0,3.0,3.0,10.0,4.0,10.0,12.0,4.0,10.0,14.0,7.0,6.0,6.0,6.0,3.0,15.0,6.0,1.0,7.0,11.0,7.0,8.0,1.0,10.0,11.0,16.0,6.0,6.0,10.0,7.0,3.0,2.0,8.0,10.0,11.0,9.0,15.0,3.0,- -  -,,12.0
Jack Payne,"DM, M (C)",6.83,6.83,13.0,12.0,2.0,11.0,14.0,8.0,7.0,9.0,2.0,2.0,1.0,9.0,9.0,14.0,8.0,1.0,9.0,14.0,8.0,16.0,11.0,12.0,2.0,7.0,7.0,3.0,9.0,7.0,13.0,9.0,2.0,9.0,14.0,9.0,9.0,6.0,8.0,12.0,1.0,1.0,12.0,12.0,8.0,8.0,11.0,2.0,- -  -,,9.0
Ollie Banks,"DM, M (C)",6.83,6.83,10.0,13.0,2.0,12.0,11.0,6.0,8.0,11.0,1.0,2.0,2.0,10.0,11.0,12.0,9.0,1.0,9.0,15.0,6.0,1.0,10.0,7.0,1.0,9.0,8.0,1.0,10.0,9.0,11.0,8.0,3.0,7.0,5.0,11.0,7.0,8.0,8.0,13.0,3.0,1.0,6.0,10.0,9.0,9.0,4.0,1.0,- -  -,Wnt,9.0
Jordan Davies,"DM, M/AM (RLC)",6.83,6.83,10.0,11.0,4.0,10.0,6.0,3.0,11.0,13.0,2.0,2.0,2.0,8.0,9.0,11.0,14.0,1.0,9.0,13.0,6.0,8.0,10.0,8.0,2.0,7.0,2.0,2.0,12.0,8.0,9.0,11.0,3.0,11.0,12.0,8.0,10.0,10.0,8.0,11.0,2.0,1.0,7.0,10.0,8.0,8.0,9.0,2.0,- -  -,,13.0
Caolan Boyd-Munce,"WB (L), DM, M (LC), AM (L)",6.83,6.83,12.0,10.0,1.0,12.0,12.0,7.0,8.0,13.0,3.0,1.0,3.0,11.0,8.0,12.0,12.0,1.0,11.0,12.0,9.0,8.0,10.0,6.0,3.0,6.0,10.0,2.0,8.0,11.0,12.0,9.0,1.0,11.0,10.0,10.0,11.0,9.0,9.0,10.0,2.0,1.0,10.0,9.0,10.0,9.0,8.0,2.0,- -  -,,11.0
Ben Close,"DM, M (C)",6.83,6.83,14.0,13.0,3.0,11.0,13.0,11.0,12.0,13.0,2.0,3.0,3.0,13.0,8.0,13.0,8.0,3.0,10.0,13.0,10.0,5.0,13.0,11.0,1.0,11.0,9.0,1.0,9.0,7.0,12.0,10.0,1.0,9.0,14.0,12.0,8.0,8.0,12.0,13.0,2.0,3.0,10.0,11.0,13.0,10.0,12.0,3.0,- -  -,,9.0
George Hall,"DM, M/AM (C)",6.83,6.83,12.0,10.0,1.0,12.0,12.0,9.0,9.0,13.0,3.0,1.0,3.0,10.0,7.0,12.0,12.0,2.0,11.0,12.0,8.0,5.0,9.0,9.0,2.0,10.0,10.0,2.0,10.0,7.0,11.0,10.0,1.0,12.0,11.0,11.0,10.0,10.0,9.0,11.0,2.0,1.0,11.0,11.0,10.0,12.0,9.0,1.0,- -  -,Inj,13.0
Joe Nolan,"DM, M/AM (C)",6.83,6.83,12.0,10.0,2.0,8.0,8.0,10.0,13.0,14.0,2.0,1.0,2.0,9.0,4.0,8.0,11.0,1.0,5.0,15.0,7.0,5.0,6.0,14.0,2.0,2.0,5.0,4.0,6.0,6.0,7.0,9.0,2.0,7.0,7.0,9.0,5.0,6.0,10.0,5.0,3.0,2.0,7.0,8.0,9.0,9.0,11.0,2.0,- -  -,,10.0
Roddy McGlinchey,"DM, M (C)",6.83,6.83,12.0,10.0,3.0,12.0,11.0,9.0,13.0,14.0,2.0,3.0,2.0,12.0,10.0,11.0,13.0,2.0,10.0,13.0,10.0,6.0,8.0,13.0,1.0,13.0,8.0,1.0,6.0,9.0,9.0,5.0,4.0,7.0,14.0,10.0,6.0,4.0,9.0,11.0,2.0,2.0,11.0,13.0,11.0,12.0,8.0,3.0,- -  -,,12.0
Matt Dolan,"D (C), DM, M (C)",6.82,6.82,12.0,11.0,1.0,12.0,14.0,11.0,9.0,8.0,1.0,3.0,2.0,12.0,14.0,14.0,8.0,2.0,8.0,11.0,10.0,5.0,12.0,15.0,1.0,9.0,12.0,1.0,14.0,7.0,11.0,9.0,3.0,8.0,13.0,11.0,9.0,12.0,12.0,13.0,1.0,2.0,14.0,10.0,13.0,7.0,11.0,2.0,- -  -,,7.0
Daniel Gallimore,"DM, M (C)",6.82,6.82,12.0,10.0,3.0,11.0,9.0,10.0,13.0,9.0,3.0,2.0,4.0,10.0,4.0,10.0,10.0,1.0,7.0,13.0,9.0,5.0,5.0,12.0,2.0,12.0,9.0,2.0,5.0,8.0,9.0,5.0,2.0,6.0,13.0,11.0,5.0,7.0,13.0,11.0,1.0,2.0,13.0,11.0,9.0,9.0,12.0,3.0,- -  -,,8.0
George McEachran,"DM, M/AM (C)",6.81,6.81,11.0,11.0,3.0,16.0,9.0,6.0,6.0,8.0,2.0,2.0,2.0,7.0,9.0,13.0,11.0,2.0,8.0,13.0,6.0,4.0,10.0,6.0,2.0,5.0,6.0,3.0,8.0,14.0,14.0,10.0,2.0,12.0,13.0,13.0,8.0,9.0,8.0,15.0,3.0,1.0,8.0,8.0,8.0,13.0,8.0,1.0,- -  -,,13.0
James Tilley,"M/AM (RLC), ST (C)",6.81,6.81,9.0,11.0,1.0,9.0,10.0,7.0,9.0,9.0,3.0,3.0,1.0,8.0,8.0,9.0,12.0,3.0,9.0,13.0,5.0,4.0,12.0,6.0,3.0,7.0,6.0,2.0,8.0,15.0,10.0,10.0,1.0,13.0,12.0,8.0,11.0,8.0,9.0,12.0,1.0,1.0,9.0,10.0,8.0,12.0,8.0,1.0,- -  -,Wnt,12.0
Liam Kinsella,"D/WB (R), DM, M (C)",6.81,6.81,19.0,8.0,1.0,10.0,15.0,11.0,10.0,15.0,3.0,1.0,1.0,11.0,9.0,11.0,11.0,3.0,12.0,12.0,11.0,4.0,6.0,11.0,1.0,10.0,8.0,1.0,8.0,10.0,11.0,9.0,1.0,8.0,17.0,10.0,9.0,8.0,12.0,10.0,4.0,3.0,11.0,12.0,10.0,10.0,14.0,2.0,- -  -,,11.0
Rohan Ince,"DM, M (C)",6.81,6.81,11.0,8.0,4.0,7.0,15.0,11.0,13.0,10.0,3.0,2.0,1.0,11.0,7.0,11.0,10.0,2.0,7.0,11.0,9.0,7.0,9.0,7.0,3.0,12.0,11.0,1.0,5.0,8.0,8.0,5.0,1.0,8.0,12.0,9.0,5.0,4.0,10.0,9.0,2.0,3.0,10.0,12.0,9.0,9.0,12.0,3.0,- -  -,,9.0
Korey Smith,"DM, M/AM (C)",6.81,6.81,13.0,11.0,1.0,11.0,10.0,12.0,5.0,10.0,2.0,2.0,2.0,10.0,6.0,11.0,7.0,1.0,11.0,12.0,9.0,6.0,9.0,16.0,3.0,8.0,7.0,2.0,5.0,7.0,10.0,7.0,2.0,10.0,12.0,12.0,9.0,5.0,9.0,12.0,2.0,1.0,14.0,13.0,12.0,9.0,13.0,1.0,- -  -,,11.0
Daniel Adshead,"DM, M (C)",6.81,6.81,12.0,12.0,1.0,13.0,13.0,9.0,7.0,12.0,3.0,1.0,1.0,11.0,6.0,13.0,12.0,2.0,11.0,11.0,6.0,3.0,9.0,5.0,3.0,9.0,6.0,1.0,9.0,9.0,12.0,7.0,1.0,10.0,14.0,12.0,9.0,9.0,12.0,13.0,2.0,1.0,9.0,12.0,12.0,12.0,6.0,1.0,- -  -,,12.0
Will Tomlinson,"DM, M (C)",6.81,6.81,12.0,12.0,3.0,8.0,12.0,12.0,11.0,11.0,2.0,2.0,1.0,10.0,8.0,9.0,10.0,2.0,5.0,13.0,9.0,7.0,10.0,8.0,2.0,11.0,6.0,1.0,9.0,7.0,7.0,5.0,3.0,6.0,12.0,8.0,5.0,9.0,9.0,5.0,2.0,3.0,15.0,11.0,9.0,7.0,14.0,2.0,- -  -,,10.0
Keane Anderson,M/AM (C),6.80,6.80,13.0,12.0,2.0,13.0,8.0,5.0,5.0,11.0,3.0,3.0,1.0,3.0,3.0,12.0,7.0,3.0,9.0,13.0,2.0,3.0,6.0,12.0,3.0,8.0,6.0,2.0,7.0,15.0,12.0,8.0,4.0,8.0,4.0,8.0,5.0,6.0,4.0,8.0,3.0,3.0,2.0,13.0,5.0,8.0,8.0,1.0,- -  -,,11.0
Manny Oyeleke,"DM, M (C)",6.80,6.80,13.0,10.0,2.0,10.0,12.0,11.0,12.0,10.0,2.0,2.0,1.0,11.0,8.0,12.0,7.0,2.0,10.0,6.0,8.0,7.0,11.0,9.0,1.0,9.0,7.0,1.0,7.0,10.0,9.0,7.0,1.0,9.0,13.0,11.0,6.0,6.0,9.0,12.0,3.0,2.0,12.0,9.0,9.0,8.0,13.0,3.0,- -  -,,8.0
Alfy Whittingham,"WB (R), DM, M (RC), AM (C)",6.80,6.80,13.0,10.0,2.0,8.0,10.0,11.0,11.0,14.0,1.0,2.0,2.0,6.0,7.0,8.0,11.0,1.0,11.0,11.0,9.0,5.0,7.0,9.0,2.0,9.0,8.0,2.0,9.0,8.0,8.0,8.0,1.0,7.0,15.0,8.0,8.0,9.0,9.0,10.0,1.0,2.0,11.0,14.0,8.0,10.0,12.0,2.0,- -  -,Wnt,8.0
Harvey Macadam,M (C),6.80,6.80,11.0,7.0,1.0,12.0,6.0,12.0,9.0,9.0,2.0,2.0,2.0,9.0,6.0,14.0,11.0,2.0,13.0,13.0,9.0,4.0,14.0,14.0,3.0,16.0,6.0,1.0,6.0,6.0,15.0,8.0,2.0,4.0,16.0,12.0,6.0,6.0,7.0,9.0,1.0,1.0,6.0,11.0,10.0,7.0,15.0,1.0,- -  -,,11.0
Elijah Dixon-Bonner,"DM, M (RC), AM (C), ST (C)",6.80,6.80,12.0,11.0,2.0,12.0,11.0,9.0,10.0,7.0,1.0,3.0,1.0,8.0,8.0,11.0,12.0,1.0,7.0,10.0,8.0,3.0,9.0,11.0,1.0,13.0,9.0,1.0,8.0,11.0,12.0,10.0,1.0,11.0,11.0,8.0,8.0,8.0,7.0,13.0,1.0,2.0,9.0,9.0,9.0,11.0,14.0,3.0,- -  -,,12.0
Lyall Pottage,"DM, M/AM (C)",6.79,6.79,15.0,6.0,2.0,9.0,9.0,7.0,11.0,16.0,3.0,2.0,2.0,10.0,4.0,9.0,9.0,3.0,9.0,13.0,7.0,3.0,8.0,12.0,2.0,12.0,9.0,3.0,3.0,9.0,8.0,5.0,2.0,7.0,17.0,13.0,2.0,4.0,12.0,8.0,1.0,2.0,11.0,11.0,11.0,9.0,9.0,1.0,- -  -,,10.0
George Marsh,"WB (R), DM, M (C)",6.79,6.79,15.0,10.0,1.0,11.0,15.0,13.0,10.0,16.0,2.0,1.0,1.0,11.0,6.0,11.0,12.0,1.0,8.0,13.0,10.0,4.0,6.0,13.0,1.0,10.0,8.0,3.0,5.0,5.0,10.0,5.0,2.0,6.0,15.0,10.0,5.0,5.0,11.0,11.0,1.0,3.0,16.0,13.0,14.0,11.0,15.0,1.0,- -  -,,10.0
Lewis Simper,"DM, M/AM (C)",6.79,6.79,13.0,10.0,3.0,12.0,12.0,10.0,12.0,12.0,2.0,1.0,1.0,11.0,7.0,12.0,13.0,3.0,10.0,12.0,10.0,5.0,9.0,8.0,1.0,8.0,10.0,2.0,8.0,5.0,10.0,8.0,1.0,8.0,12.0,11.0,6.0,5.0,9.0,10.0,2.0,3.0,10.0,9.0,9.0,8.0,11.0,3.0,- -  -,,12.0
Will Hugill,"DM, M/AM (C)",6.79,6.79,16.0,10.0,1.0,14.0,10.0,11.0,7.0,12.0,3.0,2.0,2.0,9.0,1.0,13.0,9.0,2.0,9.0,12.0,4.0,1.0,5.0,11.0,1.0,3.0,6.0,1.0,6.0,14.0,12.0,6.0,2.0,9.0,13.0,13.0,1.0,7.0,10.0,5.0,3.0,1.0,7.0,7.0,9.0,11.0,5.0,1.0,- -  -,Req,8.0
Ben Elliott,"DM, M/AM (C)",6.78,6.78,9.0,12.0,3.0,14.0,8.0,8.0,8.0,9.0,2.0,3.0,2.0,5.0,1.0,11.0,12.0,3.0,9.0,14.0,4.0,6.0,10.0,6.0,2.0,8.0,5.0,1.0,10.0,12.0,12.0,9.0,1.0,12.0,9.0,11.0,9.0,10.0,8.0,10.0,1.0,2.0,7.0,8.0,9.0,13.0,5.0,1.0,- -  -,Wnt,13.0
Harrison Biggins,"DM, M (C)",6.78,6.78,13.0,8.0,1.0,10.0,13.0,9.0,11.0,12.0,1.0,1.0,3.0,10.0,6.0,11.0,13.0,2.0,10.0,12.0,10.0,6.0,9.0,8.0,3.0,12.0,11.0,3.0,6.0,7.0,9.0,7.0,1.0,11.0,7.0,9.0,7.0,6.0,9.0,9.0,3.0,2.0,10.0,11.0,9.0,13.0,8.0,2.0,- -  -,Wnt,12.0
Romaine Mundle,M/AM (C),6.78,6.78,13.0,14.0,3.0,10.0,8.0,9.0,7.0,10.0,2.0,2.0,1.0,8.0,3.0,10.0,13.0,3.0,11.0,8.0,7.0,1.0,8.0,10.0,1.0,13.0,5.0,1.0,7.0,13.0,13.0,11.0,3.0,9.0,13.0,12.0,4.0,7.0,7.0,7.0,1.0,1.0,9.0,9.0,6.0,11.0,15.0,2.0,- -  -,,14.0
