Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Josh Key,D/WB/M/AM (R),6.93,6.93,13,9,3,11,10,8,8,13,3,1,3,7,8,10,14,1,9,13,8,11,8,8,3,10,9,1,8,11,10,7,2,9,14,10,10,8,10,9,2,3,9,12,9,13,7,3,- -  -,,12
Kane Smith,D/WB (R),6.93,6.93,13,11,1,10,10,12,11,8,3,3,3,10,5,7,14,3,15,16,9,5,10,7,1,7,11,2,10,11,9,5,3,12,16,8,14,5,12,8,1,3,12,8,11,10,6,1,- -  -,,13
Aaron Nemane,D/WB/M/AM (R),6.93,6.93,12,7,3,10,8,4,10,9,2,1,2,7,7,9,15,2,12,10,4,4,8,5,3,6,4,1,7,8,8,10,2,12,8,8,9,8,8,10,2,2,9,12,9,12,10,3,- -  -,,13
Femi Ilesanmi,"D (LC), WB (L)",6.93,6.93,14,7,3,3,11,13,14,12,3,3,3,10,8,8,10,3,9,11,7,7,7,6,2,10,11,2,4,5,11,3,3,10,14,9,9,3,8,10,3,3,10,11,10,10,15,1,- -  -,,10
Joe Thomas,D/WB (R),6.92,6.92,9,6,1,10,10,12,8,11,1,1,2,8,3,11,12,3,9,9,11,9,5,1,1,15,11,3,3,7,11,8,3,8,2,11,11,8,7,7,2,3,12,10,11,13,15,1,- -  -,,10
Reagan Ogle,"D (RC), WB (RL)",6.92,6.92,11,9,1,8,10,11,12,13,2,1,4,12,4,8,9,3,6,12,11,12,7,9,1,8,9,1,4,8,7,5,3,6,10,10,9,7,10,8,3,2,13,10,9,10,12,4,- -  -,,9
John Clarke,D/WB (L),6.91,6.91,14,7,3,8,11,9,10,14,3,2,2,11,5,9,12,1,10,14,9,11,6,8,3,10,9,1,11,5,10,4,1,8,12,7,9,6,8,8,4,3,12,10,8,11,13,2,- -  -,,15
Reece Hall-Johnson,"D (RC), WB (R)",6.91,6.91,13,6,2,9,13,12,11,11,1,3,3,11,8,9,13,1,9,15,10,7,7,8,1,8,10,1,7,11,9,7,2,9,13,8,8,5,9,11,1,3,9,10,10,10,12,2,- -  -,,13
Max Clark,"D/WB (L), DM, M (LC), AM (L)",6.90,6.90,14,8,3,11,13,11,9,12,3,2,3,12,5,12,12,3,12,12,11,5,9,8,1,9,9,1,12,9,10,7,1,9,10,9,12,11,10,11,3,3,13,10,12,11,12,3,- -  -,Wnt,11
Declan Frith,"D/WB/M (L), AM (RL)",6.90,6.90,11,5,2,9,7,6,7,11,3,2,3,7,2,6,15,4,9,15,5,1,2,8,1,7,6,1,6,12,12,10,2,7,8,7,8,4,9,8,2,3,8,7,10,10,12,3,- -  -,,15
Joe Wormleighton,D/WB/M (R),6.90,6.90,14,10,2,11,12,11,12,15,2,1,1,11,4,12,13,1,11,11,9,5,7,10,1,6,7,2,7,7,11,5,2,9,13,13,12,7,12,4,1,3,8,7,14,15,8,3,- -  -,,12
Dion Kelly-Evans,D/WB (RL),6.90,6.90,13,7,2,10,10,11,9,10,1,1,2,10,8,10,14,1,9,10,9,3,8,11,1,12,5,3,7,6,7,6,2,8,14,8,9,8,10,8,1,1,13,9,9,10,17,2,- -  -,,14
Shane McLoughlin,"D/WB (R), DM, M (RC)",6.90,6.90,14,8,3,10,13,9,5,13,3,2,3,8,5,10,10,3,10,12,7,4,6,10,3,5,8,2,4,7,8,7,1,7,14,9,7,6,8,9,1,3,15,9,12,10,13,3,- -  -,,10
Robbie Tinkler,"D (RC), WB (R), DM",6.90,6.90,14,6,1,10,12,11,10,12,2,4,1,11,5,9,12,2,8,15,10,8,4,15,2,12,9,1,4,5,6,4,2,5,14,8,9,4,6,11,1,3,14,9,9,10,14,2,- -  -,,12
Brooklyn Genesini,D/WB (R),6.90,6.90,9,8,2,10,10,12,8,7,3,1,2,9,3,8,15,2,8,11,7,10,1,4,1,6,6,3,6,5,8,8,3,5,11,10,11,7,9,8,3,4,10,10,9,15,11,1,- -  -,,12
Archie Davies,D/WB (R),6.89,6.89,13,8,3,10,11,10,10,12,2,2,3,9,4,9,11,2,8,12,8,7,8,5,2,11,9,3,10,9,9,7,2,9,13,8,11,10,9,8,2,1,10,11,10,12,7,1,- -  -,,12
Jack Armer,"D (RLC), WB (RL)",6.89,6.89,12,12,4,9,11,12,12,13,3,3,1,10,4,9,11,3,8,12,9,9,2,7,1,9,11,2,8,6,9,3,1,10,8,11,10,6,11,11,1,3,12,9,10,11,10,2,- -  -,,11
Brad Halliday,D/WB (R),6.89,6.89,14,8,1,9,13,10,11,14,3,1,3,11,6,12,11,3,10,15,11,9,9,8,2,10,9,1,4,9,8,8,2,10,12,9,11,6,11,10,1,2,11,12,10,11,14,2,- -  -,,11
Jake Batty,"D (LC), WB (L)",6.89,6.89,11,9,2,7,10,15,7,13,2,1,2,7,5,8,15,1,9,13,12,9,6,9,2,4,9,2,3,5,8,6,3,9,8,11,11,4,13,11,1,1,12,8,11,13,10,3,- -  -,,15
David Ferguson,D/WB/M (L),6.89,6.89,12,10,1,8,11,11,9,14,2,3,3,9,5,12,12,2,8,12,12,7,8,9,2,9,9,2,13,4,10,6,3,7,12,10,13,10,10,10,3,1,11,10,8,12,6,3,- -  -,Wnt,12
Sam Hart,D/WB/M (L),6.88,6.88,12,8,3,9,10,11,10,12,1,3,2,10,6,10,11,2,10,10,10,8,7,10,2,10,9,1,10,8,9,7,2,9,12,8,9,8,9,9,1,1,10,10,9,12,11,3,- -  -,,12
Nick Tsaroulla,D/WB/M/AM (L),6.87,6.87,13,8,3,12,11,10,7,10,3,3,1,9,7,11,11,2,12,11,9,4,6,8,4,6,7,1,6,13,10,7,1,12,14,8,11,8,7,10,3,2,8,10,10,12,10,2,- -  -,,13
Macauley Southam-Hales,D/WB/M (R),6.86,6.86,12,9,3,11,12,9,7,12,1,4,1,9,6,9,14,3,11,13,8,6,6,6,2,8,8,3,7,12,10,7,1,12,14,9,12,10,8,9,3,2,8,10,9,13,8,3,- -  -,,15
Bradley Barry,D/WB/M (R),6.85,6.85,12,7,3,9,11,12,10,13,1,3,3,10,4,10,9,2,9,13,9,10,9,6,1,10,10,3,8,8,10,7,1,8,10,8,10,8,10,9,2,3,14,8,9,9,15,1,- -  -,,11
Marcel Elva-Fountaine,D/WB (R),6.85,6.85,10,5,1,10,6,8,6,9,2,3,1,8,4,8,10,2,9,13,10,8,5,11,3,9,8,1,3,7,7,4,3,6,12,8,11,7,8,10,2,1,7,9,10,12,12,1,- -  -,Wnt,13
Clarke Oduor,"WB (L), M (LC), AM (RL)",6.85,6.85,11,9,1,12,11,8,8,11,3,2,1,8,8,10,12,3,10,12,6,6,5,5,1,8,7,2,9,13,9,7,2,13,12,8,10,11,9,11,3,2,10,10,11,13,8,2,- -  -,,12
Taylor Allen,D/WB/M/AM (L),6.84,6.84,13,10,3,11,12,9,11,12,1,1,1,10,9,9,12,3,10,9,9,3,8,6,1,13,11,2,7,12,9,10,1,11,15,10,11,4,8,12,2,2,10,10,10,9,12,2,- -  -,,13
David Sesay,"D/WB (RL), M (R)",6.84,6.84,13,8,1,10,10,11,7,14,1,3,1,8,7,7,12,3,9,14,9,11,5,4,3,11,10,2,4,7,8,5,2,8,10,8,9,4,9,11,1,3,12,7,9,11,10,1,- -  -,,12
Stephen McLaughlin,D/WB/M/AM (L),6.83,6.83,13,10,2,12,12,9,9,11,3,2,2,9,12,11,10,3,11,14,9,9,11,5,3,7,8,4,12,11,11,10,2,11,14,10,13,12,9,10,2,4,10,8,12,8,11,3,- -  -,,9
Jack Sparkes,D/WB/M/AM (L),6.83,6.83,13,10,3,11,10,11,8,12,1,1,3,10,7,8,9,3,11,8,8,4,8,5,4,8,7,3,13,8,11,7,2,11,9,9,15,13,11,12,2,1,8,10,11,12,9,2,- -  -,,10
Ollie Haste,D/WB/M/AM (L),6.83,6.83,11,7,2,7,7,11,9,9,3,2,3,9,5,7,14,1,5,13,7,5,3,13,1,11,1,3,6,10,9,5,2,7,14,8,11,6,9,8,3,1,6,9,6,12,8,3,- -  -,,12
Tom Nixon,"D (RC), WB (R)",6.82,6.82,11,9,2,9,9,11,8,10,2,3,3,11,3,9,10,3,5,13,10,7,4,13,3,12,7,4,2,7,8,3,2,8,2,10,9,6,11,7,3,2,9,9,10,13,11,2,- -  -,,10
Josh Hare,D/WB (R),6.82,6.82,11,8,2,11,12,10,9,12,2,1,2,11,2,10,10,3,11,12,9,9,6,12,3,11,9,2,13,8,10,4,2,9,13,9,11,6,11,9,1,2,8,12,9,8,10,3,- -  -,Inj,10
Adam Lewis,"D/WB (L), DM, M (LC), AM (L)",6.82,6.82,11,12,3,12,11,12,8,10,2,2,2,7,14,12,12,3,8,12,7,5,10,10,3,5,6,1,12,12,12,10,1,12,17,9,13,13,9,11,3,3,11,9,9,10,14,4,- -  -,,14
Reghan Tumilty,D/WB (R),6.81,6.81,10,9,3,10,10,10,11,11,2,2,2,12,4,10,11,4,10,10,8,9,8,9,2,11,10,2,9,7,9,10,1,8,11,8,10,10,12,10,3,2,8,10,9,12,11,2,- -  -,Wnt,12
Ryan McLaughlin,"D/WB/M (R), AM (RL)",6.81,6.81,12,9,2,12,12,12,11,11,3,3,1,11,5,10,13,3,10,10,11,4,7,6,1,9,10,1,6,9,11,8,2,9,14,9,10,8,8,9,2,3,11,11,11,11,12,1,- -  -,Wnt,13
Cameron Coxe,"D (R), WB (RL)",6.81,6.81,14,9,1,9,12,9,8,11,3,2,1,11,2,7,12,1,10,10,8,11,8,8,3,11,8,3,8,12,9,6,1,11,13,9,9,6,10,10,3,1,11,10,10,11,11,2,- -  -,,13
Harrison Dunk,D/WB/M (L),6.80,6.80,12,9,3,11,12,12,9,9,2,1,3,10,3,10,11,3,10,11,7,7,8,9,1,11,8,1,8,12,9,10,2,12,14,10,13,10,11,10,2,1,11,10,11,8,11,2,- -  -,,11
Mallachi Graham,D/WB (L),6.80,6.80,6,3,2,7,6,6,5,5,3,2,2,6,1,6,14,3,1,8,7,4,3,5,3,6,4,3,2,5,9,2,2,4,5,10,7,2,8,3,1,1,6,6,6,13,8,2,- -  -,,13
David Setters,"D/WB (R), M (L)",6.80,6.80,9,9,2,8,9,8,5,10,2,2,2,6,4,9,10,3,8,10,6,7,5,7,2,7,7,1,4,5,10,6,1,8,10,8,11,6,8,6,3,3,8,8,8,11,15,2,- -  -,,10
Jahziah Linton,D/WB/M (L),6.80,6.80,12,8,3,10,12,11,4,15,2,3,1,8,2,10,12,2,8,15,6,5,3,12,1,3,6,3,1,9,9,3,1,7,12,12,9,3,8,6,4,1,8,10,10,13,7,2,- -  -,,14
Demeaco Duhaney,D/WB (R),6.79,6.79,12,10,2,13,11,12,10,12,2,2,4,11,7,11,14,3,10,14,10,7,4,8,1,11,9,3,8,12,13,9,4,12,11,11,12,5,12,12,3,1,10,10,9,12,10,2,- -  -,,13
Al-Amin Kazeem,D/WB (L),6.79,6.79,14,8,2,9,11,11,9,12,1,2,3,11,5,9,13,4,7,12,9,7,7,10,4,9,8,1,5,9,8,7,2,9,16,8,9,5,9,9,3,2,12,11,11,10,12,3,- -  -,Loa,13
Ryan Cooney,"D/WB (RL), M (R)",6.79,6.79,10,9,1,9,12,11,12,13,1,1,1,9,9,10,13,2,7,8,10,8,9,12,2,9,7,1,7,8,8,4,2,8,10,10,8,5,9,7,3,3,14,10,10,12,16,3,- -  -,Wnt,12
Kyran Lofthouse,D/WB/M/AM (R),6.78,6.78,11,6,4,11,8,9,8,10,2,4,3,9,2,9,13,3,8,11,7,6,7,4,1,4,6,4,2,8,7,7,3,10,9,7,11,3,7,7,1,3,6,10,8,12,9,3,- -  -,Unh,14
Idris Odutayo,"D (LC), WB (L)",6.77,6.77,12,7,1,11,12,7,6,9,1,3,2,6,2,8,15,1,9,13,9,2,2,16,1,12,8,2,2,8,11,3,3,9,14,13,10,3,9,9,1,3,9,16,8,14,9,2,- -  -,,12
Tommy Rowe,"D/WB (L), DM, M (LC), AM (L)",6.77,6.77,12,9,3,10,13,10,7,10,3,4,4,12,7,11,6,3,11,12,9,5,9,14,3,8,6,1,10,9,10,12,3,7,10,10,11,10,10,10,3,2,13,12,12,8,9,3,- -  -,,5
Joe Riley,"D/WB (R), DM, M (RC)",6.77,6.77,13,7,1,11,9,10,9,14,1,4,1,10,6,11,13,1,10,15,9,7,8,7,2,7,4,1,9,8,9,8,1,11,7,8,9,10,8,10,1,1,10,10,9,11,13,2,- -  -,Opt,12
Nesta Guinness-Walker,D/WB/M (L),6.76,6.76,13,9,3,11,13,9,9,13,3,4,1,9,6,11,13,2,11,12,10,17,6,5,1,9,6,2,7,11,12,7,4,12,14,11,10,6,9,10,1,2,8,12,9,12,8,1,- -  -,,14
Reece Devine,D/WB (L),6.76,6.76,12,7,1,13,12,12,10,13,3,3,1,12,8,10,12,2,12,15,10,8,5,4,1,10,8,2,8,8,10,6,2,12,9,11,13,13,12,12,2,3,13,11,12,11,12,3,- -  -,,13
Will Johnston,D/WB (R),6.75,6.75,14,11,2,12,18,6,6,11,1,1,2,6,4,8,9,3,7,12,6,6,3,5,3,6,6,2,2,7,7,1,2,6,8,7,8,5,8,9,3,2,9,13,7,9,11,1,- -  -,Yth,10
Ryan Rydel,D/WB/M (L),6.75,6.75,12,10,1,12,11,10,8,11,3,1,1,9,6,10,12,1,10,12,10,8,6,4,2,10,8,2,10,12,10,6,3,11,12,8,12,12,9,10,3,2,8,11,9,12,8,3,- -  -,,12
Niall Osborne,"D (RC), WB (R)",6.75,6.75,10,10,2,10,9,14,9,10,2,3,3,9,7,8,10,1,6,12,9,7,8,14,2,12,9,1,4,8,9,6,2,9,16,12,11,6,9,11,2,2,8,11,12,12,13,1,- -  -,Wnt,11
Brennan Dickenson,D/WB/M/AM (L),6.75,6.75,11,8,4,10,12,10,10,11,1,1,1,9,6,8,13,3,9,13,8,11,12,10,3,11,8,2,11,10,9,9,2,9,15,8,12,11,7,8,2,3,9,8,6,10,8,2,- -  -,Lst,11
Ryan Law,D/WB (L),6.74,6.74,14,7,2,11,14,11,10,13,1,3,4,12,8,10,13,3,10,15,10,7,8,5,1,11,8,3,6,7,9,8,4,10,13,10,9,6,11,10,3,3,11,12,10,11,14,3,- -  -,,13
Jack Currie,D/WB (L),6.74,6.74,13,9,3,12,12,10,7,13,2,2,2,10,4,8,13,3,12,14,8,6,7,7,3,8,7,3,6,12,11,6,3,11,15,10,11,6,9,12,1,1,13,10,12,11,6,1,- -  -,,13
Callum McFadzean,"D (LC), WB/M (L)",6.73,6.73,16,10,1,11,13,9,10,13,3,2,3,6,10,11,13,2,9,12,9,12,8,8,2,10,9,2,8,8,10,9,3,10,14,9,11,7,8,9,3,2,12,9,10,13,13,3,- -  -,Wnt,13
Benedict Bioletti,"D/WB (R), DM, M (C)",6.73,6.73,14,11,3,10,10,9,8,10,2,2,3,7,6,10,11,2,10,14,8,7,6,4,2,5,7,3,7,6,5,6,2,7,14,9,7,8,7,10,4,1,11,10,8,13,11,2,- -  -,,11
Kellan Gordon,D/WB/M/AM (R),6.73,6.73,13,11,2,10,11,11,9,12,1,3,2,10,5,11,13,3,10,11,10,7,8,7,1,9,7,2,6,9,10,8,1,10,11,9,11,8,10,8,1,3,9,7,11,11,6,2,- -  -,Wnt,13
David Tutonda,D/WB/M (L),6.72,6.72,11,8,3,12,10,10,10,12,3,1,3,9,7,11,13,1,9,12,9,10,4,9,1,11,8,3,5,14,11,6,3,12,10,6,12,5,9,9,4,1,10,11,9,14,9,3,- -  -,,14
George Francomb,"D (RC), WB (R), DM, M (RC)",6.72,6.72,14,9,1,11,12,10,8,10,3,1,1,9,8,11,8,4,9,13,12,4,11,15,3,10,12,1,9,7,11,10,2,8,11,10,10,11,10,10,1,1,9,9,9,7,8,3,- -  -,,7
Isaac Ogundere,"D (RC), WB (R)",6.72,6.72,13,8,2,9,9,10,9,12,3,1,2,11,4,8,13,2,11,12,10,6,6,10,2,8,8,1,6,9,8,6,2,8,17,12,7,8,12,10,3,2,8,9,11,11,8,2,- -  -,,13
Jacob Slater,D/WB (L),6.71,6.71,9,8,3,9,9,13,9,8,2,3,2,7,4,10,13,3,4,10,9,1,7,6,1,7,9,2,3,9,7,6,3,8,14,15,13,6,9,9,1,3,10,9,7,13,9,3,- -  -,,13
Ellis Iandolo,"D (LC), WB (L), DM, M (LC)",6.71,6.71,14,11,3,11,12,9,9,12,2,3,3,11,8,10,10,1,10,13,7,5,9,7,2,8,10,2,12,11,10,8,3,11,12,10,11,11,8,12,1,2,11,9,9,10,8,1,- -  -,Opt,10
Oscar Rutherford,"D/WB (R), M (RC), AM (R)",6.70,6.70,6,7,3,5,7,8,6,9,1,3,3,6,2,12,12,3,8,10,3,4,7,8,2,8,3,2,4,9,9,7,3,9,11,8,11,6,7,7,2,2,8,9,8,12,12,3,- -  -,,12
Christie Elliott,D/WB (R),6.69,6.69,13,6,2,10,12,11,10,10,3,2,1,9,6,9,11,1,7,13,9,1,4,11,2,12,8,3,4,5,7,5,1,8,15,9,5,3,7,10,1,1,14,11,11,10,5,3,- -  -,Lst,10
Tyrese Shade,"WB/AM (RL), ST (C)",6.68,6.68,10,7,1,8,6,8,9,11,2,3,3,5,9,9,14,3,6,12,8,5,8,6,1,10,7,2,10,12,10,11,3,10,12,8,7,8,9,8,3,3,6,10,9,11,7,1,- -  -,,14
Dylan Adjei-Hersey,D/WB/M/AM (R),6.68,6.68,12,9,3,12,12,8,9,13,1,1,1,10,5,9,12,1,11,14,8,5,7,8,3,6,6,4,10,12,10,6,3,10,2,8,10,6,6,10,3,1,7,10,9,10,5,4,- -  -,Loa,12
James Maxwell,D/WB/M/AM (L),6.67,6.67,14,13,3,8,11,13,6,14,1,3,2,10,6,11,13,1,11,18,13,10,4,5,2,7,5,2,2,11,11,4,3,13,8,10,9,4,14,8,3,3,10,11,10,12,8,3,- -  -,,16
Reece Kendall,"D (LC), WB (L)",6.67,6.67,11,7,1,7,11,10,11,12,2,1,3,8,3,7,10,1,7,12,15,12,3,10,2,10,8,2,1,5,6,3,2,6,3,8,10,5,10,10,3,1,9,11,8,9,8,1,- -  -,Frt,10
Brad Bood,D/WB (L),6.66,6.66,8,6,1,8,9,14,10,13,2,1,2,12,4,8,13,3,10,12,9,4,2,2,2,17,7,2,3,5,9,3,2,7,9,8,10,4,12,8,1,3,8,10,11,10,6,3,- -  -,,12
Marcel Oakley,"D (RC), WB (R)",6.66,6.66,9,9,3,7,10,11,11,9,2,2,3,11,7,9,11,1,10,10,10,6,6,10,3,7,10,2,7,10,8,6,4,8,12,12,8,8,13,10,1,3,11,11,10,7,11,4,- -  -,Wnt,11
Brandon Mason,D/WB (L),6.65,6.65,13,7,3,11,11,13,9,14,2,1,2,11,7,11,15,3,9,12,11,4,6,9,2,5,5,2,9,9,11,8,3,11,11,11,11,12,8,10,3,2,13,9,11,11,9,3,- -  -,,15
Besart Topalloj,"D (LC), WB (L)",6.65,6.65,9,9,3,10,11,10,11,12,2,1,3,11,4,9,11,2,7,15,10,10,5,10,1,11,12,1,3,9,10,7,3,7,11,13,7,6,12,11,2,1,10,10,11,9,10,1,- -  -,,11
Vincent Harper,D/WB/M (L),6.64,6.64,12,7,2,8,8,10,8,11,2,1,4,9,3,7,13,1,9,12,8,5,5,5,2,7,5,3,4,14,9,4,1,12,10,8,8,3,9,8,3,1,9,7,9,13,10,3,- -  -,Loa,14
Benny Couto,D/WB (L),6.64,6.64,13,8,2,8,12,11,9,13,3,1,4,9,5,9,11,3,10,13,12,14,9,11,3,8,7,3,9,9,10,9,1,10,13,8,11,12,10,10,2,2,9,9,7,11,8,3,- -  -,,10
Paul Osew,D/WB/M (L),6.63,6.63,12,7,1,9,8,10,5,10,2,3,2,7,6,8,14,1,12,8,8,6,6,4,3,4,4,2,5,14,9,8,2,10,15,8,7,6,13,11,1,1,8,5,13,16,10,1,- -  -,Unh,14
Sam Magri,"D (RC), WB (R)",6.63,6.63,10,8,3,9,11,11,9,10,1,3,3,11,11,9,7,2,5,12,10,6,5,12,3,9,10,2,6,3,6,5,3,8,12,9,7,4,10,10,1,1,10,9,7,8,9,2,- -  -,Frt,7
Ryan Fallowfield,"D/WB (R), DM",6.63,6.63,16,9,1,10,13,10,9,16,1,2,2,7,6,8,12,3,9,8,8,8,6,8,1,9,8,1,6,8,8,5,3,9,15,6,10,7,6,4,2,2,13,7,9,13,11,3,- -  -,Wnt,13
Luke Garbutt,D/WB (L),6.61,6.61,12,13,1,14,12,11,8,12,2,1,1,11,14,12,10,4,11,14,11,11,12,8,3,9,9,1,12,9,13,11,1,10,13,10,14,13,11,12,1,1,8,10,11,11,8,1,- -  -,,9
Jak Hickman,D/WB (R),6.60,6.60,13,10,3,10,10,9,8,10,1,2,2,10,5,9,13,2,9,11,9,7,8,8,3,7,6,1,8,7,10,6,3,9,14,8,10,9,8,10,3,3,10,10,9,11,11,3,- -  -,,12
Taye Weir,WB (L),6.60,6.60,6,6,3,6,6,6,5,9,3,1,1,5,1,9,12,3,4,13,5,3,1,1,2,7,5,1,3,5,6,4,3,6,8,6,11,5,7,5,1,2,5,8,6,11,11,1,- -  -,Loa,14
Freddie Price,D/WB/M/AM (L),6.60,6.60,10,9,1,11,12,4,5,8,2,1,3,5,1,13,12,1,11,16,5,6,6,12,2,3,4,1,6,12,11,8,2,12,15,7,9,5,5,4,1,2,8,14,7,12,5,2,- -  -,Loa,12
Callum Hulme,"D/WB (R), DM, M (RC)",6.59,6.59,9,11,2,11,10,4,9,7,2,1,3,1,10,12,10,1,10,11,5,2,13,13,1,4,6,2,13,12,12,11,3,11,13,7,7,12,8,11,2,1,8,13,8,15,16,3,- -  -,,11
Reiss McNally,"D (RC), WB (R)",6.57,6.57,11,4,2,9,8,11,14,10,3,3,3,10,4,12,15,1,10,12,12,9,8,8,2,11,10,3,5,9,9,3,1,7,10,10,10,4,9,12,2,2,10,9,8,11,10,3,- -  -,,11
Ben Wyatt,D/WB (L),6.57,6.57,15,8,2,10,15,12,6,13,1,2,2,10,2,9,11,3,8,13,10,8,5,5,1,7,7,2,6,6,10,4,2,8,14,10,8,3,10,11,3,1,15,10,10,11,8,2,- -  -,,12
Eddy Jones,D/WB (RL),6.57,6.57,10,6,2,9,9,11,8,12,2,3,2,9,6,8,12,2,7,9,8,8,5,4,4,9,7,1,5,6,7,3,2,7,10,8,8,6,8,8,2,1,8,11,11,10,8,3,- -  -,,12
Adam Chicksen,"D (LC), WB (L)",6.56,6.56,13,8,3,10,12,11,10,14,1,1,2,11,6,12,10,2,10,14,9,8,6,6,3,6,8,3,5,8,10,9,1,9,14,7,12,6,9,10,3,3,8,8,9,11,6,1,- -  -,,10
Luciano D'Auria-Henry,D/WB (R),6.55,6.55,12,8,2,12,13,10,5,14,3,2,3,5,3,10,13,2,8,12,9,5,3,5,3,10,7,2,1,7,9,6,2,7,17,13,9,5,11,7,3,2,7,14,10,13,7,3,- -  -,,15
Josh Casey,D/WB (L),6.53,6.53,13,8,1,10,9,11,8,10,1,3,1,10,4,10,8,1,6,16,9,4,5,16,3,8,7,1,9,5,9,2,3,8,12,9,13,11,9,9,2,1,11,10,10,9,8,3,- -  -,Ask,8
Richard Brindley,"D (RC), WB (R)",6.53,6.53,13,9,1,9,12,10,10,11,1,2,3,10,4,11,10,3,9,13,10,3,9,8,2,6,10,2,12,8,10,6,4,9,12,8,10,7,9,9,3,1,12,9,10,11,11,3,- -  -,,11
Casey Shann,D/WB (L),6.52,6.52,9,9,3,7,8,13,9,8,1,2,2,9,1,7,14,3,6,11,11,4,3,11,3,7,5,1,1,5,6,6,4,8,10,8,11,6,8,8,3,3,9,10,10,14,15,4,- -  -,,15
Huseyin Biler,D/WB (R),6.51,6.51,11,9,3,10,10,9,8,10,2,3,1,10,5,9,13,2,11,13,8,9,8,11,2,6,9,3,4,9,9,9,2,9,13,8,9,7,9,9,2,1,3,10,9,12,14,3,- -  -,Inj,14
Jonny Haase,D/WB (L),6.47,6.47,13,4,3,8,14,8,3,12,1,1,2,3,1,8,11,3,4,11,7,2,4,2,3,12,5,1,2,6,5,4,2,6,4,10,8,5,5,4,3,2,7,7,6,12,7,1,- -  -,,11
TJ Bramble,"D (RC), WB (R), DM, M (RC)",6.47,6.47,10,8,2,8,10,7,9,13,1,1,1,8,7,10,12,2,9,12,9,3,7,6,3,10,9,2,5,6,9,6,3,7,8,6,6,4,8,8,1,2,7,9,8,8,7,3,- -  -,Lst,10
Brad McGregor,"D/WB (L), DM, M (C)",6.44,6.44,14,9,1,8,14,12,4,10,3,4,3,11,4,8,7,1,8,17,9,5,4,11,3,4,7,1,3,6,13,7,1,5,7,13,6,6,8,8,3,1,6,8,9,8,15,4,- -  -,,10
Mworina Doro,D/WB (L),6.22,6.22,6,4,1,4,6,8,3,12,1,3,2,6,1,5,12,3,3,12,7,4,1,8,2,2,4,2,1,5,6,3,2,5,6,6,8,5,9,3,1,3,6,7,9,10,14,3,- -  -,U18,13
Max Kilsby,"D (LC), WB (L)",6.13,6.13,9,7,2,9,7,9,9,10,3,2,1,8,6,9,7,2,6,11,8,7,8,8,2,11,11,2,7,6,10,2,3,4,18,14,11,7,12,8,1,2,10,6,10,6,15,2,- -  -,,8
Iwan Heagney,D/WB (L),-,-,12,5,1,11,16,8,4,12,3,2,3,6,4,9,6,3,5,8,6,3,3,10,2,11,5,1,1,9,7,1,3,5,15,8,5,2,6,4,1,4,4,7,6,6,8,2,- -  -,Inj,7
Matthew Emlyn,D/WB (R),-,-,5,8,2,10,2,6,5,10,1,1,1,2,1,9,10,3,7,9,4,5,1,6,3,11,3,2,5,10,5,2,1,11,15,8,9,4,3,3,1,3,17,10,8,9,7,2,- -  -,Yth,11
Jamie Reckord,"D (LC), WB (L)",-,-,14,10,2,8,9,12,10,11,3,3,2,9,10,9,13,3,9,11,9,12,7,8,2,9,11,3,10,8,8,10,2,9,12,8,9,8,8,9,1,2,13,11,9,12,11,1,- -  -,Ask,11
William Humphries,WB (L),-,-,13,6,2,12,13,12,6,10,3,2,3,7,4,7,6,2,5,14,8,5,6,3,2,10,6,3,2,8,7,6,1,6,6,6,5,6,7,5,3,1,5,11,4,6,5,2,- -  -,Yth,9
Tobi Adebayo-Rowling,D/WB (R),-,-,10,7,1,8,8,10,9,12,3,2,2,7,5,11,12,3,8,11,8,8,7,7,2,11,8,3,6,11,7,7,2,9,7,9,9,8,8,8,1,3,7,10,9,10,9,1,- -  -,,14
Alfie Best,D/WB (R),-,-,11,5,1,7,13,13,8,11,1,2,2,8,5,8,11,1,6,6,8,6,5,11,2,12,5,2,1,5,7,1,3,6,4,7,7,4,5,3,1,2,6,8,6,11,7,2,- -  -,,13
Rogan Brownhill-Odunston,D/WB (R),-,-,7,8,3,11,12,8,5,9,1,2,3,8,4,4,7,1,3,12,6,3,4,7,2,6,2,3,2,8,8,3,1,5,5,12,8,3,7,8,3,1,6,8,10,8,14,3,- -  -,Inj,9
Rian Yorke,D/WB (L),-,-,12,6,1,11,11,8,5,7,3,3,1,6,3,6,9,2,6,13,5,3,4,10,3,7,6,1,4,7,6,3,1,7,12,7,8,6,5,7,2,3,13,5,5,9,16,2,- -  -,Yth,11
Ben Mason,D/WB (R),-,-,10,6,2,10,12,9,6,10,1,4,3,8,4,7,13,2,9,11,8,5,8,12,3,8,8,3,2,12,8,8,3,9,9,7,9,7,9,9,2,3,5,8,10,8,12,2,- -  -,Loa,12
