Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Paul Downing,D (C),6.90,6.90,12.0,5.0,2.0,9.0,12.0,12.0,8.0,7.0,3.0,1.0,2.0,11.0,6.0,7.0,8.0,2.0,7.0,12.0,11.0,7.0,3.0,11.0,2.0,12.0,12.0,2.0,3.0,3.0,8.0,5.0,1.0,3.0,10.0,11.0,3.0,4.0,12.0,11.0,3.0,1.0,13.0,9.0,11.0,7.0,8.0,1.0,- -  -,,6.0
Harrison McGahey,D (RC),6.90,6.90,11.0,5.0,1.0,8.0,13.0,9.0,11.0,11.0,1.0,1.0,3.0,9.0,4.0,7.0,8.0,1.0,3.0,10.0,10.0,3.0,4.0,9.0,1.0,11.0,11.0,2.0,3.0,2.0,7.0,3.0,2.0,7.0,10.0,8.0,4.0,2.0,10.0,8.0,1.0,3.0,12.0,8.0,9.0,8.0,10.0,3.0,- -  -,Frt,7.0
Ben Drake,D (C),6.90,6.90,6.0,6.0,2.0,2.0,4.0,13.0,10.0,8.0,2.0,1.0,1.0,13.0,1.0,6.0,10.0,1.0,4.0,13.0,11.0,6.0,1.0,6.0,3.0,8.0,13.0,3.0,2.0,5.0,5.0,1.0,2.0,3.0,10.0,7.0,1.0,3.0,10.0,3.0,1.0,2.0,8.0,8.0,11.0,10.0,9.0,3.0,- -  -,,9.0
Tom Bradbury,D (LC),6.90,6.90,12.0,7.0,2.0,4.0,13.0,11.0,12.0,10.0,3.0,1.0,1.0,10.0,8.0,9.0,10.0,3.0,9.0,10.0,11.0,10.0,9.0,8.0,1.0,16.0,12.0,2.0,4.0,2.0,6.0,9.0,2.0,6.0,14.0,10.0,3.0,6.0,9.0,10.0,3.0,2.0,9.0,7.0,10.0,7.0,11.0,2.0,- -  -,Wnt,10.0
Shaun Hobson,D (C),6.90,6.90,11.0,8.0,3.0,9.0,10.0,12.0,13.0,9.0,2.0,3.0,1.0,12.0,5.0,11.0,12.0,2.0,8.0,11.0,12.0,8.0,4.0,6.0,2.0,13.0,13.0,1.0,6.0,3.0,10.0,5.0,2.0,6.0,13.0,11.0,5.0,2.0,12.0,8.0,2.0,4.0,15.0,12.0,11.0,9.0,12.0,3.0,- -  -,,12.0
Tom Anderson,D (C),6.89,6.89,14.0,6.0,1.0,6.0,14.0,13.0,13.0,14.0,1.0,2.0,3.0,12.0,2.0,8.0,7.0,3.0,6.0,11.0,13.0,8.0,4.0,16.0,2.0,16.0,14.0,2.0,4.0,2.0,8.0,6.0,2.0,3.0,14.0,11.0,6.0,6.0,12.0,12.0,1.0,1.0,16.0,11.0,11.0,7.0,12.0,2.0,- -  -,,8.0
Bashir Humphreys,"D (C), DM",6.89,6.89,11.0,8.0,3.0,7.0,13.0,9.0,10.0,10.0,2.0,3.0,1.0,11.0,7.0,8.0,12.0,2.0,5.0,12.0,10.0,5.0,7.0,13.0,3.0,14.0,10.0,1.0,5.0,6.0,9.0,8.0,3.0,7.0,11.0,11.0,8.0,7.0,12.0,11.0,3.0,1.0,10.0,12.0,11.0,7.0,7.0,4.0,- -  -,,15.0
Brandon Bryan-Waugh,D (RC),6.89,6.89,10.0,11.0,1.0,10.0,11.0,14.0,9.0,9.0,2.0,2.0,3.0,14.0,6.0,13.0,13.0,2.0,6.0,14.0,11.0,4.0,4.0,11.0,3.0,13.0,10.0,2.0,1.0,5.0,10.0,8.0,2.0,9.0,12.0,7.0,10.0,6.0,11.0,7.0,3.0,2.0,10.0,12.0,12.0,13.0,15.0,3.0,- -  -,,12.0
Jay Williams,D (RC),6.88,6.88,6.0,4.0,2.0,6.0,6.0,13.0,10.0,13.0,3.0,2.0,1.0,13.0,3.0,3.0,11.0,2.0,4.0,15.0,12.0,5.0,2.0,13.0,1.0,11.0,9.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,6.0,13.0,8.0,4.0,14.0,7.0,2.0,1.0,9.0,8.0,7.0,9.0,6.0,3.0,- -  -,,13.0
Jesse Debrah,D (C),6.88,6.88,15.0,11.0,1.0,9.0,10.0,12.0,13.0,12.0,2.0,3.0,2.0,11.0,2.0,9.0,12.0,2.0,9.0,12.0,11.0,7.0,6.0,7.0,3.0,15.0,12.0,1.0,5.0,10.0,7.0,5.0,2.0,7.0,16.0,8.0,5.0,7.0,11.0,10.0,3.0,1.0,11.0,10.0,11.0,11.0,9.0,1.0,- -  -,,11.0
Geraldo Bajrami,"D (C), DM, M (C)",6.88,6.88,11.0,9.0,2.0,10.0,12.0,12.0,11.0,9.0,1.0,3.0,4.0,13.0,5.0,13.0,12.0,2.0,9.0,10.0,13.0,4.0,4.0,14.0,1.0,12.0,12.0,3.0,5.0,6.0,9.0,5.0,1.0,8.0,14.0,12.0,6.0,5.0,12.0,13.0,4.0,2.0,14.0,11.0,11.0,10.0,9.0,1.0,- -  -,Wnt,10.0
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.88,6.88,12.0,9.0,1.0,8.0,10.0,10.0,11.0,13.0,1.0,3.0,2.0,10.0,5.0,10.0,10.0,3.0,9.0,12.0,9.0,7.0,5.0,4.0,2.0,12.0,10.0,3.0,5.0,8.0,9.0,5.0,3.0,10.0,14.0,8.0,11.0,5.0,9.0,9.0,1.0,1.0,11.0,10.0,9.0,11.0,14.0,2.0,- -  -,Wnt,11.0
Nathan Smith,D (C),6.88,6.88,12.0,6.0,1.0,6.0,13.0,12.0,15.0,10.0,1.0,1.0,3.0,13.0,5.0,6.0,10.0,3.0,9.0,13.0,12.0,7.0,6.0,14.0,2.0,15.0,12.0,2.0,5.0,4.0,7.0,8.0,3.0,5.0,17.0,11.0,5.0,5.0,13.0,9.0,3.0,3.0,18.0,9.0,10.0,9.0,16.0,1.0,- -  -,,10.0
Aaron Pierre,D (C),6.88,6.88,11.0,7.0,4.0,11.0,11.0,12.0,11.0,10.0,1.0,4.0,2.0,10.0,5.0,11.0,9.0,1.0,8.0,11.0,11.0,5.0,9.0,15.0,1.0,12.0,12.0,4.0,4.0,9.0,11.0,6.0,3.0,9.0,12.0,10.0,4.0,4.0,12.0,11.0,1.0,2.0,14.0,12.0,11.0,9.0,13.0,3.0,- -  -,,9.0
Louie Annesley,"D (C), DM, M (C)",6.88,6.88,11.0,10.0,3.0,7.0,12.0,8.0,10.0,11.0,1.0,2.0,3.0,9.0,6.0,9.0,10.0,3.0,4.0,10.0,10.0,4.0,4.0,12.0,1.0,16.0,11.0,3.0,4.0,4.0,8.0,4.0,1.0,4.0,12.0,8.0,5.0,4.0,9.0,10.0,3.0,1.0,11.0,11.0,8.0,10.0,7.0,3.0,- -  -,,10.0
Kaelan Casey,D (C),6.88,6.88,13.0,11.0,2.0,12.0,13.0,11.0,12.0,12.0,1.0,2.0,1.0,9.0,4.0,12.0,12.0,3.0,5.0,13.0,12.0,7.0,8.0,15.0,3.0,15.0,10.0,3.0,5.0,6.0,12.0,7.0,2.0,7.0,12.0,11.0,4.0,5.0,13.0,9.0,3.0,3.0,10.0,13.0,11.0,8.0,10.0,3.0,- -  -,,14.0
Corey Jordan,D (C),6.88,6.88,11.0,10.0,3.0,10.0,10.0,9.0,12.0,14.0,3.0,3.0,3.0,11.0,3.0,11.0,12.0,3.0,8.0,14.0,10.0,4.0,5.0,9.0,2.0,12.0,12.0,1.0,5.0,6.0,7.0,3.0,2.0,2.0,12.0,12.0,3.0,2.0,11.0,11.0,1.0,3.0,13.0,9.0,12.0,11.0,12.0,1.0,- -  -,,13.0
Ryan Hand,D (LC),6.87,6.87,6.0,8.0,1.0,1.0,7.0,11.0,9.0,11.0,3.0,3.0,2.0,14.0,1.0,5.0,13.0,1.0,1.0,15.0,12.0,7.0,2.0,11.0,3.0,12.0,10.0,1.0,2.0,7.0,7.0,1.0,1.0,5.0,11.0,12.0,7.0,3.0,12.0,7.0,3.0,2.0,9.0,8.0,9.0,11.0,11.0,1.0,- -  -,,14.0
Cain Sykes,"D (RC), DM, M (C)",6.87,6.87,10.0,8.0,1.0,11.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,12.0,5.0,10.0,11.0,2.0,11.0,12.0,10.0,12.0,7.0,11.0,3.0,9.0,11.0,2.0,7.0,9.0,12.0,9.0,3.0,9.0,12.0,11.0,10.0,8.0,11.0,10.0,3.0,4.0,6.0,10.0,11.0,11.0,10.0,2.0,- -  -,,11.0
Cian Harries,"D (C), DM",6.87,6.87,10.0,13.0,1.0,12.0,13.0,12.0,13.0,13.0,1.0,3.0,3.0,12.0,4.0,12.0,10.0,1.0,8.0,11.0,11.0,8.0,8.0,14.0,2.0,13.0,11.0,3.0,11.0,9.0,11.0,7.0,1.0,10.0,13.0,11.0,11.0,7.0,12.0,11.0,2.0,4.0,12.0,9.0,11.0,6.0,11.0,3.0,- -  -,,9.0
Jacob Mensah,D (RC),6.87,6.87,15.0,4.0,3.0,7.0,9.0,12.0,14.0,10.0,2.0,2.0,3.0,10.0,2.0,9.0,14.0,2.0,3.0,12.0,11.0,5.0,1.0,7.0,1.0,14.0,12.0,3.0,2.0,3.0,8.0,2.0,1.0,4.0,14.0,9.0,5.0,1.0,12.0,8.0,3.0,3.0,14.0,10.0,10.0,11.0,13.0,2.0,- -  -,,14.0
Omar Beckles,D (C),6.86,6.86,12.0,8.0,3.0,11.0,12.0,12.0,13.0,11.0,1.0,3.0,1.0,13.0,5.0,12.0,10.0,3.0,8.0,15.0,11.0,9.0,3.0,15.0,3.0,11.0,12.0,1.0,4.0,12.0,11.0,6.0,3.0,9.0,16.0,11.0,7.0,6.0,12.0,13.0,3.0,1.0,12.0,11.0,12.0,10.0,10.0,4.0,- -  -,,10.0
Caleb Richards,D (LC),6.86,6.86,12.0,9.0,1.0,9.0,9.0,11.0,10.0,11.0,1.0,2.0,3.0,10.0,4.0,9.0,13.0,1.0,9.0,11.0,10.0,6.0,6.0,7.0,2.0,12.0,9.0,1.0,6.0,4.0,8.0,3.0,2.0,7.0,12.0,11.0,9.0,6.0,9.0,10.0,2.0,3.0,9.0,11.0,11.0,11.0,6.0,3.0,- -  -,Wnt,12.0
Will Forrester,D (C),6.86,6.86,12.0,10.0,3.0,12.0,13.0,12.0,13.0,12.0,3.0,2.0,2.0,13.0,6.0,11.0,12.0,3.0,7.0,12.0,11.0,5.0,6.0,12.0,1.0,13.0,12.0,3.0,6.0,6.0,11.0,6.0,1.0,7.0,15.0,12.0,5.0,5.0,10.0,12.0,3.0,1.0,13.0,12.0,13.0,10.0,11.0,1.0,- -  -,,12.0
Stephen Campbell,"D (RC), DM",6.86,6.86,12.0,8.0,1.0,13.0,10.0,15.0,13.0,11.0,1.0,1.0,3.0,13.0,4.0,8.0,11.0,3.0,5.0,13.0,14.0,10.0,3.0,9.0,3.0,6.0,11.0,1.0,10.0,5.0,9.0,2.0,2.0,6.0,9.0,8.0,5.0,6.0,12.0,8.0,2.0,1.0,17.0,15.0,11.0,12.0,13.0,1.0,- -  -,,11.0
Giles Phillips,D (C),6.86,6.86,12.0,7.0,3.0,8.0,10.0,12.0,14.0,14.0,2.0,3.0,1.0,10.0,3.0,7.0,11.0,2.0,8.0,14.0,10.0,5.0,3.0,12.0,1.0,14.0,11.0,3.0,3.0,7.0,8.0,5.0,2.0,5.0,12.0,11.0,4.0,4.0,13.0,10.0,3.0,1.0,14.0,8.0,12.0,10.0,10.0,3.0,- -  -,,11.0
Paco Craig,D (C),6.86,6.86,12.0,10.0,1.0,8.0,12.0,11.0,14.0,13.0,2.0,2.0,1.0,12.0,7.0,10.0,9.0,3.0,7.0,10.0,11.0,8.0,6.0,7.0,3.0,13.0,13.0,4.0,6.0,4.0,10.0,7.0,3.0,5.0,16.0,12.0,5.0,4.0,12.0,10.0,1.0,1.0,10.0,12.0,7.0,9.0,12.0,1.0,- -  -,,9.0
Tate Campbell,"D (C), DM, M (C)",6.86,6.86,10.0,11.0,3.0,10.0,10.0,11.0,12.0,12.0,2.0,2.0,1.0,12.0,10.0,9.0,11.0,2.0,10.0,10.0,12.0,8.0,7.0,10.0,3.0,11.0,12.0,3.0,6.0,7.0,9.0,7.0,2.0,8.0,10.0,9.0,6.0,6.0,11.0,11.0,1.0,1.0,12.0,11.0,11.0,9.0,11.0,2.0,- -  -,Wnt,11.0
Laurence Maguire,D (LC),6.86,6.86,13.0,10.0,1.0,10.0,13.0,12.0,11.0,9.0,3.0,1.0,1.0,12.0,4.0,11.0,11.0,3.0,6.0,13.0,11.0,7.0,6.0,12.0,2.0,13.0,12.0,1.0,5.0,4.0,8.0,4.0,3.0,7.0,10.0,11.0,9.0,2.0,10.0,10.0,3.0,2.0,9.0,11.0,9.0,9.0,9.0,2.0,- -  -,Wnt,10.0
Lloyd Jones,D (C),6.85,6.85,10.0,10.0,1.0,11.0,9.0,14.0,14.0,10.0,1.0,3.0,3.0,12.0,5.0,13.0,10.0,2.0,5.0,12.0,12.0,8.0,6.0,11.0,2.0,14.0,15.0,1.0,5.0,7.0,11.0,6.0,1.0,8.0,12.0,9.0,7.0,5.0,11.0,14.0,1.0,2.0,13.0,12.0,11.0,8.0,17.0,3.0,- -  -,,10.0
Femi Ilesanmi,"D (LC), WB (L)",6.85,6.85,14.0,7.0,3.0,3.0,11.0,13.0,14.0,11.0,3.0,3.0,3.0,10.0,8.0,8.0,9.0,3.0,9.0,11.0,7.0,7.0,7.0,6.0,2.0,10.0,11.0,2.0,4.0,5.0,11.0,3.0,3.0,10.0,14.0,9.0,9.0,3.0,9.0,10.0,3.0,3.0,11.0,11.0,10.0,10.0,15.0,1.0,- -  -,,9.0
Paul Huntington,D (C),6.85,6.85,13.0,6.0,2.0,10.0,15.0,14.0,11.0,8.0,3.0,3.0,1.0,13.0,6.0,10.0,6.0,2.0,8.0,11.0,13.0,6.0,4.0,14.0,1.0,14.0,15.0,2.0,5.0,6.0,11.0,8.0,1.0,6.0,16.0,11.0,8.0,3.0,12.0,11.0,2.0,1.0,15.0,10.0,12.0,7.0,11.0,3.0,- -  -,Wnt,5.0
Scott Holding,D (RC),6.85,6.85,11.0,10.0,2.0,7.0,9.0,11.0,13.0,10.0,1.0,1.0,2.0,11.0,4.0,8.0,13.0,2.0,3.0,12.0,10.0,7.0,8.0,11.0,1.0,13.0,12.0,3.0,2.0,6.0,8.0,5.0,3.0,4.0,11.0,10.0,2.0,6.0,12.0,10.0,2.0,3.0,10.0,12.0,9.0,12.0,10.0,2.0,- -  -,,13.0
Zeno Ibsen Rossi,D (C),6.85,6.85,11.0,9.0,2.0,10.0,1.0,13.0,14.0,12.0,3.0,3.0,1.0,13.0,6.0,10.0,9.0,1.0,8.0,11.0,12.0,8.0,4.0,9.0,1.0,16.0,12.0,2.0,6.0,6.0,9.0,6.0,2.0,7.0,11.0,15.0,6.0,6.0,12.0,10.0,3.0,2.0,9.0,13.0,13.0,10.0,11.0,1.0,- -  -,Wnt,9.0
Callum Chapman-Page,D (C),6.85,6.85,10.0,11.0,3.0,11.0,10.0,13.0,13.0,10.0,2.0,1.0,1.0,10.0,4.0,13.0,10.0,2.0,9.0,11.0,8.0,3.0,6.0,10.0,1.0,11.0,11.0,2.0,7.0,5.0,10.0,5.0,2.0,7.0,13.0,9.0,6.0,5.0,10.0,12.0,1.0,1.0,10.0,10.0,8.0,10.0,14.0,1.0,- -  -,,10.0
Josh Tomlinson,D (C),6.85,6.85,11.0,9.0,1.0,6.0,12.0,14.0,16.0,16.0,1.0,3.0,2.0,11.0,3.0,8.0,8.0,2.0,5.0,12.0,14.0,7.0,1.0,15.0,3.0,13.0,17.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,12.0,9.0,1.0,4.0,13.0,10.0,3.0,1.0,8.0,13.0,11.0,1.0,6.0,2.0,- -  -,,6.0
Owen Bailey,"D (C), DM, M (C)",6.85,6.85,17.0,14.0,3.0,10.0,14.0,11.0,6.0,14.0,3.0,3.0,2.0,13.0,4.0,11.0,10.0,2.0,12.0,16.0,10.0,3.0,3.0,12.0,3.0,9.0,8.0,3.0,4.0,8.0,10.0,7.0,1.0,6.0,14.0,9.0,4.0,3.0,17.0,13.0,1.0,3.0,13.0,12.0,11.0,8.0,8.0,3.0,- -  -,Wnt,9.0
Max Ehmer,D (C),6.84,6.84,10.0,10.0,1.0,10.0,10.0,11.0,13.0,13.0,2.0,2.0,2.0,12.0,5.0,10.0,9.0,2.0,7.0,12.0,12.0,11.0,7.0,11.0,3.0,14.0,14.0,1.0,8.0,5.0,11.0,7.0,1.0,6.0,12.0,11.0,6.0,1.0,10.0,10.0,2.0,1.0,13.0,10.0,11.0,9.0,10.0,2.0,- -  -,Trn,9.0
Bradley Chakawa,D (RC),6.84,6.84,9.0,6.0,1.0,8.0,6.0,12.0,13.0,13.0,2.0,4.0,3.0,11.0,1.0,9.0,10.0,3.0,3.0,13.0,8.0,2.0,5.0,10.0,1.0,17.0,10.0,1.0,3.0,7.0,10.0,1.0,1.0,6.0,15.0,11.0,5.0,4.0,13.0,7.0,1.0,3.0,9.0,11.0,10.0,9.0,10.0,3.0,- -  -,,10.0
Harlee Dean,D (C),6.84,6.84,13.0,6.0,1.0,10.0,13.0,12.0,15.0,12.0,4.0,2.0,1.0,11.0,7.0,11.0,10.0,3.0,6.0,11.0,11.0,10.0,7.0,13.0,2.0,13.0,14.0,3.0,5.0,6.0,8.0,5.0,1.0,8.0,13.0,9.0,5.0,5.0,10.0,11.0,3.0,1.0,15.0,12.0,9.0,11.0,15.0,1.0,- -  -,,9.0
Sam Barnes,D (C),6.84,6.84,12.0,9.0,2.0,10.0,12.0,10.0,12.0,12.0,2.0,2.0,4.0,12.0,7.0,11.0,12.0,3.0,5.0,13.0,11.0,5.0,5.0,13.0,1.0,15.0,11.0,1.0,5.0,7.0,11.0,4.0,1.0,6.0,13.0,10.0,5.0,5.0,11.0,12.0,1.0,3.0,10.0,11.0,10.0,12.0,8.0,2.0,- -  -,,11.0
Mitchell Roberts,"D (LC), WB (L)",6.84,6.84,10.0,9.0,1.0,9.0,9.0,11.0,13.0,11.0,3.0,1.0,3.0,11.0,5.0,8.0,9.0,2.0,9.0,10.0,11.0,8.0,5.0,10.0,4.0,13.0,11.0,2.0,5.0,9.0,8.0,5.0,1.0,8.0,12.0,11.0,7.0,7.0,12.0,10.0,2.0,1.0,11.0,9.0,10.0,10.0,10.0,3.0,- -  -,Wnt,10.0
Coby Rowe,"D (C), DM",6.84,6.84,12.0,6.0,3.0,7.0,15.0,12.0,15.0,12.0,3.0,3.0,4.0,10.0,4.0,9.0,11.0,2.0,5.0,10.0,11.0,4.0,7.0,8.0,4.0,17.0,13.0,1.0,1.0,6.0,8.0,3.0,2.0,4.0,13.0,8.0,4.0,1.0,11.0,10.0,1.0,3.0,15.0,10.0,10.0,8.0,13.0,1.0,- -  -,,10.0
Morgan Feeney,D (C),6.84,6.84,10.0,9.0,2.0,11.0,11.0,12.0,13.0,12.0,3.0,1.0,3.0,13.0,6.0,9.0,11.0,2.0,9.0,11.0,11.0,7.0,7.0,13.0,4.0,14.0,13.0,2.0,6.0,5.0,9.0,5.0,3.0,6.0,4.0,9.0,6.0,4.0,10.0,9.0,1.0,3.0,12.0,11.0,10.0,15.0,9.0,2.0,- -  -,,11.0
Harrison Minturn,D (C),6.84,6.84,11.0,9.0,1.0,11.0,9.0,11.0,11.0,12.0,1.0,2.0,3.0,13.0,5.0,11.0,12.0,3.0,6.0,16.0,13.0,5.0,8.0,10.0,1.0,11.0,9.0,2.0,7.0,4.0,10.0,3.0,3.0,9.0,13.0,10.0,5.0,6.0,12.0,14.0,2.0,3.0,8.0,13.0,13.0,11.0,8.0,1.0,- -  -,,11.0
Archie Procter,D (LC),6.84,6.84,14.0,10.0,3.0,8.0,12.0,11.0,9.0,10.0,2.0,3.0,1.0,11.0,7.0,10.0,10.0,1.0,5.0,14.0,13.0,3.0,3.0,16.0,3.0,13.0,11.0,3.0,6.0,6.0,9.0,5.0,3.0,6.0,15.0,10.0,5.0,3.0,12.0,13.0,1.0,1.0,13.0,9.0,10.0,9.0,12.0,3.0,- -  -,,10.0
Sam Roscoe,D (C),6.83,6.83,15.0,8.0,1.0,7.0,10.0,12.0,15.0,12.0,1.0,3.0,1.0,14.0,7.0,6.0,10.0,2.0,7.0,11.0,11.0,16.0,3.0,13.0,4.0,16.0,11.0,4.0,5.0,4.0,8.0,7.0,2.0,6.0,10.0,6.0,3.0,3.0,9.0,8.0,3.0,3.0,16.0,9.0,11.0,7.0,19.0,3.0,- -  -,Wnt,7.0
Jordan Tunnicliffe,D (C),6.83,6.83,12.0,7.0,1.0,10.0,11.0,13.0,13.0,9.0,2.0,4.0,1.0,12.0,5.0,8.0,7.0,2.0,9.0,12.0,13.0,3.0,4.0,12.0,3.0,13.0,15.0,4.0,3.0,6.0,8.0,5.0,1.0,7.0,11.0,11.0,5.0,4.0,10.0,10.0,1.0,3.0,11.0,10.0,11.0,8.0,13.0,2.0,- -  -,,8.0
Jude Russell,D (RLC),6.83,6.83,11.0,9.0,4.0,9.0,10.0,11.0,12.0,10.0,3.0,3.0,4.0,11.0,4.0,9.0,10.0,1.0,5.0,12.0,11.0,7.0,4.0,10.0,3.0,14.0,10.0,3.0,5.0,6.0,8.0,6.0,4.0,7.0,14.0,9.0,7.0,4.0,9.0,9.0,1.0,1.0,12.0,10.0,11.0,9.0,11.0,2.0,- -  -,,9.0
Euan Murray,D (RC),6.83,6.83,13.0,5.0,1.0,9.0,8.0,12.0,14.0,13.0,3.0,3.0,3.0,9.0,7.0,10.0,12.0,2.0,8.0,10.0,12.0,5.0,1.0,11.0,3.0,13.0,13.0,3.0,5.0,1.0,8.0,4.0,1.0,5.0,12.0,9.0,7.0,2.0,13.0,9.0,1.0,2.0,12.0,8.0,13.0,7.0,9.0,1.0,- -  -,,9.0
Ben Goodliffe,D (C),6.83,6.83,13.0,8.0,2.0,7.0,15.0,13.0,14.0,12.0,2.0,2.0,2.0,14.0,3.0,8.0,11.0,3.0,5.0,14.0,11.0,4.0,2.0,13.0,4.0,14.0,14.0,2.0,1.0,5.0,8.0,4.0,2.0,5.0,16.0,9.0,4.0,1.0,11.0,9.0,2.0,1.0,16.0,10.0,11.0,9.0,15.0,2.0,- -  -,,10.0
Max Hunt,D (C),6.83,6.83,11.0,6.0,2.0,9.0,11.0,11.0,11.0,11.0,1.0,4.0,2.0,10.0,4.0,7.0,12.0,1.0,5.0,11.0,11.0,4.0,3.0,7.0,2.0,17.0,11.0,3.0,4.0,4.0,8.0,5.0,3.0,8.0,12.0,10.0,3.0,2.0,10.0,11.0,3.0,1.0,12.0,10.0,9.0,8.0,11.0,2.0,- -  -,Wnt,13.0
Bobby Thomas,D (C),6.83,6.83,14.0,7.0,3.0,10.0,14.0,12.0,14.0,14.0,2.0,3.0,2.0,13.0,5.0,8.0,11.0,2.0,7.0,13.0,11.0,13.0,8.0,10.0,1.0,14.0,13.0,3.0,2.0,6.0,8.0,5.0,2.0,7.0,13.0,12.0,5.0,6.0,12.0,8.0,3.0,2.0,10.0,9.0,12.0,11.0,15.0,1.0,- -  -,,10.0
Pierce Sweeney,"D (RC), DM",6.83,6.83,12.0,9.0,2.0,8.0,13.0,10.0,12.0,12.0,3.0,1.0,3.0,12.0,13.0,9.0,8.0,3.0,9.0,10.0,9.0,12.0,8.0,12.0,1.0,10.0,12.0,3.0,6.0,4.0,7.0,8.0,3.0,6.0,13.0,10.0,11.0,5.0,9.0,10.0,3.0,3.0,12.0,9.0,8.0,9.0,12.0,3.0,- -  -,,11.0
Dion Conroy,"D (C), DM",6.82,6.82,14.0,12.0,2.0,11.0,13.0,12.0,11.0,12.0,2.0,3.0,2.0,10.0,4.0,13.0,10.0,1.0,8.0,12.0,13.0,7.0,6.0,13.0,4.0,12.0,13.0,3.0,7.0,5.0,9.0,6.0,2.0,10.0,15.0,11.0,4.0,5.0,11.0,12.0,2.0,2.0,11.0,12.0,10.0,8.0,9.0,1.0,- -  -,,11.0
Kyle Howkins,D (C),6.82,6.82,7.0,6.0,1.0,9.0,10.0,10.0,12.0,7.0,1.0,1.0,1.0,13.0,4.0,9.0,10.0,2.0,4.0,15.0,10.0,3.0,1.0,5.0,1.0,16.0,14.0,2.0,2.0,6.0,7.0,3.0,1.0,5.0,8.0,9.0,4.0,3.0,10.0,11.0,4.0,1.0,12.0,9.0,10.0,9.0,12.0,3.0,- -  -,Wnt,10.0
Joe Lewis,D (RC),6.82,6.82,14.0,8.0,2.0,9.0,12.0,12.0,14.0,11.0,1.0,2.0,1.0,12.0,6.0,8.0,13.0,2.0,6.0,12.0,12.0,9.0,2.0,7.0,4.0,15.0,13.0,2.0,3.0,6.0,8.0,5.0,2.0,7.0,11.0,10.0,5.0,2.0,11.0,8.0,3.0,4.0,12.0,11.0,10.0,12.0,12.0,3.0,- -  -,,12.0
Matt Dolan,"D (C), DM, M (C)",6.82,6.82,12.0,11.0,1.0,12.0,14.0,11.0,9.0,8.0,1.0,3.0,2.0,12.0,14.0,14.0,8.0,2.0,8.0,11.0,10.0,5.0,12.0,15.0,1.0,9.0,12.0,1.0,14.0,7.0,11.0,9.0,3.0,8.0,13.0,11.0,9.0,12.0,12.0,13.0,1.0,2.0,14.0,10.0,13.0,7.0,11.0,2.0,- -  -,,7.0
Mickey Demetriou,"D (LC), WB (L)",6.82,6.82,16.0,9.0,2.0,12.0,14.0,11.0,9.0,9.0,2.0,1.0,1.0,13.0,6.0,11.0,6.0,1.0,12.0,12.0,11.0,12.0,6.0,9.0,4.0,12.0,13.0,2.0,11.0,8.0,9.0,6.0,2.0,9.0,15.0,10.0,11.0,8.0,14.0,11.0,3.0,2.0,12.0,9.0,12.0,7.0,6.0,1.0,- -  -,,7.0
Sammy Robinson,"D (RC), WB (R)",6.82,6.82,13.0,11.0,3.0,12.0,12.0,12.0,10.0,12.0,2.0,2.0,1.0,9.0,5.0,12.0,13.0,2.0,12.0,12.0,10.0,7.0,5.0,13.0,1.0,8.0,9.0,3.0,5.0,12.0,10.0,7.0,2.0,11.0,14.0,11.0,10.0,5.0,11.0,11.0,3.0,2.0,13.0,9.0,11.0,11.0,16.0,2.0,- -  -,,13.0
Ryan Bennett,D (C),6.81,6.81,12.0,10.0,4.0,9.0,10.0,13.0,13.0,10.0,1.0,1.0,1.0,12.0,6.0,10.0,7.0,2.0,7.0,9.0,15.0,16.0,6.0,16.0,1.0,13.0,15.0,3.0,5.0,4.0,10.0,5.0,3.0,7.0,12.0,12.0,6.0,3.0,10.0,16.0,3.0,3.0,16.0,8.0,13.0,4.0,10.0,3.0,- -  -,,6.0
Robbie McKenzie,"D (RLC), DM, M (C)",6.81,6.81,15.0,9.0,2.0,10.0,12.0,13.0,9.0,12.0,3.0,3.0,1.0,12.0,12.0,12.0,12.0,3.0,10.0,13.0,13.0,13.0,10.0,9.0,1.0,12.0,13.0,1.0,8.0,6.0,11.0,8.0,3.0,9.0,10.0,8.0,9.0,8.0,12.0,10.0,3.0,2.0,9.0,12.0,11.0,10.0,12.0,2.0,- -  -,Inj,11.0
Robbie Tinkler,"D (RC), WB (R), DM",6.81,6.81,14.0,6.0,1.0,10.0,12.0,12.0,10.0,12.0,2.0,4.0,1.0,11.0,5.0,9.0,12.0,2.0,8.0,15.0,11.0,8.0,4.0,15.0,2.0,12.0,9.0,1.0,4.0,5.0,6.0,4.0,2.0,5.0,14.0,8.0,9.0,4.0,7.0,11.0,1.0,3.0,14.0,9.0,10.0,10.0,14.0,2.0,- -  -,,12.0
