Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Ben Cottrell,M/AM (RLC),6.95,6.95,14,12,2,12,13,7,6,10,3,4,1,5,11,12,12,2,12,12,3,1,8,4,3,2,4,3,10,13,12,8,3,12,13,9,7,10,7,12,1,3,10,10,10,13,11,3,- -  -,,14
George Thomas,"M (C), AM (RC), ST (C)",6.94,6.94,14,12,2,10,11,7,10,12,3,1,4,10,4,11,12,2,12,13,4,2,9,7,1,7,4,2,10,12,11,7,3,9,11,10,8,11,12,9,4,1,10,11,10,11,7,3,- -  -,,12
Joe Sbarra,"M (C), AM (LC), ST (C)",6.94,6.94,11,12,3,11,12,3,6,13,1,2,1,5,9,13,12,3,10,13,5,4,10,6,3,9,7,2,8,12,11,11,2,12,10,9,11,11,9,11,3,1,3,9,10,12,11,3,- -  -,,12
Tom Crawford,"DM, M/AM (C)",6.94,6.94,15,12,2,11,13,9,9,13,2,2,3,10,12,11,10,2,10,12,8,3,6,9,2,11,8,2,8,11,10,8,2,11,12,13,9,6,10,11,2,1,10,11,10,10,12,3,- -  -,Frt,10
Zain Westbrooke,M/AM (C),6.92,6.92,5,12,1,12,12,6,6,10,3,2,1,7,6,12,8,2,12,10,5,4,11,8,1,8,7,3,11,9,10,9,3,10,7,12,9,11,11,13,3,3,8,6,11,7,7,3,- -  -,,10
Matt Jay,"M (C), AM (LC), ST (C)",6.92,6.92,12,11,1,13,13,6,6,10,3,2,2,6,15,12,12,3,12,12,6,4,10,12,2,6,6,3,11,14,12,13,3,11,11,11,10,12,9,10,2,3,8,12,12,12,3,1,- -  -,,13
Josh Kelly,"AM (RLC), ST (C)",6.92,6.92,7,8,2,13,12,3,8,11,4,3,3,3,7,6,12,1,12,8,3,1,10,5,1,8,3,2,5,8,12,12,1,13,7,7,7,2,7,9,2,1,4,9,9,13,7,2,- -  -,,12
Idris Kanu,"M (R), AM (RLC), ST (C)",6.92,6.92,8,9,3,10,8,7,10,13,2,1,3,8,9,8,13,3,12,13,5,5,8,6,2,11,8,2,4,13,8,8,3,13,14,7,8,5,8,10,2,1,8,13,8,15,8,2,- -  -,,13
John Rooney,M/AM (C),6.91,6.91,10,12,1,14,7,8,10,8,3,1,3,7,11,12,5,4,11,12,7,6,13,11,1,8,6,1,13,11,12,10,1,10,15,9,9,10,8,12,2,2,11,11,12,8,14,3,- -  -,,7
Francis Vincent,"M (C), AM (LC)",6.90,6.90,14,11,4,12,12,9,10,11,4,1,3,11,8,10,12,1,12,10,8,2,8,8,2,6,10,4,9,10,11,8,3,11,15,9,9,10,11,10,1,1,6,11,11,13,4,3,- -  -,,11
Ben Lloyd,"M (C), AM (LC)",6.90,6.90,12,15,3,13,12,8,8,12,4,4,2,8,7,12,12,3,13,15,6,4,10,12,2,8,6,2,7,13,13,8,3,13,11,12,8,10,9,13,4,3,10,13,13,13,10,1,- -  -,,12
Donell Gordon,AM (C),6.90,6.90,11,10,1,11,6,3,5,8,1,1,1,2,3,9,11,2,10,15,1,1,4,1,2,13,5,2,4,12,13,8,2,10,4,5,1,1,3,6,3,1,4,6,4,12,7,2,- -  -,Loa,12
Harvey Knibbs,"AM (RC), ST (C)",6.90,6.90,13,9,3,11,12,4,12,12,2,1,3,4,11,10,14,3,11,17,4,6,11,8,2,12,11,1,7,6,10,12,1,11,17,11,6,5,8,9,2,2,8,12,11,13,8,3,- -  -,,13
Saidou Khan,"M/AM (C), ST (C)",6.89,6.89,15,10,1,11,13,11,10,13,3,3,3,10,8,10,11,1,10,14,8,6,9,9,1,10,9,2,6,10,11,9,4,12,10,10,8,8,9,10,3,3,11,11,8,10,6,3,- -  -,,11
Fionn Mooney,"M (C), AM (LC)",6.89,6.89,10,9,1,10,12,7,8,11,1,1,3,6,10,10,12,1,9,11,6,4,8,10,1,9,7,3,8,14,11,8,3,10,14,9,9,10,8,9,2,3,8,11,9,9,8,4,- -  -,Wnt,14
Isaac Hutchinson,M/AM (LC),6.89,6.89,13,12,2,12,12,7,9,11,3,2,3,9,9,11,12,3,13,11,7,4,10,8,1,10,5,2,13,12,12,10,3,12,13,10,10,9,10,9,3,2,6,10,11,11,6,3,- -  -,Opt,12
Cameron Hargreaves,"DM, M/AM (C)",6.89,6.89,14,11,1,11,10,10,8,13,3,2,3,10,6,12,12,2,9,13,10,7,6,5,3,8,7,3,6,4,10,6,1,8,13,12,6,6,10,10,2,4,11,8,9,9,9,2,- -  -,,12
Ollie Wright,M/AM (C),6.89,6.89,12,13,2,10,10,5,10,8,2,1,1,8,10,13,9,1,12,12,4,6,8,3,4,7,9,1,9,12,10,8,2,12,5,10,9,9,9,11,2,4,11,11,10,12,13,2,- -  -,,11
Elliot Lee,"AM (C), ST (C)",6.88,6.88,13,11,1,11,11,3,11,13,2,3,1,8,12,12,12,2,12,10,4,6,11,9,1,8,9,3,5,13,12,11,3,11,9,11,10,5,9,13,2,1,6,14,13,13,10,3,- -  -,,11
Jordan Stevens,"M (RC), AM (RLC)",6.88,6.88,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,8,10,9,9,9,3,3,9,11,10,11,10,3,- -  -,,13
Armando Dobra,"M (L), AM (RLC)",6.88,6.88,11,10,1,11,10,4,10,10,2,2,1,8,7,9,12,1,8,11,4,4,8,5,1,5,5,2,7,13,10,8,1,14,14,9,8,7,9,12,1,2,13,16,11,13,12,1,- -  -,,13
Jack Clarke,AM (RLC),6.88,6.88,12,13,3,11,10,7,8,10,1,3,1,8,8,11,11,1,12,12,8,6,8,10,2,8,5,3,8,13,11,9,1,11,10,11,9,12,11,12,1,1,7,7,11,10,7,3,- -  -,Inj,11
Cameron Cresswell,"M (R), AM (RLC), ST (C)",6.87,6.87,16,9,1,9,11,5,6,7,2,3,2,10,11,7,13,3,12,12,6,5,5,7,2,10,9,3,8,10,7,12,2,9,7,8,6,5,10,8,4,2,9,10,13,7,12,2,- -  -,,12
Angelo Cappello,"M (C), AM (RLC), ST (C)",6.87,6.87,11,11,2,7,10,4,3,11,1,1,1,6,7,7,12,1,9,7,6,6,4,5,4,5,4,1,5,9,6,7,2,10,4,13,9,9,8,7,3,1,4,8,10,10,12,1,- -  -,,13
Will Bapaga,"AM (LC), ST (C)",6.87,6.87,9,12,3,10,8,7,9,6,2,3,2,7,4,10,15,3,14,6,4,5,6,3,1,5,9,1,7,14,11,10,1,12,8,13,9,6,6,7,2,1,9,11,10,13,14,2,- -  -,,16
Ryan Tunnicliffe,"DM, M/AM (C)",6.87,6.87,13,10,3,11,13,12,13,12,3,1,1,12,9,10,11,1,10,9,12,4,6,10,2,11,9,1,4,4,10,8,3,7,18,11,6,6,11,10,3,1,17,11,11,11,14,1,- -  -,Wnt,10
Rob Ramshaw,"M (C), AM (RC), ST (C)",6.86,6.86,18,10,2,10,11,9,12,13,3,2,1,12,3,11,11,1,12,15,8,6,7,2,1,9,7,1,6,7,11,10,4,11,12,7,8,6,7,10,2,3,12,11,11,11,10,1,- -  -,,10
Harry Vaughan,M/AM (C),6.86,6.86,14,11,2,13,11,4,6,12,3,2,2,11,5,13,10,2,14,12,9,4,8,7,1,3,4,3,9,10,13,11,3,12,13,10,9,9,9,11,1,1,10,10,10,13,4,1,- -  -,Ask,9
Jason Law,"WB (RL), M (RLC), AM (LC), ST (C)",6.86,6.86,12,13,2,10,12,7,9,13,3,3,3,7,9,11,10,2,10,15,7,8,7,5,1,9,6,1,7,9,11,8,1,10,4,9,9,9,9,10,1,2,10,10,8,11,7,1,- -  -,,11
Conor McAleny,"M (L), AM (LC), ST (C)",6.85,6.85,15,10,1,12,10,5,6,11,1,3,1,6,13,11,10,2,11,9,5,3,11,7,1,7,7,1,9,13,12,11,2,12,12,8,9,8,7,10,1,3,7,12,10,11,8,1,- -  -,,12
Liam Mandeville,"M (R), AM (RLC), ST (C)",6.85,6.85,10,12,4,11,12,6,9,9,3,3,4,7,10,10,12,2,12,14,5,4,11,3,1,9,8,3,11,14,12,10,1,10,15,11,11,10,7,11,2,2,5,9,10,12,4,2,- -  -,Wnt,12
Ronan Maher,"M/AM (C), ST (C)",6.85,6.85,12,13,3,12,12,6,11,12,2,3,3,10,6,10,13,2,11,12,6,6,10,3,2,9,8,3,11,14,9,9,2,11,12,10,8,9,9,11,1,2,12,13,9,12,16,2,- -  -,,12
Ayoub Assal,"AM (RLC), ST (C)",6.85,6.85,15,11,1,13,8,9,5,12,2,1,3,8,6,9,15,2,12,15,5,4,7,5,2,4,5,3,6,14,11,9,1,11,14,9,7,5,6,8,2,2,12,12,9,14,13,3,- -  -,Wnt,15
Callum Ainley,"AM (RLC), ST (C)",6.84,6.84,13,11,2,12,12,5,7,10,3,1,1,6,7,12,12,2,13,13,6,5,8,5,3,8,6,3,7,16,12,7,1,12,14,10,7,5,10,10,2,4,7,13,9,10,8,1,- -  -,,11
Josh Rees,M/AM (C),6.84,6.84,14,8,4,11,15,9,10,13,1,1,3,8,9,11,11,3,13,11,8,7,8,12,2,8,8,3,6,7,12,10,1,9,13,10,7,12,10,12,1,3,12,11,13,11,6,3,- -  -,,9
Dawson Devoy,M/AM (C),6.84,6.84,12,12,1,12,10,7,7,13,1,3,3,8,14,12,12,1,12,12,7,4,9,3,3,8,9,2,5,14,11,9,2,12,13,11,8,8,11,11,1,1,9,13,9,13,8,2,- -  -,Req,13
Dan Gifford,"AM (RC), ST (C)",6.84,6.84,9,9,3,13,7,1,6,7,1,3,2,6,9,10,15,3,10,7,3,5,7,10,2,7,7,3,1,11,7,15,1,12,13,8,7,3,5,7,2,3,1,7,6,14,5,4,- -  -,Inj,11
Alex Robertson,M/AM (C),6.84,6.84,9,12,2,13,8,7,7,5,1,3,2,7,2,12,11,4,15,10,7,2,7,6,2,8,7,2,6,11,14,9,3,12,14,14,4,4,7,6,3,3,8,9,12,13,13,3,- -  -,,13
Tom Knowles,"M/AM (RLC), ST (C)",6.84,6.84,12,9,2,9,9,8,7,14,3,1,2,7,6,9,11,3,9,12,6,11,9,8,1,11,7,2,8,9,8,9,2,10,14,9,10,6,10,8,1,2,10,8,11,10,11,2,- -  -,Wnt,13
Seb Thompson,"M (RL), AM (RLC), ST (C)",6.83,6.83,9,12,1,11,7,7,6,9,4,4,2,4,3,9,11,3,9,13,5,3,4,4,1,7,7,1,6,14,10,7,2,11,9,7,7,7,8,8,1,3,4,12,7,14,7,1,- -  -,,11
Jamie Walker,"M (L), AM (RLC), ST (C)",6.83,6.83,9,12,3,12,11,7,9,12,1,2,3,8,14,10,9,1,12,12,5,4,12,10,3,8,6,1,10,14,12,12,3,12,10,11,12,12,8,12,3,1,10,12,11,9,8,2,- -  -,,11
Matt Dibley-Dias,M/AM (C),6.83,6.83,12,10,2,10,12,4,6,13,2,3,3,8,4,13,10,1,10,9,6,4,12,11,3,9,4,2,6,13,13,8,1,8,13,13,7,6,4,9,2,3,5,14,11,11,10,1,- -  -,,12
Connor Malley,"DM, M (C), AM (RC)",6.82,6.82,8,12,3,14,9,9,10,12,2,3,2,6,8,12,10,2,9,11,6,5,10,11,2,7,6,3,11,10,11,9,2,12,8,11,10,8,9,10,2,2,10,9,11,12,6,3,- -  -,Unh,10
Sam Austin,M/AM (RLC),6.82,6.82,14,8,1,10,14,6,7,11,2,3,1,8,3,8,13,2,10,14,7,3,11,12,2,7,5,1,5,8,9,11,4,10,13,9,10,6,9,11,2,1,7,8,6,12,3,3,- -  -,,13
Jake Hesketh,M/AM (RLC),6.82,6.82,12,11,3,13,10,10,4,11,1,2,3,5,9,13,10,1,10,12,9,7,9,8,3,7,8,2,8,13,12,8,3,13,11,10,11,8,9,11,2,3,10,7,10,11,16,4,- -  -,Inj,10
Ricky Aguiar,"M (C), AM (RC)",6.82,6.82,11,8,3,10,10,5,8,10,1,2,3,6,5,9,13,1,8,11,4,1,9,6,2,8,6,2,8,10,10,8,2,9,7,10,8,6,7,9,2,2,10,11,9,11,9,3,- -  -,,13
Rhys Hughes,"M (C), AM (RLC)",6.82,6.82,12,10,1,9,11,7,8,12,1,3,2,11,7,9,12,3,14,13,9,4,9,10,1,11,7,1,11,14,9,6,2,9,13,10,9,10,7,10,3,2,8,9,9,9,7,3,- -  -,,13
Dion McGhee,M/AM (RC),6.81,6.81,14,13,1,13,15,8,4,8,2,1,2,7,10,13,12,2,9,14,6,5,7,5,1,4,3,2,13,13,12,8,1,6,13,11,11,15,9,9,1,1,5,8,9,13,4,4,- -  -,,12
Paul Lewis,M/AM (C),6.81,6.81,10,13,2,10,10,10,10,12,4,1,1,10,9,13,10,2,12,13,10,8,13,10,1,10,10,1,10,12,10,13,2,10,12,8,10,10,10,12,2,2,12,10,10,10,12,3,- -  -,Opt,10
Max Martin,M/AM (C),6.80,6.80,7,12,4,10,6,6,8,8,1,2,1,6,4,11,13,3,4,12,3,1,2,9,1,4,5,1,6,15,12,4,1,6,9,10,1,5,5,7,2,1,7,6,3,14,5,2,- -  -,Loa,13
Alex Pattison,"DM, M/AM (C)",6.80,6.80,15,8,3,12,14,9,11,13,2,2,2,11,12,10,11,2,11,14,9,3,11,10,2,8,8,3,6,8,9,9,2,10,15,9,7,8,12,11,1,1,13,7,12,12,9,3,- -  -,,11
Jordan McNally,M/AM (RLC),6.80,6.80,8,6,2,11,5,5,5,5,2,3,1,2,2,7,12,1,8,15,1,1,6,11,2,3,3,1,1,14,7,5,3,9,11,8,7,3,3,5,3,3,3,6,2,13,5,1,- -  -,Inj,12
Brian Garzon,"M (C), AM (RC)",6.80,6.80,9,11,3,11,5,4,3,5,2,3,2,5,2,5,11,2,9,12,1,1,5,3,1,9,4,3,4,15,11,5,1,5,6,12,1,2,5,6,3,3,2,5,5,10,13,2,- -  -,,12
Omar Mussa,"M/AM (C), ST (C)",6.80,6.80,11,11,4,13,11,6,8,12,3,1,1,9,5,11,12,3,9,12,6,4,9,6,2,5,6,3,11,12,11,8,1,10,9,11,8,11,8,9,1,3,8,8,8,9,5,3,- -  -,Wnt,10
Connor Lemonheigh-Evans,"M/AM (C), ST (C)",6.80,6.80,12,12,1,12,10,8,8,12,3,1,1,9,6,12,12,1,13,14,8,3,8,6,2,8,7,2,5,10,11,11,1,12,12,11,9,9,9,11,2,3,7,11,10,12,8,2,- -  -,Opt,12
Rio Pemberton,"AM (RLC), ST (C)",6.80,6.80,8,9,3,10,6,1,5,14,2,1,4,4,6,7,13,2,9,10,2,5,6,9,2,5,6,1,4,12,10,11,1,9,9,7,9,5,3,6,2,1,7,7,8,14,15,1,- -  -,,13
Luke Thomas,"M (RL), AM (RLC)",6.80,6.80,12,11,1,11,13,8,7,11,2,3,2,6,9,10,14,3,12,11,6,4,9,4,3,5,7,3,7,12,10,8,2,12,11,9,10,9,10,10,1,2,10,10,11,12,10,1,- -  -,,14
Isaac Heath,"M (L), AM (LC)",6.80,6.80,15,12,4,13,10,7,6,13,3,2,2,8,1,9,12,1,9,15,6,6,10,10,3,4,5,2,6,12,15,8,1,11,18,12,9,4,6,7,1,2,9,6,5,11,6,1,- -  -,,11
Ronan Darcy,M/AM (C),6.79,6.79,11,11,1,13,10,7,13,12,2,3,2,5,7,13,12,4,11,12,6,5,13,10,1,9,9,3,11,13,12,8,3,12,11,10,9,8,10,10,2,3,10,11,12,13,9,3,- -  -,,14
Harry Chapman,"M (RL), AM (RLC)",6.79,6.79,11,12,1,13,9,4,8,12,2,2,3,6,9,11,13,1,11,12,4,1,11,8,1,7,5,2,11,13,11,10,1,12,11,7,11,9,10,12,2,1,12,10,11,14,12,3,- -  -,,13
Jamie Thomas,"AM (C), ST (C)",6.78,6.78,7,12,3,11,9,8,10,7,1,2,1,5,13,12,8,2,12,8,4,3,12,5,2,9,7,1,11,11,13,11,3,10,12,10,10,8,7,14,3,3,7,10,12,12,8,1,- -  -,,8
Jimi Gower,M/AM (C),6.78,6.78,11,10,2,10,8,8,6,10,2,3,1,5,4,9,11,2,10,13,7,1,11,4,2,7,1,2,6,12,12,9,3,8,15,11,6,6,7,11,1,4,8,7,10,11,15,2,- -  -,,14
Connor Dixon,M/AM (RC),6.78,6.78,12,7,1,9,11,8,12,13,2,3,2,7,8,8,11,1,6,10,8,5,8,8,3,9,7,1,7,11,8,6,3,11,4,9,10,9,9,9,1,1,11,10,8,9,12,3,- -  -,,12
Jamie Cooke,"D (C), M (RC), AM (RLC)",6.78,6.78,9,10,1,11,10,5,7,10,2,2,1,6,7,10,10,1,8,13,4,1,5,5,3,8,6,3,6,13,8,8,2,11,11,9,7,3,6,12,3,3,8,8,9,10,8,1,- -  -,,10
Lewis Leigh,"D (R), M/AM (C)",6.76,6.76,10,11,3,15,8,10,8,8,3,1,4,8,6,12,10,1,10,13,8,3,9,12,1,3,8,2,7,13,14,9,1,6,12,11,5,7,8,10,3,2,8,8,8,12,10,1,- -  -,,14
Noah Chilvers,M/AM (RLC),6.76,6.76,12,10,3,12,12,8,9,13,2,2,2,9,12,11,12,1,12,15,7,3,12,10,2,4,5,3,11,10,12,11,1,12,15,10,10,12,11,11,4,1,7,11,11,11,6,3,- -  -,,12
Keiran Evans,AM (RLC),6.75,6.75,10,10,3,13,10,5,8,9,2,3,3,6,9,8,9,2,10,7,5,6,10,7,3,6,5,3,8,16,13,11,1,14,9,8,11,13,6,12,4,1,8,15,8,13,10,1,- -  -,Wnt,12
James Tilley,"M/AM (RLC), ST (C)",6.74,6.74,10,11,1,9,10,8,9,9,3,3,1,8,8,9,12,3,9,13,5,4,12,6,3,8,7,2,8,15,10,10,1,13,12,8,11,9,9,12,1,1,9,10,8,12,8,1,- -  -,,12
Sam Barratt,"M/AM (RLC), ST (C)",6.72,6.72,13,9,1,13,9,4,7,8,3,1,2,9,7,9,8,3,11,7,4,14,9,7,3,8,8,2,12,13,9,10,1,10,11,10,10,11,8,9,2,3,5,9,11,10,3,4,- -  -,,10
Jake Taylor,"DM, M/AM (RC)",6.72,6.72,14,12,3,11,12,10,11,14,3,3,2,11,7,12,10,3,10,12,9,5,10,9,1,10,9,1,7,7,11,9,4,10,4,9,9,10,8,10,1,2,12,10,11,11,9,3,- -  -,Wnt,11
Chay Cooper,AM (RLC),6.71,6.71,10,11,1,11,10,6,8,8,2,2,2,7,10,11,11,1,10,15,5,4,11,6,1,8,5,2,8,12,10,10,1,12,12,10,9,8,8,11,3,3,8,10,9,10,9,1,- -  -,,12
Matt Warburton,"M (C), AM (RC), ST (C)",6.71,6.71,10,11,1,11,12,6,7,9,3,1,3,6,12,11,10,2,11,11,6,4,11,7,1,7,7,2,10,11,10,12,1,9,14,9,9,10,10,10,3,2,7,10,10,9,9,2,- -  -,,10
Jordan Scanlon,"D/WB (R), M/AM (RC)",6.71,6.71,9,6,3,10,10,3,9,10,1,1,3,5,5,9,13,1,11,15,2,1,6,9,1,4,5,4,7,12,8,9,1,10,16,8,9,6,12,11,2,1,6,12,9,11,8,2,- -  -,,14
Bobby Dunn,M/AM (C),6.71,6.71,11,11,3,13,12,6,8,13,3,3,3,5,5,11,11,1,12,9,5,7,8,5,3,5,8,2,10,10,12,6,3,7,15,11,7,7,10,12,4,3,11,9,13,9,6,2,- -  -,,12
Ben Worman,"M/AM (C), ST (C)",6.70,6.70,10,10,4,13,12,7,10,11,3,3,3,7,10,12,10,3,10,11,5,5,12,6,3,7,7,3,11,9,11,11,1,9,9,11,11,13,8,10,2,1,8,11,7,12,8,3,- -  -,,10
Rhys Browne,"AM (LC), ST (C)",6.70,6.70,12,9,1,11,11,5,9,8,1,1,1,5,9,10,11,3,10,7,5,5,7,6,4,8,8,3,5,13,11,8,3,12,10,7,7,7,9,9,2,3,10,9,8,10,9,2,- -  -,,13
Kai Yearn,M/AM (C),6.70,6.70,4,9,3,11,4,3,7,9,3,2,2,5,3,10,9,3,6,8,1,3,9,3,2,9,1,1,9,11,9,9,1,8,10,12,4,4,2,3,1,3,6,7,7,10,11,2,- -  -,Loa,12
Luis Chrystal,"WB (L), DM, AM (C)",6.70,6.70,14,7,3,14,11,4,8,11,2,4,3,6,7,10,10,1,10,12,4,2,6,11,1,6,6,2,3,12,8,11,1,10,11,11,7,7,6,6,3,2,14,13,11,9,14,2,- -  -,Loa,8
Owen Hesketh,M/AM (C),6.69,6.69,10,13,3,11,7,7,4,10,3,1,2,5,5,13,14,3,8,13,5,1,5,7,3,6,6,3,5,15,13,10,2,13,15,8,5,4,3,12,3,3,7,7,9,13,15,4,- -  -,,13
Ángelo Balanta,"M/AM (C), ST (C)",6.67,6.67,6,10,3,14,7,4,5,8,1,3,2,5,9,10,5,2,12,11,4,6,10,3,1,8,10,3,9,15,15,12,1,11,4,8,11,11,6,6,1,2,6,9,10,6,2,3,- -  -,Frt,7
Alex Gibson-Hammond,"AM (RLC), ST (C)",6.66,6.66,11,11,2,9,10,5,11,11,1,2,1,9,5,11,12,3,10,10,6,3,6,8,2,9,8,3,8,8,9,8,1,10,11,10,9,10,10,9,2,2,6,11,8,9,5,3,- -  -,Inj,11
Alfie Doherty,M/AM (C),6.66,6.66,11,12,2,11,6,6,4,9,3,3,2,6,1,10,13,2,9,16,6,3,3,11,2,6,4,3,4,12,14,7,1,6,18,13,3,5,3,6,4,1,7,5,7,11,15,2,- -  -,,13
Lachlan Brook,"AM (RC), ST (C)",6.65,6.65,11,12,3,10,11,5,9,11,1,3,3,7,8,10,12,4,9,11,5,7,10,7,3,9,6,3,8,11,9,8,1,11,13,9,10,11,9,11,3,3,11,9,9,10,10,3,- -  -,,12
Jayden Davis,"M (RC), AM (RLC)",6.65,6.65,12,10,1,9,9,9,10,9,2,1,3,8,3,10,9,3,10,13,8,1,8,10,3,8,7,1,10,9,8,8,2,9,12,8,11,10,8,9,2,3,10,10,10,10,9,1,- -  -,,11
Kai Tanner,"M (L), AM (RLC), ST (C)",6.65,6.65,10,10,1,11,9,2,4,7,3,2,3,2,7,10,11,1,10,7,1,1,8,7,3,3,3,3,8,13,8,8,3,10,13,5,7,8,4,8,1,3,5,7,5,13,7,2,- -  -,,13
Rafiq Khaleel,"M (C), AM (RC)",6.64,6.64,8,12,1,12,8,5,8,14,1,4,1,6,8,9,12,3,8,13,4,2,8,7,1,7,5,2,7,14,7,7,1,11,12,10,8,7,7,11,4,3,4,8,8,12,5,1,- -  -,,13
Lorent Talla,M/AM (C),6.64,6.64,11,14,4,11,7,7,6,7,3,2,1,5,1,11,13,1,9,13,2,1,5,12,1,7,4,2,5,11,12,11,1,8,17,10,2,1,3,6,2,2,7,8,9,13,9,4,- -  -,,13
Mathaeus Roberts,M/AM (C),6.64,6.64,10,12,3,16,14,6,9,7,1,4,2,10,8,10,11,3,11,12,7,3,10,9,3,10,7,1,4,15,13,9,3,12,19,16,9,8,5,11,2,3,10,7,13,10,8,2,- -  -,,15
Ronan Silva,"DM, M/AM (C)",6.64,6.64,8,13,1,7,7,7,3,12,3,1,3,8,2,12,11,2,10,8,8,2,11,8,2,9,4,1,6,7,12,7,3,7,6,13,6,5,8,9,3,3,4,6,9,10,14,1,- -  -,,8
Joe Gardner,"M (RL), AM (RLC)",6.63,6.63,9,7,2,11,5,4,5,7,1,2,3,5,2,7,11,3,6,6,5,4,9,11,1,7,8,3,6,10,14,9,3,14,10,9,8,6,11,9,2,2,5,6,12,12,8,3,- -  -,,11
Marcus Maddison,"M/AM (RLC), ST (C)",6.62,6.62,5,12,2,14,3,6,7,5,1,1,1,4,12,13,5,2,10,2,7,2,14,5,2,7,8,2,15,16,12,11,4,12,5,6,13,14,5,13,2,3,5,12,13,8,10,1,- -  -,,6
Devonte Aransibia,"M (L), AM (RLC)",6.61,6.61,9,7,3,10,7,5,10,11,3,2,3,6,3,10,12,3,10,14,4,1,10,6,1,10,8,2,8,9,9,10,2,11,10,5,9,5,4,9,1,3,9,10,8,9,10,1,- -  -,,13
Oliver Wilson,"AM (RC), ST (C)",6.56,6.56,7,8,3,9,4,1,2,7,2,4,3,4,7,7,12,2,9,9,2,1,5,2,2,2,5,2,1,9,8,12,1,10,15,10,6,2,4,7,3,2,5,5,6,9,11,1,- -  -,Loa,12
Josh Dixon,M/AM (C),6.55,6.55,14,12,2,12,13,7,7,10,1,4,1,11,3,12,11,3,8,11,7,2,7,8,2,6,7,2,7,11,11,7,3,11,13,10,7,8,7,11,1,2,8,9,10,12,8,1,- -  -,Ask,10
Keane Anderson,M/AM (C),6.55,6.55,13,12,2,13,8,6,5,11,3,3,1,4,3,12,7,3,8,13,2,3,6,12,3,8,6,2,7,15,12,9,4,7,4,8,5,6,4,8,3,3,1,14,5,8,8,1,- -  -,Loa,11
Jack Emmett,M/AM (RLC),6.55,6.55,12,7,3,11,8,7,4,13,2,3,2,8,6,8,11,3,9,10,2,3,6,6,3,2,5,1,6,10,6,6,4,11,11,7,6,5,8,6,2,1,8,6,7,15,5,2,- -  -,,13
Jordan Preston,"AM (RC), ST (C)",6.46,6.46,12,11,3,12,12,5,11,10,2,1,2,4,12,11,8,1,11,6,4,5,8,5,3,9,8,2,5,12,10,7,2,7,9,8,7,7,6,9,2,1,8,11,9,10,9,2,- -  -,Trn,8
Jack Wood,M/AM (RC),6.45,6.45,7,9,2,14,7,5,1,7,2,3,2,6,5,12,13,1,7,12,4,1,5,9,3,1,5,2,5,13,9,9,3,7,9,8,7,4,6,7,3,1,5,7,6,14,7,1,- -  -,Loa,13
Charlie Wood,M/AM (RLC),6.44,6.44,6,11,1,10,8,3,4,7,3,3,3,7,6,9,10,2,9,11,3,3,7,8,2,3,5,2,8,15,9,6,1,12,13,9,7,5,5,9,1,2,4,9,8,10,5,1,- -  -,,12
Luke Burgess,"DM, M (C), AM (RC)",6.42,6.42,11,11,2,12,10,6,6,10,2,1,3,5,8,10,10,3,9,9,3,4,7,5,3,6,5,1,7,13,11,8,1,13,8,8,6,7,6,9,1,1,7,8,8,13,9,1,- -  -,,12
Renaldo Torraj,"WB (R), AM (LC)",6.41,6.41,9,11,3,10,8,7,6,6,2,1,4,9,5,11,9,3,12,13,5,7,9,10,1,11,7,3,7,16,13,9,3,10,8,11,8,6,6,9,2,2,3,9,9,11,8,1,- -  -,Loa,10
Jack Wakefield,"M (L), AM (RLC)",6.40,6.40,7,9,3,12,11,4,7,5,2,3,2,2,4,11,13,3,5,11,2,1,6,9,3,11,3,2,7,13,8,6,2,7,11,5,8,4,3,6,1,2,15,8,7,13,8,1,- -  -,,14
Mason Hardy,"AM (C), ST (C)",6.30,6.30,6,8,3,5,4,3,6,8,1,3,1,4,2,7,12,2,3,15,2,3,2,6,3,8,8,3,3,10,11,13,1,12,18,6,4,1,4,7,3,1,7,7,5,13,8,1,- -  -,U18,11
Kiban Rai,"AM (RLC), ST (C)",6.20,6.20,4,9,2,10,3,1,3,10,1,2,2,1,1,4,11,1,7,12,1,1,4,8,3,4,3,1,1,12,11,4,3,6,9,3,4,1,1,4,3,2,5,4,5,11,10,1,- -  -,,12
Kacy Parish,"D/WB (R), DM, M/AM (C)",-,-,10,6,1,9,6,11,5,7,1,1,4,8,1,9,10,3,6,9,5,4,9,7,1,2,5,2,4,8,9,7,3,8,9,11,7,3,4,6,1,1,7,14,6,10,15,2,- -  -,Loa,13
Taizo Marcel,AM (RLC),-,-,7,7,4,11,6,5,5,5,2,1,2,2,1,6,13,4,9,12,3,4,11,12,2,5,5,4,5,11,10,7,1,11,8,8,9,6,6,5,3,1,4,11,5,14,10,1,- -  -,U18,13
