Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
James Morris,D (L),7.01,7.01,12.0,9.0,1.0,8.0,10.0,11.0,7.0,12.0,2.0,3.0,3.0,8.0,2.0,7.0,14.0,3.0,7.0,9.0,7.0,6.0,2.0,12.0,4.0,12.0,10.0,3.0,5.0,5.0,7.0,4.0,3.0,7.0,10.0,8.0,12.0,8.0,10.0,7.0,4.0,1.0,10.0,9.0,10.0,10.0,13.0,1.0,- -  -,,15.0
Macauley Southam-Hales,D/WB/M (R),7.01,7.01,12.0,9.0,3.0,11.0,12.0,9.0,7.0,12.0,1.0,4.0,1.0,9.0,6.0,9.0,14.0,3.0,11.0,13.0,8.0,6.0,6.0,6.0,2.0,8.0,8.0,3.0,7.0,12.0,10.0,7.0,1.0,12.0,14.0,9.0,12.0,10.0,8.0,9.0,3.0,2.0,8.0,10.0,9.0,13.0,8.0,3.0,- -  -,,15.0
Patrick Brough,"D (LC), WB (L)",7.00,7.00,15.0,8.0,1.0,8.0,14.0,11.0,11.0,14.0,3.0,1.0,3.0,11.0,6.0,9.0,11.0,3.0,11.0,15.0,10.0,7.0,8.0,4.0,3.0,13.0,11.0,2.0,7.0,8.0,8.0,8.0,2.0,8.0,12.0,11.0,11.0,9.0,10.0,10.0,1.0,1.0,12.0,9.0,11.0,9.0,11.0,1.0,- -  -,,11.0
Will Greenidge,D (RC),7.00,7.00,10.0,7.0,3.0,9.0,10.0,14.0,7.0,13.0,2.0,1.0,2.0,7.0,3.0,10.0,13.0,2.0,8.0,14.0,10.0,8.0,7.0,13.0,3.0,15.0,14.0,1.0,4.0,5.0,10.0,4.0,1.0,7.0,12.0,6.0,11.0,7.0,14.0,6.0,3.0,2.0,10.0,8.0,10.0,8.0,9.0,4.0,- -  -,Wnt,14.0
Hamzat Balogun,D (RC),7.00,7.00,7.0,6.0,2.0,7.0,8.0,13.0,10.0,11.0,2.0,2.0,2.0,11.0,6.0,8.0,9.0,3.0,2.0,11.0,9.0,6.0,6.0,3.0,1.0,10.0,5.0,1.0,4.0,8.0,7.0,4.0,3.0,3.0,8.0,14.0,11.0,6.0,7.0,8.0,4.0,1.0,4.0,7.0,6.0,10.0,10.0,2.0,- -  -,U18,10.0
Tennai Watson,D/WB (R),6.99,6.99,15.0,9.0,3.0,10.0,12.0,10.0,9.0,14.0,3.0,4.0,2.0,11.0,5.0,10.0,12.0,2.0,8.0,16.0,9.0,11.0,7.0,7.0,1.0,10.0,6.0,3.0,5.0,10.0,11.0,6.0,2.0,10.0,10.0,10.0,10.0,6.0,10.0,9.0,3.0,2.0,4.0,12.0,12.0,14.0,7.0,3.0,- -  -,,12.0
Daniel Pike,D/WB (R),6.99,6.99,14.0,9.0,3.0,11.0,13.0,11.0,9.0,12.0,3.0,1.0,3.0,11.0,4.0,10.0,12.0,2.0,9.0,10.0,11.0,7.0,9.0,7.0,3.0,10.0,8.0,3.0,6.0,9.0,11.0,5.0,1.0,11.0,14.0,10.0,11.0,7.0,9.0,10.0,2.0,1.0,12.0,10.0,10.0,10.0,11.0,2.0,- -  -,Wnt,13.0
Tom Field,D/WB (L),6.99,6.99,13.0,9.0,3.0,10.0,11.0,12.0,10.0,13.0,1.0,3.0,2.0,10.0,6.0,11.0,12.0,4.0,9.0,12.0,10.0,8.0,8.0,5.0,3.0,11.0,10.0,2.0,10.0,10.0,11.0,5.0,1.0,11.0,12.0,11.0,12.0,11.0,11.0,10.0,2.0,2.0,12.0,12.0,11.0,12.0,8.0,1.0,- -  -,,13.0
Oscar Thorn,"D (R), ST (C)",6.99,6.99,10.0,10.0,3.0,10.0,10.0,7.0,13.0,11.0,2.0,3.0,3.0,9.0,11.0,8.0,13.0,1.0,10.0,12.0,9.0,4.0,10.0,6.0,1.0,12.0,9.0,2.0,4.0,6.0,9.0,12.0,3.0,8.0,12.0,9.0,5.0,2.0,7.0,12.0,2.0,1.0,10.0,12.0,10.0,11.0,9.0,2.0,- -  -,,13.0
Daniel Almond,"D (R), M (RC), AM (R)",6.98,6.98,13.0,7.0,1.0,16.0,17.0,10.0,12.0,10.0,3.0,2.0,2.0,10.0,6.0,10.0,12.0,2.0,14.0,11.0,12.0,8.0,7.0,14.0,2.0,10.0,9.0,2.0,8.0,15.0,12.0,6.0,1.0,10.0,17.0,12.0,12.0,5.0,9.0,9.0,1.0,3.0,17.0,10.0,12.0,12.0,8.0,3.0,- -  -,Inj,11.0
Dan Moss,"D (RC), M (C)",6.98,6.98,14.0,9.0,3.0,9.0,11.0,13.0,10.0,12.0,3.0,2.0,1.0,13.0,7.0,8.0,12.0,3.0,8.0,11.0,11.0,8.0,5.0,10.0,2.0,9.0,10.0,1.0,8.0,7.0,8.0,6.0,1.0,8.0,14.0,11.0,10.0,7.0,12.0,11.0,1.0,1.0,15.0,10.0,8.0,10.0,8.0,3.0,- -  -,Wnt,12.0
Kane Smith,D/WB (R),6.98,6.98,13.0,11.0,1.0,10.0,10.0,12.0,11.0,8.0,3.0,3.0,3.0,10.0,5.0,7.0,13.0,3.0,15.0,16.0,9.0,5.0,10.0,7.0,1.0,7.0,11.0,2.0,10.0,11.0,9.0,5.0,3.0,12.0,16.0,8.0,14.0,5.0,12.0,8.0,1.0,3.0,12.0,8.0,11.0,10.0,6.0,1.0,- -  -,Wnt,13.0
Joe Kizzi,"D (RC), WB (R)",6.97,6.97,14.0,10.0,4.0,9.0,14.0,12.0,12.0,12.0,3.0,2.0,1.0,11.0,7.0,9.0,11.0,3.0,11.0,10.0,10.0,9.0,7.0,10.0,3.0,13.0,12.0,1.0,10.0,9.0,9.0,8.0,1.0,8.0,12.0,10.0,12.0,8.0,10.0,10.0,2.0,1.0,13.0,9.0,10.0,9.0,11.0,1.0,- -  -,,10.0
Jaden Crowhurst,D (R),6.97,6.97,7.0,6.0,1.0,7.0,8.0,10.0,10.0,14.0,1.0,3.0,4.0,9.0,2.0,9.0,10.0,2.0,4.0,13.0,6.0,6.0,5.0,3.0,3.0,11.0,7.0,2.0,1.0,7.0,6.0,3.0,1.0,4.0,13.0,13.0,11.0,5.0,9.0,6.0,3.0,3.0,5.0,9.0,7.0,8.0,9.0,3.0,- -  -,Loa,10.0
Morgan Williams,"D (RLC), WB (R)",6.97,6.97,12.0,7.0,1.0,8.0,11.0,10.0,9.0,10.0,2.0,2.0,1.0,8.0,8.0,8.0,11.0,2.0,8.0,15.0,10.0,10.0,8.0,5.0,2.0,14.0,11.0,4.0,6.0,5.0,8.0,6.0,2.0,8.0,13.0,9.0,7.0,5.0,9.0,9.0,3.0,2.0,12.0,10.0,8.0,11.0,10.0,1.0,- -  -,Ask,12.0
Tendayi Darikwa,D/WB (RL),6.97,6.97,15.0,8.0,3.0,9.0,13.0,12.0,10.0,12.0,2.0,3.0,2.0,10.0,11.0,9.0,11.0,2.0,10.0,10.0,9.0,7.0,8.0,12.0,2.0,12.0,12.0,2.0,6.0,10.0,10.0,8.0,2.0,9.0,14.0,11.0,10.0,5.0,9.0,8.0,3.0,1.0,14.0,12.0,10.0,10.0,13.0,1.0,- -  -,,13.0
Cameron Coxe,"D (R), WB (RL)",6.97,6.97,14.0,10.0,1.0,9.0,12.0,9.0,8.0,11.0,3.0,2.0,1.0,11.0,2.0,7.0,12.0,1.0,10.0,11.0,9.0,11.0,8.0,9.0,3.0,12.0,8.0,3.0,8.0,12.0,10.0,6.0,1.0,11.0,13.0,10.0,9.0,6.0,11.0,10.0,3.0,1.0,11.0,10.0,10.0,12.0,11.0,2.0,- -  -,,13.0
Reece Hall-Johnson,"D (RC), WB (R)",6.97,6.97,13.0,6.0,2.0,9.0,13.0,12.0,11.0,11.0,1.0,3.0,3.0,11.0,8.0,9.0,13.0,1.0,9.0,15.0,10.0,7.0,7.0,8.0,1.0,8.0,10.0,1.0,7.0,11.0,9.0,7.0,2.0,9.0,13.0,8.0,8.0,5.0,9.0,11.0,1.0,3.0,10.0,10.0,10.0,10.0,12.0,2.0,- -  -,Wnt,13.0
Kenton Richardson,"D (RC), WB (R)",6.97,6.97,12.0,8.0,2.0,9.0,12.0,11.0,7.0,15.0,1.0,2.0,3.0,9.0,6.0,9.0,13.0,2.0,11.0,14.0,9.0,5.0,2.0,4.0,1.0,13.0,9.0,4.0,5.0,7.0,10.0,4.0,1.0,8.0,10.0,7.0,8.0,9.0,10.0,9.0,1.0,3.0,12.0,5.0,9.0,12.0,4.0,4.0,- -  -,Ask,11.0
Steve Seddon,D/WB (L),6.97,6.97,17.0,11.0,1.0,11.0,14.0,10.0,9.0,13.0,2.0,2.0,3.0,11.0,9.0,10.0,12.0,2.0,12.0,18.0,11.0,11.0,9.0,13.0,1.0,10.0,11.0,2.0,11.0,14.0,11.0,7.0,2.0,11.0,17.0,11.0,10.0,8.0,11.0,11.0,3.0,3.0,14.0,13.0,10.0,13.0,11.0,3.0,- -  -,Inj,13.0
James Clarke,"D (RC), WB (R)",6.96,6.96,12.0,9.0,1.0,8.0,10.0,11.0,10.0,12.0,4.0,1.0,1.0,11.0,7.0,10.0,12.0,4.0,10.0,10.0,11.0,9.0,4.0,12.0,1.0,13.0,9.0,1.0,7.0,9.0,8.0,5.0,3.0,6.0,9.0,10.0,8.0,8.0,12.0,11.0,3.0,3.0,12.0,10.0,11.0,9.0,12.0,1.0,- -  -,,12.0
Liam Bennett,D/WB (R),6.96,6.96,18.0,9.0,2.0,11.0,15.0,11.0,12.0,14.0,1.0,1.0,3.0,12.0,4.0,10.0,13.0,1.0,11.0,12.0,10.0,8.0,7.0,12.0,1.0,8.0,9.0,3.0,9.0,9.0,9.0,5.0,1.0,11.0,16.0,12.0,10.0,7.0,12.0,9.0,1.0,2.0,17.0,11.0,12.0,11.0,14.0,1.0,- -  -,Wnt,13.0
Jai Semenyo,D (R),6.96,6.96,12.0,9.0,3.0,12.0,13.0,11.0,9.0,12.0,3.0,1.0,2.0,9.0,6.0,9.0,13.0,2.0,7.0,10.0,12.0,4.0,8.0,13.0,2.0,12.0,9.0,3.0,3.0,11.0,10.0,5.0,2.0,11.0,11.0,11.0,10.0,7.0,11.0,8.0,1.0,3.0,11.0,7.0,11.0,12.0,10.0,3.0,- -  -,,13.0
Jamie Sterry,D/WB (R),6.95,6.95,13.0,8.0,1.0,8.0,11.0,12.0,10.0,13.0,3.0,3.0,1.0,12.0,5.0,11.0,14.0,1.0,11.0,7.0,8.0,7.0,4.0,10.0,2.0,10.0,8.0,3.0,8.0,9.0,9.0,4.0,3.0,8.0,3.0,10.0,13.0,7.0,10.0,11.0,3.0,3.0,8.0,10.0,11.0,12.0,11.0,3.0,- -  -,,12.0
Danny Andrew,"D (LC), WB (L)",6.95,6.95,14.0,11.0,2.0,12.0,13.0,12.0,9.0,8.0,3.0,3.0,2.0,12.0,11.0,12.0,8.0,1.0,12.0,12.0,11.0,13.0,12.0,9.0,2.0,9.0,6.0,3.0,14.0,9.0,12.0,9.0,3.0,10.0,12.0,12.0,13.0,14.0,13.0,11.0,1.0,2.0,10.0,10.0,10.0,7.0,10.0,4.0,- -  -,,7.0
Jack Gurr,D/WB (R),6.95,6.95,13.0,8.0,3.0,11.0,12.0,10.0,8.0,11.0,3.0,1.0,1.0,10.0,6.0,10.0,14.0,2.0,10.0,11.0,7.0,5.0,8.0,14.0,2.0,7.0,7.0,2.0,7.0,5.0,9.0,6.0,4.0,9.0,14.0,10.0,12.0,13.0,10.0,9.0,3.0,2.0,10.0,11.0,9.0,12.0,12.0,2.0,- -  -,Wnt,14.0
Lee O'Connor,"D (RC), DM, M (C)",6.95,6.95,13.0,10.0,1.0,10.0,14.0,12.0,11.0,13.0,1.0,1.0,1.0,13.0,7.0,12.0,12.0,1.0,10.0,15.0,11.0,5.0,4.0,9.0,1.0,11.0,9.0,2.0,4.0,8.0,9.0,6.0,3.0,9.0,13.0,11.0,10.0,6.0,13.0,10.0,3.0,3.0,13.0,9.0,13.0,11.0,12.0,2.0,- -  -,,12.0
Kyle Knoyle,D/WB (R),6.94,6.94,12.0,11.0,1.0,11.0,11.0,10.0,12.0,14.0,1.0,3.0,3.0,12.0,5.0,11.0,13.0,1.0,12.0,13.0,10.0,5.0,7.0,16.0,3.0,8.0,10.0,3.0,6.0,6.0,11.0,7.0,2.0,12.0,11.0,12.0,11.0,7.0,13.0,11.0,2.0,3.0,12.0,11.0,12.0,11.0,8.0,3.0,- -  -,Wnt,11.0
Daniel Oyegoke,"D (RC), WB (R), DM, M/AM (R)",6.94,6.94,11.0,8.0,2.0,7.0,12.0,10.0,9.0,12.0,2.0,3.0,1.0,10.0,3.0,8.0,13.0,1.0,9.0,12.0,10.0,9.0,5.0,6.0,1.0,12.0,9.0,2.0,4.0,10.0,10.0,4.0,1.0,10.0,11.0,9.0,9.0,6.0,10.0,9.0,2.0,1.0,11.0,10.0,8.0,12.0,10.0,3.0,- -  -,,14.0
Lewis Freestone,D (LC),6.94,6.94,11.0,10.0,1.0,8.0,11.0,10.0,12.0,13.0,3.0,3.0,1.0,12.0,5.0,11.0,11.0,3.0,8.0,10.0,12.0,10.0,5.0,9.0,1.0,14.0,12.0,1.0,6.0,5.0,10.0,7.0,2.0,9.0,15.0,10.0,8.0,10.0,11.0,10.0,1.0,3.0,10.0,9.0,12.0,12.0,10.0,1.0,- -  -,,12.0
Kyle John,"D (RL), WB/M/AM (R)",6.94,6.94,8.0,5.0,2.0,7.0,8.0,9.0,8.0,8.0,1.0,4.0,1.0,9.0,4.0,8.0,13.0,3.0,7.0,9.0,10.0,7.0,5.0,11.0,3.0,6.0,3.0,3.0,2.0,6.0,10.0,5.0,2.0,6.0,14.0,12.0,12.0,7.0,12.0,9.0,3.0,2.0,9.0,10.0,12.0,7.0,12.0,3.0,- -  -,Wnt,14.0
Max Clark,"D/WB (L), DM, M (LC), AM (L)",6.94,6.94,14.0,8.0,3.0,11.0,13.0,11.0,9.0,12.0,3.0,2.0,3.0,12.0,5.0,12.0,12.0,3.0,12.0,12.0,11.0,5.0,9.0,8.0,1.0,9.0,9.0,1.0,12.0,9.0,10.0,7.0,1.0,9.0,10.0,9.0,12.0,11.0,10.0,11.0,3.0,3.0,13.0,10.0,12.0,11.0,12.0,3.0,- -  -,Wnt,11.0
Reece Hannam,D/WB (L),6.93,6.93,12.0,7.0,1.0,10.0,11.0,10.0,9.0,14.0,2.0,2.0,3.0,10.0,6.0,10.0,13.0,2.0,11.0,14.0,9.0,10.0,8.0,7.0,3.0,13.0,8.0,1.0,3.0,3.0,9.0,2.0,2.0,9.0,8.0,10.0,10.0,5.0,11.0,8.0,2.0,4.0,6.0,11.0,8.0,10.0,11.0,3.0,- -  -,Wnt,14.0
Liam Gordon,"D (RLC), WB (L)",6.93,6.93,11.0,12.0,2.0,11.0,11.0,10.0,9.0,12.0,1.0,2.0,2.0,11.0,4.0,8.0,14.0,2.0,11.0,12.0,8.0,10.0,3.0,7.0,1.0,8.0,8.0,1.0,6.0,9.0,11.0,7.0,3.0,10.0,7.0,9.0,10.0,6.0,11.0,10.0,2.0,3.0,10.0,10.0,10.0,12.0,9.0,3.0,- -  -,,14.0
Dan Jones,"D (LC), WB (L)",6.93,6.93,11.0,12.0,1.0,11.0,12.0,12.0,12.0,12.0,3.0,2.0,2.0,11.0,9.0,11.0,11.0,1.0,9.0,14.0,11.0,17.0,7.0,3.0,2.0,13.0,11.0,2.0,9.0,11.0,8.0,6.0,3.0,6.0,13.0,9.0,8.0,8.0,9.0,11.0,3.0,1.0,10.0,9.0,11.0,11.0,8.0,2.0,- -  -,,11.0
Owen Cochrane,D (R),6.92,6.92,7.0,2.0,2.0,8.0,7.0,10.0,10.0,10.0,1.0,2.0,3.0,4.0,6.0,6.0,15.0,2.0,6.0,12.0,6.0,6.0,4.0,12.0,3.0,14.0,6.0,3.0,2.0,7.0,9.0,3.0,3.0,7.0,5.0,12.0,11.0,6.0,8.0,3.0,1.0,1.0,8.0,11.0,6.0,16.0,6.0,1.0,- -  -,Loa,13.0
Corey O'Keeffe,"D/WB (RL), DM, M (RC), AM (R)",6.92,6.92,13.0,8.0,3.0,10.0,12.0,11.0,9.0,12.0,1.0,4.0,1.0,10.0,5.0,10.0,11.0,3.0,10.0,11.0,8.0,9.0,9.0,11.0,2.0,10.0,7.0,3.0,8.0,10.0,9.0,8.0,1.0,12.0,12.0,8.0,11.0,9.0,10.0,8.0,4.0,3.0,13.0,11.0,10.0,11.0,14.0,1.0,- -  -,Inj,12.0
Mason O'Malley,D/WB/AM (L),6.91,6.91,12.0,9.0,1.0,8.0,13.0,12.0,10.0,11.0,3.0,4.0,2.0,12.0,4.0,10.0,13.0,1.0,6.0,11.0,9.0,5.0,6.0,6.0,3.0,9.0,10.0,2.0,13.0,10.0,9.0,6.0,3.0,8.0,7.0,9.0,12.0,15.0,13.0,12.0,2.0,2.0,10.0,8.0,10.0,10.0,9.0,3.0,- -  -,,12.0
Taylor Allen,D/WB/M/AM (L),6.91,6.91,13.0,9.0,3.0,11.0,12.0,9.0,11.0,12.0,1.0,1.0,1.0,10.0,9.0,9.0,12.0,3.0,10.0,9.0,9.0,3.0,8.0,6.0,1.0,13.0,11.0,2.0,7.0,12.0,9.0,10.0,1.0,11.0,15.0,10.0,11.0,4.0,8.0,12.0,2.0,2.0,10.0,10.0,10.0,9.0,12.0,2.0,- -  -,,13.0
Jack Armer,"D (RLC), WB (RL)",6.91,6.91,12.0,12.0,4.0,9.0,11.0,12.0,12.0,13.0,3.0,3.0,1.0,10.0,4.0,9.0,11.0,3.0,8.0,12.0,9.0,9.0,2.0,8.0,1.0,9.0,11.0,2.0,8.0,6.0,9.0,3.0,1.0,10.0,8.0,11.0,10.0,6.0,11.0,11.0,1.0,3.0,12.0,9.0,10.0,11.0,10.0,2.0,- -  -,,11.0
Reece James,D/WB (L),6.91,6.91,14.0,11.0,3.0,12.0,14.0,12.0,8.0,13.0,2.0,3.0,3.0,12.0,2.0,13.0,12.0,3.0,12.0,10.0,12.0,7.0,5.0,8.0,2.0,7.0,8.0,2.0,10.0,8.0,13.0,10.0,3.0,10.0,9.0,12.0,12.0,10.0,12.0,10.0,1.0,1.0,10.0,9.0,12.0,12.0,10.0,3.0,- -  -,,13.0
Joseph Foulkes,D (RC),6.91,6.91,10.0,12.0,4.0,10.0,11.0,9.0,14.0,15.0,3.0,4.0,3.0,11.0,3.0,7.0,12.0,2.0,9.0,11.0,11.0,3.0,6.0,10.0,1.0,13.0,11.0,3.0,3.0,7.0,10.0,5.0,3.0,7.0,13.0,10.0,8.0,2.0,9.0,10.0,2.0,3.0,9.0,12.0,9.0,10.0,6.0,3.0,- -  -,,12.0
Ethan Bristow,D/WB (L),6.91,6.91,15.0,5.0,2.0,8.0,13.0,11.0,11.0,14.0,1.0,1.0,1.0,12.0,8.0,12.0,14.0,3.0,13.0,15.0,9.0,11.0,8.0,6.0,1.0,12.0,10.0,3.0,7.0,4.0,13.0,7.0,2.0,8.0,14.0,9.0,8.0,9.0,11.0,11.0,1.0,1.0,8.0,12.0,10.0,13.0,7.0,1.0,- -  -,,14.0
Jordan Thomas,"D (RL), WB (R)",6.91,6.91,10.0,9.0,1.0,10.0,11.0,9.0,10.0,12.0,2.0,3.0,3.0,11.0,4.0,9.0,14.0,1.0,10.0,9.0,10.0,5.0,5.0,9.0,3.0,9.0,7.0,3.0,4.0,4.0,9.0,5.0,3.0,8.0,14.0,9.0,8.0,4.0,10.0,9.0,2.0,1.0,9.0,10.0,8.0,14.0,8.0,2.0,- -  -,Wnt,15.0
Luke O'Nien,"D (RC), DM, M (C)",6.90,6.90,15.0,10.0,1.0,11.0,15.0,12.0,12.0,15.0,3.0,3.0,1.0,11.0,8.0,10.0,11.0,2.0,10.0,17.0,11.0,3.0,7.0,11.0,2.0,11.0,12.0,2.0,7.0,9.0,10.0,10.0,1.0,8.0,15.0,10.0,9.0,7.0,10.0,10.0,1.0,3.0,16.0,11.0,11.0,10.0,14.0,3.0,- -  -,,11.0
Archie Davies,D/WB (R),6.90,6.90,13.0,8.0,3.0,10.0,11.0,10.0,10.0,12.0,2.0,2.0,3.0,9.0,4.0,9.0,11.0,2.0,8.0,12.0,8.0,7.0,8.0,6.0,2.0,11.0,9.0,3.0,10.0,9.0,9.0,7.0,2.0,9.0,13.0,8.0,11.0,10.0,10.0,8.0,2.0,1.0,10.0,11.0,10.0,12.0,7.0,1.0,- -  -,,12.0
Tom Bradbury,D (LC),6.90,6.90,12.0,7.0,2.0,4.0,13.0,11.0,12.0,10.0,3.0,1.0,1.0,10.0,8.0,9.0,10.0,3.0,9.0,10.0,11.0,10.0,9.0,8.0,1.0,16.0,12.0,2.0,4.0,2.0,6.0,9.0,2.0,6.0,14.0,10.0,3.0,6.0,9.0,10.0,3.0,2.0,9.0,7.0,10.0,7.0,11.0,2.0,- -  -,Wnt,10.0
Luke Hendrie,"D (RC), WB (R)",6.90,6.90,11.0,6.0,1.0,10.0,11.0,10.0,11.0,13.0,2.0,1.0,4.0,12.0,6.0,9.0,10.0,1.0,10.0,13.0,9.0,13.0,5.0,14.0,2.0,12.0,9.0,1.0,8.0,7.0,9.0,6.0,2.0,6.0,11.0,11.0,9.0,5.0,12.0,10.0,1.0,3.0,9.0,11.0,11.0,10.0,11.0,2.0,- -  -,,10.0
Josh Hare,"D (RC), WB (R)",6.89,6.89,11.0,8.0,2.0,11.0,12.0,10.0,9.0,12.0,2.0,1.0,2.0,12.0,2.0,10.0,10.0,3.0,11.0,12.0,9.0,9.0,6.0,12.0,3.0,11.0,9.0,2.0,13.0,8.0,10.0,4.0,2.0,9.0,13.0,9.0,11.0,6.0,11.0,9.0,1.0,2.0,10.0,12.0,9.0,8.0,10.0,3.0,- -  -,,10.0
Joshua Williams,"D/WB (R), M (RC)",6.89,6.89,11.0,10.0,3.0,10.0,10.0,10.0,12.0,12.0,2.0,4.0,3.0,11.0,7.0,11.0,13.0,1.0,10.0,12.0,12.0,9.0,9.0,8.0,1.0,11.0,10.0,3.0,10.0,11.0,10.0,8.0,2.0,11.0,11.0,11.0,11.0,9.0,10.0,8.0,3.0,3.0,12.0,10.0,11.0,10.0,11.0,1.0,- -  -,,13.0
Tino Quamina,D (LC),6.89,6.89,9.0,5.0,2.0,9.0,9.0,15.0,8.0,13.0,1.0,1.0,1.0,13.0,7.0,9.0,12.0,1.0,4.0,12.0,12.0,7.0,7.0,9.0,3.0,8.0,9.0,2.0,2.0,6.0,8.0,7.0,4.0,8.0,2.0,13.0,11.0,4.0,12.0,9.0,2.0,1.0,9.0,10.0,11.0,13.0,11.0,3.0,- -  -,,12.0
Joel Taylor,D/WB/AM (L),6.88,6.88,14.0,10.0,2.0,11.0,10.0,11.0,9.0,10.0,3.0,2.0,3.0,12.0,2.0,10.0,14.0,4.0,11.0,6.0,9.0,15.0,7.0,5.0,2.0,8.0,6.0,3.0,6.0,6.0,9.0,3.0,1.0,8.0,15.0,10.0,11.0,2.0,11.0,10.0,1.0,3.0,7.0,10.0,12.0,7.0,5.0,2.0,- -  -,Wnt,14.0
Ryan Rydel,D/WB/M (L),6.88,6.88,12.0,10.0,1.0,12.0,11.0,10.0,8.0,11.0,3.0,1.0,1.0,9.0,6.0,10.0,13.0,1.0,10.0,13.0,10.0,8.0,6.0,4.0,2.0,10.0,8.0,2.0,10.0,12.0,10.0,6.0,3.0,11.0,12.0,8.0,12.0,12.0,9.0,10.0,3.0,2.0,8.0,11.0,9.0,12.0,8.0,3.0,- -  -,,12.0
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.88,6.88,12.0,9.0,1.0,8.0,10.0,10.0,11.0,13.0,1.0,3.0,2.0,10.0,5.0,10.0,10.0,3.0,9.0,12.0,9.0,7.0,5.0,4.0,2.0,12.0,10.0,3.0,5.0,8.0,9.0,5.0,3.0,10.0,14.0,8.0,11.0,5.0,9.0,9.0,1.0,1.0,11.0,10.0,9.0,11.0,14.0,2.0,- -  -,Wnt,11.0
Cameron Borthwick-Jackson,"D (LC), WB (L), DM",6.88,6.88,10.0,8.0,2.0,10.0,11.0,10.0,10.0,12.0,3.0,1.0,3.0,11.0,6.0,10.0,11.0,1.0,6.0,10.0,9.0,8.0,6.0,10.0,1.0,9.0,7.0,2.0,5.0,5.0,10.0,6.0,2.0,6.0,8.0,10.0,8.0,5.0,9.0,11.0,2.0,1.0,9.0,10.0,11.0,10.0,7.0,2.0,- -  -,,10.0
Calum Macdonald,"D (LC), WB (L)",6.87,6.87,13.0,10.0,3.0,10.0,11.0,13.0,10.0,11.0,2.0,1.0,3.0,11.0,6.0,11.0,13.0,3.0,11.0,11.0,13.0,6.0,8.0,7.0,2.0,11.0,11.0,3.0,8.0,7.0,10.0,8.0,3.0,11.0,5.0,11.0,11.0,12.0,13.0,12.0,4.0,1.0,14.0,11.0,11.0,11.0,12.0,3.0,- -  -,Wnt,12.0
Ryan Hand,D (LC),6.87,6.87,6.0,8.0,1.0,1.0,7.0,11.0,9.0,11.0,3.0,3.0,2.0,14.0,1.0,5.0,13.0,1.0,1.0,15.0,12.0,7.0,2.0,11.0,3.0,12.0,10.0,1.0,2.0,7.0,7.0,1.0,1.0,5.0,11.0,12.0,7.0,3.0,12.0,7.0,3.0,2.0,9.0,8.0,9.0,11.0,11.0,1.0,- -  -,,14.0
Ryan Cooney,"D/WB (RL), M (RC)",6.87,6.87,10.0,9.0,1.0,9.0,12.0,11.0,12.0,13.0,1.0,1.0,1.0,9.0,8.0,10.0,12.0,2.0,6.0,8.0,10.0,8.0,9.0,12.0,2.0,8.0,6.0,1.0,7.0,8.0,7.0,4.0,2.0,8.0,10.0,9.0,8.0,4.0,9.0,6.0,3.0,3.0,14.0,10.0,10.0,11.0,16.0,3.0,- -  -,,12.0
Reagan Ogle,"D (RC), WB (RL)",6.87,6.87,11.0,8.0,1.0,8.0,10.0,11.0,12.0,13.0,2.0,1.0,4.0,12.0,4.0,8.0,9.0,3.0,6.0,12.0,11.0,12.0,7.0,10.0,1.0,8.0,9.0,1.0,4.0,8.0,7.0,5.0,3.0,6.0,10.0,10.0,9.0,7.0,10.0,8.0,3.0,2.0,13.0,10.0,9.0,10.0,12.0,4.0,- -  -,,9.0
Kayne Ramsay,"D (RC), WB (R)",6.87,6.87,13.0,9.0,3.0,11.0,12.0,10.0,12.0,13.0,2.0,1.0,2.0,12.0,7.0,11.0,13.0,2.0,9.0,11.0,10.0,8.0,10.0,8.0,2.0,12.0,11.0,1.0,8.0,9.0,10.0,7.0,2.0,10.0,17.0,10.0,10.0,8.0,10.0,10.0,1.0,3.0,13.0,12.0,10.0,13.0,8.0,2.0,- -  -,Wnt,12.0
Caleb Richards,D (LC),6.86,6.86,12.0,9.0,1.0,9.0,9.0,11.0,10.0,11.0,1.0,2.0,3.0,10.0,4.0,9.0,13.0,1.0,9.0,11.0,10.0,6.0,6.0,7.0,2.0,12.0,9.0,1.0,6.0,4.0,8.0,3.0,2.0,7.0,12.0,11.0,9.0,6.0,9.0,10.0,2.0,3.0,9.0,11.0,11.0,11.0,6.0,3.0,- -  -,Wnt,12.0
