UID,Name,Position,Drb/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2002095956,Zak Flannigan,"AM (LC), ST (C)",1.14,9,12,12,10,15,9,12,8,9,9,10,10,5,11,12,17,4,9,3,10,11,11,9,7,12,5,16,6,5,8,1,1,11,8,3,14,4,3,3,1,1,3,2,2,3,3,3,- -  -,
90047170,Richie Bennett,ST (C),0.87,6,4,10,16,11,5,6,11,13,10,13,9,9,10,13,5,8,9,7,17,9,12,2,7,4,11,10,4,12,11,6,6,9,11,7,9,3,2,3,2,2,2,1,2,2,3,2,- -  -,
2002103341,Choz Norcross,"AM (RLC), ST (C)",0.53,12,14,8,11,6,12,11,9,11,8,7,7,5,11,17,13,6,8,3,14,7,11,5,7,9,6,12,9,12,6,1,2,9,3,4,14,2,2,1,3,1,1,1,2,3,1,4,- -  -,Loa
2002094720,Moritz Birkner,ST (C),0.79,12,12,12,7,11,11,13,7,13,11,6,8,4,7,12,14,12,8,3,5,2,7,2,5,7,14,11,6,8,4,2,1,5,4,1,14,1,3,1,1,2,1,1,2,3,3,3,- -  -,
2000228196,Leo Wood,ST (C),0.84,14,11,6,9,10,12,10,7,11,12,5,9,1,11,9,11,12,7,2,5,3,4,5,4,12,14,8,3,14,4,2,1,5,3,1,10,3,3,2,3,1,2,3,2,3,3,1,- -  -,
2002083229,Michael Williams,"M (C), AM (R), ST (C)",1.46,13,12,9,7,11,13,10,11,8,7,9,10,3,12,15,11,13,7,6,7,7,11,5,5,7,5,7,9,4,3,2,5,8,4,1,11,1,3,3,4,2,4,2,1,3,2,3,- -  -,
2000178404,Yestin Shakespear,ST (C),0.41,9,6,5,9,6,6,11,6,7,6,1,6,1,12,5,7,1,9,3,4,4,5,4,1,10,11,11,1,14,5,3,1,5,3,3,8,2,1,2,1,3,4,3,2,3,2,3,- -  -,
2002083489,Keith Quinlan,"M (L), AM (LC), ST (C)",-,6,8,9,3,5,4,8,4,9,10,7,12,3,9,6,13,9,9,1,15,6,11,6,4,8,4,13,9,4,5,1,1,6,4,3,13,1,2,2,4,1,2,1,3,2,1,1,- -  -,
2002083354,Neil Starkey,"M/AM (R), ST (C)",-,12,15,12,10,13,14,7,7,17,8,6,6,2,7,12,15,1,11,3,7,4,6,9,10,8,3,11,6,9,2,2,1,9,1,1,13,4,1,3,3,3,4,4,4,4,3,1,- -  -,Loa
2000201251,William Uchenna,ST (C),-,13,13,9,10,14,12,11,10,9,11,6,13,2,7,15,12,4,10,1,4,3,3,3,4,10,14,12,2,11,6,4,2,5,4,1,8,1,3,1,3,1,1,3,2,3,3,4,- -  -,Wnt
2002109522,Jasper Dowse,ST (C),-,14,12,9,3,12,10,7,7,9,5,5,5,3,6,12,9,1,10,3,6,4,11,4,5,6,6,5,7,6,3,2,1,7,3,3,10,1,1,3,3,2,2,2,4,2,3,3,- -  -,U18
2002083439,Keanan Woolford,"AM (RC), ST (C)",1.11,13,12,15,10,14,12,11,8,10,10,11,14,5,10,15,13,8,8,7,4,11,5,4,7,10,7,10,5,7,8,2,3,12,7,2,13,2,2,3,3,2,2,2,3,4,1,2,- -  -,
2002083222,Paul Grant,"M (C), ST (C)",0.82,11,8,14,13,13,10,9,11,18,10,7,13,3,9,11,13,10,12,1,12,7,9,4,5,9,12,14,3,6,7,1,1,11,3,2,11,2,3,3,2,2,2,3,3,1,3,1,- -  -,Loa
2002095192,Edward Price,"AM (RC), ST (C)",0.73,12,12,14,13,9,10,11,10,9,9,9,10,8,13,13,12,10,10,5,16,11,12,5,7,12,8,10,6,6,6,5,1,10,5,6,10,1,3,3,2,4,3,3,4,2,3,3,- -  -,
2002083130,Dan Green,"AM (RC), ST (C)",0.94,14,11,5,10,12,11,9,3,6,8,5,8,3,7,12,13,10,7,2,11,5,7,1,4,7,7,6,1,3,3,1,1,5,3,1,11,4,3,2,2,3,3,3,2,1,3,2,- -  -,
2002095899,Craig Laycock,"AM (RL), ST (C)",1.33,15,15,10,6,12,14,9,8,6,7,6,9,4,7,11,12,3,9,2,5,4,5,4,5,9,10,11,7,4,4,2,1,6,3,1,10,4,2,1,3,2,2,1,2,2,3,3,- -  -,Loa
2002082998,Ciaran Tierney,"AM (LC), ST (C)",-,9,9,14,14,15,9,15,9,12,8,6,13,4,8,13,15,10,13,3,5,9,10,3,8,8,8,10,5,6,6,3,1,11,2,1,14,1,3,1,2,2,2,1,2,1,2,2,- -  -,
2002083142,Daniel Walsh,"AM (L), ST (C)",-,11,12,6,9,15,11,9,3,7,7,5,8,3,8,12,12,2,10,3,10,3,6,7,5,12,9,6,4,1,2,1,1,5,4,1,10,1,3,1,1,2,2,1,1,3,1,2,- -  -,
2002083112,Cameron Kelly,"AM (LC), ST (C)",-,9,12,13,9,11,8,9,6,10,8,13,11,4,9,12,17,4,9,4,5,8,8,6,8,11,9,10,3,4,6,3,2,9,5,3,14,2,1,2,3,2,2,3,1,2,1,2,- -  -,Loa
89044859,Omar Bugiel,ST (C),-,9,8,9,14,10,11,12,14,14,11,12,8,8,9,14,13,6,12,8,17,10,16,1,6,9,12,11,6,13,11,1,6,10,10,8,11,2,2,3,3,2,1,3,1,2,1,1,- -  -,Wnt
2000021455,Cian Kelly Caprani,"D/WB (L), M (RLC), AM (RL), ST (C)",-,11,12,12,7,13,10,12,9,7,9,10,8,7,7,13,11,9,11,7,12,7,11,5,7,10,6,7,5,6,7,10,6,9,5,8,8,2,1,1,2,3,3,4,1,1,2,2,- -  -,
2002082570,Josh Phillips,ST (C),-,10,8,11,14,5,8,7,10,8,9,8,7,4,7,12,11,4,6,5,8,5,10,3,4,5,7,7,3,9,3,2,3,5,4,2,11,2,3,3,3,2,3,1,1,2,3,2,- -  -,Loa
2002082915,Joel Ngongé,ST (C),-,10,7,11,12,9,10,12,12,5,12,8,12,5,11,17,13,3,13,3,9,10,7,3,7,11,15,9,4,10,8,4,2,8,9,2,12,1,1,1,2,3,1,2,3,1,2,1,- -  -,
2000228499,Makise Evans,ST (C),-,12,10,6,14,14,10,10,10,12,10,6,11,1,6,8,11,7,7,2,2,2,4,3,1,10,12,6,2,10,3,1,1,4,2,1,9,2,3,1,3,3,2,1,2,2,2,3,- -  -,
2002083062,Tai Caskey,"M/AM (C), ST (C)",-,12,9,10,13,12,10,7,6,8,4,8,10,3,6,15,11,8,12,6,7,5,9,3,3,4,13,9,2,5,5,2,1,5,3,4,7,1,3,3,3,3,3,2,3,2,2,2,- -  -,
2002083159,Simon Smith,"AM (RLC), ST (C)",-,12,9,13,8,9,13,6,2,11,6,5,7,5,3,7,8,5,5,1,11,6,6,3,4,8,4,5,1,3,3,1,3,6,2,3,4,4,2,1,1,1,3,1,1,1,3,2,- -  -,
2002083190,Nathan Boyd,"M (R), AM (RC), ST (C)",-,9,9,7,11,16,8,10,5,5,7,13,10,5,9,14,16,15,9,1,9,9,12,2,8,9,6,9,5,7,7,1,2,8,12,2,11,3,1,3,3,3,1,3,1,1,2,1,- -  -,
2000219520,Max Fiddes,ST (C),-,12,7,3,12,15,11,5,9,9,7,4,13,1,8,10,11,4,9,1,2,3,3,1,1,8,10,9,2,12,5,1,1,3,5,1,10,1,1,1,4,2,2,3,2,2,3,1,- -  -,
2002083213,Remi Fallon,"AM (RL), ST (C)",-,14,13,6,11,11,11,8,4,6,4,6,4,2,5,9,9,7,6,1,5,3,9,2,6,8,6,12,1,5,3,2,1,3,2,1,8,3,1,2,4,3,1,1,1,2,3,2,- -  -,
2000216431,Jack Parry,ST (C),-,9,9,11,9,16,9,10,9,12,10,7,12,2,11,14,8,7,14,6,9,6,6,5,7,8,13,12,6,11,6,1,4,10,7,1,8,3,3,1,4,4,3,2,2,3,3,3,- -  -,
2002083312,Adam Anderson,"AM (RL), ST (C)",-,10,8,12,13,11,10,8,6,9,3,14,8,2,4,16,14,4,7,2,3,3,1,2,5,6,10,13,1,5,2,1,1,5,4,1,12,3,2,1,3,1,2,1,4,4,4,3,- -  -,
2000201866,Ryan Shallis,"AM (RL), ST (C)",-,14,14,7,4,7,13,6,7,8,6,6,8,3,9,13,12,11,9,1,4,5,5,3,7,12,9,10,3,9,4,2,1,5,5,1,10,3,1,2,3,3,3,3,2,3,2,1,- -  -,
2002083334,Oakley McKechnie,"M/AM (R), ST (C)",-,11,9,8,11,11,11,7,4,16,5,7,6,3,7,14,8,1,5,3,8,5,11,6,9,10,4,7,9,3,4,1,1,6,2,1,6,2,2,3,3,2,2,2,2,3,2,3,- -  -,
2002083352,Mark McKinley,"M (R), AM (RLC), ST (C)",-,8,7,5,10,11,6,5,7,9,7,10,7,2,6,12,13,6,6,1,6,8,8,5,4,7,8,10,6,6,8,2,1,9,5,1,13,2,3,3,2,2,3,1,2,1,3,3,- -  -,Loa
2000201864,Alfie Young,"AM (RLC), ST (C)",-,13,9,5,14,12,12,9,7,5,6,2,6,3,9,6,9,4,6,1,4,4,5,4,6,7,9,11,3,6,1,3,3,5,1,1,9,2,1,4,2,1,3,2,2,3,1,4,- -  -,
2002083430,Matthew McKnight,ST (C),-,9,6,9,14,15,6,12,6,7,8,7,11,3,7,15,13,11,6,1,2,3,7,1,5,11,14,11,4,7,3,1,3,5,6,1,12,1,3,4,3,1,2,2,1,3,3,3,- -  -,
2002083527,Wayne Jones,"AM (RC), ST (C)",-,8,9,12,8,10,9,10,7,7,8,7,9,4,9,15,12,5,10,2,9,7,12,5,8,8,8,9,6,4,4,3,1,7,5,3,12,1,3,3,2,2,2,1,1,2,1,2,- -  -,
2000186757,Piers Juliff,"AM (RLC), ST (C)",-,12,14,2,2,13,11,7,4,11,2,5,9,1,12,6,7,10,2,1,3,4,5,2,5,11,9,11,2,10,3,1,1,5,5,2,6,3,2,3,2,2,2,1,1,1,1,4,- -  -,
2002083839,Ryan Owens,"AM (RL), ST (C)",-,13,11,14,10,12,12,11,7,7,5,6,8,2,7,12,13,7,9,3,6,4,9,3,7,11,7,7,3,4,5,1,1,9,3,1,14,2,3,1,1,3,3,4,1,1,2,1,- -  -,Loa
2000183427,Tom Wilson,"AM (R), ST (C)",-,11,12,11,3,13,13,13,9,13,7,5,8,8,4,11,6,4,9,3,4,5,9,3,4,7,5,5,3,4,3,1,1,5,1,1,8,1,1,1,3,2,1,1,1,1,1,2,- -  -,
2002083924,Brenton Leverett,"AM (C), ST (C)",-,7,8,5,6,10,7,8,6,8,9,5,4,3,10,13,12,1,7,2,2,6,4,7,3,15,9,11,11,4,5,1,3,6,3,2,12,1,3,3,3,2,4,2,1,3,2,3,- -  -,
2000179760,Charlie Burden-Whittleton,ST (C),-,11,6,6,4,14,6,7,6,14,4,6,11,5,12,10,11,2,13,2,4,3,5,5,5,9,12,11,3,14,5,1,1,4,4,3,12,3,3,2,2,2,2,3,2,2,3,2,- -  -,Loa
2000163966,Reuben Marshall,ST (C),-,10,9,7,6,16,9,9,7,7,5,4,13,2,11,9,9,10,11,1,1,6,5,5,4,6,12,8,4,13,3,1,1,5,6,1,9,2,3,3,3,3,2,1,1,2,3,1,- -  -,
2000146808,Harry Giroud,ST (C),-,11,8,4,12,17,9,6,7,14,7,3,12,1,4,2,10,3,12,1,2,4,4,1,1,9,12,8,2,12,4,1,1,4,6,1,8,2,1,2,1,3,3,2,3,2,2,3,- -  -,
2000140817,Junior Dixon,ST (C),-,10,10,11,11,12,15,7,12,15,10,8,7,8,10,11,8,7,10,5,8,7,8,7,4,10,13,8,7,9,8,1,5,6,12,4,9,3,3,1,2,3,1,2,2,1,2,1,- -  -,Wnt
2002095483,Kalum Muddyman,"AM (RL), ST (C)",-,15,13,8,6,10,13,7,7,10,7,5,10,2,5,4,12,3,11,3,7,3,5,4,9,9,10,11,3,9,5,3,2,6,4,2,7,3,1,3,3,2,3,3,3,1,1,1,- -  -,Loa
2002095487,Jose Miguel Arce,"M (L), AM (LC), ST (C)",-,10,9,5,5,14,7,11,3,6,6,12,6,4,9,4,14,14,6,4,13,4,13,2,4,7,13,9,5,6,3,1,4,7,7,4,14,1,3,3,2,1,4,2,3,2,2,2,- -  -,
2002095499,Joe Allen,"AM (RC), ST (C)",-,9,8,7,12,8,7,8,10,7,9,10,9,3,8,17,13,3,11,3,6,5,4,5,9,9,15,9,3,5,6,1,1,5,3,1,13,3,3,3,2,3,3,4,1,3,2,3,- -  -,Loa
2000140705,Olly Thomas,ST (C),-,12,8,8,10,13,9,5,9,12,10,5,10,1,11,7,11,9,11,2,4,1,4,3,1,6,14,13,4,13,6,1,2,6,4,1,8,2,1,1,1,1,2,2,1,3,3,3,- -  -,
2002095509,Will Marsden,"AM (RL), ST (C)",-,12,10,6,5,13,11,8,4,8,7,7,5,2,6,4,12,12,5,2,1,5,6,5,9,6,4,7,2,10,2,1,2,9,3,2,11,2,2,4,3,1,1,2,1,1,3,1,- -  -,Loa
2000138620,Brandon Njoku,ST (C),-,12,8,4,9,13,10,11,2,6,9,5,9,2,6,14,12,7,12,2,2,5,4,2,4,8,11,9,2,10,2,1,1,3,4,1,10,1,3,2,1,2,2,2,3,1,3,1,- -  -,
2002095812,Jack Thomas,"AM (RL), ST (C)",-,16,14,14,6,13,13,8,6,7,6,2,8,2,7,11,16,9,12,2,5,5,9,5,8,11,2,4,6,3,3,4,1,11,1,3,10,3,3,3,3,2,1,2,2,2,1,4,- -  -,Inj
2002095821,Bailey-Tye Towey,"AM (RC), ST (C)",-,11,12,5,10,13,11,9,3,7,4,17,9,3,6,8,12,5,8,1,6,2,10,2,5,9,5,6,7,1,4,1,2,4,1,1,10,2,2,3,1,2,1,2,3,2,3,2,- -  -,Loa
2002095824,Anthony Gabriel,"AM (C), ST (C)",-,16,12,13,6,12,12,9,5,4,7,11,10,3,7,8,13,7,9,3,9,11,6,3,3,6,6,7,5,3,4,1,1,10,4,3,12,1,3,1,2,2,1,1,3,2,1,3,- -  -,Loa
2002095827,John Sutherland,"M/AM (R), ST (C)",-,12,11,13,13,14,9,9,11,8,9,6,10,4,8,13,10,6,7,4,11,7,7,6,12,7,12,11,5,11,7,2,1,9,6,1,7,1,3,3,1,2,3,3,3,2,3,2,- -  -,
2002095877,Chris Massey,"AM (RL), ST (C)",-,10,5,12,13,13,9,10,5,8,5,4,4,5,5,13,9,2,9,3,13,4,9,6,9,8,3,4,5,2,12,1,2,9,5,1,9,2,2,3,2,3,4,2,3,1,3,2,- -  -,U18
2000134220,Shay Willock,ST (C),-,11,11,8,12,13,11,12,12,9,7,5,12,4,9,4,7,6,8,6,6,6,7,6,6,9,12,11,6,11,7,2,3,7,8,1,8,1,1,1,2,1,1,2,3,1,4,2,- -  -,
2000130668,Adam Payce,"M (C), ST (C)",-,13,7,6,15,8,11,8,4,7,4,6,7,1,12,9,12,6,10,1,2,7,7,3,1,10,11,6,4,11,2,1,4,7,3,7,7,2,3,3,3,3,4,1,1,2,3,2,- -  -,
2002095928,Wally South,"M (C), AM (RC), ST (C)",-,6,11,7,9,9,8,6,6,14,7,9,8,3,8,5,13,7,7,4,9,8,9,4,4,9,4,9,8,5,3,3,3,6,4,1,13,2,3,3,1,3,2,2,3,1,2,3,- -  -,U18
2002095949,Nathan Jackson,"M (C), ST (C)",-,12,9,14,11,9,10,13,7,9,7,7,11,4,10,13,13,10,8,4,11,6,7,5,5,6,13,10,3,8,6,3,1,4,3,4,10,1,2,1,3,2,2,2,2,3,2,4,- -  -,
2002102411,Wade Mullarkey,"M (L), AM (LC), ST (C)",-,13,15,9,3,14,12,11,6,6,5,5,6,3,9,14,15,9,6,1,5,8,8,2,9,7,4,12,2,2,3,2,1,9,1,3,12,2,3,3,2,2,1,3,2,4,2,2,- -  -,
2002102919,Robert Hickman,"M (C), AM (RC), ST (C)",-,7,11,10,7,13,10,11,7,16,6,16,7,5,9,10,12,14,7,2,15,11,11,6,8,11,5,9,8,5,4,1,1,11,3,4,12,3,3,1,1,1,1,2,1,1,2,3,- -  -,
2002103040,Bernard Batte,"M (RC), AM (C), ST (C)",-,7,6,6,9,12,6,11,8,16,9,7,9,6,6,12,10,7,8,8,15,9,13,4,6,6,3,7,4,1,10,2,3,9,5,7,10,3,2,1,1,1,3,1,1,3,2,1,- -  -,U18
2000117447,Tyrell Sellars-Fleming,ST (C),-,13,10,7,9,15,11,8,5,5,4,6,10,2,9,4,10,11,5,2,3,4,4,3,3,12,10,8,3,9,3,3,3,5,6,1,10,4,2,1,1,3,1,3,1,3,1,3,- -  -,Loa
2002103139,Ryan Murphy,"M/AM (R), ST (C)",-,14,13,13,9,15,11,9,5,16,8,17,9,4,5,10,12,2,9,4,7,7,9,9,11,13,12,7,6,4,3,1,1,10,7,4,12,3,1,2,1,1,1,3,1,1,2,2,- -  -,
2002103148,Dennis Mikkelsen,"M/AM (R), ST (C)",-,15,14,10,5,15,15,9,7,10,7,12,8,6,6,13,12,5,13,3,7,7,7,6,9,13,12,9,6,6,5,3,1,9,5,3,11,3,2,1,1,3,2,4,1,2,3,1,- -  -,
2002103149,Craig Healy,"AM (L), ST (C)",-,12,10,14,7,12,10,8,6,3,7,17,6,4,5,10,11,3,9,3,13,5,8,6,4,7,7,6,4,5,4,1,1,8,3,1,11,1,1,2,2,3,3,1,1,2,2,1,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
