,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
191,2002234335,Kristian Krasniqi,"AM (LC), ST (C)",,5,10,13,11,5,7,5,5,9,7,3,10,5,8,11,13,14,9,6,10,9,5,3,5,5,7,11,6,3,7,2,4,11,3,4,14,1,3,1,1,3,1,2,1,3,3,4,12,13,10,8,12,10,16,10,10,15
192,2002234762,Tom Rudd,"AM (R), ST (C)",,11,12,4,9,13,11,2,3,6,5,1,5,4,4,10,8,7,6,3,6,6,4,3,6,11,8,7,5,7,2,2,1,7,1,2,8,3,2,2,1,2,2,2,2,3,1,2,12,8,13,12,3,5,13,11,4,9
193,2002234770,Sanchez Tunnacliffe,"AM (L), ST (C)",,13,9,13,8,6,9,5,2,14,4,9,6,3,6,11,11,5,11,4,3,4,8,6,7,6,8,6,11,2,4,3,1,5,4,4,11,1,1,2,3,2,2,3,2,3,3,2,10,6,11,13,11,7,7,9,8,12
194,2002234774,Dylan Boorman,"M (C), ST (C)",,10,5,13,13,9,6,10,8,6,6,5,5,4,6,12,14,5,7,5,7,5,12,5,4,7,12,8,7,9,7,4,4,14,5,6,8,3,1,2,1,2,3,3,2,1,2,1,15,8,10,5,8,8,15,14,10,11
195,2002234787,Maximus Ulph,"AM (LC), ST (C)",,14,8,3,5,10,12,10,4,13,9,6,5,7,8,4,12,3,6,2,4,5,5,5,6,5,14,6,8,5,7,2,4,5,4,3,11,2,3,2,2,1,1,1,2,3,1,3,3,9,6,12,6,5,13,12,12,10
196,2002234789,John Mbah,"M (C), ST (C)",,9,8,12,8,14,7,7,5,15,8,15,6,4,13,17,14,7,9,5,9,7,7,5,6,7,11,11,8,3,7,3,4,6,7,5,14,1,1,2,2,3,1,2,2,4,3,1,10,8,5,8,16,7,10,8,7,11
197,2002235066,Harry Cook,"AM (C), ST (C)",,6,8,11,7,9,8,6,3,8,6,9,7,3,9,10,10,4,10,5,9,4,7,5,3,5,5,9,8,5,4,1,4,7,4,3,9,3,2,1,2,2,3,1,1,1,1,1,10,7,12,14,12,6,14,10,6,9
198,2002235069,Joe Tonks,"M/AM (C), ST (C)",,7,9,13,11,13,7,6,3,5,5,4,7,3,4,15,12,5,8,3,9,7,10,4,4,13,7,7,7,3,5,1,2,6,4,4,12,2,1,2,2,2,1,3,1,2,3,2,15,7,10,7,14,11,13,9,7,5
199,2002235073,Dion Mitchell,ST (C),,11,9,8,11,13,10,6,2,12,5,8,9,7,6,11,11,14,6,1,7,4,11,1,3,11,11,6,3,3,2,1,1,5,5,1,11,1,1,2,1,2,1,2,3,4,1,1,13,6,9,8,12,3,15,13,8,18
200,2002235076,Ben King,"AM (RC), ST (C)",,7,8,6,8,9,8,8,2,11,7,6,6,5,5,15,11,10,9,5,12,7,13,8,7,5,6,10,10,5,5,2,3,9,3,5,12,2,3,2,1,2,1,1,3,4,3,4,18,6,13,7,12,3,14,11,10,14
201,2002235104,Bjørn Tore Granås,ST (C),,13,10,4,5,11,13,6,1,12,5,5,7,2,8,9,11,13,7,1,4,3,3,3,5,6,7,7,7,3,3,1,1,5,1,1,10,1,2,1,3,2,3,1,4,3,1,3,12,8,2,7,13,13,9,16,6,10
202,2002235128,Harvey Batty,"AM (C), ST (C)",,7,11,11,6,4,9,4,5,11,5,5,8,4,6,9,8,3,9,3,8,8,4,5,8,6,10,8,9,5,4,2,3,6,4,2,9,3,3,3,2,2,2,1,2,2,3,1,11,6,10,7,11,8,10,6,8,3
