UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2002103310,Borja Serrano,GK,1.01,10,8,8,13,14,6,8,9,7,9,7,7,13,12,19,1,8,3,13,12,6,7,3,3,1,1,3,7,1,3,2,2,5,2,2,5,11,12,13,2,13,8,7,11,12,9,10,- -  -,
2002083722,Mohammed Al-Zaabi,GK,3.38,8,10,13,13,15,6,7,8,8,10,10,9,14,13,10,3,7,1,13,7,13,6,6,2,1,3,6,8,1,1,1,2,6,1,3,4,11,13,12,4,13,8,9,7,15,13,10,- -  -,Loa
25003489,Marek Štěch,GK,1.17,6,8,7,14,12,5,6,10,10,12,10,8,10,9,13,2,11,2,11,10,7,11,4,1,2,3,7,5,4,1,1,6,8,5,6,9,13,10,10,6,10,8,11,11,12,13,12,- -  -,Inj
860472,Eloy Room,GK,1.09,8,9,8,13,12,10,8,10,8,12,13,14,12,12,8,3,11,1,12,10,7,13,3,2,9,2,10,7,2,3,7,5,11,6,8,10,12,12,12,8,13,13,15,12,12,11,12,- -  -,Wnt
29189393,George Shelvey,GK,0.95,10,10,12,13,9,11,12,12,9,11,12,11,10,10,11,4,9,2,11,12,10,12,3,3,3,3,10,7,11,3,1,2,10,1,1,11,14,9,9,3,10,11,12,3,10,6,11,- -  -,Wnt
2000163421,Oliver Riva,GK,0.95,9,11,8,6,8,8,2,4,15,4,10,7,12,13,14,3,8,1,6,5,6,2,3,3,2,1,2,4,1,3,3,2,7,2,3,5,9,9,6,5,13,9,10,8,12,5,10,- -  -,
43075231,Antonio Santurro,GK,1.00,8,10,8,14,10,10,9,11,7,10,10,12,9,10,10,7,7,6,11,9,10,9,3,2,1,1,7,6,4,3,2,2,10,3,3,8,12,12,12,8,13,12,13,12,13,12,13,- -  -,Wnt
2000052791,Conor Manderson,GK,1.41,8,11,6,6,9,5,1,4,8,3,13,2,7,11,12,2,8,1,6,5,6,4,3,2,1,1,3,5,1,1,3,2,8,1,3,1,8,9,10,6,13,8,5,12,10,6,3,- -  -,
92012109,Bernd Leno,GK,1.26,13,15,13,14,14,9,11,11,8,14,14,12,12,11,12,4,9,6,13,16,8,10,3,2,3,3,11,5,6,2,1,2,11,4,1,9,13,14,12,13,15,15,16,13,16,16,12,- -  -,
67214451,Luca Zidane,GK,0.90,15,14,11,13,12,13,11,12,8,12,11,10,10,10,16,14,11,9,13,10,11,10,6,8,7,7,14,6,8,2,10,1,15,11,5,13,11,12,13,13,13,15,13,9,14,12,12,- -  -,
2002083324,Anthony Khan,GK,1.26,13,7,3,11,8,11,3,5,12,7,11,3,7,10,15,3,2,1,4,14,10,7,3,2,2,3,3,5,1,3,1,3,8,3,3,3,11,4,9,1,14,9,4,9,8,9,6,- -  -,
2000025836,Matt Boylan,GK,1.75,8,9,13,13,8,8,8,11,10,11,13,10,10,11,12,3,8,3,10,7,9,7,3,3,2,2,6,7,4,3,3,1,9,2,2,5,13,11,11,5,7,6,10,4,9,5,10,- -  -,
2002108887,Adriaan Goossens,GK,1.44,11,15,12,5,6,11,4,7,11,8,13,5,10,11,3,2,8,2,12,5,9,3,3,1,3,1,1,8,1,2,2,2,5,1,1,3,7,9,9,1,13,7,7,9,14,14,8,- -  -,Inj
28122643,Arthur Okonkwo,GK,1.04,8,13,13,16,8,10,10,14,5,11,10,8,11,9,13,2,5,3,12,12,6,8,5,3,2,2,8,7,7,3,1,2,8,2,3,6,17,14,10,9,12,11,15,7,15,9,10,- -  -,
28085170,Will Norris,GK,1.06,7,12,9,11,11,6,12,11,11,12,12,12,10,10,11,5,7,7,11,10,10,8,3,1,1,3,8,4,1,3,1,3,9,2,1,11,13,13,12,3,14,13,12,8,13,13,12,- -  -,Wnt
28122851,Will Brown,GK,1.19,11,14,7,11,9,10,1,5,6,6,11,8,9,13,3,1,11,1,9,6,5,5,4,1,2,1,1,6,1,1,2,3,4,2,2,3,15,5,8,5,11,8,8,11,8,9,8,- -  -,
2000221210,Tom Wray,GK,1.18,8,8,6,13,9,5,1,4,9,7,11,5,5,12,19,1,9,2,9,4,5,4,3,1,1,1,1,7,1,3,1,2,7,2,3,1,14,5,5,5,12,8,9,10,12,11,4,- -  -,
29130390,Aynsley Pears,GK,1.00,10,13,10,12,12,10,10,9,4,9,14,7,11,14,12,1,7,10,12,9,9,7,1,3,1,2,9,5,7,3,10,3,11,2,1,10,12,12,11,7,12,13,13,6,11,7,10,- -  -,
43044146,Francesco Bardi,GK,1.21,6,12,11,13,16,6,10,11,14,12,12,12,12,14,12,6,12,6,14,10,9,11,3,3,1,2,8,5,5,1,1,3,7,3,3,6,13,10,13,7,13,12,14,12,15,8,15,- -  -,
28049312,Jordan Archer,GK,1.05,12,14,14,14,14,11,15,12,12,10,12,10,9,9,12,4,5,1,11,10,10,10,5,3,1,2,4,6,3,1,1,1,14,3,3,8,13,9,9,9,11,11,14,9,15,14,9,- -  -,Unh
29228683,Jack Arthur,GK,1.72,9,11,6,2,10,11,1,4,8,6,8,6,6,11,6,2,9,2,9,5,5,4,2,2,3,2,1,5,1,1,2,1,8,1,1,1,6,10,6,7,12,10,8,6,12,12,5,- -  -,
15007852,Mark Birighitti,GK,1.24,9,10,11,13,7,10,6,9,13,12,5,12,11,8,9,3,6,3,12,13,10,12,3,2,5,3,8,5,9,3,1,3,8,9,1,7,10,10,12,13,12,13,12,12,14,10,10,- -  -,Trn
69000199,Yann Sommer,GK,1.24,8,11,12,12,18,8,8,7,13,14,14,16,15,15,16,10,16,3,16,11,12,12,5,2,2,2,11,6,5,1,2,2,12,4,2,13,11,12,14,14,14,13,16,8,17,18,14,- -  -,Ret
84153374,Timothy Fayulu,GK,1.47,11,13,9,14,17,11,10,12,8,12,13,11,10,11,11,8,10,3,12,11,11,11,3,1,3,3,9,7,1,2,3,3,13,4,2,7,14,13,10,11,12,10,14,12,14,13,12,- -  -,
29125266,Mateusz Hewelt,GK,1.52,9,11,12,12,12,9,10,10,11,9,6,11,11,11,7,6,8,10,12,11,7,8,3,1,3,1,6,6,3,3,2,1,8,3,3,4,11,9,10,6,11,11,10,6,12,6,11,- -  -,Trn
28038177,Benji Siegrist,GK,1.07,7,9,14,16,12,7,9,10,8,11,12,10,11,11,14,4,15,1,13,12,9,11,2,3,2,2,6,5,4,3,2,2,9,1,3,11,16,13,12,7,15,11,16,15,14,12,14,- -  -,
2000191827,Thomas White,GK,1.13,11,9,12,11,14,9,10,10,10,9,8,10,10,8,14,8,8,5,9,7,6,6,2,2,2,3,2,3,2,2,1,3,3,2,3,3,13,9,11,8,11,6,12,10,11,4,9,- -  -,
31038069,Kacper Kowalczyk,GK,1.51,7,12,4,11,12,5,2,4,11,4,13,5,9,14,13,1,14,2,6,6,6,4,3,3,2,1,5,5,1,1,2,3,9,1,2,5,11,9,10,5,13,6,10,5,13,12,8,- -  -,
43007283,Andrea Seculin,GK,1.38,8,10,11,14,13,7,10,9,12,12,12,14,11,11,13,5,8,5,11,11,6,11,4,2,1,1,8,7,6,1,3,2,9,3,2,7,14,12,12,12,13,11,14,9,14,14,12,- -  -,
2002094951,Antoni Heatley,GK,1.07,9,16,14,8,9,8,10,9,8,8,11,9,10,14,14,1,10,1,11,15,7,12,3,3,1,1,3,8,1,1,2,2,8,2,3,6,12,13,12,1,14,14,12,10,14,5,10,- -  -,Int
28099985,Hugo Keto,GK,1.25,11,13,13,14,11,12,12,12,8,13,11,10,12,9,14,3,8,8,12,10,6,11,6,1,2,1,7,8,7,3,3,3,9,1,3,6,15,9,11,6,13,12,13,14,12,8,10,- -  -,
28095217,Owen Evans,GK,1.06,9,13,12,14,12,8,13,12,5,13,10,11,12,11,12,7,11,1,12,10,11,12,4,1,3,2,10,9,3,3,2,1,12,3,3,9,13,12,11,9,10,14,13,9,14,10,14,- -  -,
24046644,Josip Posavec,GK,1.11,13,15,12,15,12,12,11,12,9,14,11,9,8,12,11,6,6,4,12,10,6,10,5,1,2,2,11,7,5,3,1,1,10,2,3,9,14,10,11,9,11,11,13,13,15,15,12,- -  -,Inj
2000156708,Wyll Stanway,GK,0.95,9,7,8,15,8,9,5,7,9,11,7,8,9,14,15,3,9,1,13,8,8,6,1,2,2,1,3,3,1,2,3,1,10,2,2,5,14,9,9,3,9,7,12,2,10,12,7,- -  -,Inj
28124568,Lucas Bergström,GK,0.97,11,13,14,20,12,11,10,11,10,11,12,13,14,13,14,2,12,3,11,10,13,10,4,3,2,1,10,7,10,3,3,2,7,4,1,9,20,12,12,3,12,15,15,7,14,9,15,- -  -,Wnt
29226265,Brad Young,GK,1.05,6,12,11,14,10,9,9,12,9,11,10,11,12,8,14,2,10,2,11,8,7,9,3,1,2,1,5,5,1,3,3,3,10,3,1,6,15,13,13,5,13,12,14,7,12,10,13,- -  -,
2002095242,Victor Mohammed,GK,1.50,5,5,6,10,9,4,2,4,14,7,7,6,5,10,4,2,14,1,9,2,7,5,2,1,2,1,4,5,1,3,3,2,5,3,2,6,10,9,9,1,14,4,6,15,12,16,8,- -  -,
67156610,Rubén Blanco,GK,1.60,13,15,11,14,11,11,13,11,9,13,12,15,11,12,10,7,8,1,15,13,8,11,3,2,1,3,11,7,2,1,2,2,13,6,2,7,13,11,14,7,14,12,15,13,16,14,12,- -  -,
21024436,Nikola Vasilj,GK,1.10,8,12,14,15,14,11,11,12,15,11,13,10,11,11,16,3,8,1,11,11,12,11,5,3,2,3,6,7,1,1,1,3,16,1,1,7,15,12,12,5,13,10,12,9,13,5,14,- -  -,
67080544,Edgar Badía,GK,1.51,9,14,8,11,14,9,10,9,3,13,15,12,14,13,13,14,10,10,14,10,10,11,1,3,1,1,11,5,5,2,1,3,14,2,3,11,10,12,16,2,12,12,17,19,19,14,13,- -  -,
29199239,Joseph Osaghae,GK,1.17,10,10,5,11,9,10,3,4,7,4,15,7,10,12,10,3,9,1,3,6,5,4,2,2,1,1,1,6,1,3,1,1,8,3,1,1,14,10,6,5,12,6,5,5,12,5,7,- -  -,
54009099,Łukasz Skorupski,GK,1.17,11,14,14,14,14,11,14,12,13,13,14,12,12,14,13,10,11,9,14,17,6,16,4,2,3,2,5,6,6,2,1,1,6,2,3,6,12,12,11,1,12,10,17,16,16,3,12,- -  -,
2002103867,Stanley Sakala,GK,1.35,9,10,4,10,11,5,4,2,13,3,7,2,3,12,12,2,14,2,6,14,2,8,2,3,2,1,1,5,1,1,2,1,4,3,3,1,9,9,6,2,9,5,8,16,5,8,11,- -  -,
63033447,Peter Urminsky,GK,1.77,12,16,10,15,11,12,1,10,10,10,13,10,12,13,11,3,14,2,5,6,7,5,4,3,2,1,4,7,6,3,3,3,8,3,2,5,14,11,7,5,6,13,12,15,12,10,8,- -  -,
91018384,Lars Unnerstall,GK,1.08,5,7,14,18,13,3,8,11,7,13,12,14,13,12,10,3,13,3,15,14,7,13,6,2,2,2,8,8,5,3,1,2,8,4,2,8,18,15,14,6,14,10,16,8,13,12,14,- -  -,Ret
16092615,Rene Swete,GK,1.29,5,6,10,14,12,6,5,6,14,9,13,11,10,12,11,5,12,5,13,11,11,13,3,5,7,2,9,4,3,10,12,4,10,6,5,7,14,12,12,12,13,13,14,11,15,13,12,- -  -,Ret
29009402,Chris Maxwell,GK,1.07,7,10,9,13,13,7,9,9,7,11,10,12,11,11,18,5,17,2,12,14,13,14,4,2,3,3,11,8,7,1,3,3,12,4,6,10,12,13,13,15,11,13,14,8,12,15,15,- -  -,
29085912,Nick Townsend,GK,1.18,9,11,11,15,10,10,11,12,11,11,12,8,9,9,12,5,7,8,10,10,7,10,2,2,6,3,8,4,3,2,2,3,12,1,2,9,12,12,11,11,12,13,11,9,10,12,12,- -  -,Wnt
2002092135,Sim Won,GK,1.62,3,9,5,8,9,3,5,5,11,4,7,4,5,6,17,1,8,3,7,17,14,8,3,3,3,3,5,4,1,3,3,3,5,2,2,5,6,10,4,5,8,6,5,5,12,15,4,- -  -,
61060675,Robby McCrorie,GK,1.18,10,12,11,14,13,9,10,10,9,10,13,12,13,13,12,3,13,3,12,11,14,11,4,3,3,3,9,7,2,2,2,3,12,3,3,9,11,11,12,6,12,16,17,5,13,10,13,- -  -,
53020679,André Hansen,GK,1.34,9,13,11,12,14,9,7,12,8,14,14,14,13,12,16,6,15,3,13,13,10,12,3,3,1,2,8,4,3,2,10,3,11,4,6,8,11,13,14,5,12,14,15,14,12,12,14,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67171745,Sergio Rico,GK,1.26,10,15,13,14,11,7,9,13,8,14,13,13,13,13,10,10,9,5,13,13,7,12,4,3,2,2,10,7,5,3,2,2,11,3,2,7,14,13,13,6,14,12,15,18,15,7,14,- -  -,
29106981,Cameron Mason,GK,1.15,5,11,11,11,8,5,9,10,5,8,11,9,9,9,15,2,11,3,10,9,6,9,3,3,1,1,8,5,8,3,2,3,8,1,2,9,11,11,12,10,11,11,9,5,11,6,6,- -  -,
14063109,Jeremías Ledesma,GK,1.15,10,15,11,14,12,10,11,13,9,12,15,13,14,12,15,2,13,4,12,15,12,17,4,1,1,2,8,9,6,2,3,3,10,2,2,10,12,13,12,12,13,17,16,13,17,13,14,- -  -,Wnt
29156091,Andrew Fisher,GK,1.10,10,12,11,15,12,10,11,12,8,11,11,13,13,11,8,10,8,12,15,14,11,11,2,1,2,3,11,1,5,2,1,3,11,3,3,10,12,10,10,11,14,16,14,5,13,8,11,- -  -,
29217121,Bert White,GK,1.05,5,10,7,13,14,6,2,5,10,9,15,8,12,14,11,2,11,1,13,7,6,5,4,1,2,2,6,7,1,1,1,3,6,2,2,5,13,10,11,10,9,7,7,7,7,12,7,- -  -,
14101872,Agustín Rossi,GK,1.13,12,14,13,16,15,11,12,14,8,15,14,16,11,12,14,4,11,8,15,14,9,9,4,3,2,3,9,8,1,1,1,3,13,3,1,9,15,12,13,8,14,13,15,7,14,10,13,- -  -,
29148895,Jack Stevens,GK,1.13,10,13,13,14,13,11,14,12,5,12,12,11,13,10,11,1,13,3,12,11,12,10,3,3,2,1,4,8,2,2,3,1,14,3,3,6,14,11,12,7,11,9,12,9,12,13,11,- -  -,
2002096033,Guillermo Vargas,GK,1.16,11,7,7,12,9,5,9,9,9,9,6,5,8,13,12,1,10,1,9,9,5,12,3,2,2,3,2,5,1,3,2,3,8,3,1,6,8,12,11,8,15,10,8,8,15,13,8,- -  -,Int
2000140587,Michael Acquah,GK,0.95,10,9,6,9,8,11,1,4,15,5,8,7,6,12,11,1,2,2,4,5,2,4,3,3,3,2,1,5,1,3,3,1,8,1,1,3,14,5,10,5,12,9,8,15,11,13,9,- -  -,
24045118,Karlo Letica,GK,1.23,13,12,12,18,12,12,11,12,12,13,13,12,11,10,14,1,13,1,12,10,7,9,3,3,1,2,7,6,10,3,1,2,8,1,3,5,17,14,10,12,12,12,12,10,15,13,8,- -  -,
2002090650,Mamadú Sá,GK,1.36,11,5,8,8,11,10,4,2,7,4,9,4,9,9,15,1,9,1,10,8,15,4,4,3,1,2,1,6,1,1,1,2,4,3,3,2,5,8,6,2,13,7,4,7,14,10,4,- -  -,
98010645,Yvon Mvogo,GK,1.22,13,15,12,14,14,12,11,14,12,15,16,12,9,9,13,12,13,2,10,12,12,11,3,1,1,1,11,7,6,2,2,3,9,2,1,10,14,10,12,15,12,16,14,12,15,18,14,- -  -,
28025341,Jed Steer,GK,1.17,7,11,11,14,13,6,8,10,5,12,12,12,12,12,12,1,8,9,14,11,12,11,4,3,2,2,8,6,2,2,1,2,11,4,1,11,13,12,12,9,12,12,12,4,14,11,11,- -  -,
28110176,Nathan Trott,GK,0.97,12,12,11,12,11,11,7,11,9,13,11,9,12,14,6,1,14,3,15,10,8,7,4,2,3,1,4,6,2,2,2,3,11,2,3,7,14,11,9,5,13,10,13,6,12,5,10,- -  -,
16024019,Samuel Sahin-Radlinger,GK,1.17,9,12,12,18,12,10,11,12,8,13,12,13,11,10,11,1,8,12,11,15,9,12,2,4,3,3,11,4,8,5,15,5,13,5,6,11,16,11,12,14,11,13,12,13,13,15,15,- -  -,
2002084121,Chris Disley,GK,1.26,11,8,8,13,9,9,3,3,10,5,8,4,10,5,13,1,8,3,5,6,8,7,1,2,3,3,3,5,1,3,3,2,5,1,3,3,11,7,5,7,10,5,5,6,6,6,5,- -  -,
67181753,Sergio Herrera,GK,1.29,10,13,9,13,13,10,13,13,10,13,12,12,14,12,15,5,11,3,12,13,9,12,5,1,3,3,11,7,3,2,1,3,11,1,3,9,13,13,14,13,14,11,15,11,16,12,13,- -  -,
29139716,Luke Southwood,GK,0.94,9,16,12,12,11,8,8,6,5,11,8,9,10,10,5,2,12,2,12,11,10,10,2,1,1,3,10,6,5,1,3,1,10,3,1,8,14,10,9,7,14,12,15,4,13,16,13,- -  -,
2000184615,Luke Campbell,GK,0.91,8,8,10,6,10,8,3,4,6,9,8,10,9,11,3,2,10,3,8,6,7,4,3,2,2,3,1,5,1,2,1,3,9,1,1,4,14,12,9,5,14,10,9,5,12,6,9,- -  -,Opt
95032190,Max Dearnley,GK,1.12,10,11,9,15,9,11,5,6,6,11,5,10,10,7,16,8,11,9,9,9,12,9,1,2,1,2,6,5,6,2,3,3,5,1,2,5,15,6,13,5,10,10,8,5,10,9,6,- -  -,
61045056,Alastair Worby,GK,1.57,6,8,8,8,11,5,8,7,1,8,10,6,9,9,14,3,9,2,9,8,3,5,3,1,2,2,7,7,3,2,1,1,8,3,1,6,9,9,12,3,10,7,9,1,10,4,9,- -  -,
16023826,Manuel Kuttin,GK,1.40,10,10,14,16,16,13,14,14,9,9,14,11,11,10,13,7,10,1,15,13,10,13,3,5,6,2,11,5,8,8,13,5,10,5,6,9,16,12,13,8,12,11,13,12,13,12,14,- -  -,Opt
29210285,George Wickens,GK,1.01,10,12,12,16,14,10,10,11,13,10,12,12,9,9,17,12,7,8,10,10,12,12,5,1,1,1,10,8,7,3,3,2,10,3,1,10,17,11,12,15,12,15,12,11,13,18,9,- -  -,
5666269,Hugo González,GK,1.02,11,10,8,13,12,11,5,6,9,15,15,14,14,12,14,2,11,13,15,13,12,12,5,2,1,1,5,7,3,3,14,1,13,4,2,7,14,13,12,5,11,11,13,11,14,11,14,- -  -,Trn
29036192,Mitch Walker,GK,0.99,4,8,6,11,14,4,7,6,6,10,8,11,10,8,15,3,12,9,7,9,5,11,2,1,2,2,5,6,3,1,2,2,5,4,2,4,11,11,8,3,10,8,13,14,15,8,9,- -  -,
29174499,Thomas McGill,GK,0.96,10,12,10,13,18,11,14,9,15,9,13,10,10,10,17,2,9,2,10,9,9,10,4,3,2,1,8,7,7,1,3,1,11,3,1,9,13,11,12,4,12,13,13,11,13,8,10,- -  -,
2002094051,Sebastian Skogvold,GK,1.34,13,14,10,13,7,9,11,9,15,11,12,12,14,14,16,1,15,3,11,9,13,7,3,1,1,3,5,7,1,1,2,2,12,1,1,8,10,13,8,2,10,14,13,9,14,7,11,- -  -,
2000015309,Mikki van Sas,GK,0.95,14,12,12,12,16,12,8,11,10,12,12,14,10,10,16,3,12,1,12,6,9,8,3,3,10,2,11,6,1,2,2,1,13,3,2,12,14,13,12,6,14,12,14,7,14,7,15,- -  -,
19190112,Jordi,GK,1.22,10,12,9,13,15,9,6,10,5,13,10,12,12,12,7,3,10,2,11,11,9,12,3,1,2,3,12,7,7,2,3,2,7,3,1,12,11,12,10,7,10,7,12,16,16,11,11,- -  -,Inj
28047905,Lee Burge,GK,1.06,9,12,10,12,13,9,9,10,4,11,12,10,11,10,13,6,6,9,12,9,5,10,4,1,3,1,12,6,8,3,3,1,12,1,2,8,13,10,10,5,12,10,14,7,14,12,12,- -  -,
2002080989,David Donnelly,GK,0.97,5,15,15,12,12,5,6,9,12,8,14,5,12,11,14,3,9,2,13,5,10,6,3,2,3,1,8,5,1,1,3,1,7,1,1,10,12,9,9,2,13,12,11,13,10,11,11,- -  -,
39029824,Rúnar Alex Rúnarsson,GK,1.13,10,15,9,12,12,9,12,11,11,13,12,9,12,11,10,2,10,1,12,12,9,11,3,3,2,1,10,6,6,1,1,3,10,1,1,6,12,11,12,9,13,11,13,10,15,10,13,- -  -,
29243918,Jack Berman,GK,1.23,11,5,8,7,9,8,3,12,8,6,15,6,11,12,5,1,12,1,6,6,6,5,1,2,2,3,1,4,1,3,2,3,9,3,1,3,12,6,8,5,13,12,9,12,9,5,8,- -  -,
29236148,Jameson Horlick,GK,0.88,12,14,9,14,18,12,1,8,8,8,11,11,12,13,15,3,8,1,11,6,6,4,4,2,2,3,1,7,1,2,2,1,5,1,3,2,13,10,7,5,8,11,11,8,5,5,7,- -  -,Inj
91136179,Jannik Huth,GK,1.28,12,12,13,12,15,9,9,13,10,14,12,15,13,12,14,1,8,3,11,14,8,11,2,2,2,2,9,7,6,3,2,3,12,5,2,11,12,12,12,12,13,12,13,10,13,17,15,- -  -,
24024493,Simon Sluga,GK,1.19,11,12,13,15,12,11,11,12,12,12,12,8,11,12,15,2,11,2,13,12,8,13,5,1,3,2,10,6,8,2,2,1,12,3,2,9,13,12,12,16,13,13,14,15,15,15,12,- -  -,Wnt
28106526,Brad House,GK,1.10,8,12,10,13,8,8,7,10,8,9,12,10,8,9,11,4,9,2,11,10,9,8,3,3,3,1,8,4,7,1,2,1,8,2,1,7,14,10,10,7,11,13,10,11,13,8,10,- -  -,
67159151,Gianfranco Gazzaniga,GK,1.21,12,14,9,12,7,14,9,6,7,12,12,10,6,13,5,1,12,3,12,10,10,8,3,3,2,1,5,6,1,2,2,2,13,3,3,5,11,13,12,14,10,11,13,4,13,5,14,- -  -,
2000046214,Tommy Setford,GK,1.37,13,13,13,13,12,12,6,11,6,13,15,7,12,14,14,2,10,2,12,8,9,6,4,2,2,2,2,7,1,3,1,1,9,1,3,7,11,12,7,5,10,13,13,8,14,6,15,- -  -,
2000141032,Matthew Laycock,GK,1.08,9,11,8,11,8,9,11,12,5,8,10,7,6,8,14,3,10,3,10,10,6,8,2,3,3,1,7,6,5,3,2,1,8,2,2,7,11,9,8,15,9,8,8,9,8,15,9,- -  -,
29191492,Tom Billson,GK,1.19,8,9,11,14,12,8,6,12,5,13,7,10,9,14,16,3,7,3,12,9,10,8,5,1,2,1,5,8,1,1,2,2,9,3,2,7,13,12,9,2,10,10,11,13,13,6,11,- -  -,
2000222287,Jacob Poytress,GK,1.11,8,9,8,11,11,7,7,7,5,9,7,6,8,13,15,3,5,2,7,6,6,6,3,1,3,2,1,3,1,3,3,1,7,3,1,2,15,7,10,5,12,9,11,8,13,14,6,- -  -,Opt
43094480,Wladimiro Falcone,GK,1.25,11,12,12,16,13,11,12,12,12,12,13,11,16,12,15,13,12,6,12,11,13,11,5,1,1,1,9,10,10,1,1,1,11,2,1,9,12,13,11,3,12,12,13,11,14,10,11,- -  -,
43061419,Mirko Pigliacelli,GK,1.78,10,13,12,9,12,11,9,11,10,12,11,11,10,12,13,5,7,8,9,13,14,11,3,1,2,2,8,7,5,2,3,3,14,2,2,10,8,13,15,16,13,13,16,13,15,16,14,- -  -,
70063195,Okan Kocuk,GK,1.18,10,14,11,14,8,11,10,11,8,12,9,12,14,12,12,6,8,4,13,8,11,10,5,2,2,1,12,6,7,3,2,1,13,3,1,12,13,10,10,4,13,16,15,5,15,12,12,- -  -,
29162660,Bradley James,GK,1.05,7,9,6,6,9,9,1,5,11,8,12,6,12,13,9,1,5,1,11,7,7,5,4,2,2,1,2,5,1,1,2,3,7,3,2,4,14,9,10,5,13,13,8,12,12,10,7,- -  -,
18043400,Koen Van Langendonck,GK,1.30,10,9,14,14,12,9,13,13,7,12,12,11,12,10,18,2,8,8,11,18,13,18,5,3,2,2,8,8,10,3,1,1,9,3,2,8,9,12,12,5,9,9,12,16,14,10,12,- -  -,
28055043,Jamal Blackman,GK,1.11,12,11,10,16,9,12,6,12,13,12,8,12,8,9,12,2,8,2,12,5,6,6,4,3,2,3,5,5,2,3,1,1,7,2,2,7,14,10,10,6,12,10,12,2,12,10,14,- -  -,
2002083021,Emilio,GK,1.12,12,16,13,14,14,13,11,13,18,14,12,11,11,13,20,2,6,3,14,14,12,11,3,3,2,1,11,7,1,1,3,2,11,5,1,13,12,13,12,3,12,15,14,11,16,11,12,- -  -,
29125466,James Talbot,GK,1.00,10,13,12,13,13,10,9,11,9,10,10,8,11,10,15,3,13,1,12,12,11,12,3,1,2,1,10,5,9,2,3,2,10,1,3,9,11,8,11,4,12,10,10,7,12,7,12,- -  -,
29241323,Vincent Angelini,GK,1.13,12,9,11,12,13,11,4,9,12,12,11,11,10,14,16,3,12,1,12,8,8,6,2,3,3,2,2,6,1,2,3,1,8,3,1,3,12,14,12,5,14,12,13,11,14,5,9,- -  -,
45034094,Daniel Schmidt,GK,1.22,9,9,15,17,13,9,11,16,7,12,15,11,15,12,8,3,12,1,8,8,8,8,4,1,3,3,8,7,9,2,2,3,10,4,1,10,16,11,9,12,12,11,12,14,15,9,11,- -  -,Trn
2002080628,Dion Drena Vukovski,GK,1.18,13,16,10,11,12,13,10,6,16,11,7,7,9,14,12,1,15,3,12,10,7,13,2,2,1,2,3,8,1,3,1,2,10,2,3,7,11,12,10,2,12,12,13,6,13,6,12,- -  -,Wnt
28111344,Zach Hemming,GK,1.18,11,8,12,8,14,13,9,9,12,15,16,7,16,16,10,2,11,3,6,11,10,11,3,3,2,3,7,8,2,2,3,1,15,2,2,8,14,12,6,3,12,10,14,6,9,12,8,- -  -,
43092903,Alessio Cragno,GK,1.35,11,12,11,12,14,7,10,7,10,12,12,13,14,12,14,2,10,2,15,10,8,10,4,3,5,2,8,2,5,1,3,1,10,2,2,9,13,15,14,13,15,12,15,11,16,12,11,- -  -,
62142830,Vanja Milinković-Savić,GK,1.15,11,13,11,17,11,10,11,12,11,12,13,10,13,13,16,8,14,7,13,10,10,11,11,3,1,1,10,16,8,14,2,1,11,2,3,8,15,14,14,15,13,16,14,11,12,12,12,- -  -,Wnt
2000140940,Michael Allen,GK,1.44,9,10,4,13,12,8,2,5,15,5,8,2,7,13,17,2,9,3,3,4,3,3,3,1,1,1,1,6,1,2,2,2,8,1,2,3,15,7,8,6,8,8,8,7,12,7,5,- -  -,
2000124290,Tommy Reid,GK,0.93,10,14,8,7,15,8,10,9,6,9,7,10,12,8,15,3,8,3,10,8,11,7,3,2,3,3,8,8,1,1,1,1,11,2,2,6,7,10,12,11,12,8,14,14,14,5,11,- -  -,
29128425,Harry Burgoyne,GK,1.08,8,9,14,16,12,6,10,13,15,11,12,12,10,11,13,1,10,1,11,14,5,12,7,1,1,1,12,8,3,2,3,1,10,1,1,6,15,11,10,7,10,12,10,8,12,7,12,- -  -,
2000096851,Fraser Barnsley,GK,1.02,12,7,4,13,12,11,1,5,9,6,9,4,7,14,12,1,7,3,7,5,6,4,3,3,3,3,3,3,1,1,2,2,6,3,1,1,13,10,7,7,9,7,7,10,7,10,7,- -  -,
2000214049,Monty Marriott,GK,1.69,6,8,7,10,13,6,1,4,5,3,14,6,7,9,15,2,11,1,9,4,4,3,3,1,2,1,1,7,1,1,3,2,7,3,3,1,10,8,6,8,12,7,6,15,12,8,7,- -  -,
2002094056,Martin Vorborg,GK,1.25,11,14,11,13,14,7,9,8,8,12,9,7,9,13,11,3,6,1,12,8,2,10,2,2,3,3,4,5,1,1,2,1,10,3,1,7,10,12,12,1,14,10,15,13,15,13,11,- -  -,
