UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2002101890,Martín Pereira,GK,1.98,8,12,13,9,16,6,8,10,13,8,11,7,7,13,14,1,12,1,11,13,11,10,2,1,1,1,7,7,1,1,2,1,7,3,2,8,5,12,12,14,14,16,11,12,14,16,10,- -  -,Int
2002102314,Miklós Surányi,GK,2.00,5,15,9,11,13,3,6,7,13,9,7,8,10,12,15,3,6,3,9,15,4,9,3,2,3,3,4,5,1,2,2,1,7,11,2,2,9,10,12,2,9,8,8,5,10,6,8,- -  -,Yth
2002096282,Mohamed Zagré,GK,1.58,10,10,8,10,11,8,3,1,12,6,5,2,4,6,9,3,12,3,3,6,6,6,3,2,1,3,1,3,1,1,2,1,3,2,2,3,5,7,4,9,6,2,5,14,12,12,1,- -  -,
96161974,Oliwier Zych,GK,1.70,11,11,7,16,11,10,9,8,12,6,12,8,10,13,15,2,12,1,9,7,6,6,5,3,3,2,3,8,1,2,2,3,12,1,1,4,15,12,9,5,12,14,12,14,10,7,12,- -  -,
2002102675,Matteo Biagini,GK,2.17,7,15,13,14,12,12,4,11,8,7,13,6,11,7,8,2,6,1,8,11,11,7,4,2,2,1,5,8,1,2,3,3,5,3,1,10,13,8,10,2,10,10,8,11,14,15,7,- -  -,U20
2002114553,Wesley van der Kooij,GK,2.00,9,13,11,5,8,8,7,5,14,7,10,5,12,12,9,1,12,3,12,9,2,11,2,2,2,3,3,7,1,2,1,2,5,2,3,8,9,11,12,5,13,6,7,10,9,9,7,- -  -,Yth
2002081108,Eesa Twyford,GK,4.03,10,12,8,8,7,9,10,8,8,6,16,5,10,11,15,3,14,2,9,13,10,11,5,3,3,2,4,7,1,3,2,1,8,3,2,6,7,12,6,1,13,9,11,13,12,8,7,- -  -,
2000141026,Adrian Krol,GK,1.61,6,12,5,10,12,2,1,4,12,6,12,5,6,12,15,3,11,2,5,4,5,2,3,1,3,2,1,6,1,1,1,2,3,3,1,1,9,8,10,5,11,3,3,6,11,14,5,- -  -,
2002095180,Anthony Bonner,GK,1.52,12,11,6,13,8,11,7,5,10,7,5,5,7,6,10,2,3,3,13,3,9,4,1,3,1,2,5,3,1,2,2,3,6,3,1,7,12,10,3,1,8,6,8,9,6,11,9,- -  -,
2002101035,César Quiñónez,GK,1.50,11,10,6,13,5,7,6,8,11,9,6,5,6,6,9,1,10,3,6,15,7,8,2,2,1,2,6,6,3,2,1,1,7,2,1,5,9,7,6,1,8,9,9,12,11,5,9,- -  -,
2002090683,Netani Ali,GK,1.75,4,8,6,12,8,6,8,6,13,7,9,3,9,13,18,1,10,1,10,8,3,10,1,3,1,2,2,4,1,2,3,2,3,2,2,2,9,11,7,7,8,10,5,10,14,8,5,- -  -,Int
2002084086,Kavan O' Malley,GK,2.31,5,9,2,10,12,4,1,3,13,4,5,1,10,12,17,1,1,2,3,5,2,2,1,3,3,1,1,4,1,2,2,3,4,1,3,3,11,8,6,11,10,5,5,6,3,9,6,- -  -,
2002084171,Willem Don-Duncan,GK,4.62,3,12,8,11,9,6,2,4,8,2,6,2,6,5,13,1,4,3,6,13,4,6,3,1,3,3,1,6,1,1,2,2,2,2,1,1,5,5,4,12,5,4,4,16,12,16,3,- -  -,
2002083747,Vüqar Əliyev,GK,1.62,5,7,9,10,8,4,2,5,9,4,8,6,8,13,17,2,2,2,7,5,4,5,1,1,1,2,1,4,1,1,1,3,5,8,3,3,11,8,7,1,11,6,6,11,12,13,6,- -  -,
2002096157,Cheng Tsz Lung,GK,1.79,5,9,9,9,6,3,5,5,14,7,8,4,9,12,12,1,7,2,10,7,6,8,3,3,2,3,2,7,1,3,2,1,4,1,3,4,7,8,8,7,7,4,11,11,9,9,7,- -  -,
2002096077,Brian Kelly,GK,1.48,4,3,12,8,18,3,4,4,15,7,4,6,9,12,12,1,12,3,7,10,9,5,3,3,1,3,4,5,1,3,2,1,8,3,2,4,6,9,6,3,13,10,5,7,13,11,6,- -  -,
2002084112,Luis Croud,GK,3.65,3,12,2,9,8,1,3,1,9,6,10,3,7,7,10,2,3,1,6,4,2,4,2,2,3,3,2,5,1,2,1,2,3,2,3,5,7,5,7,6,8,11,6,11,5,11,4,- -  -,
2002113443,Nicolás Sánchez,GK,1.90,10,8,8,7,10,12,6,5,8,4,8,4,8,13,11,3,2,3,8,4,4,4,1,1,3,3,3,5,1,3,2,1,4,2,3,7,7,12,6,3,10,6,3,11,9,17,3,- -  -,Yth
2002096288,Cheick Ouédraogo,GK,1.97,7,10,4,11,6,9,1,4,17,5,4,4,6,5,5,3,12,3,4,7,1,1,2,3,3,2,2,6,1,3,2,3,4,3,3,2,6,5,4,6,12,5,3,11,12,14,4,- -  -,
85003956,Anthony Lopes,GK,2.50,6,11,11,12,15,8,10,6,13,14,18,11,12,12,15,9,17,5,12,9,8,10,4,1,3,3,10,9,5,1,1,3,11,1,3,9,10,13,12,12,13,10,16,11,16,14,14,- -  -,Ret
2002103886,Dejan Ranković,GK,1.46,5,12,12,10,16,6,4,3,11,6,11,5,9,6,12,1,5,2,9,5,9,6,3,2,3,2,5,5,1,1,1,1,5,3,1,8,9,8,9,19,12,9,9,12,14,8,7,- -  -,
65010126,Dino Visser,GK,1.70,7,8,7,14,10,6,4,7,9,7,13,9,9,10,12,3,12,1,9,11,6,9,3,3,3,1,6,3,2,2,1,1,15,2,3,5,8,11,13,11,10,8,10,5,12,11,9,- -  -,
2002083695,Cédric Ovono,GK,1.79,5,4,7,11,14,1,7,5,8,7,10,4,7,13,16,1,7,3,6,8,2,9,3,1,1,1,1,5,1,1,1,1,2,1,2,5,6,7,8,4,13,7,6,14,8,10,3,- -  -,
2002084024,Nick Edwards,GK,-,2,7,10,12,12,2,6,4,6,4,4,4,7,10,16,2,8,3,5,8,3,10,1,2,2,3,5,4,1,1,2,3,3,1,1,9,9,5,7,2,6,7,5,11,6,12,4,- -  -,
2002084528,Predrag Todorovic,GK,1.71,4,5,9,10,12,5,5,4,7,5,9,4,7,11,5,3,6,1,4,7,4,8,3,3,1,2,2,4,1,1,2,1,5,2,2,4,6,3,4,1,7,6,6,6,12,10,5,- -  -,
2002084160,John Moore,GK,5.23,11,4,8,10,12,10,2,2,13,4,9,4,5,3,2,3,9,1,6,12,1,6,1,3,3,1,2,5,1,2,2,3,4,3,2,6,7,9,6,11,8,5,4,9,10,6,3,- -  -,
2002080904,Tom Slater,GK,5.51,10,13,5,7,9,11,1,1,11,1,17,1,10,11,4,3,8,3,6,8,7,4,2,2,3,3,2,4,1,3,3,1,4,1,2,6,10,7,1,1,3,6,3,10,5,11,5,- -  -,
2002084008,Brian Boyle,GK,3.46,6,10,6,6,6,6,2,4,8,6,9,5,10,5,9,1,7,1,8,5,6,3,2,2,3,3,1,5,1,2,1,3,5,1,3,2,4,9,9,1,8,4,6,10,9,10,5,- -  -,
2002102433,Daniel Hopkins,GK,2.14,5,6,4,13,12,6,5,4,11,8,8,2,10,6,8,1,13,1,6,4,8,6,3,3,3,1,2,3,1,2,2,3,3,1,1,4,11,9,6,1,14,2,9,12,10,9,7,- -  -,
2000119454,Zach Hedge,GK,1.75,12,9,2,8,16,10,3,3,9,3,9,4,10,12,5,2,2,2,9,4,4,2,3,1,1,3,1,7,1,2,1,1,2,3,3,2,13,9,7,5,6,10,5,13,9,8,4,- -  -,
2002096935,Dwi Samsudin,GK,11.25,12,13,8,11,10,11,3,4,12,3,9,3,9,5,12,3,13,1,4,10,12,5,3,1,3,1,1,4,1,2,1,3,2,1,3,4,9,5,8,5,4,5,5,10,12,11,5,- -  -,
2002084037,Pierre Boisson,GK,2.44,3,9,9,11,5,4,3,5,6,6,8,2,4,3,7,3,10,2,6,7,1,2,4,2,1,3,3,5,1,1,1,2,4,3,2,2,7,7,5,2,6,8,7,15,14,13,4,- -  -,
2002083832,Rob Reeves,GK,1.81,5,7,13,13,9,3,9,6,13,4,6,5,5,6,10,1,5,3,7,18,3,12,2,3,2,1,4,5,1,3,3,3,6,3,1,4,8,13,5,1,3,4,8,4,14,6,4,- -  -,
2002092126,Iida Nagasaki,GK,2.00,6,8,11,12,10,4,6,4,11,3,9,4,5,9,5,2,3,1,6,7,4,9,2,1,1,3,2,4,1,1,1,1,6,1,2,5,8,9,6,2,13,7,5,16,13,12,5,- -  -,
2002084134,Blaine Stupple,GK,3.44,1,12,4,9,11,3,6,2,5,4,9,3,2,8,12,3,9,3,5,8,6,9,3,3,2,3,1,6,1,1,2,3,3,2,3,3,10,4,10,2,5,7,1,10,12,11,2,- -  -,
2002082422,Danny Williams,GK,2.42,7,9,10,13,7,8,10,11,13,8,11,6,12,9,8,2,6,1,13,3,6,6,3,3,1,3,7,6,1,1,1,3,4,3,2,4,11,6,8,8,13,3,12,11,13,4,12,- -  -,
2002107554,Tervin Houston,GK,1.58,7,5,11,12,8,5,4,6,8,4,11,4,8,6,13,2,10,1,5,8,5,4,3,3,3,3,4,4,1,1,3,3,4,1,3,7,7,7,10,4,13,6,5,14,12,16,6,- -  -,
2002083978,Stephen Lyons,GK,5.21,6,9,4,10,9,10,1,4,5,9,7,5,6,9,9,3,11,1,8,3,3,5,4,1,2,1,1,5,1,2,3,3,5,1,2,6,7,5,10,2,9,9,7,13,5,10,4,- -  -,
2002095273,Jerdy Mijnans,GK,2.50,11,16,14,12,12,7,10,7,9,12,11,7,12,12,10,3,5,2,7,13,6,11,4,2,3,3,4,6,1,2,2,2,5,3,3,8,12,12,9,1,13,7,9,10,12,9,10,- -  -,Int
2002099899,Abduvohid G'ulomjonov,GK,2.00,5,11,11,8,11,7,3,7,14,9,8,4,8,9,6,2,8,2,7,12,12,7,6,3,2,3,4,7,1,1,1,3,8,1,3,1,11,9,9,6,10,9,6,9,9,7,7,- -  -,Yth
2002081216,Martin Pipiska,GK,3.12,8,11,10,11,15,7,7,6,9,6,5,2,9,11,7,1,8,3,5,11,5,8,3,3,2,2,1,6,1,2,1,1,4,2,1,2,8,6,5,6,6,7,5,9,13,10,7,- -  -,
2002084140,Diego McFadden,GK,4.97,4,8,13,7,9,9,2,3,9,3,6,3,10,3,3,1,2,2,5,5,3,3,2,1,2,2,3,4,1,3,1,2,3,2,2,7,8,6,7,7,7,7,4,10,12,8,4,- -  -,
19118610,Lucas Covolan,GK,1.50,6,7,9,14,9,7,5,9,14,8,9,11,9,8,12,9,8,3,7,9,5,8,1,3,2,2,11,3,11,1,3,2,8,3,3,8,15,10,9,15,12,12,10,11,10,15,8,- -  -,
2002080991,Dylan Williams,GK,2.55,4,10,4,10,10,4,1,4,5,4,11,4,9,12,5,3,6,3,7,4,1,6,2,3,2,1,1,5,1,1,3,3,4,1,1,6,10,11,8,6,9,7,4,10,7,7,7,- -  -,
2002084128,Marcus Slade-Edge,GK,5.50,3,9,2,12,12,1,5,3,6,5,6,2,7,5,9,3,14,1,8,8,2,10,2,3,3,1,3,3,1,3,1,2,2,3,1,1,11,9,5,2,7,3,8,8,12,5,3,- -  -,
2000226825,Eric Negraru,GK,2.62,9,6,5,7,9,9,2,4,14,5,6,5,6,13,4,2,13,1,6,7,5,5,2,2,2,3,2,7,2,1,3,1,5,2,3,2,10,7,9,5,13,6,6,10,9,15,6,- -  -,
2002090697,David McDougall,GK,1.45,10,4,8,10,10,10,6,4,6,4,13,2,3,6,5,2,6,2,3,8,2,9,3,3,1,2,4,5,1,2,1,3,3,3,1,8,8,9,8,11,4,6,4,9,12,12,3,- -  -,
2000095312,Josh Barnett,GK,-,6,11,1,10,8,8,1,3,8,6,8,3,7,11,15,2,9,1,6,3,5,1,1,3,3,1,2,4,1,1,3,1,2,3,2,1,5,7,2,5,11,5,5,6,10,13,6,- -  -,
2002084048,Paul Jones,GK,7.50,2,4,3,8,5,3,3,4,10,4,5,3,5,12,11,2,6,1,3,2,1,4,2,2,2,2,4,6,1,3,1,3,3,3,1,1,12,3,5,2,13,5,4,5,11,9,3,- -  -,
2002080998,Fatmir Ajdini,GK,-,6,6,11,11,12,7,1,3,10,4,4,2,7,8,10,1,10,3,9,10,7,6,3,1,1,2,2,4,1,2,1,1,3,2,3,4,9,8,6,8,7,4,9,10,13,7,4,- -  -,
2002115045,Leandro Nadal,GK,3.00,8,8,9,13,13,5,7,7,7,9,10,6,10,12,13,1,8,3,11,7,5,11,2,1,3,2,3,5,1,1,3,1,6,2,1,7,10,11,9,1,11,17,9,8,14,9,5,- -  -,
