UID,Name,Position,ShT/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
2000108946,Bailey-Tye Cadamarteri,ST (C),1.29,9,10,10,13,12,9,12,12,5,13,5,12,9,13,13,11,10,10,10,9,5,7,5,7,9,13,13,9,11,12,6,5,9,7,2,7,3,2,3,3,2,3,3,2,1,2,1,9,7,3,10,13,14,10,11,10,15,- -  -,Loa
90024677,Panutche Camará,"DM, M (C)",0.30,12,10,15,13,17,15,18,12,9,13,14,9,10,10,14,11,7,13,9,18,12,20,5,7,10,8,8,5,9,7,3,10,10,8,13,10,2,3,2,3,2,2,2,2,3,3,3,13,11,8,6,10,6,13,12,13,11,- -  -,Lst
37050681,Gustavo Hamer,"D (L), WB (R), DM, M (C)",0.07,14,13,12,8,15,13,12,10,19,13,14,13,13,13,12,12,12,12,11,15,13,15,14,11,12,9,13,14,12,15,11,11,14,9,14,13,3,3,2,1,2,2,3,2,3,1,3,10,13,8,17,10,11,12,7,14,6,- -  -,Set
222724,Joe Gelhardt,"AM (LC), ST (C)",1.57,14,13,14,6,12,13,13,13,15,13,15,14,10,12,14,17,4,13,4,12,13,13,8,10,14,13,12,10,7,12,3,3,12,10,4,15,1,3,1,1,2,2,3,3,2,2,3,14,10,6,14,9,6,14,9,12,11,- -  -,
2000047203,Michael Ndiweni,"AM (RLC), ST (C)",0.87,16,7,10,8,6,15,8,11,8,11,10,12,12,8,17,12,5,10,9,15,12,12,11,12,11,11,11,10,12,12,8,9,5,7,7,7,3,2,1,3,1,2,2,1,2,3,4,11,18,3,6,8,5,13,10,12,11,- -  -,Wnt
29179542,Ciaren Jones,D (C),0.64,10,8,10,12,11,10,10,12,9,8,10,8,7,7,14,3,10,7,11,11,7,9,2,2,4,3,7,3,12,4,4,10,8,4,11,7,3,1,3,2,2,2,2,3,1,3,2,13,9,4,7,8,6,10,11,9,12,- -  -,
29141889,Mallik Wilks,"AM (RL), ST (C)",1.35,14,14,11,12,12,14,12,13,12,11,11,11,9,9,11,12,7,11,6,8,9,8,6,11,12,11,11,6,10,10,6,5,9,11,6,11,2,3,2,1,2,2,1,1,2,1,2,10,9,10,6,11,5,10,8,11,12,- -  -,Ask
29193772,Vincent Harper,D/WB/M (L),0.09,14,13,8,7,12,13,11,8,10,9,9,8,9,8,10,14,5,9,9,8,7,12,3,7,12,4,9,4,5,5,5,8,7,3,10,7,3,3,3,2,3,4,1,2,1,2,3,10,10,3,9,10,9,12,11,11,18,- -  -,Loa
2000063863,Joe Grey,"AM (RL), ST (C)",1.62,13,13,10,5,10,12,9,7,5,8,9,8,10,10,11,8,4,9,9,8,10,10,4,9,10,11,12,3,8,6,2,7,9,6,3,10,1,1,1,3,2,2,1,2,3,1,2,10,8,1,3,4,6,13,12,9,20,- -  -,
29226253,Tommy Conway,ST (C),0.85,14,14,12,13,10,12,14,11,9,11,9,10,9,10,11,6,2,13,12,12,11,14,11,7,12,13,13,11,12,7,5,6,11,9,7,12,2,3,3,1,3,1,2,1,1,1,1,12,10,3,7,10,4,9,8,7,7,- -  -,
28037777,Luke Young,"DM, M/AM (C)",1.23,6,8,9,8,11,7,13,8,8,10,10,11,8,9,14,11,13,10,7,14,14,12,10,8,8,9,11,14,8,11,5,7,13,10,8,11,1,3,1,3,2,1,2,4,3,1,2,12,14,2,2,10,3,17,14,12,18,- -  -,Wnt
29191595,Jordan Brown,"D (R), DM, M (C)",0.46,10,9,11,12,12,10,12,11,12,12,13,10,12,10,14,5,9,8,12,15,7,14,7,7,8,7,10,7,9,4,5,12,10,8,12,9,1,2,2,3,1,1,1,2,3,3,1,15,14,3,14,9,7,17,12,14,15,- -  -,
29191405,Ben Worman,M/AM (C),0.21,10,12,12,8,12,10,11,10,8,7,7,10,9,10,15,10,6,11,8,12,10,11,14,12,10,12,11,12,7,12,5,6,12,10,8,13,3,4,1,3,3,1,3,1,3,2,4,10,9,8,3,9,5,11,11,13,17,- -  -,Loa
28105687,Jamal Lewis,D/WB/M/AM (L),0.12,14,13,15,10,18,15,16,10,10,12,12,12,12,11,14,6,2,11,11,13,11,14,4,11,12,6,12,6,11,8,5,12,12,6,12,13,2,1,1,1,2,1,3,2,1,3,1,16,13,2,2,13,7,17,12,11,10,- -  -,Lst
2000064752,Jamie Nicholson,"M (C), ST (C)",0.69,12,12,5,4,12,12,7,4,12,7,3,5,4,9,14,9,10,6,3,5,9,5,3,3,4,6,11,4,5,5,1,6,10,3,3,7,3,2,1,1,1,1,2,2,1,3,3,12,14,7,9,7,9,14,10,6,18,- -  -,
29240039,Siyabonga Ligendza,ST (C),0.70,9,8,12,8,13,9,8,14,5,12,8,9,7,10,4,8,3,14,7,13,7,12,6,3,14,8,10,6,10,6,4,6,7,2,3,9,1,3,2,1,3,3,2,1,3,3,3,13,7,7,6,5,5,13,9,9,19,- -  -,
2000190526,Daniel Adiefan,M (C),0.14,13,13,4,9,14,13,6,5,14,5,4,5,5,11,3,5,11,3,3,6,13,10,4,1,2,2,8,4,4,7,3,5,13,1,5,10,1,3,2,2,1,1,1,2,3,1,3,11,6,4,5,10,6,9,11,9,14,- -  -,
29139765,Connor Ronan,"M (C), AM (RC)",0.25,14,12,12,9,12,13,12,9,10,14,10,13,12,12,13,13,7,13,9,13,13,14,12,12,14,12,13,14,8,13,5,8,15,12,7,15,3,1,3,2,1,3,2,3,1,2,3,13,14,8,4,12,8,12,10,13,5,- -  -,Wnt
2000160243,Luke Baptiste,"M (C), AM (LC), ST (C)",0.11,12,10,9,8,12,12,8,7,6,8,7,7,8,9,4,13,4,12,4,9,7,8,6,7,7,8,9,5,8,7,5,4,9,7,5,10,3,2,1,1,1,1,4,1,1,3,3,8,7,2,14,5,6,10,12,7,15,- -  -,
29219120,Sam Burns,"AM (L), ST (C)",1.04,14,11,10,9,14,13,13,10,11,10,13,10,7,9,15,6,11,10,5,14,7,15,5,8,10,12,11,5,9,5,4,5,7,11,6,10,1,1,1,3,1,3,2,2,4,3,2,12,10,4,12,12,5,9,11,12,19,- -  -,Loa
2000207760,Gbemi Arubi,"AM (R), ST (C)",1.97,16,10,4,12,15,11,8,6,11,10,6,8,6,9,16,6,5,11,5,7,6,9,7,9,10,10,12,7,9,8,1,4,10,2,3,9,2,3,3,4,3,2,4,3,3,3,2,13,14,1,9,3,10,9,10,9,16,- -  -,
89066113,Dylan Barkers,"DM, M (C)",0.16,11,8,12,17,12,11,12,11,8,6,10,7,7,8,9,6,9,7,11,11,9,11,7,9,8,8,9,8,12,8,8,11,11,7,14,10,2,1,2,1,2,1,1,3,3,3,2,9,5,4,7,8,3,13,11,10,18,- -  -,
29217404,Ciaran Gilligan,M (C),0.19,10,10,11,5,12,9,14,11,11,12,12,12,11,10,14,10,7,12,11,12,11,12,8,9,10,7,12,6,8,8,5,11,12,8,10,10,1,2,2,2,4,1,1,1,3,4,2,8,12,4,4,10,8,12,10,10,16,- -  -,Loa
29150496,Giovanni McGregor,"DM, M/AM (C)",0.07,13,8,8,8,12,13,10,11,12,10,8,9,7,9,7,13,9,10,7,10,9,8,11,9,9,9,10,12,8,9,6,5,10,8,8,10,2,3,3,1,4,3,2,3,3,3,2,11,9,1,7,8,11,11,9,14,13,- -  -,
2000053511,Harry Leonard,"AM (RLC), ST (C)",0.42,12,11,12,10,13,12,11,8,8,12,10,12,6,11,9,9,8,10,10,11,11,12,4,6,8,12,12,12,7,11,2,4,10,12,4,10,2,4,3,3,2,3,2,3,1,2,3,9,10,5,4,14,9,10,13,12,12,- -  -,Loa
28128020,Jack Seddon,D (C),0.06,9,12,5,6,14,12,8,7,11,10,5,5,4,10,9,5,10,2,12,4,3,5,1,1,4,1,4,1,12,1,1,12,5,1,12,3,2,2,2,2,2,4,2,3,3,3,2,11,20,6,13,18,8,9,11,10,10,- -  -,
28048009,Charlie Wyke,ST (C),0.21,10,11,14,14,13,10,14,16,12,12,13,11,12,10,12,5,10,11,5,15,8,15,8,7,8,12,10,6,16,7,9,8,11,11,8,10,4,3,1,1,1,2,1,1,2,4,1,12,11,8,11,11,5,12,11,9,12,- -  -,Lst
28118145,Zeno Ibsen Rossi,D (C),0.21,10,10,12,15,11,9,13,14,11,12,9,11,12,14,11,6,8,9,14,2,9,11,6,6,7,6,9,6,12,4,8,12,10,6,13,10,1,1,3,2,1,2,3,1,3,3,2,8,6,6,8,1,6,12,12,5,12,- -  -,
5118434,Chris Holroyd,"AM (RC), ST (C)",0.88,10,11,10,9,11,11,8,6,8,11,9,9,9,7,13,10,6,11,7,11,9,13,4,8,7,11,9,9,10,8,4,4,10,9,7,11,3,1,2,3,2,1,3,1,1,3,2,11,11,7,2,6,3,13,12,11,13,- -  -,
29162985,Brandon Thomas-Asante,"AM (RL), ST (C)",0.41,14,12,14,9,17,15,13,14,10,9,11,8,7,7,13,10,4,8,6,7,8,14,6,9,10,11,9,8,10,7,12,6,8,10,6,8,3,1,3,2,2,1,4,1,2,1,2,16,9,9,7,11,4,10,13,10,13,- -  -,Ask
28112989,Jonathan Russell,"DM, M/AM (C)",0.21,11,10,15,14,12,11,14,16,8,11,10,13,11,11,12,11,8,14,14,11,11,12,6,8,12,11,12,8,11,10,6,9,13,8,10,11,1,1,4,2,1,1,1,3,1,4,1,9,11,3,6,10,8,11,12,11,13,- -  -,
74057941,Jack Wilson,"AM (L), ST (C)",0.93,14,8,5,8,14,9,9,4,5,8,6,6,6,11,14,7,1,9,5,5,3,6,4,8,8,9,8,5,8,2,3,4,6,3,5,6,2,2,1,1,2,1,1,4,3,3,3,12,8,7,14,11,7,11,11,9,14,- -  -,
31042060,Hady Ghandour,"AM (R), ST (C)",0.92,13,9,9,7,13,12,13,7,4,9,6,9,8,8,13,9,10,11,6,12,10,11,7,7,7,11,9,8,5,8,2,2,9,9,4,9,1,3,3,2,3,4,2,1,2,3,3,15,11,7,15,11,2,14,12,10,14,- -  -,Ask
29087570,Callum O'Dowda,M/AM (RL),0.47,13,14,13,9,12,14,11,12,7,11,12,12,10,10,12,10,7,11,8,13,12,13,9,12,12,11,12,8,10,9,5,7,10,10,7,12,2,1,2,1,3,2,3,1,1,1,1,11,13,1,4,12,10,16,15,14,16,- -  -,
29169813,Brandon Fleming,D/WB/M (L),0.27,12,12,10,11,11,12,12,8,9,12,9,13,9,11,13,11,6,12,13,14,14,15,10,14,12,9,12,12,9,8,4,13,14,9,14,10,3,3,3,2,3,1,3,3,3,2,2,14,13,8,6,13,7,14,11,13,19,- -  -,
28113414,Keane Lewis-Potter,"M (RL), AM (RLC)",1.30,14,14,13,10,14,14,13,9,11,13,10,14,11,13,17,13,6,12,7,10,13,14,11,13,14,14,13,12,13,14,9,7,13,13,7,12,2,3,3,3,2,3,2,1,2,1,1,14,12,4,6,14,4,16,14,14,13,- -  -,
28115521,Jordan Thomas,"D (RL), WB (R)",0.03,15,14,10,9,9,14,12,9,8,8,9,9,8,8,15,4,8,9,10,11,9,10,4,8,8,5,9,4,7,5,5,10,9,4,9,10,1,2,4,2,1,3,1,2,2,2,2,13,11,4,5,9,9,13,10,9,12,- -  -,
29218022,Joe Gibson,"D/WB/M (R), AM (RL)",0.99,13,13,12,4,9,13,9,7,9,9,10,8,8,9,13,13,10,8,7,10,9,9,10,11,13,10,8,6,4,11,4,6,9,9,5,10,4,3,2,3,3,3,1,3,2,2,2,12,9,7,6,12,5,10,10,12,10,- -  -,Loa
74052450,Lee Jenkins,D (C),0.10,16,15,5,7,14,16,6,6,15,15,9,9,10,7,14,5,5,1,7,8,9,7,1,1,1,1,5,1,5,2,1,6,5,1,6,4,3,3,3,1,3,3,3,1,2,3,4,11,15,5,12,12,10,12,9,2,16,- -  -,
29191139,Ossama Ashley,"D (R), DM, M (RC), AM (R)",0.54,11,10,10,9,14,11,11,10,13,11,11,9,9,9,11,11,16,8,8,10,8,12,9,7,10,7,10,9,7,9,8,7,10,7,9,10,3,1,2,3,4,3,1,3,3,4,3,8,12,8,12,9,12,13,9,15,10,- -  -,
61095872,Darren Watson,"M/AM (R), ST (C)",1.33,14,12,6,7,13,13,8,10,13,9,8,7,8,10,14,11,3,13,4,11,10,9,4,8,10,14,8,6,7,7,8,7,11,2,9,12,2,2,3,1,3,3,1,2,3,1,1,13,11,6,5,3,7,13,13,11,12,- -  -,
61006904,James McShane,"AM (RLC), ST (C)",0.87,10,10,8,8,12,12,9,8,12,8,11,12,8,10,12,8,8,12,7,13,10,14,8,8,8,12,9,7,10,8,4,5,9,10,4,11,2,3,2,1,2,3,2,1,3,2,1,9,9,4,8,9,6,10,13,12,17,- -  -,
18097160,Albert Sambi Lokonga,"DM, M (C)",0.12,13,13,11,11,14,14,14,12,13,14,12,14,14,12,15,14,12,13,11,16,13,15,10,10,13,8,15,10,11,12,10,11,15,11,13,14,1,3,1,2,3,1,2,3,1,1,2,14,13,6,12,14,14,14,12,13,13,- -  -,Wnt
29188049,Sam Graham,D (C),0.19,12,10,10,13,12,12,11,14,10,11,12,8,9,8,13,5,8,4,10,11,6,11,3,5,5,4,9,4,12,4,8,10,9,3,10,10,1,3,1,1,1,1,1,2,1,2,1,11,10,2,6,8,11,13,12,10,17,- -  -,
28025033,Tom Cairney,M/AM (C),0.30,10,12,13,10,15,10,9,9,13,14,9,14,12,15,11,15,15,14,12,14,14,11,12,14,13,13,15,14,7,15,6,7,15,13,10,15,3,2,2,3,3,3,3,1,3,2,1,14,14,7,5,14,7,11,7,14,18,- -  -,Req
29174933,Alex Hunt,"DM, M (C)",0.39,10,11,9,6,12,11,12,7,12,10,9,11,10,8,4,9,6,8,10,12,14,12,12,12,12,9,11,13,6,12,4,10,12,12,12,12,2,1,3,1,2,2,4,2,1,1,1,13,10,4,9,9,11,11,10,6,14,- -  -,
85047422,Naby Sarr,D (LC),0.09,11,11,14,17,14,11,15,16,12,11,12,11,11,10,10,12,10,7,12,12,11,13,3,8,11,8,11,5,13,7,8,11,10,6,13,12,3,1,3,2,1,2,3,4,3,3,3,12,9,7,12,14,8,12,14,8,14,- -  -,Ask
2000125985,Jamie Nicholson,"AM (LC), ST (C)",0.41,12,10,6,8,16,12,12,4,10,3,5,7,5,12,16,7,9,7,4,5,9,7,2,6,9,9,11,4,6,5,1,3,10,1,4,6,2,1,3,2,1,2,3,2,1,1,2,11,13,3,8,5,9,12,11,9,15,- -  -,Loa
223133,Elliot Bonds,"DM, M (C)",0.07,12,11,9,9,14,12,10,11,10,11,10,12,11,11,13,5,6,10,10,10,11,11,10,12,10,8,10,6,9,8,6,10,13,6,12,7,2,2,3,2,3,3,1,2,2,3,2,11,10,7,8,5,4,13,9,12,17,- -  -,Inj
29224370,Peter McKiernan,ST (C),2.05,10,7,5,3,9,9,11,4,5,6,3,13,5,6,5,10,10,13,5,4,5,6,1,2,9,11,10,3,13,5,1,2,5,10,4,10,1,3,1,3,1,3,3,2,3,4,1,10,12,1,8,9,13,11,12,8,15,- -  -,
28100764,Ryan Loft,ST (C),-,12,12,11,15,11,10,13,13,7,10,14,10,9,12,14,6,8,9,7,13,9,13,5,7,9,11,11,8,12,7,2,8,8,12,8,10,4,4,3,1,1,1,3,2,1,1,3,9,9,2,12,7,8,14,8,10,7,- -  -,Wnt
29218214,Fábio Lopes,"AM (RLC), ST (C)",1.06,12,10,7,6,15,12,6,4,12,8,7,4,5,9,11,12,2,12,5,6,6,7,5,8,8,7,8,5,7,7,1,5,11,2,6,9,1,1,4,1,1,2,1,1,1,3,1,11,11,1,9,11,10,9,10,11,18,- -  -,
2000141205,Keegan Horan,"AM (C), ST (C)",1.01,13,13,2,6,11,13,4,3,13,3,6,7,2,7,10,12,2,9,4,5,6,6,5,3,7,13,10,3,9,3,1,1,6,7,3,12,3,2,2,2,2,2,4,2,3,3,3,12,9,1,8,6,6,11,10,6,10,- -  -,
61077905,Kyle Ferguson,"D (C), DM",0.08,9,8,7,15,12,9,11,7,14,8,8,8,12,14,9,5,5,6,13,11,7,11,3,1,1,3,7,1,8,7,5,6,11,3,11,7,1,2,3,1,2,3,1,2,1,3,3,11,11,2,14,18,10,12,11,12,16,- -  -,
2000109409,Louis Baker,M/AM (C),0.37,10,9,8,12,7,9,7,7,11,10,8,9,6,8,14,12,11,9,5,7,10,10,7,8,7,8,11,10,6,11,4,4,10,5,6,10,3,2,3,2,2,1,2,1,2,1,2,11,8,7,12,8,10,11,9,11,8,- -  -,
29174856,Lewis Freestone,D (LC),0.02,11,11,9,13,9,11,13,12,10,10,10,10,11,10,13,5,9,7,11,11,8,11,10,8,9,7,10,6,11,5,10,10,11,5,10,8,2,1,3,1,2,2,3,2,2,1,3,11,12,2,6,9,8,11,11,9,12,- -  -,
28118046,Mohammed Sangaré,"WB (L), DM, M (C)",0.19,12,11,9,14,9,12,11,12,13,11,10,10,10,11,13,9,8,11,10,12,7,12,6,8,11,11,10,8,9,10,6,8,11,8,11,10,1,1,1,1,3,4,1,2,2,3,3,10,10,1,9,10,13,12,12,11,12,- -  -,Wnt
61074081,Jake Hastie,"WB (R), M (RL), AM (RLC)",0.21,12,12,12,10,12,13,10,11,10,10,8,11,9,7,7,9,5,10,3,9,9,8,6,12,10,9,11,9,5,10,5,8,12,9,8,9,2,2,1,2,3,1,3,3,1,1,4,8,9,4,10,6,7,12,7,11,10,- -  -,
29218009,Jimmy Knowles,ST (C),2.67,13,11,9,8,12,12,13,8,15,10,9,10,11,7,15,8,10,10,11,9,7,9,10,10,9,10,10,9,9,9,8,4,8,6,4,10,4,2,3,2,2,2,3,1,2,1,3,14,20,6,5,17,5,11,10,13,9,- -  -,Loa
2000165812,Eduino Vaz,D/WB (L),0.12,11,8,10,9,10,11,10,11,6,8,8,7,6,8,15,5,4,9,7,12,7,13,5,9,8,6,8,6,8,7,8,9,7,5,7,9,2,1,1,2,2,1,2,4,2,1,3,10,7,5,12,9,12,13,12,12,18,- -  -,Inj
2000032623,Jack Milne,"D (C), DM, M (C)",0.68,12,8,9,16,14,12,7,9,9,9,9,8,12,9,8,5,11,8,15,9,10,7,8,6,11,3,13,8,10,7,5,8,12,4,10,11,2,2,4,3,2,4,1,4,1,1,2,13,3,6,6,3,14,10,10,12,14,- -  -,
28110180,Conor Coventry,"DM, M (C)",0.16,12,11,13,8,13,12,15,10,14,13,12,12,11,12,15,8,12,11,13,12,12,14,11,12,11,11,12,13,8,11,6,10,12,7,12,11,3,1,4,1,1,2,1,3,4,3,3,10,13,4,5,12,9,12,12,17,15,- -  -,Wnt
29181576,Henry Woods,"M (C), AM (RC)",1.18,9,10,10,11,15,10,9,9,14,9,12,10,8,8,13,8,6,9,8,13,9,9,8,9,9,8,9,10,7,10,5,5,10,11,7,11,2,3,4,1,2,2,1,2,4,3,3,10,9,8,11,8,5,10,10,13,9,- -  -,Ask
2000205927,Jobe Bellingham,M/AM (C),0.61,13,12,10,9,11,12,12,11,11,12,12,13,13,9,12,11,10,12,11,12,12,12,10,9,12,9,14,8,10,11,6,7,13,10,8,13,3,3,3,2,1,3,3,4,3,2,3,10,10,1,7,6,9,15,13,10,12,- -  -,Loa
29226264,Barry Baggley,"DM, M (C)",0.32,11,11,10,6,13,13,12,14,6,9,11,10,11,8,13,9,7,10,9,11,9,14,7,7,8,7,9,10,6,8,7,5,11,5,7,12,2,2,2,1,2,2,2,1,3,1,3,13,10,7,6,7,8,10,11,8,12,- -  -,Loa
28121569,Max Haygarth,"M/AM (C), ST (C)",0.27,12,10,10,7,11,11,9,9,12,12,10,9,9,10,12,12,4,12,5,11,12,12,5,7,7,11,12,5,7,8,3,5,14,8,6,13,4,2,3,1,3,1,3,1,2,1,1,13,9,3,5,6,12,11,12,12,14,- -  -,
28122162,Isaak Davies,"AM (RL), ST (C)",0.78,15,12,11,9,12,17,11,10,7,11,7,8,8,8,12,10,5,13,11,14,10,16,9,11,10,10,7,10,9,10,5,8,10,10,9,12,1,1,2,3,2,1,1,3,1,2,2,12,8,2,8,10,11,12,10,11,13,- -  -,Loa
29158345,Jordy Mongoy,"M/AM (RL), ST (C)",0.43,12,11,9,7,9,13,11,8,5,9,6,9,9,6,15,7,4,10,5,9,11,10,4,6,8,9,7,5,7,6,4,5,7,8,6,10,2,1,3,1,2,3,3,3,3,1,2,10,8,6,3,7,8,9,10,10,12,- -  -,Lst
2000057896,Harrison Burke,"D (C), DM, M (C)",0.88,9,6,4,12,17,8,12,11,12,8,8,11,9,6,7,2,9,9,12,11,7,13,1,1,2,6,5,4,14,2,4,14,8,4,12,10,3,1,3,3,2,2,2,3,1,3,1,11,10,3,6,10,3,10,11,5,18,- -  -,
29045055,Jeffrey Schlupp,"WB (L), M (LC), AM (L)",0.66,15,15,12,11,13,15,14,12,10,13,14,13,12,11,13,12,8,13,12,15,10,14,9,11,12,12,12,9,10,9,10,12,11,10,11,13,2,1,2,2,3,3,2,2,2,2,2,11,12,9,9,10,13,13,11,18,12,- -  -,Ask
29084298,Ryan Croasdale,"DM, M (C)",0.50,9,9,10,10,14,9,13,12,12,13,12,13,11,10,13,6,11,10,12,14,10,14,6,8,9,8,10,6,9,9,3,10,12,8,13,11,3,4,2,2,1,2,3,2,2,2,1,12,13,12,7,12,2,13,15,11,13,- -  -,Wnt
2000056358,Louis Lloyd,ST (C),1.77,11,10,9,8,8,10,10,10,9,11,10,8,9,10,16,9,10,9,11,10,10,11,5,9,10,10,10,5,8,9,4,7,10,11,8,11,1,2,2,3,3,2,3,3,1,3,1,11,11,7,7,4,7,10,11,8,15,- -  -,
2000142287,Dom Cain,D (C),0.03,11,11,4,14,14,12,5,5,6,5,6,1,9,12,4,5,1,1,10,2,2,4,1,1,1,1,2,1,8,1,1,12,1,1,8,1,3,3,1,3,1,3,3,2,3,2,1,10,6,6,5,7,5,12,11,11,20,- -  -,
2000015400,Henry Okenla,ST (C),1.02,8,10,10,11,9,9,8,10,10,9,10,8,7,6,5,8,7,6,5,10,5,11,5,7,10,8,7,5,7,7,5,6,6,5,6,7,2,1,2,1,1,2,1,2,1,4,1,10,6,1,5,10,7,11,10,7,16,- -  -,
2000142290,Joshua Chu,D (C),0.03,8,13,5,10,13,10,5,5,11,6,7,5,3,13,12,5,11,1,13,3,1,4,1,1,1,1,4,1,7,3,1,12,3,1,6,1,3,1,2,1,1,1,1,1,1,1,3,12,9,7,11,6,5,9,12,13,18,- -  -,
2000055704,Charles Nduwuisi-Ondo,"D (C), ST (C)",0.64,9,8,15,14,12,9,10,14,13,11,15,10,4,11,9,7,11,9,10,7,7,10,6,5,7,9,11,7,9,7,1,8,7,3,9,8,3,1,1,1,3,2,2,2,2,2,2,11,20,6,7,5,11,12,9,10,15,- -  -,Inj
2000112826,Joseph Gbode,ST (C),-,11,9,9,16,6,12,12,13,8,9,10,7,8,8,9,7,4,8,8,12,8,13,4,6,8,9,9,6,12,7,3,5,9,8,7,9,1,3,1,1,3,2,3,3,3,1,3,9,8,3,7,5,4,10,9,6,12,- -  -,Loa
2000040523,Mikey O'Neill,"AM (C), ST (C)",0.93,11,12,9,12,6,10,8,7,6,9,3,11,9,12,11,14,3,12,10,10,11,11,9,9,10,12,13,9,14,9,3,8,11,9,5,12,3,2,3,1,1,2,3,1,1,1,1,11,17,2,7,14,14,11,11,12,10,- -  -,Wnt
28099976,Marc Bola,"D (LC), WB/M (L)",0.10,15,13,11,12,12,15,13,10,12,12,13,11,12,11,11,12,10,12,11,13,11,13,11,13,12,9,11,4,10,11,9,12,8,5,12,12,3,1,3,1,1,3,1,1,1,3,3,10,13,5,9,8,11,12,12,11,14,- -  -,Ask
2000050624,Kian Monks,ST (C),1.09,10,10,3,2,7,10,8,4,5,9,5,11,3,10,4,9,8,13,2,2,5,4,2,1,8,13,7,3,12,2,3,1,2,6,1,8,3,4,2,1,1,1,3,2,4,1,1,9,8,7,5,1,11,12,7,8,10,- -  -,
2000066261,Teddy Stevenson,"AM (R), ST (C)",0.87,13,10,6,5,12,10,6,5,9,6,2,10,2,7,6,9,7,8,5,5,3,6,4,10,9,8,9,4,9,5,3,1,8,4,1,5,1,2,2,1,3,2,3,1,3,1,3,11,3,3,15,4,10,13,8,7,19,- -  -,
2000065694,Oli Coker,M/AM (C),0.49,10,9,5,7,13,11,11,9,11,6,8,6,8,7,10,6,12,12,8,9,14,9,6,3,8,9,9,7,7,7,2,6,11,4,6,9,2,1,2,1,1,1,1,1,1,1,1,11,8,6,12,7,13,12,10,11,13,- -  -,Loa
2000230874,Sami Bessadi,"DM, M (C)",0.20,13,8,2,10,10,11,6,5,5,9,6,6,1,13,7,5,11,2,4,6,9,10,3,1,5,5,3,4,4,3,1,4,7,5,10,8,4,1,1,2,3,2,4,2,1,3,3,9,8,1,11,14,11,10,12,12,16,- -  -,
58140558,Nail Umyarov,"DM, M (C)",0.21,12,13,13,11,12,12,13,9,13,13,12,16,11,13,16,14,13,11,10,13,14,11,12,11,11,8,16,10,7,10,6,10,14,13,12,14,1,1,1,4,7,2,1,1,1,2,3,11,12,2,11,7,9,10,11,14,18,- -  -,
29233079,Will Grewal-Pollard,"D (LC), WB (L)",0.32,11,11,12,10,13,11,11,8,7,11,5,11,11,9,9,9,8,10,10,12,7,13,9,10,9,8,8,8,11,7,11,11,8,6,10,8,3,3,3,3,2,3,4,2,3,3,3,8,8,7,9,11,4,11,13,12,14,- -  -,Loa
2002084656,Jamie Lyle,AM (RLC),0.38,11,10,14,8,9,10,6,3,7,9,11,6,6,9,17,15,1,8,1,12,8,7,7,8,7,6,7,11,2,6,1,3,9,8,3,11,3,2,4,1,2,3,3,3,3,1,1,9,5,10,8,12,11,13,11,10,11,- -  -,
31050324,Danilo Orsi-Dadomo,ST (C),0.98,13,12,8,6,9,13,11,5,3,11,4,12,7,7,12,9,6,13,4,12,9,13,5,8,11,12,12,8,9,6,2,3,7,6,4,11,2,2,1,1,1,1,1,3,2,1,3,14,10,3,4,8,6,10,12,4,13,- -  -,Lst
29234751,Will Bapaga,"AM (LC), ST (C)",0.70,15,13,11,5,9,14,8,9,7,10,9,5,9,12,17,13,8,11,5,4,8,10,7,9,12,11,11,6,4,8,5,6,9,5,8,10,1,3,3,3,2,3,2,1,3,3,2,9,8,3,11,15,12,13,12,14,15,- -  -,Loa
2000047456,Dewain Sewell,"AM (RC), ST (C)",0.85,14,7,11,7,7,11,12,10,6,7,3,8,5,11,4,9,6,7,6,5,7,10,4,6,11,9,12,5,7,6,1,4,12,1,1,8,4,3,2,1,3,1,3,2,2,1,1,13,16,6,5,8,10,10,12,12,10,- -  -,
2000075504,Noah Coppin,"AM (C), ST (C)",0.37,11,11,11,6,6,10,10,8,14,9,8,9,5,6,10,11,9,10,7,6,6,14,6,7,10,10,9,5,4,7,7,4,7,6,4,7,3,3,1,2,3,3,2,1,3,1,3,12,17,6,16,4,5,10,13,8,15,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
