UID,Name,Position,ShT/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
49034219,Jean-Philippe Mateta,"AM (C), ST (C)",2.02,14,13,16,17,13,14,13,15,12,13,14,14,10,12,12,14,8,15,10,13,10,15,7,8,13,15,13,8,14,11,4,7,10,10,6,13,1,2,2,2,3,2,2,3,2,3,1,13,13,11,5,12,7,12,12,7,12,- -  -,Set
28109600,Josh Benson,"DM, M/AM (C)",0.30,11,11,11,10,12,11,14,10,10,12,9,13,12,11,12,9,7,12,10,12,15,12,12,12,10,10,12,13,7,13,5,9,13,8,9,13,1,1,1,3,3,1,4,1,3,2,1,11,11,7,6,8,6,13,12,11,12,- -  -,
18083577,Wout Faes,"D (C), DM",0.04,12,12,13,14,12,12,14,13,13,17,14,15,13,12,14,8,15,8,14,14,15,15,8,10,11,6,12,8,14,8,5,15,13,5,15,12,2,2,4,4,2,2,2,3,2,1,3,15,15,4,15,12,6,11,13,11,11,- -  -,Set
28095041,Michee Efete,"D (RC), WB (R)",0.12,13,10,9,11,13,12,13,13,11,10,11,11,10,9,14,8,13,6,10,10,6,12,5,7,9,4,8,4,10,7,5,11,9,1,12,10,2,2,2,4,3,1,2,3,2,1,2,10,9,3,8,6,11,11,10,12,13,- -  -,
48036506,Ibrahima Diallo,"DM, M (C)",0.03,13,15,15,9,17,14,17,13,12,15,16,13,14,13,12,10,8,10,13,15,13,15,7,11,13,7,14,7,10,8,7,13,14,8,14,12,2,1,3,2,3,1,3,1,3,3,2,13,14,8,10,10,6,13,12,12,19,- -  -,Set
61060994,Liam Lindsay,D (C),0.17,7,11,14,14,13,10,14,13,13,12,14,13,14,13,12,6,13,11,13,13,11,14,5,6,9,8,11,8,15,7,9,13,11,6,13,12,1,3,1,1,3,1,3,3,2,3,3,13,12,3,12,12,6,14,14,11,10,- -  -,Frt
28106681,Marcus McGuane,"DM, M (C)",0.21,13,12,13,10,14,12,15,13,14,13,15,12,11,12,14,11,7,8,14,13,11,14,5,8,12,9,12,6,9,8,8,9,11,5,11,12,3,3,1,2,2,2,1,3,1,3,3,14,12,8,10,9,10,13,12,13,10,- -  -,
29128167,Mason Holgate,"D (RC), DM",0.15,15,13,14,13,15,14,15,15,15,13,15,12,12,12,13,9,10,9,14,13,12,13,5,8,9,6,11,6,14,5,7,13,12,8,14,13,2,1,1,1,2,1,4,4,2,1,1,16,14,5,10,11,6,12,13,14,12,- -  -,
28018706,Josh Magennis,ST (C),1.43,11,10,13,15,17,11,15,17,15,11,13,11,11,11,11,6,11,10,10,13,9,14,5,9,8,13,8,9,15,12,14,7,9,11,9,9,1,3,2,3,3,2,1,2,1,1,3,8,10,7,9,9,7,14,15,15,5,- -  -,
39007683,Jón Daði Böðvarsson,"AM (RL), ST (C)",1.28,11,10,13,12,10,11,13,13,9,10,9,12,11,12,15,10,10,12,9,13,10,12,5,9,10,12,12,5,12,8,6,7,12,11,7,13,3,1,4,3,1,2,2,1,3,1,3,14,12,9,6,13,5,13,13,13,13,- -  -,Wnt
30030012,Sam Finley,"DM, M (C)",0.13,10,12,11,6,13,11,13,10,17,11,12,9,9,10,18,9,14,11,8,11,14,13,12,10,12,10,11,10,8,9,4,8,13,8,12,11,3,3,3,2,2,2,3,2,1,2,1,13,13,14,14,8,2,14,11,13,6,- -  -,
31034601,Ricky Korboa,M/AM (RL),0.27,13,13,10,6,9,13,11,6,5,8,7,7,6,6,12,17,5,10,4,10,9,10,8,10,13,9,10,8,5,8,2,3,9,8,3,11,4,1,2,2,2,1,3,3,2,1,1,11,10,2,7,9,10,12,12,12,12,- -  -,Wnt
72051563,Chris Richards,D (RC),0.06,13,12,13,16,13,15,13,13,11,12,15,12,13,12,14,11,6,11,13,14,11,13,3,11,11,6,12,4,15,6,6,13,13,6,14,12,2,1,2,1,2,2,3,2,1,3,3,14,14,3,6,13,8,14,12,14,11,- -  -,
28047904,Cyrus Christie,D/WB/M/AM (R),0.32,13,13,10,13,13,13,12,14,8,11,9,11,10,11,11,11,9,13,10,13,11,12,10,13,13,8,11,8,12,10,11,10,11,7,13,11,3,1,3,1,3,2,3,1,2,2,3,13,12,8,4,11,5,10,10,11,12,- -  -,Inj
29111548,Ben Thompson,M/AM (C),0.33,12,12,12,9,18,11,16,13,17,12,16,10,11,11,14,11,8,11,11,16,10,17,7,9,11,10,12,7,10,6,5,12,13,8,14,12,3,1,3,1,3,2,1,2,1,4,1,13,11,10,15,13,3,11,12,14,14,- -  -,Lst
90057559,Alex Newby,"M (C), AM (RLC)",0.44,12,12,11,6,8,12,10,7,5,9,7,11,7,7,10,12,6,11,5,8,10,10,8,10,12,10,11,11,6,10,5,5,11,9,4,11,3,4,3,3,3,2,2,2,3,2,2,11,12,2,5,11,6,10,13,11,17,- -  -,
29174737,Liam Kitching,D (LC),0.04,11,11,12,13,13,12,14,13,13,12,12,9,10,11,12,9,9,11,13,13,10,13,5,9,9,7,9,7,13,7,8,12,11,7,13,10,3,2,2,2,4,2,2,3,2,3,3,11,12,9,12,10,8,9,8,12,6,- -  -,
29058550,Alex Lacey,D (C),0.17,9,10,11,14,12,9,9,10,9,12,11,12,10,10,12,4,10,8,10,12,9,12,3,5,8,8,9,9,14,4,6,10,11,7,11,8,2,3,1,2,3,2,1,2,1,2,2,13,12,2,8,12,13,14,15,13,13,- -  -,
31035137,Shadrach Ogie,"D (LC), WB (L)",0.03,12,9,13,13,12,13,13,15,10,10,10,11,12,8,15,4,6,9,11,12,12,13,6,9,12,5,9,5,9,9,16,11,9,3,12,10,2,2,2,2,2,3,1,2,1,3,1,12,13,14,11,15,8,13,14,14,14,- -  -,
29190795,Adam Idah,ST (C),2.16,16,13,14,14,10,15,12,16,11,14,11,13,9,11,14,7,5,13,4,14,11,14,5,8,12,14,11,6,13,10,4,5,11,16,4,12,2,1,2,1,1,2,1,2,2,3,3,16,10,9,3,11,10,13,11,6,11,- -  -,
29163031,Tyler Frost,M/AM (RL),-,12,9,12,10,15,12,11,10,8,7,8,7,11,7,12,8,7,9,6,8,8,9,11,10,10,8,11,13,7,8,5,6,9,12,6,10,3,1,2,2,2,1,4,2,2,3,2,12,11,9,6,8,13,13,8,10,9,- -  -,Lst
29218503,Josh Thomas,ST (C),-,14,12,11,9,12,12,11,8,14,11,13,10,10,9,14,16,6,11,6,7,7,15,6,8,12,12,10,9,7,9,6,6,9,10,5,11,3,2,2,2,1,1,4,1,1,2,2,10,11,1,12,15,11,11,8,12,8,- -  -,Loa
29217119,Jack Madelin,D (RC),0.15,11,8,9,12,10,12,13,11,9,9,9,11,12,12,16,6,11,4,13,7,6,14,4,6,8,6,8,5,10,5,6,11,10,8,11,8,1,1,1,3,1,1,1,2,3,2,2,15,10,1,4,10,5,15,15,7,12,- -  -,
29179790,Harry Darling,D (C),0.11,11,10,11,13,15,12,13,14,9,14,9,14,12,14,10,10,10,8,13,14,12,10,6,7,10,9,11,7,14,9,5,14,14,6,13,12,2,1,1,2,1,4,3,3,1,2,2,12,12,1,8,10,5,12,8,8,10,- -  -,
90001976,Marc Roberts,D (C),0.10,11,9,11,15,12,12,12,15,14,12,14,12,12,11,15,7,12,8,12,14,10,15,4,7,6,4,9,5,14,5,19,13,11,5,13,9,1,2,3,3,2,3,2,1,1,1,2,12,11,2,7,14,4,16,15,12,14,- -  -,
2000227134,Fabrizio Murtas,ST (C),0.89,12,9,3,5,9,12,1,2,5,7,5,10,1,8,14,9,10,6,3,2,1,3,1,3,5,12,10,3,8,1,2,1,1,7,1,6,1,3,1,3,1,1,2,2,3,3,1,9,4,1,14,2,6,12,10,5,20,- -  -,Yth
29040676,Vadaine Oliver,ST (C),1.25,8,8,13,17,11,9,12,15,14,11,13,11,12,11,11,6,11,12,10,16,8,16,4,5,7,11,10,4,15,6,6,6,10,9,9,9,2,3,2,2,1,3,2,3,2,4,2,9,12,2,11,11,4,11,7,6,3,- -  -,
28100548,Kyle Howkins,D (C),0.05,10,9,9,16,15,9,7,12,12,10,12,11,10,9,7,6,5,5,13,10,6,7,3,5,6,3,7,2,14,1,3,10,9,4,10,9,1,2,4,2,3,2,2,3,1,3,3,8,13,2,4,10,14,9,9,8,14,- -  -,
28046569,Lloyd Isgrove,M/AM (RL),-,11,12,12,8,13,11,12,9,9,10,9,10,11,9,14,9,10,12,10,14,12,13,10,12,10,7,10,7,5,7,5,7,10,8,7,13,3,1,3,1,1,1,1,2,1,3,3,12,11,2,6,11,16,14,14,14,15,- -  -,Ask
29065375,Dan Gardner,"M (RLC), AM (C)",0.24,10,9,11,11,9,8,8,7,9,12,9,10,11,7,10,12,11,11,9,11,11,11,8,10,9,9,11,8,7,10,5,6,11,13,8,11,2,3,1,2,1,1,3,2,3,2,2,14,12,9,8,11,11,10,8,14,7,- -  -,Lst
28037100,Toto Nsiala,D (C),0.24,10,11,13,16,15,12,11,16,14,12,14,9,9,6,14,7,10,10,13,11,5,12,4,4,8,4,8,5,14,5,8,12,7,5,13,8,1,2,1,3,3,1,2,3,2,3,1,11,11,7,14,10,9,13,10,10,12,- -  -,
29242653,George Thomason,"DM, M (C)",0.27,10,11,11,8,13,10,15,13,12,12,12,11,12,12,13,9,9,10,11,13,13,13,6,8,9,7,13,8,9,9,7,9,15,5,9,13,1,3,2,3,1,1,2,2,1,2,2,10,10,5,7,11,5,15,15,13,14,- -  -,
28101722,Ovie Ejaria,"M (C), AM (LC)",0.21,13,16,16,11,10,11,11,9,5,10,8,15,8,7,9,18,6,11,6,8,11,9,9,11,16,12,15,11,9,12,5,7,14,10,8,14,3,1,1,2,1,3,1,1,1,2,2,9,10,15,5,11,12,8,14,9,16,- -  -,Wnt
90085941,Jake Young,"AM (RLC), ST (C)",0.24,12,10,11,11,11,13,8,8,6,9,7,12,8,7,10,14,3,11,11,9,11,8,8,7,13,11,11,9,7,11,1,5,8,6,6,12,1,3,3,1,3,2,2,1,2,2,2,12,8,11,5,12,3,9,12,6,14,- -  -,
68008625,Pontus Jansson,D (C),0.18,12,10,14,17,14,12,13,14,16,14,18,13,11,13,17,9,15,6,14,13,11,14,2,6,11,6,12,2,14,5,8,14,12,4,15,13,2,1,2,1,1,2,1,3,3,4,4,13,14,18,14,12,9,16,4,11,5,- -  -,Set
29087449,Sullay Kaikai,"M (L), AM (LC), ST (C)",1.07,12,13,12,10,14,13,11,11,6,11,8,12,11,10,13,13,5,13,4,10,13,10,11,13,14,12,13,11,7,11,5,6,13,11,7,13,3,1,1,2,1,1,2,1,2,3,1,16,7,4,5,9,11,12,13,14,14,- -  -,Wnt
28100360,Sean Longstaff,"DM, M (C)",0.23,11,11,13,12,11,12,15,12,11,13,15,14,12,12,16,11,10,14,13,16,13,16,11,11,13,13,14,11,10,13,11,11,13,5,14,13,2,1,3,2,3,2,1,1,2,1,1,9,14,7,7,13,11,10,12,10,13,- -  -,Wnt
28106684,Joe Willock,M (C),0.91,17,17,12,8,13,14,14,12,10,12,11,14,12,13,14,15,4,14,9,14,13,14,7,11,14,13,14,10,7,11,4,7,14,9,10,14,1,1,4,3,1,3,2,3,2,1,3,16,14,8,6,13,8,13,13,15,14,- -  -,Inj
61036972,Euan Murray,D (RC),0.05,9,7,8,13,10,12,13,14,9,12,11,9,12,9,12,1,11,8,9,8,5,13,2,7,4,4,8,5,13,1,5,12,10,7,12,9,3,3,3,2,3,3,2,3,2,3,3,8,12,4,9,6,4,12,14,11,10,- -  -,Wnt
28106520,Kane Wilson,D/WB (R),0.14,13,11,10,11,13,14,12,12,9,9,7,12,12,10,12,15,7,12,11,12,11,12,11,13,15,10,12,8,7,8,10,8,12,10,11,11,2,2,1,1,2,3,3,1,2,1,3,11,11,12,9,9,7,10,9,12,11,- -  -,
28110649,Reo Griffiths,ST (C),1.95,11,9,12,11,11,11,10,15,10,9,13,10,9,10,12,8,7,11,8,10,8,20,5,5,11,13,12,7,11,7,5,6,10,11,6,11,1,3,2,2,3,1,3,3,2,2,1,12,10,13,5,8,10,13,11,8,16,- -  -,
28111345,Connor Malley,"DM, M (C), AM (RC), ST (C)",0.28,9,12,9,7,11,10,12,9,6,11,10,10,9,11,8,10,10,8,6,9,13,8,7,10,11,9,11,10,5,10,4,6,12,7,8,13,2,2,3,4,1,2,1,2,1,1,2,11,9,5,5,8,4,13,11,10,12,- -  -,
29158533,Callum Brittain,D/WB (R),0.08,13,12,13,11,14,12,15,9,11,11,12,11,12,11,13,12,11,13,11,13,12,14,9,12,12,6,11,7,9,7,7,12,11,5,12,12,3,1,1,1,1,1,3,1,3,1,3,11,12,4,8,12,2,13,10,13,11,- -  -,
29079002,Jack Marriott,ST (C),2.00,13,13,12,8,9,13,9,10,15,13,12,13,7,9,14,12,9,13,6,10,11,13,9,12,13,15,11,11,12,12,5,5,10,14,7,13,1,2,1,3,3,1,3,2,2,2,2,15,13,5,6,10,17,14,14,12,10,- -  -,
2000089618,Mamadou Jallow,"M (L), AM (LC)",1.34,14,10,3,2,6,14,6,3,7,6,4,5,8,5,13,8,5,11,5,7,5,8,3,6,8,9,9,4,2,5,6,3,9,2,6,7,3,2,2,3,4,1,3,3,1,3,3,8,10,8,7,7,7,13,12,11,17,- -  -,
29156436,Flynn Downes,"DM, M (C)",0.06,13,13,14,11,14,13,14,13,16,16,13,15,13,13,15,8,10,9,14,13,12,15,9,7,13,8,14,8,9,7,8,12,12,8,14,13,1,2,3,2,1,2,1,2,2,1,3,16,16,14,14,9,11,15,9,9,7,- -  -,Wnt
29169513,Josh Key,D/WB/M/AM (R),0.12,13,13,12,10,13,14,13,9,7,9,9,9,9,10,14,11,8,10,8,10,10,13,9,11,9,7,11,8,9,8,12,8,10,10,9,12,1,2,1,1,1,1,2,1,3,2,2,10,13,5,7,11,6,15,13,13,14,- -  -,Wnt
95035809,Jordan Davies,"D (L), DM, M/AM (RLC)",0.24,13,8,10,8,13,14,13,11,9,8,9,10,8,8,12,8,8,9,8,7,11,11,10,11,12,11,9,13,3,11,9,7,11,9,4,10,3,1,3,1,2,3,1,2,3,2,3,11,10,7,8,13,6,12,13,5,13,- -  -,
89040304,Connor Hall,D (C),0.04,9,8,13,13,8,9,12,15,9,13,9,8,11,13,12,9,11,8,13,13,10,11,2,6,7,8,9,3,12,4,4,13,12,6,12,6,3,3,3,3,1,1,3,2,3,1,3,12,12,8,9,13,5,10,10,5,11,- -  -,
29156432,Andre Dozzell,"DM, M (C)",0.12,11,12,13,8,7,10,12,9,8,10,10,15,11,14,13,13,5,13,9,14,16,13,11,11,11,8,14,12,7,9,9,7,15,10,8,14,4,3,2,1,3,2,3,2,3,2,2,9,12,3,13,3,12,13,14,15,10,- -  -,Lst
28110485,James Clarke,"D (RC), WB (R)",0.33,12,9,10,12,10,11,12,10,12,10,12,11,11,10,13,10,12,11,11,10,8,12,8,8,6,5,9,7,9,4,9,11,10,7,11,8,2,1,2,1,4,1,3,1,1,1,2,11,10,7,6,8,4,11,12,8,11,- -  -,
29163958,Reagan Ogle,"D (RC), WB (RL)",0.26,9,10,10,8,12,9,13,12,12,8,13,8,9,10,10,8,9,6,11,10,8,11,7,9,6,5,7,4,9,7,12,10,8,4,11,8,2,2,1,3,3,2,3,3,4,3,1,11,9,8,10,10,5,14,11,9,12,- -  -,Lst
29140754,Harry Chapman,AM (RLC),0.20,11,14,10,7,12,9,12,8,12,11,10,12,10,7,11,13,7,11,6,9,12,11,9,12,12,10,11,11,5,11,1,4,11,9,4,13,4,3,3,1,3,2,2,1,1,2,1,13,9,5,2,9,17,11,5,12,11,- -  -,
29129409,Noor Husin,"DM, M/AM (C)",0.50,10,12,10,10,11,10,10,10,11,10,10,7,7,9,7,12,4,10,8,14,9,10,7,8,10,9,10,8,7,11,6,9,10,10,11,9,2,3,2,1,2,2,1,1,1,3,2,9,12,4,6,6,6,13,9,10,17,- -  -,Lst
28048721,Daniel Johnson,M/AM (C),0.20,13,14,12,7,13,11,13,9,10,13,8,16,10,10,11,13,12,13,9,12,15,11,9,11,12,12,16,13,5,12,6,7,16,17,10,14,1,3,1,1,3,1,2,2,1,1,3,13,12,7,7,13,10,12,11,10,8,- -  -,Inj
5112561,Richard Keogh,D (C),0.35,6,6,10,13,13,6,11,12,14,14,17,12,11,11,15,3,16,8,14,13,9,15,4,7,8,9,8,3,14,5,10,13,11,8,14,9,2,3,3,1,2,3,2,3,3,2,4,12,14,7,9,14,12,15,15,9,15,- -  -,Inj
29159552,Alex Hartridge,D (LC),0.05,13,9,10,13,13,11,11,12,11,12,13,12,12,10,9,4,9,7,12,13,7,11,5,8,7,8,9,8,13,6,16,11,9,6,11,8,2,3,1,3,4,1,1,4,2,2,1,8,12,5,9,10,11,11,11,12,12,- -  -,
43017197,Pierre-Emerick Aubameyang,"AM (RL), ST (C)",2.60,13,12,13,14,13,13,12,9,12,15,12,14,12,13,10,17,13,17,8,12,13,11,5,10,13,15,14,11,12,14,2,5,12,15,6,14,1,2,3,2,4,3,1,4,1,3,2,14,14,14,8,13,8,10,14,15,16,- -  -,Inj
29169507,Joel Randall,"M (L), AM (RL)",0.52,13,11,9,9,13,13,9,5,8,10,7,12,10,11,9,13,3,11,8,11,10,12,8,9,12,10,12,9,7,6,2,7,10,6,6,14,3,1,1,1,3,1,2,3,2,3,3,12,9,5,2,5,13,10,6,9,11,- -  -,Wnt
29193609,Jaden Thompson-Brissett,"AM (C), ST (C)",2.41,11,10,11,7,11,11,10,8,11,9,10,7,8,8,11,9,3,9,3,7,7,11,2,5,7,9,8,4,8,8,1,3,7,10,4,9,1,1,2,2,2,2,2,3,1,4,1,11,13,4,6,5,3,11,12,5,11,- -  -,
5006684,Joel Lynch,D (LC),0.10,6,6,11,14,13,5,10,14,16,9,15,13,10,9,14,9,14,8,11,12,9,11,4,6,7,7,12,5,14,10,10,12,12,6,14,12,2,1,3,2,3,2,2,2,3,3,2,9,13,10,9,12,14,8,11,14,5,- -  -,
52014987,Seamus Conneely,"DM, M (C)",0.14,9,11,11,9,12,9,9,9,8,13,12,14,13,12,16,10,16,12,12,13,10,13,5,10,10,9,11,8,9,9,10,11,12,9,11,11,2,1,2,2,3,2,1,2,3,3,2,15,14,5,8,13,6,15,16,9,16,- -  -,
29191224,Jack Vale,"AM (L), ST (C)",1.17,14,12,12,12,12,12,13,12,11,10,11,12,10,11,12,9,8,13,8,11,12,14,7,8,12,13,12,7,10,12,7,7,13,12,7,12,3,3,3,1,1,2,3,3,3,3,2,11,10,4,4,12,9,14,9,12,12,- -  -,
28122040,Sam Greenwood,"M (C), AM (RLC), ST (C)",1.74,14,12,10,10,13,13,13,8,12,11,11,12,11,9,13,13,8,13,9,13,10,12,11,9,11,14,12,14,10,10,3,6,12,13,7,12,2,2,3,4,3,2,3,3,1,3,3,12,12,6,7,9,5,12,11,14,11,- -  -,
61095870,Archie Meekison,"M (C), AM (RLC), ST (C)",1.59,9,9,11,5,13,10,8,7,7,12,10,10,9,13,10,14,7,12,9,9,11,9,9,9,12,11,11,9,4,11,9,5,10,10,4,13,3,3,4,1,3,3,1,2,3,3,3,10,13,7,9,11,7,11,11,7,17,- -  -,
29199241,James Vennings,"DM, M (C)",0.31,8,10,9,9,10,12,13,11,10,10,7,12,9,10,10,9,8,10,12,10,9,11,7,7,10,7,11,6,6,12,3,8,11,5,9,11,1,2,1,3,1,3,2,3,4,1,1,11,10,4,5,8,4,8,10,9,14,- -  -,
29175032,Olly Dyson,"D (R), M/AM (RC)",0.51,11,11,11,5,9,11,12,9,10,11,12,7,9,10,14,7,5,7,9,12,9,13,7,10,9,8,6,6,8,5,7,8,11,7,9,8,1,1,1,4,1,2,2,3,1,1,4,11,9,3,7,11,5,13,11,14,12,- -  -,
28011776,Jonjo Shelvey,"DM, M (C)",0.32,10,9,11,11,13,11,15,14,15,13,15,15,13,14,11,13,14,13,12,11,18,13,12,13,12,11,13,14,8,13,6,9,16,13,12,15,1,3,3,3,2,1,3,2,4,1,3,14,13,15,15,15,13,12,8,8,10,- -  -,
29236676,Nigel Aris,M/AM (L),1.01,10,11,11,7,11,12,10,6,5,5,6,6,3,7,6,8,5,8,5,11,7,9,11,11,10,14,9,3,4,8,8,5,8,4,5,9,1,2,2,1,3,1,1,1,2,4,1,9,5,7,4,6,5,12,11,13,17,- -  -,
29091532,Sam Gallagher,"AM (RL), ST (C)",1.72,13,13,11,15,14,14,15,15,8,12,10,11,12,10,12,7,7,11,10,15,11,15,7,11,12,12,9,7,13,11,7,7,9,10,8,11,3,3,1,3,2,3,1,3,3,1,2,14,12,5,7,10,7,15,14,13,14,- -  -,Wnt
5106363,James Milner,"D/WB (RL), DM, M (C)",0.12,10,9,13,8,19,9,16,14,15,13,17,14,14,13,19,9,17,12,13,18,12,18,13,12,10,11,15,9,9,7,13,13,14,16,13,14,2,2,1,1,1,1,4,3,3,1,3,17,15,7,11,15,12,20,15,18,18,- -  -,
28101729,Adam Phillips,"DM, M/AM (C)",0.34,12,11,11,10,11,11,9,11,11,9,8,13,10,10,12,14,10,12,7,11,13,11,11,12,11,11,12,13,6,13,2,7,12,15,9,13,3,3,3,2,1,1,2,1,2,1,1,11,9,4,5,10,13,13,11,10,13,- -  -,
52058545,Sean Long,"D (RC), WB (R)",0.12,13,10,9,12,15,11,14,12,8,10,12,8,9,9,12,5,13,9,12,10,8,12,5,10,10,6,11,6,11,6,14,11,8,6,12,8,3,1,1,3,3,1,3,3,3,3,3,12,13,8,10,10,12,12,12,12,12,- -  -,
28106528,Dara O'Shea,D (RC),0.20,13,12,14,15,12,12,13,14,15,12,13,10,13,12,14,2,13,11,14,13,8,14,6,6,7,9,11,4,15,2,10,13,11,10,14,12,3,2,1,3,3,4,2,1,3,1,3,10,13,6,11,11,7,14,12,13,10,- -  -,Inj
29170352,David Kasumu,"DM, M (C)",0.03,11,11,13,8,11,12,14,12,14,14,15,12,12,13,14,12,9,11,14,14,13,13,7,9,11,8,14,7,7,8,4,11,12,6,13,14,1,1,1,3,3,1,3,3,3,3,4,15,12,6,13,10,15,15,9,13,9,- -  -,
89050511,David Longe-King,D (RC),0.32,12,10,9,16,16,13,10,16,8,7,11,6,9,7,8,7,6,8,10,13,5,13,2,5,6,5,8,3,9,3,4,8,5,8,10,4,2,2,3,2,1,4,3,2,1,4,2,12,8,7,7,9,9,13,12,11,18,- -  -,Lst
67086280,Rodrigo,"AM (RLC), ST (C)",1.25,15,15,13,11,14,14,13,10,13,13,14,13,8,12,13,14,11,15,4,13,13,12,10,12,13,11,15,12,7,12,3,5,12,13,6,15,2,1,4,3,4,3,2,2,2,3,3,14,10,6,10,14,7,15,13,14,8,- -  -,Set
29064636,Josh Scowen,"DM, M (C)",0.30,12,11,12,11,15,12,15,11,16,12,15,11,12,11,14,8,11,11,11,15,11,17,7,10,12,6,12,10,11,9,8,11,12,10,13,11,3,3,3,3,1,2,2,1,1,1,3,11,12,6,15,14,4,13,5,17,12,- -  -,
29175456,Regan Griffiths,M (C),0.69,11,9,11,7,12,12,13,11,5,11,8,11,10,9,18,7,10,11,11,12,9,15,7,5,10,10,12,8,8,6,2,7,12,10,9,12,1,2,2,3,3,3,3,3,3,4,1,12,9,4,14,16,9,12,12,12,15,- -  -,
29235857,Cian Hayes,M/AM (RL),0.30,12,13,12,7,12,11,11,8,8,8,9,9,12,11,8,10,7,10,9,14,12,16,8,13,13,9,9,7,7,8,2,3,12,8,7,12,2,4,2,4,4,3,3,1,3,2,1,10,9,7,4,8,6,9,11,10,12,- -  -,
28110720,Sam Sherring,D (C),0.11,13,9,9,9,9,14,14,14,8,13,13,13,11,11,12,5,10,11,12,12,10,15,7,5,4,4,10,6,12,2,6,10,10,6,12,8,1,3,1,2,2,2,3,3,3,3,2,11,12,2,4,8,5,11,10,9,18,- -  -,
47092638,Kyle Bailey,D (RC),0.25,12,10,10,13,14,12,12,12,5,8,7,9,9,8,14,7,5,5,9,8,8,10,3,5,5,5,8,2,12,3,10,9,11,2,10,9,1,2,2,3,2,3,3,1,3,3,1,11,9,3,5,9,3,11,9,14,18,- -  -,
29157639,Ellis Iandolo,"D (LC), WB (L), DM, M (LC)",0.41,10,10,9,8,13,10,12,10,8,9,9,11,8,10,12,11,6,11,10,12,11,14,11,11,11,8,10,12,10,9,5,7,10,8,9,11,2,3,2,3,3,3,3,3,1,3,2,8,11,5,10,6,6,9,9,16,7,- -  -,
29121437,Philip Billing,"DM, M/AM (C)",0.32,12,14,13,15,16,13,15,15,13,12,13,13,11,13,13,10,8,12,11,12,11,14,6,10,12,12,13,7,8,12,17,10,14,12,11,13,3,2,2,3,1,3,2,2,2,2,2,13,13,12,6,12,7,10,9,14,12,- -  -,Set
89018094,Tom Pett,"DM, M (C)",0.07,9,11,12,7,13,10,12,11,11,13,12,12,12,12,14,9,12,12,12,13,12,13,8,8,7,7,12,10,8,6,6,11,13,9,12,12,2,2,3,2,3,2,1,3,1,3,1,13,13,4,6,12,12,14,15,11,16,- -  -,
29122259,Tyler Walker,ST (C),1.44,13,13,11,11,13,12,12,11,10,14,8,12,10,11,11,11,8,13,6,11,12,10,5,9,11,12,11,6,10,10,5,6,11,13,5,12,2,3,3,1,2,3,3,3,1,3,2,14,11,6,5,11,4,11,14,13,11,- -  -,Wnt
28121568,Anthony Elanga,M/AM (RL),0.66,18,14,12,10,15,18,14,10,12,10,8,10,9,9,14,16,3,13,5,13,6,14,5,8,15,13,12,4,10,12,2,1,10,10,6,13,2,2,3,2,3,1,3,3,2,2,3,11,12,3,4,5,6,13,10,18,20,- -  -,Loa
90077586,Ryan Edmondson,ST (C),2.25,11,10,13,15,13,11,12,14,14,10,15,10,8,8,14,11,6,11,6,12,5,13,2,6,8,11,10,4,12,10,2,4,6,10,4,11,3,2,1,3,2,1,1,4,1,2,2,12,7,6,5,10,6,12,10,8,9,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
